Name in English,Name in Urdu
Marwaareed,مروارید
Mishi,مشی
Musavara,مصورہ
Mastor,مستور
Mujeera,مجیرہ
Mumayyaz,مميز
Masoon,ماسون
Mayyadah,میدہ
Mubashshara,مباششرا
Muqaddisa,مقدسہ
Mahlegha,مہلآغا
Munjiyah,منجية
Mashmool,مشمول
Mutehhara,متھرا
Makaarim,مکارم
Muslimah,مسلمہ
Memuna,میمونہ
Mahmude,محمدی
Masahir,مساهير
Mahmoode,محمودی
Mubeenah,مبينه
Mateenah,متينه
Mastoureh,مستورہ
Martyne,مرتینے
Mufeeza,مفیزا
Muida,موضة
Muneeba,منیبہ
Mutazah,معتزه
Mediha,مدیحہ
Muhariba,محاربة
Majdiya,مجدية
Masouda,مسودة
Musn,موسن
Masarrah,مسرح
Mahmudee,محمدی
Maaysa,مایسا
Morvareed,مورورید
Minha Batool,منہا بتول
Marthe,مارت
Mujaahida,مجاہدہ
Mulook,ملوك
Mahjabeen,مہجبین
Mayyasah,مياسه
Mubassirah,مبصرة
Musaddiqah,مصدقه
Ma'sma,مَعصُوما
Mueerah,ميره
Mussaret,مصرية
Murjanah,مرجانه
Masabeeh,مصابيح
Moneereh,مُنیرے
Munerah,منيره
Mustaeenah,مستعينة
Murshidah,مرشده
Mouhsina,محسنة
Mumtahanah,ممتحنہ
Muwaffaqa,موافقة
Marghuba,مارغوبا
Mutahharah,مطهره
Meesha,میشا
Meshal,مشعل
Muallah,معلہ
Mah'deym,مہدیم
Maladh,ملاذ
Muaazah,معاذہ
Mustaneeah,مستنيه
Mahteab,مہتاب
Muarj,معرج
Makhtooma,مختومة
Marthena,مرتھنا
Muqbala,مقبلة
Mueenah,معينه
Mussarat,مسرت
Mujadilah,مجادلہ
Mawsoofa,موصوفة
Mualfah,مولفہ
Martelle,مرتلے
Mualigha,معالغہ
Makhtoonah,مختونة
Miaadah,میادہ
Mizna,میزنا
Mehroo,مہرو
Murdiyyah,مرضيه
Musiqah,موسيقاه
Minha Zehra,منہا زہرہ
Marghlay,مرغلے
Muqbalah,مقبله
Martynne,مرتینے
Midhhat,مدحت
Makhtoom,مختوم
Mualigha,معالغہ
Minay,مینے
Mawhooba,موهوبة
Merat,مرعت
Maysormais,ميسرمص
Mamuna,مامونہ
Mehak Zehra,مہک زہرہ
Maahilah,ماحلہ
Mabrura,میبرورا
Mohsanah,محسنہ
Maailah,مائلہ
Mehmaa,مہما
Mohisnah,محصنہ
Miras,میراث
Masuoodah,مسودة
Mah-e-Roo,ماہرو
Munawarah,منورہ
Mah Paker,ماہ پیکر
Manwah,منوہ
Mahsuri,مہسوری
Marjia,مرجیہ
Museerah,مصیرہ
Mahbano,محبانو
Munah,منحہ
Madah,مدحہ
Mahaldar,محلدار
Melah,میلہ
Misha Zehra,میشا زہرہ
Minaa,منا
Momal,مومل
Muhaal,محال
Mah-e-Arab,ماہ عرب
Maahrukh,ماہ رُخ
Mannal,منال
Misbaa,مصباح
Mismah,مسماء
Meh Laqaa,مہ لقا
Mahira Batool,ماہرہ بیتول
Makashifah,مکاشفہ
Maahlaqa,ماہ لقا
Mujahidah,مجاہدہ
Maalikah,مالکہ
Minhah,منحہ
Mataa,متاع
Mueezah,معیذہ
Mutaibah,مطائبہ
Merhi,مرحی
Mah-e-Kamel,ماہ کامل
Maalti,مالتی
Mehak Batool,مہک بیتول
Malihah,ملیحہ
Mateeba,مطیبہ
Munibah,منیبہ
Maalah,مالہ
Maajidah,ماجدہ
Musheerah,مشیرہ
Miraal,ميرال
Musharaf,مشرف
Mumtaz Baigam,ممتاز بیگم
Madeha,مدیحہ
Maaidah,مائدہ
Munizah,منیزہ
Maisha,مائیشہ
Mariyam Khalif,مریم خلیف
Mn Mail,من میل
Muzifah,مضیفہ
Mominah,مومنہ
Maeena,مینا
Munnay,منے
Musharafah,مشرفہ
Musalmah,مسلمہ
Musmar,مثمر
Madeehah,مدیحہ
Mardah,ماردہ
Majirah,مجرہ
Mahmudi,محمودی
Maakhrah,ماخرہ
Maaziya,ماذیہ
Maniha,منیحہ
Mukaramah,مکرمہ
Masoodah,مسعودہ
Merjaan,مرجان
Maneer-Un-Nisa,منیر النساء
Mahmood-un-Nisa,محمود النساء
Mehrah,مہرہ
Maarwaa,ماروا
Maazia,ماضیہ
Merinah,مرینہ
Mubena,مبینہ
Mutfiya,مطفیہ
MehrBano,مہربانو
Mah-e-Mubin,ماہ مبین
Mutaar,مطار
Mifra,میفرا
Maliqah,ملیقہ
Munni,مُنّی
Mazhar-Un-Nisaa,مظہر النساء
Muzlah,مظلہ
Matee-Un-Nisa,مطیع النساء
Mat'aa,متاع
Mahra,مہرہ
Maniqah,منیقہ
Munah,منہ
Mehirah,مہیرہ
Mominaah,مومنہ
Manfiat,منفعت
Manzooraan,منظوراں
Maaraa,مارا
Maarfat,معرفت
Meeraan,میراں
Malekah,ملیکہ
Molah,مولہ
Muazanah,مؤذنہ
Mimnet,میمنت
Muqadirah,مقدرہ
Merziyah,مرضیہ
Maasrah,ماثرہ
Mehdiyah,مہدیہ
Mashaim,مشائم
Mustaahi,مستہی
Mabsootah,مبسوطہ
Mutibah,مطیبہ
Moonsah,مونسہ
Mizqah,مزقہ
Mah-e-Munir,ماہ منیر
Motfah,موتفہ
Munsifah,منصفہ
Muqlah,مقلہ
Mahia,ماہیہا
Mubbeen,مبین
Menaa,منائ
Musseel,مثیل
Muhine,مہین
Muberdah,مبردہ
Maazrah,ماضرہ
Mata-un-Nisaa,متاع النساء
Muzdhah,مژدہ
Mustabshira,مستبشیرہ
Mushkanah,مشکنہ
Moonaa,مونا
Ma'h,مہ
Maruhah,مروحہ
Merzy,مرضی
Massooda,مسعودہ
Merjaani,مرجانی
Mutaah,مطاء
Majnah,مجنہ
Mushafaq,مشفق
Merziya,مرضیہ
Miraam,میرام
Madhaa,مدحہ
Muzaffar-Un-Nisa,مظفرالنساء
Mashhudah,مشہودہ
Marjina,مرجینا
Mitaa,میتا
Mampi,ممپی
Murtajah,مرتجہ
Mutairah,مطائرہ
Mukhraqah,مخرقہ
Monikah,مونکا
Momo,مومو
Mahheen,مہین
Madidah,مدیدہ
Muhalifah,محالفہ
Mushtaqah,مشتاقہ
Meyhar,مہر
Muzkah,مزکا
Maviya,ماویہ
Munaalah,منالہ
Mubnah,مبنہ
Mummtaz,ممتاز
Mujeezah,مجیزہ
Mataanat,متانت
Mutarrabah,مطربہ
Maargo,مارگو
Mirnaa,مرنا
Maarshaa,مارشا
Makishah,مکیثہ
Mehnoor,مہنور
Mheen,مہین
Murassi,مرصی
Muraljah,مرالجہ
Makhtubah,مخطوبہ
Masharah,مشعرہ
Muhinah,محنہ
Mifa,میفا
Maarsilah,مارسیلہ
Magheenah,مغینہ
Maqboolah,مقبولہ
Mujirah,مجیرہ
Marshaa,مارشا
Mirandah,میراندہ
Massroor,مسرور
Muqadimah,مقدمہ
Munzoor,منظور
Mussarrat,مسرت
Mitu,میتو
Minsha,منشا
Mudabbrah,مدبرہ
Muidah,موئیدہ
Mumtahina,ممتحنہ
MehrAfroze,مہرافروز
MehrNigar,مہرنگار
Miha,میہا
Manzoor-Ul-Ain,منظور العین
Mah-e-Sima,ماہ سیما
Mutrabah,مطربہ
Maazikhah,ماذخہ
Mahtaabb,مہتاب
Manshaar,منشار
Masqlah,مسقلہ
Mrjaan,مرجان
Majeed-un-Nisaa,مجید النساء
Musharaff,مشرف
Malaatfah,ملاطفہ
Malaatfah,ملاطفہ
Maiserah,میصرہ
Merbaa,مرباء
Maarsiyaa,مارسیا
Maneeha,منیحہ
Maqsoodah,مقصودہ
Meharafzoon,مہرافزوں
Manzoor-Un-Nisa,منظور النساء
Mughtinmah,مغتنمہ
Mashkoorah,مشکورہ
Munqabat,منقبت
Malaahat,ملاحت
Mousumi,موسومی۔
Maaslah,ماثلہ
Maseenah,مصینہ
Matloobah,مطلوبہ
Merwarid,مروارید
Mawa,ماوا
Mutayyebah,مطیبہ
Mutloob,مطلوب
Murshadah,مرشدہ
Munshaar,منشار
Maftoohah,مفتوحہ
Mitraaq,مطراق
Mayesha,مائیشا
Mukhtaar-un-Nisa,مختار النساء
Mahaalah,محالہ
Mashhuda,مشہودہ
Misaabat,مثابت
Mutaherah,مطہرہ
Masoonah,مصونہ
Maloohah,ملوحہ
Muhaazqah,مہازقہ
Maroofah,معروفہ
Mashhoodah,مشہودہ
Muqaddisah,مقدسہ
Mahtaabah,مہتابہ
Malaahbet,ملاحبت
Marailah,مرائلہ
Matloob-Un-Nisa,مطلوب النساء
Mueendah,معیندہ
Maasdah,ماثدہ
Masahirah,مساہرہ
Mubadrah,مبادرہ
Masttoor,مستور
Mirtaa,مرتا
Mutarhah,مطارحہ
Mughlaani,مغلانی
Majeeb-un-Nisaa,مجیب النساء
Muzaferah,مظافرہ
Mahera,ماہرہ
Mamulaa,ممولا
Mizla,میزلا
Murzeh,مرزہ
Mehza,مہزہ
Mublaah,مبلہ
Malaahah,ملاحہ
Maraahat,مراحت
Mahida,مہیدہ
Mashkoor-un-Nisa,مشکور النساء
Misaalah,مثالہ
Manshadah,منشدہ
Marghoobah,مرغوبہ
Murseh,مرصع
Muqadisah,مقدسہ
Matanat-un-Nisaa,متانت النساء
Maooraa,ماؤرا
Maqeetah,مقیتہ
Maseera,مسیرا
Miza,میزا
Maheru,مہرو
Mastani,مستانی
Momna,مومنہ
Mahiba,مہیبہ
Minah,مینہ
Mihra,مہرہ
Misa,میسا
Mamoni,ممونی۔
Mirfa,میرفا
Mutmainnah,مطمینہ
Mabiya,مابیہ
Meerub,میرب
Meharma,مہرما۔
Mehrima,مہریمہ
Mulan,ملان
Mirsha,میرشا
Moina,معینہ
Moza,موزہ
Moazma,معظمہ
Maadah,مادہ
Maksuda,مکسودہ
Mehkasha,مہکاشا
Maaeda,مائدہ
Mayza,مائزہ
Mavisha,ماویشہ
Miku,میکو
Meenaz,میناز
Misriya,مصریہ
Masaba,مسابا۔
Maadulah,معاذ اللہ
Mahzaib,مہزیب
Meherun,مہرون
Muqadas,مقدّس
Mehjabi,مہجبی
Mashira,مشیرہ
Misna,مسنہ
Myza,مائزہ
Midra,مڈرا
Masuda,مسعودہ
Marjana,مرجانہ
Mimma,ممّا۔
Malisha,ملیشا
Misba,مصباح
Maavi,ماوی
Mishfah,مصحف
Mehtaj,مہتاج
Munzarin,منذرین
Maysha,مائیشا
Mehroosh,مہروش
Mahina,ماہینہ
Meherima,مہریمہ
Mahinur,ماہینور
Mizba,مزبہ
Mehfil,محفل
Mehzeen,مہزین
Marhama,مرہامہ
Mahiza,مہیزہ
Muntasha,منتشہ
Munazah,منازہ
Maheera,ماہرہ
Musfika,مصفیقہ
Mosina,موسینا
Milza,ملزا
Muniza,منیزہ
Muntha,منتھا
Minaal,منال
Marosh,ماروش
Muskura,مسکورا
Mehria,مہریہ
Moniza,مونیزا
Mulaika,ملائیکہ
Monique,مونیک
Munaza,منزہ
Mizha,مائزہ
Mehroon,مہرون
Merina,مرینا
Mazeedah,مزیدہ
Milah,ملاح
Mehrooba,مہروبہ
Moeza,معیزہ
Malaka,ملاکا
Muhiba,محبہ
Maskura,مسکورہ
Maleka,ملیکہ
Moazzama,معظمہ
Marhaba,مرحبہ
Monira,منیرہ
Moromi,مورومی
Maahiya,ماہیہ
Masarat,مسرت
Majoni,مجونی
Mistura,مستورا
Manira,منیرہ
Mareeha,مریحہ
Marifa,ماریفہ
Mishma,مشمہ
Mishail,مشائل
Muzna,مزنہ
Minzah,منزہ
Mubassira,مبصرہ
Marium,مریم
Mashitha,مشیتھا
Maeda,مائدہ
Mahrish,مہرش
Maavia,معاویہ
Mahrin,مہرین
Mahfuza,محفوظہ
Mehek,مہک
Mudassira,مدثرہ
Maahira,ماہرہ
Mairah,مائرہ
Mumshad,ممشاد
Mahdia,مہدیہ
Masuma,معصومہ
Maaham,ماہم
Mashruba,مشروبہ
Meherin,مہرین
Maleeka,ملیکہ
Mirana,میرانا
Museera,میوزیرہ
Mihab,مہاب
Matiha,مطیحہ
Mehruba,مہروبہ
Mizra,مزرہ
Muteeba,مطیبہ
Mihara,مہارا
Munaiza,منائزہ
Maitha,میٹھا
Miska,فریدہ
Masiya,مسیہ
Marzina,مرزینا
Mardia,ماردیا
Mehzabeen,مہزبین
Mushfiqa,مشفیقہ
Mazidah,مازیدہ
Mehzabi,مہزبی
Mavra,ماورا
Monifa,منیفہ
Maheesha,مہیشا
Mufaza,مفضہ
Mufaza,مفضہ
Maahia,ماہیہ
Mahru,مہرو
Manjura,منجورا
Mehrose,مہروز
Miesha,میشا
Mehruma,مہروما
Madia,میڈیہ
Mashfia,ماشفیہ
Mehzabin,مہزبین
Monita,مونیتا
Muhsinat,محسنات
Mashuda,مشودہ
Myreen,میرین
Mehna,مہنہ
Mahirah,ماہرہ
Mehnaaz,مہناز
Mehera,مہرہ
Manga,مانگا
Matina,متینہ
Mursalina,مرسلینہ
Marhaa,مرہا۔
Muneefa,منیفہ
Mazna,مزنہ
Merna,مرنا
Mahaba,مہابا۔
Mayrin,میرین
Mirvat,میروت
Musliha,مصلیحہ
Mehsoon,روئیدا
Mubashra,مبشرہ
Mehsoon,روئیدا
Moniha,مونیہا
Meharin,مہرین
Mayera,مائرہ
Mehbuba,محبوبہ
Musira,مسیرہ
Mantashaa,منتشا
Maliah,ملیحہ
Mazrin,مزرین
Musabbihah,مصبیحہ
Mahanur,ماہنور
Mansura,منصورہ
Mutya,موتیا
Maziya,مازیہ
Mufida,مفیدہ
Mizza,میزا
Makina,مکینہ
Mutiara,مطیرہ
Mehana,میہانہ
Mehvin,مہون
Mantsha,منتشا
Manaham,منھم
Mantaha,منتہا
Mahzabin,مہزبین
Muzaifa,مضیفہ
Mayara,مایارا۔
Mihaela,عفانی
Mawia,ماویہ
Muazzez,معزز
Mawia,ماویہ
Mehrnoosh,مہرنوش
Masina,مسینہ
Musaida,مسیدہ
Maahiah,ماہیہ
Meisha,میشا
Mushfirat,مشفرت
Musrifa,مصرفہ
Monazza,مونازہ
Mukarama,مکرمہ
Maison,میسن
Manjila,منجیلا
Mahor,مہور
Mouzma,موزمہ
Maarya,ماریہ
Musrat,مسرت
Mehfuza,مہفوزہ
Maizal,میزال
Mahela,مہیلا
Monsurat,منصورات
Maneha,منیحہ
Marzana,مرزانہ
Mizaj,میزاج
Matia,مٹیا
Mehroosa,مہروسا
Mashael,مشعیل
Mihrima,مہریمہ
Mufleha,مفلحہ
Mubsira,مبصرہ
Maahjabin,مہجبین
Mehzen,مہزن
Mazina,مزینہ
Mehjaan,مہجان
Meah,میہ
Munera,منیرہ
Musifa,موصوفہ
Mariyam,مریم
Mannatt,منت
Mastana,مستانہ
Mehrina,مہرینہ
Mehara,مہارا
Mifta,مفتہ
Mahana,مہانا
Mainu,مینو
Mathina,متینہ
Mehri,مہری
Mashrika,مشرکہ
Meeshan,میشان
Mas,ماس
Mahwash,مہوش
Meyah,میاہ
Mehdiya,مہدیہ
Mirzana,مرزانا
Milfat,ملفت
Malda,مالدھا
Mahire,ماہرہ
Mumina,مومنہ
Mufassira,مفسرہ
Migena,میگینا
Mubasshira,مبشرہ
Mehka,مہکا
Musfera,مصفیرہ
Maahnoor,ماہنور
Masirah,مسیرہ
Mofida,موفیدہ
Manala,منالہ
Mabruka,مبروکا
Makai,مکئی
Marfuah,مرفوعہ
Mymoona,میمونہ
Maayra,مائرہ
Meheruba,مہروبہ
Mehwin,مہون
Mutahara,مطہرہ
Minhath,منہت
Mukashifa,مکاشفہ
Mufsira,مفسرہ
Maharin,مہرین
Mishana,مشانہ
Mahzabeen,مہزبین
Mazreen,مازرین
Makkah,مکہ
Masida,مسیدہ
Mehjabin,مہجبین
Mehzia,مہزیہ
Marhamah,مرہمہ
Masar,مسر
Mohila,محلہ
Muzaira,مزیرہ
Musafira,مصفیرہ
Monjuma,مونجمہ
Mymuna,میمونہ
Musfia,مصفیہ
Masai,مسائی
Micaiah,میکایاہ
Mirisha,میرشا
Manashi,منشی
Majah,ماجہ
Mehataj,مہاتاج
Mehmooda,محمودہ
Mustabshirah,مستبصرہ
Mukai,مکئی
Millah,ملّہ
Morsal,مرسل
Meheru,مہرو
Masana,مسانا
Maksura,مکسورہ
Marzena,مارزینا
Mahbeen,مہبین
Mantasa,مانتاسا
Mafida,مفیدہ
Meeraz,میراز
Mayasa,مایاسا
Mursala,نوشیدہ
Mobashira,مباشرہ
Mawish,ماوش
Mahjabi,مہجبی
Momtaj,ممتاز
Mako,ماکو
Mobeena,موبینا
Muslema,مسلمہ
Mirzahi,مرزاہی
Memsa,میمسا
Mirsalah,مرسلہ
Moani,موانی
Mikah,میکہ
Mazha,مازہ
Muhasina,محسنہ
Massat,مسات
Mahini,ماہی
Miziya,میزیا
Maryama,مریم
Meriam,مریم
Mysar,میسر
Mahinoor,ماہنور
Maahjubin,مہجبین
Mubsirah,مبصرہ
Manizeh,منیزہ
Mehrum,مہرم
Myat,میات
Mashara,مشاعرہ
Mojgan,موجن
Mafrin,مفرین
Marzuka,مرزوکا
Mantisha,منتیشا
Mayisha,مائیشہ
Mehenoor,مہینور
Mahvish,مہوش
Malaikah,ملائکہ
Mosiya,موسیہ
Musaifa,مصحف
Mehsa,مہیسا
Mehenoor,مہینور
Muslimaa,مسلمہ
