Name in English,Name in Urdu
Zehak,ضحک
Zamra,ضامرہ
Zahraa,زہرا
Zunairah,زنیرہ
Zehra,زہرہ
Zohaka,ضحاکہ
Zobad,زباد
Zarrin,زریں
Zahina,ذہینہ
Zaima,زائما
Zakri,زکری
Zameera,ضمیرہ
Zainab Batool,زینب بتول
Zahila,زاہلہ
Zarrah,ذرّہ
Zakin,زاکن
Zarnish,زرنش
Zobani,ذوبانی
Zamari,ضماری
Zababa,ذبابہ
Zareefa,ظریفہ
Zivanka,زوانکا
Zakiyyah,ذکیہ
Zymal,زیمل
Zarfa,ذرفہ
Zekra,ذکرہ
Zeba Tala't,زیبا طلعت
Zoqa,زوقہ
Zareen,زرین
Zabla,ذابلہ
Zafana,زفانہ
Zaahida,زاہدہ
Zel,زیل
Zamurrad,زمرد
Zulqa,زلقہ
Zammar,ذمار
Zerya,ذریہ
Ziyana,زیاانا
Zenia,زنية
Zeifa,ضیفاں
Zakiyah,زکیہ
Zukhruf,زخرف
Zayeeda,زئدا
Zamama,ذمامہ
Zebada,زیبادہ
Zmeer,ذمیر
Zuraina,زورینہ
Zahoor,ظہور
Zahora,ظہورا
Zhaleh,زھله
Zofishan,ضوفشاں
Zeleef,ظلیف
Zerlinda,زیرلندا
Zafar,ظفر
Zarma,ضرمہ
Zoofagan,ضوفگن
Zohra Jabeen,زہرہ جبین
Zamin,ضامن
Zerqam,زرقم
Za'aa,ذاعہ
Zeahire,زیھرے
Zaaen,زائن
Zerafet,ظرافت
Zahoor un nisa,ظہور النساﺀ
Zamania,زمانیہ
Zaheeda,زہیدہ
Zara'ab,زر آب
Zarqaa,زرقہ
Zayaan,زیان
Zlem,زلم
Zaaferaan,ظفران
Zunniah,ظنیہ
Zaadeh,ضادہ
Zar Ahmer,زراحمر
Zanba,ذانبہ
Zauima,زعیمہ
Zaibaa,زیبا
Zaafrah,ظافرہ
Za'frah,زعفرہ
Zurmah,ضرمہ
Zarnigah,زرنگاہ
Zaahah,زاہہہ
Zajeaa,ضاجعہ
Zulfain,زلفین
Zareer,ذریر
Zarnigar,زرنگار
Zuhrah,زہرہ
Zahidah,زاہدہ
Zubairi,زبیری
Zareesh,زرش
Zeb,زیب
Zobiah,زوبیہ
Zahoori,ظہوری
Zaitoon,زیتون
Zatifa,ضیتفیہ
Zeyaf,ضیف
Zille,ظل
Zarghama,ضرغامہ
Zahin,ذہین
Zarrin-dokht,زرین-دوخت
Zarmish,زرمش
Zull,ظل
Zuleekha,زلیخا
Zubaa,زباء
Zambak,زمبک
Zakkiyya,زکیہ
Zameeran,ضمیرن
Zuqiyah,زوقیہ
Zamiran,ضمیراں
Zulla,زولا
Zullah,ظلہ
Zuhaalah,ذہالہ
Zubaidee,زبیدی
Zainab Bibi,زینب بی بی
Zakna,زاکنہ
Zia Zaieqah,ضیا ذائقہ
Zahjen,ضحجن
Zauqia,ذوقیہ
Zulfaah,زلفہ
Zahian,زاہیان
Zohra Jabin,زہرہ جبین
Zia-Ul-Qamar,ضیاالقمر
Zaighma,ضیغمہ
Zenni,ظنی
Zulaal,زلال
Zarghma,ضرغمہ
Zullhaa,ظلہا
Zarpash,زرپش
Zaghla,زغلہ
Zaitun,زیتون
Zubaanah,زبانہ
Zia-Un-Nisaa,ضیاءالنساء
Zawala,زاولہ
Zoreen,زورین
Zulafat,ذلافت
Zuaeen,ظعین
Zohmah,زہمہ
Zarmina,زرمینہ
Zenab,زینب
Zamrud,زمرود
Zonaa,زونا
Zara Batool,زارا بتول
Zouhra,زہرہ
Zighmah,ضیغمہ
Zibbia,ظبیہ
Zooqeba,ذوقبہ
Zharfaa,ژالہ
Zoreena,زورینہ
Zuhaarah,ظہارہ
Zeba Talat,زیبا طلعت
Ziaalah,ذیالہ
Zoqah,زوقہ
Zuhreh,ظہرہ
Zohrah,زہرہ
Zhawidah,ژویدہ
Zanobia,ذونوبیا
Zufiyah,زوفیہ
Zukhaar,زخار
Zarmisha,زرمیشہ
Zill e Qamar,ظل قمر
Zonaad,زوناد
Zainah,زینہ
Zartaj Gul,زرتاج
Zamira,زمیرا
Zeeana,زیانہ
Zlama,ظلامہ
Zaraya,ذریہ
Zohraa,زہرا
Zohdah,زہدہ
Zemaam,ذمام
Zerba,ذربہ
Zeela,ژیلہ
Zerfain,زرفین
Zakra,ذکرا
Zoqia,ذوقیہ
Ziyaa,ضیاء
Zerkash,زرکش
Zerbeft,زربفت
Zoreena,زورینہ
Zafraan,زعفران
Zergonah,زرگونہ
Zergul,زرگل
Zilaah,زیلہ
Zeenaz,زینز
Zeroob,ضروب
Zerbaan,ضربان
Zerfa,ذرفہ
Zeeniyah,زینیا
Zeheerah,ظہیرہ
Zernaab,زرناب
Zar Afshan,زر افشاں
Zelfaah,زلفہ
Zaimah,زعیمہ
Zeib,ضیب
Zenmah,زنمہ
Zainab bint Muhammad,زینب بنت محمد
Zayaf,ضیف
Zerghaamah,ضرغامہ
Zaree,زری
Zeebai,زیبائی
Zemurd,زمرد
Zerq,زرق
Zarifah,ظریفہ
Zaraab,ضراب
Zaairah,زائرہ
Zamina,ضامنہ
Zaaher,ضاہر
Zarratunn,زرارتون
Zeenab,ذینب
Zeenaa,زینا
Zaiena,زائنہ
Zerff,ظرف
Zabel,ذابل
Zanbeel,زنبیل
Zamurd,زمرد
Zabur,زبور
Zaail,ذائل
Zarira,ذریرہ
Zaribah,ضریبہ
Zarada,زرادہ
Zanda,ژندہ
Zawaher,زواہر
Zakiah,زکیہ
Zakirah,ذاکرہ
Zaib un Nisa,زیب النساء
Zaahirah,ظاہرہ
Zara'a,ذارعہ
Zarreer,ظریر
Zeibaa,زیبا
Zakhraf,زخرف
Zaituna,زیتونا
Zarinah,زرینہ
Zdaahar,زداہر
Zarayat,ذریت
Zeefaan,ضیفاں
Zafrah,زعفرہ
Zarminah,زرمینہ
Zaana,ظاعنہ
Zaaidah,زائیدہ
Zaainah,ظاعنہ
Zaneeq,زنیق
Zareenah,زارینہ
Zaahibah,ضاحبہ
Zarghuna,زرغونہ
Zardas,ذردس
Zakeera,ذکیرہ
Zaarib,ضارب
Zeeghaan,ضیغاں
Zakheem,ضخیم
Zamza'a,زمزعہ
Zahlah,ذاہلہ
Zarfeen,زرفین
Zaakiya,زاکیہ
Zunaisha,زونیشہ
Zaraafat,ظرافت
Zameera,ضمیرہ
Zamilah,زمیلہ
Zaaraah,زارہ
Zaalaah,زالہ
Zahak,ضحک
Zaaminah,ضامنہ
Zareeta,زریتہ
Zaaree,ضاری
Zaahmah,زاہمہ
Zareera,ذریرہ
Zaamirah,ضامرہ
Zaisha,زائیشہ
Zaamil,ضامل
Zaarebah,ضاربہ
Zaeem-Un-Nisa,زعیم النساء
Zaifaah,ضیفہ
Zakhama,ضخامہ
Zaiwarah,زیورہ
Zanbah,ذانبہ
Zamaah,زامہ
Zahaad,زہاد
Zapurah,زپورہ
Zalqa,زلقہ
Zabiyah,ظبیہ
Zafar-un-Nisa,ظفر النساء
Zaheerah,زہیرہ
Zabaad,زباد
Zaknah,زاکنہ
Zakhaamah,ضخامہ
Zahoorr,ظہور
Zanburah,زنبورہ
Zahhur,ظہور
Zakiaas,زکیاس
Zakhirah,ذاخرہ
Zalmaah,زلمہ
Zahoor-Un-Nisaa,ظہور النساء
Zahikah,ضحکہ
Zabelah,ذابلہ
Zaberqaan,زبرقان
Zafar-un-Nisa,ظفر النساء
Zalgha,زلغہ
Zaferah,زافرہ
Zakaa,ذکاء
Zaffur,ظفر
Zaheedah,زہیدہ
Zabrah,ذابرہ
Zabitah,ضابطہ
Zamaamah,ذمامہ
Zamaanah,زمانہ
Zabeah,ظبہ
Zaghlaah,زغلہ
Zahakah,ضحاکہ
Zaawlah,زاولہ
Zahalah,زاہلہ
Zajaaj,زجاج
Zafaanah,زفانہ
Zabatalat,زیبا طلعت
Zartasha,زرتاشہ
Zunisha,زونیشہ
Zabandah,زیبندہ
Zyra,زائرہ
Zahandah,ژندہ
Zooni,زونی
Zamda,زمدہ
Zyrah,زائرہ
Zavi,زوی
Zubi,زوبی
Zarisha,زریشہ
Zainish,زینش
Zariyat,زریت
Zarwa,زاروا
Zaika,زیکا
Zohal,زوہل
Zufra,ظفرا
Zyva,زیوا
Zumaira,زمیرہ
Zumra,زمرہ
Zaifa,ضعیفہ
Zonish,زونیش
Zubaira,زبیرہ
Zunaina,زنینہ
Zaini,زینی
Zayra,زائرہ
Zeerak,زیرک
Zuhaira,زہیرہ
Zunash,زناش
Zabi,زبی
Zaada,زادہ
Zulfiya,زلفیہ
Zeesha,زیشہ
Zuma,زوما
Zaafirah,ظافیرہ
Zulaikha,زلیخا
Zyla,زیلا
Zuveriya,زویریہ
Zarmeen,زرمین
Zenal,زینل
Zaviya,زاویہ
Zysha,زیشا
Zaysha,زیشہ
Zonia,زونیا
Zarsha,زرشہ
Zonisha,زونیشہ
Zafreen,ظفرین
Zaniya,زانیہ
Zynah,زینہ
Zartashia,زرتاشیہ
Zaneesha,زنیشہ
Zeenia,زینیا
Zubiya,زوبیہ
Zamara,زمرہ
Zahara,زہرہ
Zuhaina,زوہینہ
Zafrin,ظفرین
Zulain,زولین
Zala,زالا
Zafira,ظفرہ
Zuwaina,زوائنہ
Zarwisha,زرویشہ
Zuberiya,زبیریہ
Zeliha,زلیحہ
Zafia,صفیہ
Zubina,زوبینہ
Zaaisha,زائیشہ
Zaibi,زیبی
Zyana,زیانہ
Zaura,زاورہ
Zida,زیدہ
Zabeen,زبین
Zenha,زینہ
Zuhana,زوہانہ
Zinnirah,زنیرہ
Zaeema,زعیمہ
Zabina,زبینا
Zeniya,زینیا
Zamya,زمعہ
Zuzi,زوزی
Zamiya,ثمیہ
Zaakirah,ذاکرہ
Zumana,زمانہ
Zhavia,زاویہ
Zayesha,زیشہ
Zuba,زوبا
Zohana,زوہانہ
Zilay,زیلے
Zizi,زیزی
Ziwa,زیوا
Zanira,زنیرہ
Zenel,زینل
Zaain,زین
Zahabiya,ذہابیہ
Zywa,زیوا
Zinia,زینیا
Zahrin,زہرین
Zorin,زورین
Zalfa,زلفہ
Zaylin,زیلین
Ziarah,زیارہ
Zeenal,زینل
Zuhairah,زہیرہ
Zuraida,زریدہ
Zafrina,ظفرینہ
Zylah,زیلہ
Zinnat,زینت
Zeisha,زیشا
Zainu,زینو
Zareesha,زریشہ
Zanha,زنہا
Zuleyha,زلیحہ
Zaakira,ذاکرہ
Zayah,زیاہ
Zamrin,زمرین
Zayma,زائمہ
Zufeen,زوفین
Zinneerah,زنیرہ
Zehreen,زہرین
Zuniya,زونیہ
Zufisha,ضوفیشہ
Zulfisha,زلفشہ
Zoy,زوئے
Zuby,زوبی
Zuraidah,زریدہ
Zunira,زونیرہ
Zunaiba,زینیبہ
Zimsha,زمشا
Zyanya,زینیا
Zyza,زیزا
Zoila,زوئلا
Ziara,زیارا
Zeina,زینہ
Zeira,زائرہ
Zaahiyah,زاہیہ
Zaaida,زیدہ
Zaahira,زاہرہ
Zarghoona,زرغونہ
Zariyah,ثریا
Zuya,زویا
Zaaiirah,زائیرہ
Zafiya,صفیہ
Zaiha,زائیحہ
Zuny,زونی
Zahaa,زاہا۔
Ziani,زیانی
Zuhera,زہرہ
Zahima,زہیمہ
Zeeya,زیا
Zeka,زیکا
Zamrooda,زمرودہ
Zahria,زہریہ
Zoena,زوئینا
Zaliha,زلیحہ
Zubda,زبدہ
Zaaya,زایا
Zinu,زینو
Zoohi,زوہی
Zubairiya,زبیریہ
Zuvairiya,زویریہ
Zalina,زلینا
Zoeya,زویا
Zorya,زوریہ
Zulma,ظالمہ
Zemira,زمرہ
Zuly,زولی
Zunerah,زونیرہ
Zufash,ضوفش
Zaniyah,زانیہ
Zauji,زوجی
Zuhayra,زہرہ
Zamila,زملہ
Zenaida,زینیدہ
Zeenu,زینو
Zihana,زہانہ
Zubra,زبرا
Zabra,زبرا
Zurina,زرینہ
Zuhaila,زہیلہ
Zoyana,زویانہ
Zaiva,زیوا
Zehrin,زہرین
Zalikha,زلیخا
Zesha,زیشا
Zuneyna,زونینا
Zehna,زہنہ
Zulf,زلف
Zayani,زیانی
Zuleyma,زلیمہ
Zuwena,زووینا
Zeiny,زینی
Zyara,زیارا
Zelmira,زیلمیرا
Zeenah,زینہ
Zehma,زحمہ
Zobiya,تسپیا۔
Zehma,زحمہ
Zuhaibah,زوہیبہ
Zawiya,زاویہ
Zulka,ذولکا
Zanah,زانہ
Zufaa,ضوفا
Zoyah,زویا
Zohaira,زوہیرا۔
Ziada,زیادہ
Zuneera,زونیرہ
Zarya,ثریا
Ziyanah,زیانہ
Zaine,زین
Zallah,ظللہ
Zaarin,زرین
Zunena,زونینا
Zaveriya,زویریہ
Zabeeha,زبیحہ
Zerina,زرینہ
Zwina,زوینہ
Zhara,زھرا۔
Zohrin,زہرین
Zoniya,زونیہ
Zaiwa,زیوا
Zairi,زائری۔
Zamima,ضمیمہ
Zaveen,زوین
Zunara,زنارا
Zukha,زخا ۔
Zweena,زوینا
Zabeena,زبینا
Zanika,زنیکا
Zori,زوری
Zaarah,زرہ
Zawadi,زوادی
Zoysia,زوشیا
Zalma,ظالمہ
Zuhura,ظہورا
Zuriah,ثریا
Zaiyana,زیانہ
Zeyna,زینہ
Zaneerah,زنیرہ
Zirah,زیرہ
Zabee,زبی
Zaibun,زیبون
Zayanah,زینہ
Zinah,زینہ
Zytah,زیتا
Zeyba,زیبہ
Zulfaa,زلفا۔
Zahisha,زحیشہ
Zabana,زبانہ
Zurafa,زرافہ
Zufiah,ضوفیہ
Zeyana,زیانہ
Zoraida,زوریدہ
Zoharin,زوہرین
Zikrat,ذکر
Zabya,زبیا
Zahrai,زہرائی
Zuleima,زلیمہ
Zubdah,زبدہ
Zhino,ژینو
Zalanda,زالندا
Zumriya,زمریہ
Zikara,ذکرہ
Zerifa,زریفہ
Zobeida,زوبیدہ
Zonira,زونیرہ
Zuweyna,زووینا
Zulhema,ذولہمہ
Zahwah,زاہوہ
Zuriella,زیوریلا
Zumha,زومھا
Zumzum,زمزم
Zoufishan,ذوفشان
Zaishah,زیشہ
Zuwainah,زوینہ
Zuwailah,زوائیلہ
Zureena,زرینہ
Zayrah,زائرہ
Zannah,زینہ
Zulfah,زلفہ
Zohara,زہرہ
Zoura,زورا
Zayyana,زیانہ
Zubeena,زبینا
Zufin,زوفین
Zehwa,زیہوا۔
Zahereen,ظہرین
Zanza,زنزا
Zakera,زکیرہ
Zoyaa,زویا
Zafreena,ظفرینہ
Zahr,ظہر
Zevah,زیواہ
Ziaani,ضیاانی
Zofisha,زوفیشہ
Zivanna,زیوانا
Zuleqa,زلیقہ
Zhafira,ظفیرہ
Zykia,زائیکیا
Zulaykha,زلیخا
Zihna,زہنہ
Zhaina,زائینہ
Zaveria,زویریہ
Zuhairaa,زہیرہ
Zarry,زری
Zanirah,زنیرہ
Zahiah,ضحیہ
Zuhina,زوہینہ
Zoeba,زوئبہ
Zahna,زہنہ
Zalea,زیلیا۔
Zabyn,زبین
Zeenath,زینتھ
Zirsha,زرشا
Zehrah,زہرہ
Zafnah,غفنہ
Zenah,زینہ
Zineb,زینب
Zeiba,زیبا
Zubairya,زبیریہ
Zahrain,زہرین
Zulaica,زولیکا۔
Zahirrah,ظاہررہ
Zenan,زینان
Zaayesha,زائیشہ
Zahidha,زاہدہ
Zabyah,زبیحہ
Zofeya,زوفیا
Zinnu,زینو
Zaheema,زعیمہ
Zeeyana,زیانہ
Zainaba,زینبہ
Zumurrud,زمرد
Zulika,زلیقہ
Zakya,ذکیہ
Zoreed,زورید
Zuwaila,زوائلہ
Zuhniyya,ذھنیہ
Zahiera,زہیرہ
Zanyla,زینیلا
Zekariah,زکریا
Zarbaha,زربہ
Zackyia,زکیہ
Zebba,زیبا
Zaviera,زاویرا۔
Zaidah,زیدہ
Zalikhah,زلیخا ۔
Zeyda,زیدہ
Zuleikha,زلیخا
Zameena,بدیوز
Zikrayat,ذکریات
Zaidee,زیدی
Ziqra,ذکرہ
Zuwana,زوانہ
Zermaine,زرمین
Zulaika,زلیقہ
Zorna,زورنا
Zuharah,زہرہ
Zanat,زینت
Zaheena,زہینہ
Zuella,زویلا
Zhiya,ضیاء
Zoubida,زوبیدہ
Zivia,زیویہ
Zuwea,زوویا۔
Zahba,زہبہ
Zaeemah,زعیمہ
Zubeira,زبیرہ
Zivit,زیویت
Zuvairya,زویریہ
Zary,زری
Zinaat,زینت
Zunaybah,زونیبہ
Ziyani,زیانی
Zurisaday,زوریسادے۔
Zarena,زرینہ
Zihuna,زیہونا
Zarena,زرینہ
Zohura,ظہورا
Zarie,زری
Zernain,زرنین
Zahidabano,زاہدہ بانو
Zubeida,زبیدہ
Zumarrada,زمرد
Zakyah,زکیہ
Zannat,زینت
Zaffrin,ظفرین
Zeynab,زینب
Zumurruda,زمرودہ
Zayit,زییت
Zaiema,زائمہ
Zarita,زریتا
Zarren,زرین
Zohin,زوہین
Zubida,زبیدہ
Zaybah,زیبہ
Zameelah,زملہ
Zuhdiyyah,زہدیہ
Zainisha,زینشا
Zinayat,زینت
Zaweriya,زاویریہ
Zayba,زیبہ
Zuhayna,زوہینہ
Zuleica,زولیکا۔
Zubaydah,زبیدہ
Zeriah,زیریہ
Ziyaah,ضیاء
Zubaedah,زبیدہ
Zenat,زینت
Zumaana,زمانہ
Zayb,زیب
Zebadhiyah,زبادیہ
Zayeema,زائمہ
Zyanah,زینہ
Zofiya,ضوفیہ
Zaibunisa,زیبونسا
Ziina,زینا
Zulaita,زلیتا
Zanubiya,زنوبیہ
Zafrat,ظفرت
Zultana,زُلطانہ
Zaheeya,زہیہ
Zaayna,زینہ
Zakirat,ذاکرات
Zainunnisa,زین النساء
Ziyaadah,زیادہ
Zainub,زینب
Zaherrah,زہرہ
Zuwaiten,زویتین
Zaesha,زیشہ
Zubeyda,زبیدہ
Zahrina,زہرینہ
Zinab,زینب
Zayeda,زیدہ
Zayyah,زیاہ
Zulequa,زولیکا
Zohora,ظہورا
Zackiya,زکیہ
Zeinab,زینب
Zainam,زینم
Zionah,زیونہ
Zeenay,زینے
Zhalai,ژالائی
Zeharin,زہرین
Zubaah,زوبہ
Zarqahabiba,زرقاہبیبہ
Zinirah,زنیرہ
Zafeerah,ظفیرہ
Zinath,زینت
Zihanaa,زہانہ
Zarreen,زرین
Zahala,زہالہ
Zewya,زیویا
Zeent,زینٹ
Zellah,زیلہ
Zhaheerah,ظہیرہ
Zarene,زرین
Zaakiyah,ذکیہ
Zarfiya,ظرفیہ
Zharra,زہرہ
Zarri,زری
Zalikah,زلیقہ
Zaraa,زارا
Zeenaat,زینت
Zuleka,زلیقہ
Zshakira,زشاکیرا
Zoyaara,زویارا
Zaineb,زینب
Zubyda,زبیدہ
Zaamat,زمانہ
Zaheeraa,زہیرہ
Zuhriyaa,زہریہ
Zaireh,زائرہ
Zarola,زرولا
Zamrooth,زمروت
Zebara,زیبرا
Zanyah,زنیاہ
Zaghrab,زغرب
Zafiah,صفیہ
Zeenut,زینت
Zanaib,زینب
Zhafeerah,ظفیرہ
Zinaah,زینہ
Zihaka,زہکا
Zolaica,زولیکا۔
Zeennat,زینت
Zairisha,زائریشہ
Zakeya,ذکیہ
Zaytunah,زیتونہ
Zhaahirah,ظاہرہ
Ziyasa,زیاسا۔
Zahrisha,زہریشہ
Zagheefat,ضغیفات
Zubairaa,زبیرہ
Zulecia,زولیسیا
Zeenet,زینت
Zulecia,زولیسیا
Zuhriyyah,زہریہ
Zohre,زہرے
Zakiyya,ذکیہ
Zanub,زنوب
Zahiyya,زہیا
Zeineb,زینب
Zubedah,زبیدہ
Zerada,زردا
Zubrah,زبراہ
Zakkiya,زکیہ
Zobya,زوبیا۔
Zenobea,زینوبیا۔
Zohniyya,زوہنیا
Zayirah,زائرہ
Zareah,زریہ
Zehiya,زہیا
Zadreana,زدریانہ
Zaffren,ظفرین
Zeharah,زہرہ
Zehara,زہرہ
Zaaynah,زینہ
Zabeebat,ذبیحات
Zahidasultana,زاہدسلطانہ
Zayanaa,زینہ
Zainba,زینبہ
Zaitoona,زیتونہ
Zaibha,زیبہ
Zhivaya,زیوایا
Zhureen,ظہورین
Zimrin,زمرین
Zaaqiyah,زاقیہ
Zasmin,زاسمین
Zarrien,زرین
Zoharah,زہرہ
Zameela,زملہ
Zavah,زاواہ
Zaghlula,زغلولا
Zhaafirah,ظافیرہ
Zaweela,زویلہ
Zenobiah,زینوبیہ
Zahabiyya,ذہابیہ
Zaytoonah,زیتونہ
Zahyaa,زاہیا
Zarafshaan,زرافشاں
Zubeidah,زبیدہ
Zaghlulah,زغل اللہ
Zahreh,زہرہ
Zahriyyah,زہریہ
Zanerah,زنیرہ
Zahaara,زہرہ
Zarrina,زرینہ
Zareefah,ظریفہ
Zarqabano,زرقابانو
Zaqawat,زکوٰۃ
Zanyaah,زنیاہ
Zanobea,زانوبیا۔
Zaiwah,زیواہ
Zaynaat,زینت
Zahabiyyah,ذہابیہ
Zahwaah,زاہواہ
Zarqasultana,زرقاسلطانہ
Zubaidha,زبیدہ
Zakeeyyah,ذکیہ
