Name in English,Name in Urdu
Fauqiyah,فقيه
Fakhriyah,فخريه
Fatima Zehra,فاطمہ زہرا
Faseelah,فصيله
Farmankam,فرمنکم
Farafisa,فرافيسا
Fazilah,فاضلہ
Fakhtah,فاختاه
Fawziyya,فوزية
Farmin,فرمین
Farwa Batool,فروہ بتول
Fasham,فشام
Funa,فیونا
Feenah,ساعت
Fakhar-un-Nisa,فخر النساء
Fiddvi,فدوی
Feeiza,فیعضا
Fouqia,فوقیہ
Fouqia,فوقیہ
Ferhat,فرحت
Farasa,فراسا۔
Faique,فائق
Fofiah,فوفیہ
Fatima Kulsoom,فاطمہ کلثوم
Fariha Zehra,فریحہ زہرہ
Fatima Abiha,فاطمہ ابیہہ
Faareah,فارعہ
Feelafa,فیلافہ
Feelaafah,فیلافہ
Fatima Anum,فاطمہ انعم
Fizba,فضبہ
Fatoot,فتوت
Fabhaa,فبہا
Fiza Asif,فضا آصف
Fatimah bint Muhammad,فاطمہ بنت محمد
Fizaa,فزاء
Fatka,فاتکہ
Fara'a,فرع
Feizah,فیضہ
Faaltah,فالطہ
Faamiyaa,فمیا
Faalqah,فالقہ
Faheem-Un-Nisa,فہیم النساء
Faarhin,فرحین
Farehah,فارہہ
Faarqah,فارقہ
Faanee,فانی
Fatirah,فاطرہ
Farhah,فرحہ
Fazeelat,فضیلت
Ferhaad,فرحاد
Farhen,فرحین
Farhaal,فرحال
Faryaal,فریال
Farsah,فرصہ
Faraa,فرعہ
Falkah,فلکہ
Falk Ara,فلک آراء
Falknaaz,فلک ناز
Firaa,فرعہ
Faleez,فلیز
Fizraa,فزراء
Fatime,فاطمی
Fazeelah,فاضیلہ
Failah,فاعلہ
Fatihaa,فتیحہ
Fitnet,فطنت
Fainah,فاعنہ
Fazael-un-Nisaa,فضائل النساء
Ferwaa,فروا
Farba,فربا
Feliez,فیلیز
Fahmib,فہمیعب
Falk Ara,فلک آراء
Fakirah,فاکرہ
Fazal-un-Nisa,فضل النساء
Ferhin,فرحین
FalakAraa,فلک آراء
Fahilah,فحیلہ
Faraahat,فراہت
Fanitah,فانطہ
Fakhr-ul-Nisaa,فخرالنساء
Firaal,فریال
Fizh,فضہ
Fitret,فطرت
Faribaa,فریبا
Faiz-Un-Nisaa,فیض النساء
Fazraah,فضرہ
Feghaan,فغان
Feraasat,فراست
Fusilat,فوسیلات
Fakhimah,فخیمہ
Farades,فرادیس
Fatah-un-Nisaa,فتح النساء
Falkee,فلکی
Fezaa,فضا
Fattaah,فتح
Fitaat,فتات
Farstaadah,فرستادہ
Farasut,فراست
Ferhaan,فحاں
Ferhaana,فرحانہ
Fermaan,فرمان
Fervid,فروید
Falaahat,فلاحت
Farrakh Roo,فراخ رو
Fataanat,فطانت
Fayonaa,فیونا
Fallak,فلک
Filaanah,فیلانہ
Faghirah,فاغرہ
Farakhur,فراخور
Farisha,فریشہ
Faizd,فیضد
Fayra,فائرہ
Falqah,فلہ
Fatiaa,فتیہ
Fakhireh,فخیرہ
Fetaash,فتاش
Ferhen,فرحین
Fakheerah,فخیرہ
Faeiqa,فاعئقا
Farudah,فرودہ
Feridah,فریدہ
Faima,فائمہ
Farghah,فرغہ
Ferzaan,فرزان
Faroshindah,فروشندہ
Ferrkhi,فرخی
Farjaam,فرجام
Fataahah,فتاحہ
Finaatah,فیناتہ
Faahira,فاحیرہ
Feezaar,فیضار
Fiya,فیا
Faahina,فاہینہ
Faahima,فہیمہ
Faaeza,فائزہ
Farina,فارینہ
Faaeqa,فائقہ
Faadilah,فضیلہ
Fareena,فارینہ
Faadiyah,فدیہ
Fareen,فارین
Fabia,فابیا
Fiha,فیہا
Farisa,فارسہ
Farsha,فرشہ
Faira,فیئرہ
Fahira,فہیرہ
Fariha,فریحہ
Fia,فیا
Famiya,فامیہ
Fahrin,فہرین
Fabiya,فابیہ
Fahmina,فہمینہ
Farya,فاریہ
Fasha,فاشا
Faisha,فائشہ
Fatehi,فتحی
Fareesa,فریسہ
Farzia,فارزیہ
Feda,فدا
Feriha,فریحہ
Faaria,فاریہ
Firza,فرزہ
Faaliha,فالیحہ
Fais,فیض
Fahiya,فہیہ
Fama,فاما
Flavia,فلاویا
Faaiza,فائزہ
Faaiqa,فائقہ
Fiyana,فیانہ
Fahma,فہما
Fizah,فزہ
Farlin,فارلن
Farasha,فراشا
Fasna,فسانہ
Fareesha,فریشہ
Fahiza,فہیزہ
Finza,فنزا
Faiziya,فیضیہ
Falila,فیللہ
Fabliha,فبلیہ
Fahia,فہیہ
Falha,فلھا
Fidha,فدا
Fiyah,فیہ
Fazna,فزنا
Farsa,فارسہ
Fareha,فریحہ
Fariyal,فریال
Fazla,فضلہ
Faziya,فزیہ
Farzina,فرزینہ
Farham,فرہم
Faarah,فرح
Farija,فریجہ
Fatia,فتیہ
Feruza,فیروزہ
Fahida,فہیدہ
Farvin,فاروین
Fehmina,فہمینہ
Faheera,فہیرہ
Fyha,فیہا
Famila,فیملیہ
Fainaz,فیناز
Farjina,فرجینا
Faizy,فیضی
Fouziya,فوزیہ
Fardina,فردینہ
Faezeh,فائزہ
Farriah,فریحہ
Fiana,فیانہ
Farveen,فروین
Fathia,فاتھیا
Febina,فیبینا
Fidah,فداہ
Farda,فردا
Fousiya,فوزیہ
Fazina,فزینہ
Farheena,فرحینا
Faba,فابا
Feba,فیبا
Fathimathul,فتیمتھول
Felza,فیلزا
Fabeeha,فبیحہ
Famitha,فمیتھا
Forida,فاریڈا
Farhiya,فریحہ
Fahama,فہامہ
Fanza,فانزا
Falisa,فالسہ
Fiah,فیہ
Faizana,فیضانہ
Fahmiya,فہمیہ
Fazia,فوزیہ
Fera,فیرا
Fadah,فداہ
Faliza,فالیزہ
Fareea,فاریہ
Fameena,فیمینا۔
Fahra,فہرہ
Fehmeen,فہمین
Fahiba,فہیبہ
Faqia,فقیہ
Fabina,فابینا
Fasila,فصیلہ
Faisa,فائزہ
Faritha,فریتھا
Fathimah,فاطمہ
Farbin,فاربین
Farziya,فرزیہ
Fauziah,فوزیہ
Fazlin,فضلن
Famnaz,فمناز
Farzu,فرزو
Fareeza,فریزہ
Faizia,فیضیہ
Fariyah,فریحہ
Fridah,سمینہ
Farsana,فرسانہ
Fameela,فیمیلہ
Famina,فامینا
Finaz,فناز
Farwin,فاروین
Fazeena,فزینہ
Foziya,فوزیہ
Farsina,فارسینا
Farial,فریال
Fahriya,فہریہ
Farana,فارانہ
Fazura,فزورہ
Fazura,فزورہ
Fowzia,فوزیہ
Faruza,فروزہ
Fazlina,فضلینہ
Fatheen,فاتین
Frozaan,فروزان
Fayma,فائمہ
Farjia,فرجیہ
Famiza,فمیزا
Firuza,فیروزہ
Fahimeh,فہیمہ
Fowziya,فوزیہ
Farhanaaz,فرحناز
Fateha,فاتحہ
Fanah,فناہ
Faduma,فدوما
Fazliya,فضلیہ
Famya,فیمیا
Farshiya,فارسیہ
Farira,فریرہ
Feema,فیمہ
Famida,فمیدہ
Fayana,فیانہ
Fazirah,فزیرہ
Fatana,فتانا
Farita,فریتا
Faminha,فامینہا
Fahmeena,فہمینہ
Fajila,فجیلہ
Faimeena,فمینہ
Faleha,فلاحہ
Fajer,فجر
Fayal,فیال
Faikah,فائقہ
Faruki,فاروقی
Flieder,فلائیڈر
Freeda,فریڈا
Fayla,فائلہ
Fateena,فتینہ
Fatimoh,فاطمہ
Fayyah,فیاض
Finsha,فنشا
Feyha,فیہا
Faieka,فائیقہ
Fakeeha,فقیحہ
Fowmitha,فومیتھا
Faarisa,فاریسہ
Fraya,فریا
Fadeelah,فدیلہ
Fadela,فدیلہ
Famidha,فمیدہ
Faqeeha,فقیہہ
Faruka,فاروقہ
Fikra,فکرہ
Fahada,فہدہ
Fatisha,فاطمہ
Faryat,فریات
Fayiza,فائزہ
Fabee,فابی
Faharin,فہرین
Fabee,فابی
Fahmeeda,فہمیدہ
Faila,فائلہ
Fazilatun,فضیلتون
Fabah,فبہ
Folla,فولا۔
Fawzaana,فوزانہ
Fakihah,فقیہہ
Fezza,فزا
Fajiya,فجیہ
Fir,ایف آئی آر
Feida,فیدا
Faqra,فقرہ
Fidhdhah,فدّہ
Fujita,فوجیتا
Fathin,فتن
Faeeqa,فائقہ
Famai,فمائی
Fameetha,فمیتھا
Fathma,فاطمہ
Fereshta,فریشتہ
Febrina,فیبرینا
Faizeena,فیضینہ
Fameeda,فمیدہ
Falla,فالا
Fagol,فاگول
Form,فارم
Ferah,فیرہ
Famidah,فمیدہ
Fabeena,فابینا
Fazeera,فزیرہ
Fadyla,فدیلا
Feeya,فییا
Frasha,فریشا
Furquana,فرقانہ
Fayisa,فائیسا
Fowjia,فوجیہ
Faeema,فائیمہ
Firdousa,فردوسہ
Furjah,فرجہ
Faizunnisa,فیض النساء
Fareema,فریمہ
Firasa,فراسا۔
Fula,فلا
Farseena,فارسینا
Fanha,فانھا
Fadwah,فدوہ
Fiyam,فیام
Fatmah,فاطمہ
Fawmiya,فومیہ
Faslina,فاسلینا
Farimah,فریمہ
Farahnoush,فرحنوش
Fardowsa,فردوسہ
Fiaza,فائزہ
Fasmiya,فاسمیہ
Feryal,فریال
Fazra,فزرہ
Fakhrun,فخرون
Finha,فنھا
Fahmitha,فہمیٹھا
Fahla,فہلہ
Faroza,فروزہ
Fukana,فوکانہ
Falahah,فلاحہ
Falasha,فلاشہ
Faheena,فہینہ
Fizana,فزانہ
Fajrah,فجرہ
Farkhunda,فرخندہ
Fayrouz,فیروز
Fariheen,فریحین
Farzabeen,فرزبین
Farzanah,فرزانہ
Fameeha,فمیحہ
Fagira,فگیرہ
Fasmina,فاسمینہ
Fauziya,فوزیہ
Faleena,فیلینہ
Faariqah,فاریقہ
Fayhaa,فیہا
Fousia,فوزیہ
Farihat,فریحت
Freyah,فریحہ
Fairouz,فیروز
Faleehah,فلیحہ
Farnaaz,فرناز
Firosa,فیروزہ
Faariha,فریحہ
Fabea,فابیا
Fabea,فابیا
Fahidha,فہیدہ
Fyruz,فیروز
Fateema,فاطمہ
Fouzya,فوزیہ
Fazmina,فزمینہ
Fareiba,فریبہ
Fateemah,فاطمہ
Fysha,فشا
Fausat,فوسات
Fateama,فاطمہ
Farriya,فاریہ
Fardeena,فردینہ
Furaihaat,فرحیات
Fitrah,فطرہ
Fareda,فریدہ
Faizha,فائزہ
Faranaaz,فراناز
Fahdha,فہدہ
Fagheera,فغیرہ
Foumida,فومیدہ
Faysa,فائزہ
Fahmidha,فہمیدہ
Firdouse,فردوس
Fattima,فاطمہ
Fardoos,فردوس
Fauna,حیوانات
Fayeha,فائیحہ
Farsiris,فارسیرس
Feiha,فیہا
Forogh,فروغ
Felana,فیلانہ
Fathmi,فاطمی
Faghyra,فغیرہ
Faqrunnisa,فقرنیسہ
Fazleena,فضلینہ
Fazula,فضولہ
Fayzeh,فائزہ
Fauziyya,فوزیہ
Faraha,فرحا۔
Fayeeza,فائزہ
Firoozeh,فیروزہ
Fhalak,فلک
Faizunisa,فیضونسا
Fyneen,فنین
Fayaza,فیاض
Finziya,فنزیہ
Faimida,فمیدہ
Fajeena,فجینا
Firrah,فرح
Faeqa,فائقہ
Forhana,فرحانہ
Fazeelath,فضیلت
Fazeetha,فزیتہ
Fatemah,فاطمہ
Faimina,فیمینا
Fyzah,فائزہ
Fazilath,فضیلت
Fizva,فزوا
Fagheira,فغیرہ
Farien,فارین
Fahiema,فہیمہ
Futaihah,فطیحہ
Fahisa,فہیسا
Farazana,فرازانہ
Fayqa,زمینہ
Faiva,فائوا
Faihaa,فیہا
Felinah,فیلینہ
Farziyah,فرزیہ
Fausia,فوزیہ
Falica,فالیکا
Femitha,فیمیتھا
Fahema,فہیمہ
Faizza,فائزہ
Fayizah,فائزہ
Fitin,میں فٹ
Ferbina,فربینا
Fariyaal,فریال
Fayida,فائیدہ
Fajeela,فجیلہ
Fateima,فاطمہ
Faissal,فیصل
Fiyaza,فیاض
Furoozan,فروزان
Feiza,فائزہ
Fatehah,فاتحہ
Faatimah,فاطمہ
Feeda,فیدہ
Fayisha,فائیشہ
Fairosa,فیروزہ
Fasyha,فصیحہ
Farzanna,فرزانہ
Falakh,فلخ
Fathiyyah,فتحیہ
Fateam,فتیم
Fuzailah,فضیلہ
Feidha,فیدہ
Fateem,فاطمہ
Farkhand,فرخندہ
Fizziyah,فزیہ
Fasihah,فصیحہ
Fukaina,فوکینا
Fhara,فرہا۔
Fizee,فیزی
Fahmeedha,فہمیدہ
Farahzad,فرحزاد
Fannah,فنہ
Fameedha,فمیدہ
Faizya,فائزہ
Ferzana,فرزانہ
Faneesha,فانیشہ
Faimeeda,فائمیدہ
Fahmeda,فہمیدہ
Faryda,فریدہ
Fahimasulthana,فہیم سلطانہ
Farkhandea,فرخندہ
Fagirah,فگیرہ
Faraqta,فرقہ
Faridaa,فریدہ
Feerouzeh,فیروزہ
Fawwazaa,فوازہ
Fijina,فجینا
Fareshta,فراستہ
Fahimat,فہیمت
Fasieha,فصیحہ
Fardowza,فردوزہ
Ferouza,فیروزہ
Forozaan,فوروزان
Furaihah,فرائیحہ
Farajana,فرزانہ
Fikraat,فکریت
Farahath,فرحات
Faghiera,فغیرہ
Faridha,فریدہ
Fardanah,فردانہ
Fizaana,فزانہ
Fuadah,فوادہ
Febeena,فیبینا
Fairusa,فیروسا
Fyshun,فشون
Fiiza,فائزہ
Fazzina,فزینہ
Fairoosa,فیروزہ
Farshida,فرشیدہ
Fatyma,فاطمہ
Fakrunnisa,فکررنیسہ
Faraaid,فریاد
Fazmeena,فزمینہ
Fannana,فننا
Fannana,فننا
Fainu,فینو
Fahmeedah,فہمیدہ
Fawziyy,فوزی
Fagheara,فغیرہ
Firooza,فیروزہ
Fukairaa,فوکیرا
Feryall,فیریال
Fatiema,فاطمہ
Feryalle,فیریلے
Fejura,فیجورہ
Feetin,پاؤں
Fazzariya,فزاریہ
Foujina,فوزینا
Faranaz,فرانز
Farjaana,فرزانہ
Fardifa,فردیفہ
Faiyza,فائزہ
Farhanalka,فرحانالکا
Fikriyaa,فکریہ
Farradah,فراد
Fatehnoor,فتحنور
Femena,فیمینا
Farzki,فرزکی
Fameedah,فمیدہ
Firuzah,فیروزہ
Fezzah,فزہ
Faitahah,فتحہ
Foizah,فوزہ
Fayyaza,فیاض
Fahmideh,فہمیدہ
Fayyaza,فیاض
Fridaws,جمعہ
Farrajah,فرراجہ
Falack,فالک
Fazanah,فزانہ
Famat,فمت
Fahmeeb,فہمیب
Fikriyya,فکریہ
Fieroosniza,فیروزنیزا
Fazzaid,فزید
Farhara,فرہرہ
Faizunisah,فیضونیسہ
Farhannah,فرحانہ
Fukaena,فوکینا
Firdusi,فردوسی
Faitaha,فتحہ
Fattahah,الفتحہ
Farahrouz,فرحروز
Fathiyyaat,فتویٰ
Farrahah,فرح
Farzann,فرزان
Faraah,فرح
Fatiesha,فتیشہ
Furaihat,فرائیحت
Farzhana,فرزانہ
Fathiyyaa,فتھیا
Farihtah,فریحتہ
Farrisu,فاریسو
Farhatah,فرحت
Firuwzah,فیروزہ
Fazeelet,فزیلٹ
Farkhandia,فرخندہ
Fairiha,فریحہ
Farzzana,فرزانہ
Feryale,فیریال
Farahdokht,فرہدوخت
Fatiriyyah,فاطریہ
Fawziyyaa,فوزیہ
Feheema,فہیمہ
