Name in English,Name in Urdu
Aankeh,آنکہ
Aamaj,آماج
Aakhiz,آخذ
A'sara,آسرہ
Aallim,عالم
Aarilah,آریلہ
Aahaad,آحاد
Amberlee,عمبریلی
Ayska,اسکا
Aseelah,اسیلہ
Aansah,آنثہ
Aahirah,عاھرہ
Angbin,انجبين
Aqlimah,قلمه
Azeezah,عزیزہ
Aaqidah,عاقدہ
Aaraam Jaan,آرام جان
Aafrah,عافرہ
Aryisha,عريسها
Aanqah,آنقہ
Ayeisha,عائشہ
Ainoor,آئینور
Ayeesah,عائشہ
Aamoz,آموز
Aamgha,آمغہ
Aarveen,آروین
Aaimalk,آئیملک
Aghid,اگید
Ayperi,ایپیری
Aaishah,عائشہ
Aafmah,عافمہ
Aardeen,آردین
Ashirah,عشیرہ
Aghala,أغلى
Aludra,علُدرا
Aafrozah,آفروزہ
Ain-ul-Hayat,عین الحیات
Akili,اکیلا
Agharid,اغاريد
Aahlah,آہلہ
Aaraas,اعراس
Aaneytah,آنتیہ
Affery,افریری
Aaldah,آلدہ
Aaheng,آہنگ
Altair,الطیر
Aajmah,عاجمہ
Algha'ia,الغاعیہ
Anaqat,عناقت
Aaitan,آئے تن
Aanssa,آنسہ
Arshpreet,ارشپریت
Alaqat,علقات
Azzeza,عزیزا
Azma,عزما
Aahuya,آہویا
Aaseemah,آسیمہ
Abaq,عبق
Athilah,أذله
Amlah,املہ
Amsala,امثالہ
Aaouna,آونہ
Allami,عالمی
Aaitun,آئے تُن
Almire,المیری
Aroot,عروت
Ahibbat,اہیبت
Aalfah,آلفہ
Aarasih,آرائش
Aidan,ایڈین
Aliyya,الاية
Avshama,اواشما
Angeza,أنجز
Arbia,عربیہ
Abeerah,ابیرہ
Aasfiah,آصفیہ
Aairain,آئرین
A'sfia,آصفیہ
Aamarzgah,آمرزگاہ
Aswa,اسوہ
Ateeqah,أطيقه
Alraaz,الرز
Amooz,اموز
Aujah,اوجاہ
Abreen,ابرین
Azmla,ازملہ
Aankah,آنکہ
Anbarin,عنبرين
Aazmin,عزمین
Ayisa,ائیسا
Asfar,اصفر
Aasiyah,عاصیہ
Aeen,عین
Aimi,ایمی
Aanser,آنثر
Aatifah,عاتفہ
Armaiti,آرمیتی
Aloodra,الودرا
Anwaar,انوار
Azajj,ازجج
Avizak,اوزک
Asriyah,أسرية
Atyaf,أطياف
Akwas,اکواس
Aasmah,آسمہ
Aaraam,آرام
Aayma,آئمہ
Aasrah,آسرہ
Aighar,أغار
Aarleen,آرلین
Amineh,أمينه
Assieh,اسسیہ
Aiena,عائنہ
Aisiah,عائشہ
Azra Fatima,عذرا فاطمہ
Aasiha,آسہہ
Asan,آسن
A'wez,آویز
Aaghamaina,آغامینا
Aashaa,آشا
Atufah,اتفہ
Almeeria,المیریہ
Allmeria,المیریہ
Amnajane,منجن
Afda,آفدہ
Abaloch,آبلوچ
Asianne,آسیانی
Ayeisa,عائشہ
Aaligha,آلغہ
Atarspenishta,اترسپنشتا
Akhtaf,اختف
Anoud,آنوڈ
Afirah,عفیرہ
Arosa,عروسہ
Aeera,اعیرہ
Astay,استے
Abaasa,اباسا
Afeen,افین
Anwaral,انورل
Aatia,آتیہ
Aasmeer,آژمیر
Ajeeba,عجیبہ
Aasni,آسنی
Asara,آسرہ
Ashah,عائشہ
Amar,امر
Azra Parveen,عذرا پروین
Areeka Haq,اریکہ حق
Asfia,آصفیہ
Artapana,آرتپنا
Asheeyana,أشين
Aazin,آذین
Afadah,افادہ
Abariq,اباریق
Aresha,اریشہ
Asub,اسُب
Ayeeshah,عائشہ
Abraaz,ابراز
Allyiah,علیہ
Aateh,عاطہ
Aayaan,آیان
Azaddokht,عزاددوخت
Ashiah,عائشہ
Amaaim,عمائم
Aasif Jah,آصف جاہ
Ayaas,ایاس
Abaidah,عبیدہ
Ahdi,احدی
Anshrah,انشراح
Adaisah,عدیسہ
Ainee,عینی
Akhzari,اخزاری
Asfoureh,اصفُرہ
Anaabi,عنابی
Astoban,استوبان
Aatish Anan,آتش عناں
Atifi,عتیفی
Aasifah,آصفہ
Aturdokht,اتردوخت
Aaya Rahmat,آیہ رحمت
Aatimah,عاتمہ
Amaana,امانہ
Ahsanat,احسنت
Aimen,ایمن
Abroo,آبرو
Abishah,عابشہ
Anaamil,انابل
Ab-Ul-Shams,عب الشمس
Ayishah,عائشہ
Aatifat,عاطفت
Azra Bibi,عذرا بی بی
Addos,عدوس
Aasigha,آسغہ
Aasoodah,آسودہ
Afraah,افراح
Alyaan,علیان
Atharunnisa,اطہرالنسا
Aazala,آزالہ
Afaadah,افادہ
Ayeisah,عائشہ
Araaba,ارابہ
Azusena,آزثنا
Amaama,امامہ
Aasibah,عاصبہ
Aashibah,آشبہ
Ainin,عینین
Ainu,عینو
Ameema,امیمہ
Aayizah,ایئزا
Asabat,اصابت
Ayeishah,عائشہ
Aimah,عیمہ
Ain-Ul-Haq,عین الحق
Aashrah,آشرہ
Aashkarah,آشکارہ
Aazfaa,آزفہ
Aatiya,اتیا
Armia,ارمیہ
Azfa,آزفہ
Anela,انیلا
Aatishadam,آتش قدم
Asfah,اصفہ
Amaalah,عمالہ
Amaaja,امعجہ
Aazena,آذینہ
Ayisah,عائشہ
Abqeri,عبقری
Aazaar,آذار
Aazirah,عاذرہ
Anaabat,انابت
Afsun,افسوں
Alaalah,علالہ
Auji,اوجی
Aveeza,آویژہ
Aziyah,عزیہ
Aeitalaa,اعتلہ
Aeidaa,ایدا
Anwarah,أنواره
Aayezah,عایذہ
Arwaa,ارویٰ
Alyeha,الیہا
Abudiyah,عبودیہ
Aburd,عبرد
Aasyah,آسیہ
Ambrin,عنبرین
Aeelah,عیلہ
Amaamlah,عماملہ
Aaytan,آئے تن
Anaaheed,اناہید
Aashuftah,آشفتہ
Abreeshmina,ابریشمینہ
Abqer,عبقر
Aqbaa,عقبیٰ
Afghan,افغان
Ainul Hayaat,عین الحیات
Aassaish,آسائش
Aazrem,آزرم
Aazmah,عازمہ
Awaab,اواب
Asa-ad,اسعد
Aawaisa,آویژہ
Abeela,عبیلہ
Ahaarah,عحارہ
Amaaidah,عمائدہ
Athmah,عظمه
Adimah,عدیمہ
Aawaiz,آویز
Aazina,آذینہ
Agha Maina,آغامینا
Alaq,علق
Aazmaa,آزمہ
Azeer,ازیر
Azaana,ازانہ
Azaa-at,اذاعت
Ajeeh,اجیہ
Abrood,عبرود
Ahmer,احمر
Asaabat,اصابت
Aneem,انیم
Aimel,ایمل
Anoral,انورل
Ajaar,آجار
Anzah,عنزہ
Az-aan,اذعان
Aatish Afroze,آتش افروز
Akbaree,اکبری
Ataarat,اطارت
Ajabah,عجابہ
Ajibah,عجیبہ
Adidah,عدیدہ
Atalah,اطالہ
Adsah,عدسہ
Atrooba,اطروبہ
Alhaam,الہام
Aazbak,آزبک
Aqdaah,عقدہ
Aqdass,اقدس
Ahfesa,احفصہ
Ataard,عطارد
Aeta,عیطاء
Aazlaa,آزلہ
Aawera,آورا
Akharbeen,آخربین
Armeena,ارمینہ
Almaha,المحہ
Afsia,افسیہ
Ahfsa,احفصہ
Aneeqah,عنیقہ
Asheena,اشینہ
Adfah,عدفہ
Affzal,افضل
Aqaalah,اقالہ
Ahmedi,احمدی
Anjil,انجیل
Ashk,اشک
Aseena,اثینہ
Azaahat,ازاحت
Ainaa,عینا
Adlaah,ادلہ
Adlah,ادلہ
Azaalaa,ازعلہ
Adeelah,عدیلہ
Anzeela,انزیلہ
Ataalah,اطالہ
Akhgarr,اخگر
Azaashita,ازاشتہ
Aezalnisa,اعزالنساء
Ataafat,عطافت
Afiaah,افیہ
Aesaar,ایثار
Ajlaa,اجلہ
Afeefeh,عفیفہ
Arsalaa,ارسلہ
Anzer,انشراح
Armalaa,ارملہ
Aroofa,عروفہ
Andaleeb,عندلیب
Adibaa,ادیبہ
Affroz,افروز
Affshaan,افشاں
Affrah,افرہ
Azalnaa,ازلنہ
Alvinaa,الوینا
Akhter,اختر
Affzaa,افزاء
Affzah,افضہ
Ajrah,اجرہ
Aasiaa,آسیا
Afernaa,عفرنا
Afser,افسر
Afmar,افمر
Azbaa,اضبا
Afrasham,افریشم
Azkaa,اذکہ
Arisah,عریسہ
Almaa,الما
Affrozah,افروزہ
Aliah,علیہ
Ashk e Zehra,اشک زہرہ
Arshfa,عرشفہ
Afrashta,افراشتہ
Anayra,عنایہ
Affsoon,افسوں
Aiqah,عیقہ
Alfisha,الفیشہ
Affshin,افشین
Aerkun,ایرکن
Aqsaa,اقصیٰ
Atoofah,عطوفہ
Azbiaa,ازبیہ
Aroosah,عروسہ
Afziah,افضیہ
Anwah,عنوہ
Ameedah,عمیدہ
Azlin,ازلن
Arjet,عرجت
Adweh,عدوہ
Alwah,الوہ
Alfah,علفہ
Alvenna,علوینا
Anbiyah,عنبیہ
Anzish,انزش
Afzoon,افزون
Arshaad,ارشاد
Awalah,اوالہ
Ajjmal,اجمل
Alwaaz,الواز
Akhlaaq,اخلاق
Azreh,عزرہ
Atfah,عطفہ
Afrazenda,افرازندہ
Aneefa,انیفہ
Arfaa,ارفعہ
Afroda,آفرودہ
Ahsifah,احصفہ
Afziaa,افضیہ
Ashey,اشعہ
Afterasham,افتر یشم
Atlah,اطلعہ
Anaysha,عنائیشہ
Albala,البالہ
Asnee,اسنے
Aniaa,انیا
Azarnoush,آذرونوش
Ahlaya,اھلایہ
Amrahaa,امرحہ
Asfiaah,اصفیہ
Al-maa,الماء
Afshanda,افشاندہ
Afrazdia,افرازدیہ
Ahlalah,احلالہ
Asnaaf,اصناف
Aniza,عنیزہ
Armineh,ارمینہ
Afrazidah,افرازیدی
Azeerah,عزیرہ
Akkah,عکہ
Atbah,عطبہ
Anjaleena,انجلینا
Alwia,الویہ
Anoorah,انورہ
Ahwaad,احواد
Ameemah,عمیمہ
Almeerah,المیرہ
Areefah,عریفہ
Amaira,عمیرہ
Azdin,ازدین
Assma,اسماء
Amaas,عماس
Alwia,الویہ
Afrahaa,افرحہ
Amlaa,املہ
Ahmrin,احمرین
Atifah,عاطفہ
Ainiyah,عینیہ
Astey,استے
Ahlaala,اہلالہ
Alweena,علوینا
Andelah,عندلہ
Aousaaf,اوصاف
Aisfah,عیسفہ
Aitimaad,اعتماد
Albah,علبہ
Arbiyah,عربیہ
Atla'ah,اطلعہ
Aitaa,عیطاء
Ameeyah,عمیہ
Ashmira,اشمیرا
Aolia,اولیا
Anjleen,انجلین
Aabia,عابیہ
Alkeh,الکہ
Aliha,علیحہ
Afrokhtah,افروختہ
Ashraff,اشرف
Al-Shifaa,الشفاء
Aknah,اکنہ
Aminah bint Wahb,امینہ بنت واہب
Arshiyah,عرشیہ
Amkanaa,امکنہ
Azzin,ازین
Ashkah,اشکہ
Anaizah,عنیزہ
Amreh,عمرہ
Azlee,ازلی
Aljaa,الجا
Ajjwad,اجود
Arubah,عروب
Abiha,ابیہا۔
Aljallah,الجلا
Asiqah,عسیقہ
Aisdah,عیسدہ
Ashja'a,اشجع
Assbah,اصبح
Areenaa,ارینا
Asdaaf,اصداف
Akhmass,اخمس
Armaa,ارما
Arzem,عرزم
Alshifa,الشفاء
Anooshah,انوشہ
Aribaa,اریبہ
Aroonah,عرونہ
Aqliyah,عقلیہ
Arfiaa,ارفیہ
Akhtery,اختری
Anjleen,انجلین
Amtaa,امتہ
Arbina,اربینہ
Azlafaa,ازلفہ
Asseef,اسیف
Almaash,الماش
Almab,الماب
Akhoshi,اخوشی
Asdah,اسدہ
Alfaah,الفہ
Angaa,انگہ
Al-Maab,الماب
Almaab,الماب
Albaala,البالہ
Alveera,الویرا
Anwera,انورا
Anwaaz,انواز
Altamaas,التماس
Ansaah,عنثہ
Algaie,الگائے
Aksoon,اکسون
Ateefah,عطیفہ
Aneelza,انزیلہ
Atroojah,اطروجہ
Atinah,آتینہ
Antrah,عنترہ
Asreh,اثرہ
