Name in English,Name in Urdu
Samra,سامرا
Sumbul,سمبل
Sirin,سيرين
Sahana,صحنا
Sura,سُرا
Sanaa,ثنا
Simra,ثمرہ
Shaila,شعیلہ
Sumaya,سمية
Safoora,صفورا
Shahnoor,شاحنر
Shukriya,شكريا
Sahira,ساحرہ
Sabahat,صباحت
Samin,ثامن
Sukaina,سكينة
Shafia,شفیعہ
Shabina,شابين
Shima,شیما
Sawda,سعودا
Samim,ساميم
sabila,سبیلہ
Saiqa,سائقا
Shezan,شذا
Shakila,شکیلہ
Sabeen,سبین
Shakeela,شکیلہ
Sabia,صبیہ
Shalimar,شاليمار
Siddiqa,صدیقہ
Susi,سُسی
Samantha,سمانتھا
Salsabil,سلسبيل
Shammi,شمی
Sameena,سمینہ
Samiha,سمیحہ
Suzan,سوزان
Shahzeen,شہزین
Samma,سما
Shama',شمع
Sabi,صبی
Shareen,شارین
Siham,سیہام
Sughra,صغرا
Seemab,سیماب
Subhana,سبحانہ
Safiyyah,صفیہ
Soraya,سوریا
Safira,سافرہ
Sharifa,شریفہ
Shaima,شيما
Shama,شمہ
Shaba,شابہ
Subah,صباح
Sundus,سندس
Suhaila,سہیلہ
Sauda,سعودہ
Saliha,صالحة
Shadia,شادیہ
Surya,سریا
Shada,شادہ
Samana,سمانہ
Sanober,صنوبر
Shira,شرا
Sheila,شیلا
Sarvi,ثروی
Sami,سمی
Siyana,صيانة
Shamima,شمیمہ
Safaa,صفا
Saabira,صبیرا
Shaheena,شاہینہ
Somaya,سمية
Sabra,صابرہ
Salika,سليقة
Shereen,شرین
Shariya,شاریہ
Saadia,سادیہ
Sima,سیما
Shehr bano,شہر بانو
Shaira,شعیرہ
Shaiza,شائزہ
Susan,سُزن
Sassi,سسی
Sanwar,سنور
Shahwar,شہوار
Sahab,سحاب
Safreen,صفرين
Shahin,شاہین
Shazma,شازمہ
Saba',صبا
Sheba,شیبا
Sakhiya,سخية
Salva,صلوا
Safeera,سفیرہ
Sumayyah,سمیّہ
Sadiqa,صادقہ
Sanna,سننا
Samah,سماہ
Sabira,صابرہ
Samaria,سماریہ
Sita,سیتا
Shehnaz,شہناز
Shagufa,شگوفہ
Sheema,شیما
Sameeha,سمیحہ
Salima,سلیمہ
Shahirah,شہریہ
Samrah,ثمرہ
Shameema,شمیما
Souad,سعود
Sameen,سمین
Suri,سری
Shawana,شوانا
Samima,صميمة
Sakeena,سکینہ
Sayyam,صیام
Saamiya,سامیہ
Shehneela,شہنیلہ
Saadiya,سادیہ
Samiyah,سمیعہ
Siba,سیباع
Shila,شیلا
Sibal,سيبال
Shiva,شیوا
Shaira,شاعرہ
Sonya,سونیا
Saeeda,سعیدہ
Safana,سفانہ
Samran,سمرن
Sarina,سارین
Shua,شوا
Shamira,شمیرا
Siba,سبا
Shamsa,شمسة
Sanya,سنیا
Sobiya,صبيا
Sapphire,سفائر
Shahla,شالا
Sajia,ساجعہ
Sabr,سابر
Sajwa,ساجوا
Sahla,سہلہ
Saila,صائلہ
Safwa,صفواﺀ
Sabah,صباح
Sabika,سابقہ
Samar,ثمر
Shahnaaz,شہناز
Sohbat,صحبت
Surayya,ثریا
Shehla,شہلا
Simrah,سمره
Sefa,سیفا
Safwah,صفوه
Sanat,صناعت
Shadmani,شدمن
Sema,سیما
Sanad,سند
Salah,صلحہ
Soran,ثوران
Sabha,صبحی
Sada,سدا
Sahida,صاعدہ
Saniha,ثانيها
Sanan,سنان
Sharmeen,شرمین
Suhaima,سہیمہ
Sabaa,صبا
Samirah,سمیرہ
Summer,سمر
Shehzeen,شحذ
Shayla,شايلة
Shafiqa,شفیقہ
Simin,سمین
Samet,صامت
Silah,سلاح
Sira,سرہ
Sheen,شین
Samarah,سمارہ
Shamail,شميل
Sharf,شرف
Shayma,شیما
Shajia,شجیعہ
Shahani,شہانی
Sanai,سانیہ
Shamma,شما
Saaim,سائم
Sobe,ثوب
Suwaibah,صوابه
Sana,ثناء
Sharia,شعرية
Sma,صمہ
Suda,سودا
Salama,سلامہ
Subuhi,صبحي
Saree,سری
Shahada,شهادة
Safiye,صفیہ
Sabiqa,سابقة
Sakinah,سکینہ
Shahrazad,شہرزاد
Sabirah,سبیرہ
Sarwari,سروری
Sunat,سنة
Salsabeel,سلسبيل
Sarwat,ثروت
Sezen,سیزن
Serina,سرینا
Soheila,سہیلا
Shanze,شينز
Sangita,سنگیتا
Shamama,شمامہ
Shameem,شمیم
Suhayla,سہیلہ
Suhair,سُہیر
Sirah,سيراه
Sehr,سيهر
Sajeela,سجیلہ
Sogand,سوگند
Sharika,شریکا
Safiyah,صفیہ
Shanika,شنقا
Selma,سلما
Sabeena,سابينا
Subaha,صباحا
Syed-tu-unisa,سیدۃ النساﺀ
Shanum,شانوم
Safwana,صفوان
Sabori,صبوری
Shari,شری
Shazana,شاذان
Shabo,شبو
Sadira,سدیرہ
Shareefa,شریفا
Shahinaz,شہناز
Sariya jah,ثریا جاہ
Shahrzad,شہر زاد
Sadra,سادرہ
Sarvia,صرفية
Suhaira,سهرة
Sumra,سمرة
Saghira,صغيرة
Salmah,سالمه
Serap,سراپ
Sarma,صارمہ
Shafaqat,شفقت
Saaliha,سالہا
Shamaim,شمائم
Sabooh,صبوح
Saghar,ساگر
Sanobar,صنوبر
Souri,صُری
Sawsan,سوسن
Saadiqa,صادیقہ
Shafqat,شفقة
Shaiqa,شائقہ
Samihah,سمیہ
Sarja,صارجہ
Sihaam,سہام
Setareh,ستارہ
Shafana,شفنا
Saaleha,صلیحہ
Samona,سمونا
Sawdah,سؤدہ
Sabeera,سبير
Saidah,سیدہ
Shafiqah,شفیقہ
Sabet,ثبت
Sheyda,شایدہ
Saniyah,ثانیہ
Sarrinah,زرناه
Shadha,شدہ
Silma,سلمى
Shina,شینا
Sanj,سانج
Saneela,سنیلہ
Sajidah,ساجیدہ
Simaal,سمال
Sadad,صدد
Salvia,سلویا
Selima,سلیمہ
Sodah,سودہ
Siraj,سراج
Saaida,ساعدة
Samera,سامرہ
Subayah,صبيح
Shaadiya,شادیا
Sabriya,صبرية
Saat,سات
Samar,سمر
Shabiba,شبیبا
Summaya,سمیہ
Sihar,سحر
Shamshad,شمشاد
Shasmeen,شسم
Sehba,صہبا
Shazfa,شظف
Su'ad,سعود
Sarwa,ساروا
Sunbul,سنبل
Salfa,سالفہ
Shanzay,شانزے
Sarima,صریمہ
Saleema,سلیمہ
Saeda,ساعدہ
Shamsia,شمسية
Sabuhi,صبحي
Samaah,سمہ
Sunya,سونيا
Sajila,سجل
Sarba,ساربہ
Sadida,سديدا
Shermin,شرمین
Sharka,شارکہ
Sahba,صہبا
Semla,سیملہ
Saahibah,صاحبه
Shabeen,شبین
Shatara,شتارا
Sanaz,سناز
Shanifa,شانفہ
Shurooq,شروق
Shagoofa,شگفہ
Sohela,سہیلہ
Starla,ستارلہ
Seniya,ثنیہ
Suhailah,سُہیلہ
Samama,سمامہ
Shaffan,شفان
Sahr,سہر
Sadat,سادات
Simah,سیمہ
Shamya,شمیہ
Samyan,صمیان
Sameh,سمیہ
Sairah,سيره
Sabria,صبریہ
Saffanah,سفانه
Shariqa,شریقہ
Suhayma,سُہیما
Sharfa,شارفہ
Salbia,صلبیہ
Sabaha,صباحہ
Sabihah,صبیحہ
Shaahida,شاہدہ
Saairah,صايره
Shuruq,شوروق
Shahidah,شاہدہ
Shadab,شاداب
Siaraa,سائرہ
Sharleez,شارليز
Shola,شولا
Saqiba,ثاقبہ
Sabohi,صبوحی
Shahr Bano,شہر بانو
Shah para,شہ پارہ
Seemeen,سمین
Sabita,ثابتہ
Starr,ستارہ
Siddiqah,صدیقہ
Sabura,سبورة
Shukr,شوكر
Samoor,ثمور
Saaraa,سارا
Shurli,شرلی
Shaa'ista,شائستہ
Shadi,شادی
Saraha,صراحہ
Soudabeh,سودابہ
Shah Sultan,شاہ سلطان
Sharifah,شریفہ
Sohni,سوہنی
Samarra,سمرّا
Safeerah,سفيره
Shokoufeh,شوکوفیہ
Saa'at,ساعت
Samiah,ساميه
Sobi,ثوبی
Shajeea,شجية
Shazmina,شذمنا
Shakirah,شاکرہ
Shula,شولا
Sanari,سنري
Sianet,صیانت
Saloua,سلوى
Saabat,ثابت
Saeedeh,سیدہ
Silwa,سلوا
Sadiyah,ثدييه
Shimaz,شيماز
Shakeeba,شکیبہ
Shalizeh,شالیزہ
Sea'iqa,سیعیقہ
Shehrbano,شهربان
Shu'la,شولہ
Sayyidah,سیدہ
Sandleen,صندلین
Shaa'ira,شاعرہ
Sumeyye,سومیئے
Saneen,سنین
Shatha,شاتھ
Saeqa,صاعقہ
Sudesa,سدیسہ
Seemen,سیمیں
Subha dil,صبح دل
Seebah,سیبہ
Shafi,شافی
Saabin,سبین
Sevgili,سیوگیلی
Sammie,سممئے
Sanina,سنینہ
Salihah,صالحہ
Sameea,سنعیہ
Shameena,شمينا
Sebiya,صبیہ
Sheereen,شیرین
Sajafa,سجافہ
Sulafah,صُلافہ
Same'ea,سمیعہ
Saira Banu,سائرہ بانو
Shinkai,شينك
Shaghayegh,شغیاغ
Shaqiqa,شقيقة
Saroor,سرور
Saadiqhah,صادقهة
Sayeh,سایہ
Sardana,ثردانہ
Sadiah,سادية
Sudi,سودي
Saalifah,سالفه
Syreeta,سیریتا
Shazmah,شذمة
Sarvenaz,سروناز
Shahzadeh,شہزادی
Saied,صعید
Shareeka,شریکا
Saameyah,سامیہ
Saabri,صابری
Sehar,سحر
Sanaubar,صنوبر
Saabrah,صابرہ
Sharareh,شرارہ
Sameya,سامية
Somea,صومعہ
Shad,شاد
Shifaa,شفاء
Shukria,شكرا
Saadatunnisa,سعادت النساء
Shameela,شميلة
Sadiqah,صديقه
Sebeeya,صبیہ
Shaakira,شکیرا
Shababa,شبابہ
Salim,سلیم
Shahinda,شاہندہ
Shan,شان
Saabtah,ثابتہ
Saalima,سلیمہ
Siddeeqa,صدیقہ
Salva'h,سلویٰ
Sahibzadi,صاحبزادی
Shabah,شابه
Sukaynah,سکینہ
Shouka,شوکا
Sahna,صحنا
Shahamat,شهامة
Sahlah,سہلہ
Sharba,شاربہ
Shamsah,شمسہ
Suriya,ثریا
Sorfina,صرفنا
Somna,صمنا
Sibaal,سبال
Shaafiah,شافيه
Shammee,شمیمی
Sabeehah,صبيحة
Shuaa,شاء
Sousan,سوسن
Shamikh,شاميخ
Suheera,سهير
Shabaana,شبانہ
Shimaa,شيماء
Selcan,سیلکن
Sarwath,ثروته
Samawah,سموه
Sabriyah,صبريه
Sikina,سکینہ
Soofia,صوفیا
Sibeli,سیبیلی
Shaperai,شبرا
Sulafa,سلفا
Sadeeqa,صديقة
Smima,صمیمہ
Sabora,صبورہ
Sharqia,شرقیہ
Sheraz,شیراز
Saaimah,صايمه
Sunbla,سنبلہ
Shaaheen,شاهين
Suhaylah,سہیلہ
Sahiqa,سحیقہ
Seeta,سیتا
Sarsoureh,سرسورہ
Silai,سيلي
Sholeh,شولہ
Shatia,شاطیہ
Samrin,ثمرین
Saleeqa,سلیقہ
Shagofa,شگوفہ
Sabiqah,سابقه
Sitaara,ستارہ
Sukainah sukaynah,سکینہ سکینہ
Sayyah,صياح
Shaaistah,شستة
Sadar jahan,صدر جہاں
Suad,سعود
Sheeva,شیوا
Saeedah,سعيده
Soudah,سؤدہ
Shma,شمع
Soorat,صورت
Shujana,شجنا
Shahzaadee,شہزادی
Shaahidah,شاهده
Sammara,سمارا
Saleeta,سلیطہ
Samaal,ثمال
Sadaqat,صداقت
Sarwana,سارونة
Shihaam,شهم
Shideh,شیدہ
Shaariqah,شارقه
Soussan,سوسن
Sahib jamal,صاحب جمال
Shah Rus,شاہ رس
Sadoof,صدوف
Senzela,سنظل
Shamailah,شمائله
Saburah,صبوره
Subaytah,سبيتة
Soulmaz,سولمز
Subhaan,سبحان
Shakura,شکورا
Saalikah,سالكة
Starlene,ستارلنی
Samiqa,ساميقا
Sincerity,سينشرت
Shabeeba,شبیبہ
Sarod,سرود
Shafeeqa,شفیقہ
Samta,سامتہ
Shab gul,شب گل
Shahrnaz,شہرناز
Shakela,شکیلہ
Sa'diah,سعادیہ
Souzan,سوزن
Sumnah,سُمنہ
Saira Bano,سائرہ بانو
Sagheera,صغیرہ
Sareesa,سریسا
Sabta,ثبطہ
Saltanat,سلطنت
Suhaimah,زحمه
Shuraih,شرائح
Shabab begum,شباب بیگم
Saulat,صولت
Sameeta,سمیتا
Shohreh,شوھره
Shadiyah,شادیہ
Sa'uda,صعودہ
Shirin-banoo,شیریں-بنو
Shafha,شافہہ
Sumanah,سمنه
Salomeh,سلُما
Sabahia,صباحیہ
Sharica,شریکا
Sahfa,صحفہ
Shahaba,شاحبة
Sharkat,شرکت
Shuhrah,شهره
Sareen,سارین
Sarafeena,سرافینا
Suaad,سعاد
Sabzina,سبزینہ
Salimah,سلمہ
Sabburah,صبوره
Satila,ستيلا
Samireh,سمیرہ
Shabtab,شب تاب
Sangina,سانجينا
Sajdah,سجدہ
Sadqi,صدقی
Sevinc,سیونک
Sha'ista,شائستہ
Sados,سدوس
Seyyal,سیال
Shaziba,شاذبہ
Shahin,شاہین
Shumaysah,شميسة
Sumlina,زمليني
Subhah,صبحه
Smeeda,صمیدہ
Sharfaa,شرفاء
Sumayrah,سميره
Saniyya,ثانية
Sultanah,سلطانہ
Suml,سومل
Sidrat,سدرت
Safiwah,صفوه
Sho'lia,شعلیہ
Sa'diyya,سعدیہ
Saloomi,سلومی
Shahlalai,شهلال
Sumamah,صممه
Shakeema,شکیمہ
Shabaia,شبعیہ
Safun,سفن
Shama roo,شمع رو
Shahlaa,شہلہ
Sailee,سیلی
Sibgha,سبغہ
Sagirah,صغیرہ
Shahshah,شعشہ
Shamuda,شمعدا
Sabeeyah,صبيح
Sha'ira,شاعرہ
Suhaymah,سہیمہ
Shamilah,شامله
Shakirat,شاکرات
Swiyyah,سويه
Safdari,صفدری
Souhayla,سهيلة
Sa'eeda,صعیدہ
Salifah,سالفه
Sussan,سوسن
Sunbool,سُنبل
Shajarah,شجره
Sharmeela,شرمیلہ
Shakoora,شکورا
Shahrbanou,شہربانو
Shumaylah,شميلة
Sidaq,صدق
Shamsul Zoha,شمس الضحیٰ
Shaakirah,شاكره
Shokouh,شوکوح
Soophia,صوفیہ
Shimah,شيمه
Shurafa,شرفة
Shebah,شیبہ
Salomi,سلومی
Sadqan,صدکان
Shad Khanam,شاد خانم
Sahoona,شحونہ
Shamla,شملہ
Sareef,صریف
Sameenah,سميناه
Suwaydah,سويديه
Sughraa,صغرہ
Sareeta,سریتا
Shanqa,شانقہ
Sheenaz,شينز
Shaliqa,شلیقہ
Shajeeah,شجية
Sujah,سيوجه
Sadfi,صدفی
Sakhira,ساخرہ
Saani,ثانی
Shariqah,شرقه
Sa'ida,سعیدا
Shillan,شيلان
Sageda,ساجدة
Sheefteh,شیفتہ
Shimrana,شمرانہ
Somila,زميلة
Shkira,شاکرہ
Shughla,شوغلا
Suhayr,سہیر
Sharaara,شرارا
Shakaha,شاکہہ
Shameelah,شميلة
Sahur,سحور
Salmaa,سالما
Saoib,صویب
Shamasa,شماصہ
Sheelana,شیلانہ
Seyyada,سیدا
Shiree,شری
Sakhrah,صخره
Shakufa,شقفة
Sikeena,سکینہ
Shufqa,شفقہ
Shifaan,شفان
Sunbula,سنبلة
Shafeeah,شفيه
Saniea,صنیہ
Sayyawm,سائم
Silaah,سلاہ
Shadee,شادی
Subaat,سبات
Sana Fatima,ثناء فاطمہ
Saudaa,سعود
Sameeah,ساميه
Shamaailah,شماله
Suzi,سوزی
Sarood,سرود
Shaadkaam,شادکام
Sabriyya,صبرية
Salikah,سليقة
Shablah,شبلہ
Shabeena,شبینہ
Shuqra,شوقرا
Sameere,سمیرا
Sabbaaqa,سباقة
Shadhiyah,شظية
Sarafa,سرافہ
Shakeelah,شكله
Sundarta,سندرٹا
Summan,ثمن
Sepeedeh,سپیدہ
Subhiyah,صبحيه
Sparghai,صبرغ
Sadoqa,صدوقہ
Shaleeqa,شقیلہ
Sayyedah,سيده
Shaadin,شادین
Sumaytah,سميته
Siti,سیتی
Seemtun,سیم تن
Saqhira,سقہرہ
Shaadaan,شاداں
Salae,سلاﺀ
Saleemah,سليمه
Shamamah,شمامة
Shaadab,شاداب
Shukriyya,شكريا
Shaquarria,شقرا
Shudun,شدون
Shaad Khanam,شاد خانم
Summayyah,سميح
Saibah,صائبہ
Sultaana,سلطانہ
Shuhda,شهدا
Sadooh,صادوه
Sana Zainab,ثنا زینب
Shiyaaj,شياج
Shamaamah,شمامة
Storai,اسٹوری
Sulam,سلم
Sisban,سيسبان
Samun,سمن
Subaah,سبحہ
Sobiyah,ثوبیہ
Shaadeh,شادہ
Siteare,ستارہ
Shaqeeqah,شقيقه
Shaadbher,شادبہر
Sanaubur,صنوبر
Shmoodah,شمدة
Sedfi,صدفی
Sharmeelie,شرمیلی
Sanabel,سنابیل
Shakurah,شكره
Saiyyda,سعيدة
Sileema,صلیمہ
Sagna,ثغنہ
Shunnareh,شنناره
Shamia,شامیہ
Sitaarah,ستاره
Shuaila,شيلى
Shagheela,شغیلہ
Sagheerah,صغيره
Samroz,ثمروز
Sobhaa,سوبھا
Shah Rukh,شاہ رخ
Shaghalay,شاغلي
Shamoodah,شمدة
Shibra,شبرہ
Sammer,ثمر
Sobaanah,ثوبانہ
Shinogai,شينجي
Songl,سونگل
Sufiyah,صوفیہ
Shah Deen,شاہ دین
Sedoor,صدور
Saleshni,صلصهن
Sadna,سادنہ
Sofiyah,صوفیا
Sweraa,سویرا
Sosan,سوسن
Shanzey,شانزے
Simki,سمکی
Sedqi,صدقی
Sarman,ثرمان
Samone,سیمون
Shaboo,شبو
Saliyah,سلیعہ
Sana Batool,ثنا بتول
Shareekah,شريكه
Sakeen,سکین
Shaheera,شہیرہ
Seaiqa,سیعیقہ
Sidratul,سدراتول
Shimrah,شمرہ
Sarha,صرحہ
Shahama Nin,شہامہ نن
Saheera,سہیرہ
Shakia,شاکیہ
Sahrish,سحرش
Shehnaaz,شہناز
Sabeela,سبیلہ
Shabrah,شبرہ
Saadiqah,صادقہ
Suma'a,صومعہ
Sadeel,سدیل
Shaft,شفت
Simeen,سیمیں
Shamia,شامیہ
Shizi,شیزی
Sabiyah,صابیہ
Saaji,ساجی
Shamsheera,شمشیرہ
Sozin,سوزین
Sabbah,صباح
Sabeela,سبیلہ
Shafiyah,شفیعہ
Sharza,شرزہ
Sadr-un-Nisa,صدرالنساء
Saiara,ثائرہ
Shah Jehaan,شاہجہاں
Siraad,سیراد
Saahbah,ساحبہ
Shirin Bano,شیریں بانو
Sozen,سوزن
Saddef,صدف
Sairee,سیری
Sumeen,ثمین
Sahab-e-Safeen,صاحب صفین
Shah Ras,شاہ رس
Seemi,سیمی
Shahama Nin,شہامہ نن
Soulat,صولت
Saffah,سفاح
Shab Afroz,شب افروز
Sanjidah,سنجیدہ
Sammar,ثمر
Salta,سلطہ
Saahrah,ساہرہ
Shamiyah,شمیہ
Shaamin,شامین
Samood,صمود
Saadnah,سادنہ
Saimah,صائمہ
Safila,ثافلہ
Shiffa,شفاء
Sherli,شرلی
Saboohi,صبوحی
Saadirah,صادرہ
Shafea,شافعہ
Sherzaad,شہرزاد
Sabt,ثبت
Safeenah,سفینہ
Samyaan,صمیان
Sareeha,سریحہ
Sajjel,سجل
Shama Rukh,شمع رخ
Suleika,سلیقہ
Sabz Bakht,سبز بخت
Spaid Bakht,سپید بخت
Sorah,سورہ
Soub,ثوب
Shajiyah,شجیعہ
Sozeen,سوزین
Saim-ul-Dahir,صائم الدہر
Shafeh,شاہ فہہ
Shamirah,شمیرہ
Samaat,سماعت
Siraan,سیران
Suhairah,سہیرہ
Sana'a,ثناء
Saahram,ساہرم
Shaizah,شائزہ
Shewah,شیوہ
Sachel,سچل
Suhar,سہر
Shareel,شریل
Sabilah,سبیلہ
Shairah,شعیرہ
Saalkah,سالکہ
Samidah,صمیدہ
Shermeen,شرمین
Shanaa,شناء
Sorah Nasheen,سورہ نشین
Salbiyah,صلبیہ
Saben,سبین
Saaghmaah,ثاغمہ
Saheera,سہیرہ
Sayib,ثیب
Sakeenah,سکینہ
Saadzy,شادزی
Sonra,سونرا
Saaheb,صاحب
Saania,صانع
Sahirah,صہیرہ
Saaja,ساجع
Sughrah,صغریٰ
Samraa,سمرا
Susee,سوسی
Sheelah,شیلہ
Shifra,شفارہ
Saleemi,سلیمی
Sammen,ثمن
Suhaad,سہاد
Sumraa,سمراء
Shaafiyah,شافیہ
Saafnah,ثافنہ
Safihah,صفیحہ
Saqafa,ثقافہ
Shehpara,شہ پارہ
Sajaa,سجاع
Saafqah,صافقہ
Sameela,سمیلہ
Sefoor,سیفور
Sonra,سونرا
Saahnah,ساحنہ
Sahibah,صاحبہ
Snaan,سنان
Shabiyah,شبیعہ
Shaibah,شبہ
Sammad,صمد
Shamool,شمول
Swaidah,سویدہ
Shammas-Un-Nisa,شمس النساء
Saminah,سمینہ
Sugrah,صغراء
Sehn,سحن
Saneena,سنینہ
Saraj-Un-Nisaa,سراج النساء
Saebah,ثیبہ
Sairem,سائرم
Saaibaah,ثائبہ
Sheharbano,شہربانو
Saika,سائکا
Shibaa,شیبا
Shanaas,شناس
Sarmadi,سرمدی
Sonbol,سونبول
Salaad,سلاد
Shoukat,شوکت
Sonairaa,سونیرا
Shakibah,شکیبہ
Shamaa,شمع
Sayaab,ثیاب
Safita,ثافتہ
Saqfa,ثاقفہ
Sahfah,صحفہ
Sabrah,ثبرہ
Serwer,سرور
Sherf,شرف
Saamen,ثامن
Shamimah,شمیمہ
Saeerah,سعیرہ
Saibee,ثیبی
Shehray,شہرے
Samroot,سمروت
Suriya Jah,ثریا جاہ
Shaaziyah,شاذیہ
Sameemah,سمیمہ
Shaariyah,شاریہ
Suhaa,سہاء
Silsaal,سلسال
Saank,سانک
Srah,ثرہ
Sarui,ثروی
Sayoti,سیوتی
Sanilah,سنیلہ
Saamrah,سامرہ
Saheb-E-Dil,صاحب دل
Sabihaa,صبیحہ
Saajlah,ساجلہ
Shunaar,شنار
Saaieqah,ساعقہ
Sosni,سوسنی
Sharqat,شرقت
Samen Ber,سمن بر
Shelana,شیلانہ
Sabiah,صبیہ
Sharf-Un-Nisaa,شرف النساء
Sharaakat,شراکت
Shinkol,شنکول
Samayra,سمائرہ
Saata,ساطع
Shaarqah,شارقہ
Soufia,صوفیہ
Shadrah,شدرہ
Shilaanah,شیلانہ
Shirkah,شرکہ
Shiqah,شقہ
Sheeraaz,شیراز
Soraan,ثوران
Shumrah,شمرہ
Soobe,ثوب
Shaafey,شافعہ
Sabtah,سبتہ
Sawlat,صولت
Saudhah,صعودہ
Said Bakht,سعید بخت
Sumyaa,سمیا
Shaqeh,شاقہ
Sukhraan,سخران
Sinoor,سنور
Serbah,سربہ
Saqeefah,سقیفہ
Shaistah,شائستہ
Saarina,سارینا
Saflaa,ثافلہ
Saifa,سیفہ
Salees,سلیس
Shahwaar,شاہ وار
Shirfah,شرفہ
Samavia,سماویہ
Samitaa,سمیتا
ShamaRoo,شمع رو
Sarwee,ثروی
Salwi,سلوی
Sierraa,سیراء
Shernaaz,شہرناز
Sheeraazi,شیرازی
Saraiah,صرعیہ
Salviaa,سلویا
Saqah,ثقہ
Sharja,شارجہ
Simine,سیمین
Sabzah,سبزہ
Shaarik,شارک
Subtaanah,سبطانہ
Sameedah,سمیدہ
Saniyaah,ثنیہ
Sharaarah,شرارہ
Saddaaqat,صداقت
Salvah,سلویٰ
Saqaabat,ثقابت
Sehresh,سحرش
Sarba'ah,سربعہ
Simeen Azraa,سیمین رخ
Sadoos,سدوس
Sajrah,ثجرہ
Saamit,صامت
Seraat,صراط
Sakoonat,سکونت
Sadr-e-Jehan,صدر جہاں
Sabaahah,صباحہ
Saatar,ساتر
Shamaem,شمایم
Sabd,ثبد
Simyaah,سمیہ
Subh-e-Dil,صبح دل
Shaqaiq,شقائق
Sukhaan,سکھاں
Sanaat,صناعت
Saboorah,صبورہ
Saajiyah,ساجیہ
Sbaa,صبا
Shunaida,شنیدہ
Sayyed-Un-Nisaa,سیدۃ النساء
Saamil,ثامل
Saamnah,سامنہ
Saamtah,سامتہ
Sahaah,صحاح
Shameemah,شمیمہ
Sumaiya,سمیہ
Sereer,صریر
Seeret,سیرت
Shughlah,شغلہ
Sammaar,ثمار
Saydafgan,صیدافگن
Shehlaa,شہلا
Shamantah,شمنطہ
Saarbah,سارباھ
Sharmeeli,شرمیلی
Selwaa,سلویٰ
Saariah,ساریہ
Sulhah,صلحہ
Shehaamat,شہامت
Samaaher,سماہر
Soufia,صوفیہ
Saqaafat,ثقافت
Sharque,شارق
Shahendah,شاہندہ
Shahsawaar,شاہ سوار
Simaab,سیماب
Sansta,ثانستہ
Shoulah,شعلہ
Sehaab,سحاب
Sharoot,شروط
Subjaa,سبجا
Sholia,شعلیہ
Sadkan,صدکان
Saraahat,صراحت
Sahram,ساہرم
Sapnaa,سپنا
Shaakrah,شاکرہ
Shiblah,شبلہ
Shazeh,شاذہ
Shafeeqah,شفیقہ
Shaah Khaanum,شاہ خانم
Saraahah,صراحہ
Sadeelah,سدیلہ
Sabaahat,سباحت
Saaqiah,ثاقیہ
Shahheen,شاہین
Satwat-Un-Nisaa,سطوت النساء
Sermedi,سرمدی
Saheeqa,سحیقہ
Shahaani,شہانی
Samitar,سمطر
Sakhiyah,سخیہ
Shamshaad,شمشاد
Subhaah,صبحہ
Sabbaat,ثبات
Saater,سعتر
Siltah,سلطہ
Sulaimaa,سلیمےٰ
Shehrah,شہرہ
Shamitah,شمیطہ
Sadirah,سادرہ
Shimlah,شملہ
Satla,ستلہ
Shizuka,شیزوکا
Sheerenkar,شیریں کار
Saraat,سراط
Saqet,ثقت
Sa'amaam,ثعمام
Shaarzah,شارزہ
