Name in English,Name in Urdu
Teemar,تیمار
Tafif,طفیف
Tafeez,تفیذ
Tabud,تعبد
Tulab,طلاب
Tawasem,طواسیم
Tahzeer,تحذیر
Taazeer,تعزیر
Tabreek,تبریک
Tanees,تانیس
Taghoot,طاغوت
Tabab,طباب
Teefi,طیفی
Tabaa,طباع
Tughra,طغراء
Tehkim,تحکیم
Tahzeem,تعظیم
Taimoor Shah,تیمور شاہ
Taimoor Ali,تیمور علی
Tamiz,تمیز
Talha Hussain,طلحہ حسین
Tarian,طریان
Taha Hussain,طہٰ حسین
Taiseer,تیسیر
Tobree,ٹوبری
Tazreem,تضریم
Tahzeer,تحذیر
Talqeen,تلقین
Tasveeb,تصویب
Tabesh,تابش
Tauheed Ali,توحید علی
Takveen,تکوین
Tabish Ahmed,تابش احمد
Tafzeel,تفضیل
Takseer,تکثیر
Tail,طائل
Tafzal,تفضل
Tabakh,طبخ
Taazim,تعاظم
Talmeez,تلمیذ
Taleh,طالع
Tashmir,تشمیر
Taveel,تاویل
Tadeel,تعدیل
Talha Ahmed,طلحہ احمد
Tanfir,تنفیر
Taqdis,طاقدیس
Tawat,طواط
Taib,تائب
Toufeel,توفیل
Taar,طار
Taibar,ٹائبر
Toogh,طوغ
Tass,طس
Takhliq,تخلیق
Tufhan,طفحان
Taleeha,طلیعہ
Tabassam,تبسم
Taben,طابن
Taha Ahmed,طہٰ احمد
Tarem,طارم
Tehmeed,تحمید
Tajil,تاجیل
Tukhee,توخی
Tazafah,تظافہ
Taraaz,طراز
Taimour,تیمور
Tasweed,تسوید
Talea Mand,طالع مند
Tashbeet,تشبیط
Tashaf,تاشف
Tabhar,تبحر
Tayyeb,طیب
Taufeeq Ahmed,توفیق احمد
Tulaiha,طلیحہ
Taqaddam,تقدم
Talha Ali,طلحہ علی
Tauseem,توسیم
Talea,طالع
Taukeel,توکیل
Talih,طلیحہ
Taqi Mehdi,تقی مہدی
Taimoor Ahmed,تیمور احمد
Tayyab Hussain,طیب حسین
Taliq,تالق
Taifoon,طیفون
Tasmeed,تصمید
Tarad,طراد
Tariq Ahmed,طارق احمد
Tazahar,تزاہر
Tabbah,طابہ
Taufeeq Hussain,توفیق حسین
Tatweel,تطویل
Tauseef Ali,توصیف علی
Taufique,توفیق
Toshikh,توشیخ
Terf,طرف
Tauseed,توسید
Tawassal,توسل
Tariq Hussain,طارق حسین
Taqee,تقی
Talehia,طلیحیہ
Tariq Ali,طارق علی
Tanshit,تنشیط
Taiq,طائق
Takfeel,تکفیل
Tashbeh,تشبیہ
Tukhral,طغرل
Taghreed,تغرید
Tahir Ali,طاہر علی
Tafarrus,تفرس
Tauheed Hussain,توحید حسین
Tauseef Ahmed,توصیف احمد
Tafaat,طفات
Tanab,طناب
Timki,ٹمکی
Tajadud,تجدد
Taighoor,طیغور
Tosheeh,توشیح
Taqaddus,تقدس
Tauheed Ahmed,توحید احمد
Tradaf,ترادف
Tamsaal,تمثال
Tayyab Ahmed,طیب احمد
Takeem,تعکیم
Tabey,طابع
Takfil,تکفیل
Talbidah,طلبیدہ
Taufiq Hussain,توفیق حسین
Tilwaas,تلواس
Tunaz,طناز
Tofeel,توفیل
Tatar,تطر
Tayyaf,طیف
Tageen,تگین
Taighoon,طیغون
Tazan,تاذن
Taufiq Ahmed,توفیق احمد
Tahir Ahmed,طاہر احمد
Tawajad,تواجد
Tarukh,تارخ
Tayamman,تیمن
Taseed,تصعید
Takhroor,طخرور
Tasleem Ahmed,تسلیماحمد
Talean,تلئین
Talqul-Lisan,طلق السان
Taba Tabaa,طبا طبا
Tamweel,تمویل
Tasdir,تصدیر
Taufeeq Ali,توفیق علی
Tasleem Ali,تسلیمعلی
Tavees,طویس
Tazafar,تظافر
Taqreem,تکریم
Tertoosh,طرطوش
Tafawaq,تفوق
Talei,طلع
Tabassum Ali,تبسم علی
Teshfi,تشفیع
Tauqeer Ahmed,توقیر احمد
Tauseef Hussain,توصیف حسین
Tabassum Ahmed,تبسم احمد
Teryan,طریان
Tawakkal Ahmed,توکل احمد
Tawakkal Hussain,توکل حسین
Tawaqad,توقد
Tanweel,تنویل
Touseef,توصیف
Taier,طائر
Tabish Hussain,تابش حسین
Tanat,طینت
Taifi,طیفی
Turkhan,طرخان
Tehzib,تہذیب
Tawakkal Ali,توکل علی
Tauzih,توضیح
Takush,تکش
Tashqeen,تاشقین
Tarazy,طرازی
Talmiz,تلمیذ
Tashveeb,تشویب
Tarbaal,طربال
Twat,طواط
Tayyabah,طیبہ
Tazway,تضوع
Talaal,طلال
Tarshah,ترشح
Taleymand,طالع مند
Tabassum Hussain,تبسم حسین
Tafail,طفیل
Tarir,طریر
Talqul Badin,طلق البدین
Tamreesh,تمریش
Teshahid,تشاہد
Tabrass,طبرس
Tamdid,تمدید
Tashqeen,تاشقین
Tirad,طراد
Terqeem,ترقیم
Touseeq,توثیق
Talmeez,تلمیذ
Tasawwer,تصور
Tanfiz,تنفیذ
Tameet,تمیط
Tala-at,طلعت
Talib-e-Uqba,طالب عقبی
Talib-e-Uqba,طالب عقبی
Tamdin,تمدین
Tamknat,تمکنت
Talwa,ٹلوا
Tamaq,تعمق
Tamazir,تماظر
Touseef,توصیف
Tasteer,تسطیر
Tabn,طابن
Tamheem,تمہیم
Tasgheer,تصغیر
Tayyabat,طیبت
Tallam,ٹلم
Taraah,طراح
Talul Yadin,طلق الیدین
Tunab,طناب
Taufiq Ali,توفیق علی
Tiraq,طرق
Tazahir,تظاہر
Tuwaseen,طویسین
Taqlimt,تکلیم
Taliman,تلیمان
Tureer,طریر
Tala-a,طلع
Tekhlid,تخلید
Tasleem Hussain,تسلیمحسین
Talahi,طلاحی
Tajazab,تجاذب
Taifore,طیفور
Talabah,طلعبہ
Tannar,طنار
Tagin,تگین
Tulal,تلال
Takwaas,تکواس
Taozeeh,توضیح
Tara Mahmood,تارا محمود
Tara Mahmood,تارا محمود
Tahooras,طہورث
Tunab,طناب
Tasadiq,تصدق
Talveen,تلوین
Tamahir,طماحر
Tameh,طامہ
Tangheem,تنغیم
Tauqeer Hussain,توقیر حسین
Tauqeer Ali,توقیر علی
Talees,تالیس
Tamojain,تموجین
Tayyoor,طیور
Tesmim,تصمیم
Taofeer,توفیر
Tamaar,طمار
Tahsheem,تہشیم
Tamdih,تمدیح
Taloob,طلوب
Twaisam,تویسم
Tersud,ترصد
Tanteer,تنطیر
Tamheel,تمہیل
Tarqum,ترقم
Tuwaseen,طویسین
Tuzahar,تزاہر
Talsim,تلثیم
Taghreer,تغریر
Tames,طامس
Taraqab,تراقب
Tahmooras,طہمورث
Toha,سعد اللہ
Tasin,تاسین
Turhan,ترہان
Taafeef,طائف
Tamim,تمیم
Taabid,تابید
Tasrif,تسریف
Tofik,توفیق
Taki,تاکی
Tajrian,تاجرین
Tanjim,تنجیم
Tohid,توحید
Taaha,طحہ
Tanjil,تنزیل
Taim,تیم
Tahsan,تحسن
Tahid,تہید
Tahmid,تہمد
Tahin,تہین
Tajul,تاجول
Tasim,تسم
Tajin,تاجین
Taal,تال
Tajuddin,تاج الدین
Tashreeq,تشریق
Tihan,تہان
Tahim,تہیم
Taifur,طیفور
Tatheer,تطہیر
Tabid,تابید
Thiyash,تیاش
Toheeb,توہیب
Touhid,توحید
Tehami,تہامی
Tanjin,تنجن
Tasif,تاصیف
Taai,تائی
Tanjir,تنجیر
Tanim,تنیم
Tasib,تسیب
Tahi,تہی
Tawhid,توحید
Tash,تاش
Taeen,تائین
Thoufiq,توفیق
Taalim,طالب
Taihan,تائیہان
Tabriz,تبریز
Taniz,تنیز
Tahiyan,تہیان
Tausif,توصیف
Toufique,توفیق
Tosin,ٹوسن
Talim,تلم
Tahera,طاہرہ
Taahaa,طہٰ
Tazin,تزین
Taz,تاز
Toti,طوطی
Taalid,طلید
Tasir,تاسر
Taair,طائر
Tahur,تہور
Toufik,توفیق
Taameem,تمیم
Tahmin,تہمین
Tahmoor,تہمور
Taajul,تاجول
Taaib,طیب
Taajuddin,تاج الدین
Tawsif,توصیف
Tharik,ٹھرک
Taafeel,طفیل
Taaliq,طالب
Tayeb,طیب
Taanish,تانیش
Tamer,ٹیمر
Tashfiq,تاشفیق
Taajuddeen,تاج الدین
Toushik,توشک
Taheem,تہیم
Tasbir,تسبیر
Thanseer,تھانصیر
Tasmim,تسمم
Tasfiq,تصدیق
Tawakkul,توکل
Towhid,توحید
Tabarruk,تبرک
Tameer,تمیر
Tahib,طاہر
Takbeer,تکبیر
Tamur,تمور
Tomer,ٹومر
Tharish,تھریش
Tayhan,طیحان
Taqdeer,تقدیر
Tawab,تواب
Taibur,تبور
Thameem,تھمیم
Taijul,تیجول
Temor,تیمور
Tomal,تومل
Thami,تھمی
Taofeek,توفیق
Tanjib,تنجیب
Tahirul,طاہرال
Tashfin,تاشفین
Takbir,تکبیر
Towsif,توصیف
Tabeel,تبیل
Tajudeen,تاجودین
Taaseen,تاسین
Tawfi,توفی
Tashir,تشیر
Tofayel,توفیل
Tajdeen,تاجدین
Tasman,تسمان
Tajamul,تجمل
Tarikh,تاریخ
Tapos,تاپس
Thawban,تھوبان
Tazwar,تجور
Tafsir,تفسیر
Tabeed,تبید
Taleem,تلیم
Taiyan,تائیاں
Toushif,توصیف
Tawas,تواس
Tadris,تدریس
Thawr,تھور
Toshif,توشف
Taksin,تاکسین
Tamid,تمید
Tahmeer,تہمیر
Tasfin,تسفین
Tayab,طیب
Taemin,تیمین
Tahrir,تحریر
Tabur,تبور
Talid,طلید
Tauhid,توحید
Tawheed,توحید
Tusun,تسن
Thariq,طاریق
Taiyab,طیب
Tanuf,تنوف
Tohidul,توحیدول
Taan,تان
Toheer,توہیر
Thousif,توثیف
Temur,تیمور
Tohi,توہی
Thameen,تھمین
Tirmizi,ترمذی
Twahir,تواہر
Tasneen,تسنین
Tahar,تہار
Tahawwur,تہور
Tahiz,تہیز
Tiash,تیاش
Tarheeb,ترہیب
Tal,تال
Toufiq,توفیق
Tazman,تزمان
Thumama,تھوما
Toufic,توفیک
Taym,تیم
Thoufeek,توفیک
Tohib,توہیب
Tasafi,تاسفی
Tammar,تمر
Taisir,تیسیر
Thamer,تھیمر
Tut,توت
Tawil,تاویل
Thajudheen,تھجودین
Towseef,توصیف
Tahasan,تہسن
Thaslim,تھسلیم
Tayeeb,طیب
Tabrej,تبریز
Taleb,طالب
Tareeq,طارق
Tadbir,تدبیر
Tawwab,تواب
Tajju,تاجو
Taklim,تکلم
Tafran,تفران
Tahwil,تہویل
Torrance,ٹورنس
Thaniz,تھانیز
Tasid,تاسید
Tahiyaan,تہیان
Touhidul,توحیدول
Tyreik,ٹائریک
Tutt,ٹٹ
Taaraz,طراز
Taymor,تیمور
Tirdad,ترداد
Tasnin,تسنین
Tufayl,طفیل
Tawseef,توصیف
Tafazul,تفضل
Thabat,تھبت
Thalabah,ثلابہ
Tahbeer,تہبیر
Toryal,توریال
Tayson,ٹیسن
Tibaq,تباق
Tusher,ٹشر
Thayer,تھائیر
Thahir,طاہر
Turas,تراس
Tilal,تلال
Tehjib,تہجیب
Toslim,توسلیم
Teymur,تیمور
Tanjeel,تنزیل
Taaqib,تقیب
Teeb,طیب
Taosif,توصیف
Taufik,توفیق
Tafadhdhul,تفضل
Tracee,ٹریسی
Thanzeer,تھانظیر
Taimim,تمیم
Talut,طالوت
Tajammal,تجمل
Thabi,تھابی
Thasneem,تسنیم
Tawfeek,توفیق
Tawfik,توفیق
Tasreef,تصرف
Tahm,تہم
Talum,تلم
Tasreef,تصرف
Taymur,تیمور
Tullaab,تلاب
Tahmed,تہمد
Tafazzul,تفضل
Thamir,تھمیر
Tayibin,طیبین
Toufeek,توفیق
Tahweel,تہویل
Tavar,توار
Taimullah,تیم اللہ
Thasreef,تاسریف
Taushif,توصیف
Thazeeb,تھازیب
Thauban,تھوبن
Tafsil,تفسیر
Taymoor,تیمور
Towfique,توفیق
Tabnak,تبنک
Treef,درخت
Tahaam,تہام
Touqir,توقیر
Taleeb,طالب
Tippu,ٹیپو
Tihaami,تہامی
Thaafir,طافر
Tayyub,طیب
Teheran,تہران
Tabrid,تبرید
Tarjuman,ترجمن
Tammer,ٹمر
Thowfiq,توفیق
Thoufic,تھوفی
Tasallee,تسلی
Tibhaj,تبہج
Tanzirul,تنزیرول
Tanzilur,تنزیلور
Tanjeeb,تنجیب
Takfren,تکفرین
Tushara,تشارا
Tafali,طافلی
Tariku,تاریکو
Thoushik,توشک
Taqiuddin,تقی الدین
Taqwim,تقویم
Tanjeem,تنجیم
Touheed,توحید
Tamasul,تمسّل
Thabaat,تھبت
Tawqir,توقیر
Thouhid,توحید
Taroon,تارون
Tuwailib,تویلیب
Tirhab,تراب
Taazaz,تعزاز
Thahsin,تحسین
Taofeeq,توفیق
Takleem,تکلیم
Tarooq,طارق
Takleem,تکلیم
Taqib,تقیب
Tareek,طارق
Taemur,تیمور
Tabary,طبری
Tafli,تفلی
Tannish,تانیش
Taghlib,تغلب
Tahzif,تہزیف
Tamhid,تمھید
Turialai,توریالئی
Tafiur,تفیور
Thaqaf,ثقف
Thameer,تھمیر
Turaab,تراب
Talaat,طلعت
Tawfique,توفیق
Tareque,طارق
Talibullah,طالب اللہ
Thaubaan,ثوبان
Tafseel,تفضیل
Toufie,توفی
Tazam,تزم
Tarafa,طرافہ
Teymour,تیمور
Taohid,توحید
Tymur,تیمور
Thowsif,توسیف
Tawwad,تواد
Tawwad,تواد
Touqueer,توقیر
Taushim,توسیم
Tymin,ٹائیمن
Talibe,طالب
Tamwar,تموار
Taijuddin,تاج الدین
Tahier,طاہر
Tayzar,تیزر
Torialaye,توریالے
Tolwak,ٹولواک
Tasbit,تسبیح
Thoufeeque,توفیق
Tahatan,تہتان
Tofeek,توفیق
Tawazou,توازو
Tibr,تبر
Thowfic,تھوفک
Tawaqur,توقور
Tayyibeen,طیبین
Towfeeq,توفیق
Tulun,تلون
Tamassuk,تماسق
Tasuq,تسوق
Tazayyun,تزئین
Tanoof,تنووف
Thareef,تھریف
Tashbeed,تسبید
Thawaab,تھواب
Thurabudeen,تورابودین
Tawqeer,توقیر
Thasthahir,تساہیر
Taqdir,تقدیر
Thaaim,تھائم
Tiffney,ٹفنی
Tajheer,تاجیر
Tawl,تول
Thaiseer,تھائیسر
Thamiz,تمیز
Tafdheel,تفہیل
Tamton,ٹامٹن
Taquez,تاکیز
Thanzil,تھانزیل
Tathbeet,تتھبیٹ
Taibor,تیبور
Taheir,طاہر
Tammaan,تمان
Taqadum,تقدم
Thowfeeq,توفیق
Tayil,طائل
Tallath,تلتھ
Thazneem,تھزنیم
Tasahir,تساہیر
Taimor,تیمور
Taouf,طوف
Takleef,تکلیف
Tawlan,تاولن
Tawkeel,توکیل
Tulayb,طلیب
Tiljad,تلجد
Tayibun,طیبون
Tawafiq,توفیق
Tousef,توصیف
Thajdheen,تہجدین
Timyn,ٹمن
Tasqeen,تسکین
Tureeb,توریب
Taqeei,تقی
Tegama,ٹیگاما
Teimur,تیمور
Thumamah,تھمامہ
Talq,تلق
Tilaluddin,طلال الدین
Tazimuddin,تجم الدین
Taqiyy,تقی
Thamsil,تھمسل
Tajuddeen,تاج الدین
Tameim,تمیم
Taqiy,تقی
Tareaq,طارق
Tausiff,توصیف
Tayyaar,طیار
Tareak,تاریک
Tareck,طارق
Tarashud,تراشود
Taloquan,طلوقان
Talyb,طالب
Tawquir,توقیر
Tahjeeb,تہجیب
Taufeeque,توفیق
Tazemuddin,تجم الدین
Tawadud,تواد
Tajudinn,تاج الدین
Tayyiboon,طیبون
Talaab,تالاب
Thasthaheer,ٹھٹھہیر
Tarreq,طارق
Tajmmul,تجمل
Tawwaab,تواب
Tayeab,طیب
Tahmoojin,تہموجین
