Name in English,Name in Urdu
Wajeehan,وجیہہ
Witr,وتر
Wisaam,وسام
Wakar,وقار
Wadud,ودود
Wahbaan,وہبان
Waazi,وازی
Wajeed,واجد
Witha,کے ساتھ
Wardi,وردی
Waasi,وصی
Wassim,وسیم
Wajed,واجد
Wasool,وصول
Wafae,وفا
Wassaf,واصف
Wafie,وافی
Wajir,وزیر
Wasimuddin,وسیم الدین
Wuraid,ورید
Wakdar,وکدر
Wad,واڈ
Widadi,ودادی
Waheebullah,وحیب اللہ
Wohayb,وہیب
Wathaq,واثق
Wardaa,وردہ
Wajeh,واجہ
Waqf,وقف
Wajeeb,واجب
Walied,ولید
Wazeem,وسیم
Wafaqat,وفاق
Waled,ولید
Waqqad,وقاد
Walaa,والا
Witny,وٹنی
Wafeer,وفیر
Wahban,وہبن
Wardun,وارڈن
Wabl,وابل
Wasiem,وسیم
Waarith,واریت
Wakill,وکیل
Wafai,وفائی
Waleef,ولیف
Waasey,واسی
Waheid,وحید
Wafic,وافک
Wuhayb,وہیب
Waleid,ولید
Waqqar,وقار
Wassem,وسیم
Waqur,وقار
Wahieb,وہیب
Waayel,وائل
Wasfeeq,واصف
Wafaai,وفائی
Watheq,وثیق
Waliy,ولی
Waseemah,وسیمہ
Waasim,وسیم
Wahbullah,وھب اللہ
Wifaaq,وفاق
Waddood,ودود
Wafaee,وافی
Waleei,والی
Waseim,وسیم
Waddeen,وادین
Wasiyy,وصی
Wakaalat,وکالت
Wallad,والڈ
Wasym,وسیم
Wahidaan,واحدان
Walliyullah,ولی اللہ
Waddaah,ودہ
Walleed,ولید
Wallid,ولید
Waliyy,والی
Waatiq,واثق
Wasseem,وسیم
Wadei,وڈے
Waizh,واعظ
Walyd,ولید
Wamooq,واموق
