Name in English,Name in Urdu
Bazmakh,بزمخ
Budhou,بدھو
Bisam,بسام
Burzishn,برزشن
Bharam,بھرم
Baiaspan,بیاسپن
Bamdat,بمدت
Basaud,باسود
Bulhut,بلحة
Bujudat,بُوجُدت
Bakytbek,بکیت بیک
Busr,بوسر
Barinkar,برینکر
Buqat,بکات
Buhaa'dor,بوہاڈور
Bastaq,بصتق
Bass,باس
Bashush,باشُش
Barad,بارد
Bashid,باشد
Bayazeed,بایزید
Beibut,بیبٹ
Bilal Ahmed,بلال احمد
Bahaudeen,بہادالدین
Bedal,بیدل
Baqer,باقر
Bisat,بساط
Bahauddawlah,بهدولة
Buzabiz,بُزابیز
Bairagi,بیراگی
Bahauddaulah,بہاؤدولحہ
Bazel,بزل
Banumaiti,بنمیتی
Behijt,بہجت
Barkallah,بارک اللہ
Bedar Bukht,بیدار بخت
Bazaid,بازید
Bazal,باذل
Basalat,بسالت
Bukhari,بخاری
Baies,باعث
Bilal Hussain,بلال حسین
Bairan,بیرن
Bilal Ali,بلال علی
Barzin,بارزین
Baiz,بیاز
Balwan,بلوان
Burney,برنی
Bromand,برومند
Ban'dag,بنڈاگ
Beh'zaad,بہزاد
Butt,بٹ
Bakht Awar,بخت آور
Badr Aldin,بدر الدین
Baqal,باقل
Bahlul,بہلول
Babar Ali,بابر علی
Badasi,بدیسی
Banash,بانش
Brogi,بروگی
Bas,باعس
Badiah,بادیہ
Baloch,بلوچ
Badpa,بادپا
Bazigh,بازغ
Baeer,بعیر
Behman,بہمن
Bazaq,باذق
Battal,بطل
Bareh,بارح
Buras,بُعرس
Burhan Ali,برہان علی
Basit Ali,باسطعلی
Baraz,بارز
Buniaman,بنیامین
Baqr,باقر
Badehi,بدیہی
Burrer,برر
Barq Yarq,برق یارق
Berajman,براجمان
Bisaam,بسم
Bajen,باجن
Baseet,بسیط
Batalat,بطالت
Bashah,باشہ
Basela,باسل
Bashie,باشی
Bauo,باو
Balk,بلک
Bazaat,بضاعت
Babar Ali,بابر علی
Baeenah,بعینہ
Balaj Ali,بالاج علی
Berjees,برجیس
Burhan Ahmed,برہان احمد
Buzrjmahar,بزرجمہر
Balas,بلاس
Baitar,بیطار
Barqash,برقش
Barkaat,برکات
Burak Ahmed,برق احمد
Bazurg,بزرگ
Burak Ali,برق علی
Bureed,برید
Badseer,بادسیر
Bashr,بشر
Bairaq,بیرق
Basit Hussain,باسطحسین
Bazagh,بازغ
Bashmole,بشمول
Balaj Hussain,بالاج حسین
Bazore,بزور
Burak Hussain,برق حسین
Bishash,بشاش
Burdbar,بردبار
Barrkaat,برکات
Burhan Hussain,برہان حسین
Balaj Ahmed,بالاج احمد
Barkkat,برکت
Bahroz,بہروز
Basit Ahmed,باسطاحمد
Busrahat,بصراحت
Bakhshi,بخشی
Banash,بانش
Bazogh,بزوغ
Basighah,بصیغہ
Bukhtiar,بختیار
Behramend,بہرہ مند
Badarqa,بدرقہ
Barq yarq,برق یارق
Barysham,بریشم
Bahirun,بہرون
Bureedfalak,برید فلک
Barik,باریک
Baakir,باقر
Brishna,برشنا۔
Bubun,بوبن
Bady,بدی
Behan,بیہان
Bais,بیس
Belal,بلال
Baaqee,باقی
Badusha,بدوشا
Baari,باری
Bisu,بسو
Baare,بارے
Baaqi,باقی
Bashu,باشو
Basid,بیسڈ
Balma,بالما
Benyamin,بنیامین
Brahim,برہیم
Bakar,بکر
Buraydah,بریدہ
Baqar,باقر
Baaqir,باقر
Basi,بسی
Baheej,بہیج
Bathish,غسل
Bashiruddin,بشیر الدین
Bidar,بیدر
Baar,بار
Barzakh,برزخ
Baariz,باریز
Bony,بونی
Bu,بو
Bakshu,بخشو
Babbar,ببر
Babur,بابر
Baith,بیت
Badda,بڈا
Bahat,بہات
Bazi,بازی
Bost,بوسٹ
Baizid,بایزید
Bayezid,بایزید
Bany,بنی
Braheem,براہیم
Bilall,بلال
Butros,بٹروس
Binat,بنات
Bushair,بشیر
Bushraa,بشریٰ
Barek,باریک
Bazlur,بازلور
Bahri,بحری۔
Badawi,بدوی
Bunyan,بنیان
Bashiri,بشیری۔
Bhaktiyar,بھکتیار
Basa,بسا
Baheer,بہیر
Barhi,بارہی
Bahast,بہشت
Baraa,بارا
Bachir,بچیر
Baizan,بائیجان
Basah,بساہ
Binyaameen,بنیامین
Baktash,بکتاش
Bilel,بلیل
Behzaad,بہزاد
Baqai,بقائی
Bazie,بازی
Burraq,براق
Buraik,برائیک
Bahiy,بہی
Bukair,بکیر
Bokhtiar,بختیار
Bashirun,بشیرون
Baekhyun,بایخیون
Bilyaminu,بلیامینو
Barkath,برکات
Buraid,برید
Bukran,بکران
Buhair,بوہیر
Badiul,بدیول
Babber,ببر
Barrack,بیرک
Bashera,بشیرہ
Biddi,بولی۔
Bassier,باسیئر
Baddar,بدر
Bayd,بید
Baashir,بشیر
Bahy,بہی
Bakhyt,بخیت
Batek,بٹیک
Binad,بناد
Bahaullah,بہاء اللہ
Battaal,بٹال
Barii,باری
Bazee,بازی
Badiuz,تسنوا ۔
Bakhram,بکرم
Bahili,بہلی
Baasid,باسید
Budool,بڈول
Bandagi,بندگی
Baasit,باسط
Budaiwi,بدایوی
Bauna,بونا
Benincasa,بیننکاسا
Barakath,برکات
Badrawi,بدروی
Baasil,باسل
Bihzad,بہزاد
Bishry,بشری
Bamshad,بامشاد
Bahiyy,بہی
Bashrat,بشارت
Borzoo,بورزو
Baasir,بصیر
Badilayn,بدیلن
Baddarudin,بدرالدین
Bakrun,بکرون
Bunyaan,بنیان
Bahradin,بحرین
Bahjah,بہجہ
Berngards,برنگارڈز
Balaagh,بلاغ
Bahier,بہیر
Basmaan,بسمان
Bakhtari,بختاری
Baarr,بار
Budaid,بودید
Bassaam,بسام
Bhasheer,بھشیر
Basaair,بسایر
Ballesharam,بلیشرم
Bashier,بشیر
Baqiyya,بقیہ
Bassaar,بصر
Boshry,بوشری۔
Baqee,باقی
Bakirin,بکرین
Brakat,برکت
Barakaah,برقہ
Baazigh,بازگ
Bakkur,بکر
Baktiyar,بختیار
Budayl,بڈائل
Baqiyyah,بقیع
Barraaq,براق
Barayek,برائیک
Basr,بصر
Bahoos,باہوس
Basheir,بشیر
Budaili,بڈائیلی
Baydhoon,بےدھون
