Name in English,Name in Urdu
Fatun,فاتُن
Fazlullah,فضل اللہ
Far'a,فرعا
Farhal,فارحل
Furada,فُرادا
Fahkir,فاخر
Farqad,فرقد
Faagher,فاغر
Faail,فاعل
Farwah,فرواه
Fayzul Haq,فیضل حق
Faouzi,فوزي
Faruqh,فاروخ
Faramarz,فارمرز
Fath,فتح
Farukh Akhtar,فرخ اختر
Farbod,فربود
Faakhri,فخری
Fareh,فارع
Fakhrid-adin,فخرد الدین
Fihr,فيهر
Furaniq,فُورانق
Fujai,فوجئ
Fazal Ur Rehman,فضل الرحمان
Fir'aun,فرعون
Ferzend,فرزند
Fasah,فساح
Farhatullah,فرحت اللہ
Faraqlit,فراقلت
Ferghan,فرغان
Fragh,فراغ
Ferjal,فرجال
Fakeeh,فقيه
Faqeed,فقید
Fakhr-aldin,فخرالدین
Fazle Rab,فضلِ رب
Fazle Mawla,فضل مولا
Fayadh,فیادح
Firagh,فراغ
Farashah,فارشاہ
Fahmidah,فہمیدہ
Fakahat,فاکاحت
Farad,فراد
Fahmat,فاہمت
Fakhirah,فاخیرہ
Farmadar,فرمدار
Fasikh,فاسيخ
Fasbah,فسبح
Fakhry,فخرے
Fravash,فروش
Faras,فراس
Fakur,فاکُر
Fuyuzat,فیُوزت
Fatash,فتاش
Frya,فریا
Faraasat,فراست
Firash,فراش
Fuqqah,فقہ
Fajar,فجر
Fariborz,فربورز
Farih,فاريه
Firaun,فرعون
Fattan,فاتن
Farique,فريق
Fakhir-aldin,فخر الدین
Farrugh,فرخ
Fakhar Zaman,فخر زمان
Fajaruddin,فجردن
Fakhree,فخری
Furud,فُراود
Farmanullah,فرمانلله
Frazand,فرزند
Farakhzad,فرخ زاد
Foroohar,فرُہر
Faqahat,فاقاہت
Fuwaad,فُواد
Frakhtanteh,فراختنتہ
Fuyum,فُیوم
Fath shah,فتح شاہ
Foroud,فورود
Fakhr Ud Dawlah,فخر اد دولہ
Futuh,فوتوه
Farkhi,فرخی
Fikhar,فيخار
Frashgard,فرشگارد
Fannanah,فنَنانہ
Fozan,فوزان
Falih,فعليه
Fayyim,فیام
Fariy,فاری
Frapayau,فراپیو
Firozgar,فروزگار
Forood,فورود
Farafisa,فرافيسا
Fakhruddaulah,فخرالدولح
Fehmi,فہمی
Fahad Shah,فہد شاہ
Frata,فراتا
Furughuddin,فُرغ الدین
Fayyaadh,فیادح
Filasofa,فیلسوفا
Frashagar,فراشگر
farht,فرہت
Fakharuddawlah,فاخارودداولاه
Fahil,فحیل
Falatun,فلاتُن
Farasak,فراسک
Frayaodha,فریاودھا
Fakharulislam,فاخاروليسلام
Fasaahat,فساہت
Fazlehaq,فعزلهق
Fraid,فرائد
Faqeelat,فضیلت
Faiman,فیمان
Fazulul Haq,فضل الحق
Faramroz,فرامروز
Frasruta,فراسرتا
Frashokareta,فراشوکریتا
Farrokhzad,فروخزاد
Fahaan,فحان
Fastiq,فاستيق
Faraan,فاران
Furoogh,فروغ
Faudel,فضل
Fazzal,فضل
Fashutana,فشتانا
Faral,فرال
Firasah,فرصه
Farakhsyed,فرخ سید
Frayazanta,فرینزاتا
Farmareza,فرمریزہ
Faziuddin,فزيدن
Fshd,فشد
Farugh,فروغ
Fattooh,فتوح
Faizan Ali,فیضان علی
Fahmid,فہمید
Fahad Ali,فہد علی
Fravak,فروک
Fikret,فکرت
Fazaal,فضال
Faizan Ahmed,فیضان احمد
Faiez,فائز
Faroqh,فاروق
Fardatvanghu,فرداتونگھو
Faisal Shah,فیصل شاہ
Furkat,فرقت
Fravarshi,فراورشی
Fathe,فتح
Faroon,فرعون
Fazalah,فعزله
Fahal,فحل
Frazanak,فرازنک
Fidyaan,فدیان
Fazlerabi,فازلرب
Frad,فراد
Farukh,فرخ
Fahaad,فہاد
Fahad Hussain,فہد حسین
Fatak,فاتک
Frais,فریس
Faqeeh,فقیع
Furookh,فروخ
Faraar,فرعار
Furqau,فرق
Fayaz Ahmed,فیاض احمد
Fahaz,فاحز
Fazleilahi,فظلله
Farhan Ahmed,فرحان احمد
Frazushta,فرازشتا
Farqadin,فرقدن
Faiz Ahmed,فیض احمد
Faiz Baksh,فیض بخش
Fidwi,فدوی
Faisal Ahmed,فیصل احمد
Furozh,فرزه
Faryaad,فریاد
Faiz Ali,فیض علی
Feisal,فیصل
Feizi,فیضی
Faasil,فاصل
Feiroz,فروز
Fuaad,فواد
Farhan Shah,فرحان شاہ
Faqad,فاقد
Fahad Ahmed,فہد احمد
Farhaad,فرہاد
Faridoon,فریدون
Farab,فاراب
Framrez,فرامرز
Faizaan,فیضان
Fidakat,فداکت
Faraz Ahmed,فراز احمد
Fehmeed,فہمید
Fasir,فسیر
Fraasat,فراست
Fiker,فکر
Faaliq,فالق
Faar,فار
Faiqah,فائقہ
Falki,فلکی
Fazal Ali,فضل علی
Faseela,فسیلہ
Faizan Hussain,فیضان حسین
Farhan Ali,فرحان علی
Faisal Ali,فیصل علی
Faaran,فاران
Fahd,فہد
Feroz Ali,فیروز علی
Farukh Syed,فرخ سید
Faraz Ali,فراز علی
Fazal Hussain,فضل حسین
Ferhan,فرحان
Faateh,فاتح
Farhan Hussain,فرحان حسین
Feroz Mand,فیروز مند
Farhaam,فرحام
Farmood,فرمود
Farzaan,فرزان
Fahim Ahmed,فہیم احمد
Faani,فانی
Feroz Bakht,فیروز بخت
Faarid,فارد
Feroz Ahmed,فیروز احمد
Faarz,فارز
Farooq Ahmed,فاروق احمد
Fazal Ahmed,فضل احمد
Farogh,فروغ
Faalah,فاعلہ
Fajal,فجال
Faarabi,فارابی
Faarez,فارض
Faaraz,فارز
Fabha,فبہا
Faiz Hussain,فیض حسین
Farukh Akhter,فرخ اختر
Fazil Ahmed,فاضل احمد
Faris Ali,فارس علی
Faareh,فارح
Fatteh,فتح
Faaraq,فارق
Faarit,فارط
Fakham,فخم
Farjal,فرجال
Farukh Zad,فرخ زاد
Farekh Tabar,فرخ تبار
Faisal Hussain,فیصل حسین
Faraz Hussain,فراز حسین
Fitnat,فطنت
Faneez,فانیذ
Farkhan,فرخان
Faragh,فراغ
Faasikh,فاسخ
Faarani,فارانی
Farooq Hussain,فاروق حسین
Farooq Ali,فاروق علی
Farahat,فراہت
Faatam,فاطم
Furghan,فرغان
Fayaz Ali,فیاض علی
Farakh Akhtar,فرخ اختر
Fayaash,فیاش
Fardaan,فردان
Fethi,فتحی
Farzaam,فرزام
Farhad Ali,فرہادعلی
Farshah,فرشاہ
Fasaam,فصام
Furqan Ali,فرقان علی
Fardeen Ahmed,فاردين احمد
Farmal,فرمل
Fatanat,فطانت
Furqan Ahmed,فرقان احمد
Fazil Hussain,فاضل حسین
Fauq,فوق
Fayaaz,فیاض
Feroz Hussain,فیروز حسین
Fajaan,فجان
Fardeen Ali,فاردين علی
Fahim Ali,فہیم علی
Fakeer,فکیر
Fayaz Hussain,فیاض حسین
Faqiah,فقیہ
Fahim Hussain,فہیم حسین
Fatil,فاتیل
Faareq,فارق
Faazal,فاضل
Farood,فرود
Fifaa,فیفا
Fawar,فوار
Fakah,فاکہہ
Falzah,فلزہ
Farstada,فرستادہ
Fahees,فحیص
Faryaab,فریاب
Farhad Ahmed,فرہاداحمد
Fakhar-ud-Din,فخر الدین
Farakh Nihad,فرخ نہاد
Farey,فارع
Fayaad,فیاد
Faraaq,فراق
Faheem Ahmed,فہیماحمد
Faroo,فروع
Fahool,فحول
Farhad Hussain,فرہادحسین
Faazer,فازر
Fakhraaj,فخراج
Fartas,فرطاس
Faris Ahmed,فارس احمد
Firzaam,فرزام
Frees,فریص
Fawad Jalal,فواد جلال
Faris Hussain,فارس حسین
Faateq,فاطق
Faniq,فانق
Faatir,فاطر
Fareedon,فریدون
Faheem Ali,فہیمعلی
Fakheem,فخیم
Ferjad,فرجاد
Farmel,فرمل
Fayooz,فیوض
Faizal,فیصل
Fakhaar,فخار
Farish,فریش
Fadur,فدر
Faatek,فاتک
Faghaan,فغان
Fardeen Hussain,فاردين حسین
Fazil Ali,فاضل علی
Fasaah,فساح
Ferozah,فیروزہ
Fajaar,فجار
Fadiz,فادز
Faqum,فاقم
Farah Ser,فرخ شیر
Fawad Jalal,فواد جلال
Faraseen,فراسین
Faraseen,فراسین
Faryaaz,فریاض
Fanan Ullah,فنان اللہ
Falak Ali,فلک علی
FadGham,فدغم
Fajoor,فجور
Farweed,فروید
Faneek,فانک
Fitrrat,فطرت
Falak Hussain,فلک حسین
Fadalik,فدالک
Furqan Hussain,فرقان حسین
Fariya,فاریہ
Falak Ahmed,فلک احمد
Farhall,فرحال
Farkhad,فرخاد
Farqaan,فرقان
Frazam,فرازم
Fareeh,فرعح
Fataah,فتاح
Flaah,فلاح
Falatoon,فلاطون
Farhet,فرحت
Frazeen,فرایں
Fareegh,فریغ
Fataa,فتیٰ
Fakheer,فخیر
Fajmat,فجمت
Farghan,فرغان
Fawass,فواس
Fadaai,فدایہ
Faheem Hussain,فہیمحسین
Farkhandah,فرخندہ
Farrass,فراس
Fatwet,فتوت
Ferzeen,فرازین
Fardosi,فردوسی
Fatimy,فاطمی
Farnass,فرناس
Fdaa,فدا
Faraazi,فرازی
Faseekh,فاسخ
Fayan,فیان
Fersaad,فرساد
Farabi,فارابی
Fkhr,فخر
Fataal,فتال
Fawaat,فوات
Farghabi,فرغابی
Farekhzad,فرخ زاد
Farazone,فرازون
Fataaq,فتاق
Fataash,فتاش
Fatilah,فتیلہ
Fazzaal,فضال
Fardaal,فردال
Ferjaam,فرجام
Farkhaar,فرخار
Fayalsofe,فیلسوف
Farzend,فرزند
Farkhee,فرخی
Firakhwer,فراخور
Faahil,فہیل
Faizul,فیض ال
Fazza,فزا
Fairoznin,فیروزنین
Ferjmand,فرجمند
Farrkhi,فرخی
Fahan,فہان
Faadil,فادل
Farhaz,فرحاز
Farhaj,فرحاج
Farqaleet,فارقلیت
Fizan,فیضان
Faisu,فیسو
Furkan,فرقان
Faadin,فادین
Faadhil,فاضل
Fathan,فتن
Faabis,فابیس
Fahar,فہر
Faadi,فادی
Faran,فاران
Fyan,فیان
Fihan,فیہان
Faizu,فیضو
Farin,فارین
Fayas,فیاس
Fidan,فدان
Faruk,فاروق
Faruk,فاروق
Famin,فامین
Fadal,کریم
Fayez,فیاض
Faalan,فالان
Faihan,فیہان
Faru,فارو
Forhad,فرہاد
FarihaJabeen,فریحا جبیں
Fouzan,فوزان
Ferdous,فردوس
Fazail,فضیل
Faaid,فائید
Fareez,فاریز
Farrel,فارل
Faik,فائق
Fauzan,فوزان
Faruque,فاروق
Fian,فیان
Faalih,فالح
Fazin,فازین
Fabiyan,فابیان
Farat,فرات
Favas,فاواس
Faz,فاز
Fazrin,فازرین
Fazira,فزیرہ
Fezin,فیزن
Fasiuddin,فصی الدین
Fairose,فیروز
Farik,فارق
Faiyan,فائیان
Farash,فراش
Fadhil,فضیل
Fazan,فزان
Fahmin,فہمین
Farwan,فروان
Fahir,فہیر
Farjin,فرجن
Faizur,فیضور
Fahiz,فہیز
Feras,فیرس
Faheed,فہید
Fares,کرایہ
Fakra,فاکرہ
Fayad,فیاد
Farib,فریب
Fazul,فضل
Faizin,فیضین
Fazz,فاز
Fairooz,فیروز
Farith,فریتھ
Fazlan,فضلان
Fazlul,فضلول
Firoj,فیروز
Fayum,فیوم
Fasal,فیصل
Faize,فیض
Farseen,فارسین
Firhad,فرہاد
Faizun,فیضون
Fazim,فظیم
Faizurrahman,فیض الرحمن
Fas,فاس
Fakru,فکرو
Fadin,فدین
Faijal,فیضل
Fidyan,فدائین
Fehan,فیہان
Fad,دھند
Fayz,فیض
Faqar,فقر
Fanas,فناس
Fazhan,فضان
Fazle,فضل
Fazad,فزاد
Fidal,فیڈل
Fazlur,فضل الرحمن
Fadhi,فادی
Febin,فیبن
Fabir,فابیر
Farzak,فرزاق
Fanaz,فناز
Faiaz,فیاض
Fikrat,فکریت
Faleh,فلاح
Farisi,فارسی
Fars,فارس
Faarees,فاریز
Fayzan,فیضان
Fayzan,فیضان
Fardain,فردین
Falish,فاش
Fahiq,فایق
Fardad,فرداد
Fauz,فوز
Faizee,فیضی
Ferdin,فردین
Firos,فیروز
Faroz,فروز
Feiz,فیز
Femil,فیمیل
Faijul,فیضل
Fizaan,فیضان
Farista,فارستا
Faril,فاریل
Farjana,فرزانہ
Furhan,فرحان
Farzim,فرزیم
Fair,منصفانہ
Fatmir,فاطمیر
Firdose,فردوس
Faiad,فیاد
From,سے
Faijan,فیضان
Faariz,فاریز
Fiyaan,فیان
Fayid,فید
Fayaq,فائق
Fazon,فازون
Fazon,فازون
Fain,بیہوش
Fayhan,فیہان
Famiz,فامیز
Fussilat,فصیلات
Fahmun,فہمون
Faraad,فراد
Furqana,فرقانہ
Fawas,فواس
Fazluddin,فضل الدین
Faleeq,فلیق
Fyaz,فیاض
Fyzal,فضل
Fazid,فزید
Fayd,فائد
Firose,فیروز
Fiam,فیم
Faride,فرید
Fasel,فاسل
Faizon,فیضون
Farhaaz,فرحاز
Ferose,فیروز
Fayaan,فیان
Fayeq,فائیق
Fidhan,فدان
Fayis,فائیس
Faree,فری
Fizain,فیضین
Firdhouse,فرد خانہ
Faatih,فاتحہ
Fadli,فادلی
Furkhan,فرقان
Fathy,فاتھی
Faiyaj,فیاض
Fezan,فیضان
Fazeed,فزید
Fardous,فردوس
Firdos,فردوس
Feraz,فیراز
Frogh,فروگ
Farj,فرج
Faian,فیان
Fahee,فاہی
Fikr,فکر
Ferouz,فیروز
Fazela,فضیلہ
Fezal,فضل
Fahed,فہد
Ferasat,فراست
Faazil,فاضل
Fady,فیڈی
Faeem,فیم
Fuwaiz,فوائز
Fathih,فاتحہ
Fathullah,فتح اللہ
Fuzain,فوزین
Farden,فرڈن
Ferdoz,فردوز
Fare,کرایہ
Farq,فارق
Fazian,فازیان
Farris,فارس
Farzaad,فرزاد
Fihaan,فیہان
Firthous,فرتھوس
Fidiyan,فدائین
Fayaj,فیاض
Ferid,فرید
Farhiyyan,فرحیان
Fayyas,فیاض
Fakrudeen,فکر الدین
Fidaan,فدان
Feyan,فیان
Fikry,فکری۔
Faisan,سرواہ
Furaat,فرات
Fahdullah,فہد اللہ
Farveez,فرویز
Firtan,فرقان
Firnaz,فرناز
Fadell,فادل
Faari,فاری
Fazmin,فزمین
Fazaan,فضان
Fatihi,فاتحی۔
Fysal,فیصل
Faisi,فیضی
Farrooh,فروہ
Faizel,فیضل
Fauzy,ایہاب
Fazalu,فضلو
Fawwad,فواد
Farsheed,فرشید
Furquan,فرقان
Faishal,فیصل
Fayazudeen,فیاض الدین
Fadhl,فضل
Fehaan,فیہان
Fadie,فادی
Fauwaz,فواز
Farook,فاروق
Fariss,فارس
Farnham,فرنہم
Fathea,فتحہ
Fehim,فہیم
Faizulla,فیض اللہ
Fario,فاریو
Fahdin,فہدین
Farod,فرود
Faq,عمومی سوالات
Feysal,فیصل
Firdoze,فردوز
Fuzaid,فوزید
Faruqi,فاروقی
Fazeem,فظیم
Fazzin,فزین
Futteh,فتوح
Farhas,فرحاس
Fallah,فلہ
Fizzi,فزی
Fallah,فلہ
Follower,پیروکار
Fayzul,فیضول
Fatooh,فتوح
Fajaz,فجاز
Fayeem,فائیم
Fuzailan,فضیلان
Fijal,فیاض
Firdaush,فردوس
Fassim,فاسم
Faezan,فیضان
Fadmin,فدمین
Fayeez,فیاض
Fayzon,فیضون
Falake,فالکے
Fyzullah,فیض اللہ
Faizoon,فیضون
Faleesh,فیلیش
Fazzah,فزہ
Fazmir,فاضمیر
Fahran,فرحان
Fouzaan,فوزان
Fahmee,فہمی۔
Fajhan,فجان
Fasnan,فسنان
Faateer,فاتر
Fhamed,فامڈ
Fahhaam,فہام
Fardun,فردون
Faseem,فسیم
Faleeh,فلیح
Famut,فامٹ
Farhanna,فرحانہ
Fadee,فدی
Ferhas,فرحاس
Fulaihan,فلیحان
Fayzel,فیضل
Fakirudeen,فقیر الدین
Fayzaan,فیضان
Faariq,فارق
Fuhaim,فوہیم
Fahyim,فہیم
Ferdnan,فردنان
Faezal,فیضل
Faqrudin,فقر الدین
Firdoush,فردوس
Frhan,فرحان
Fawiz,فویز
Fayyaad,فیڈیل
Fuzzal,فزل
Fudael,فوڈیل
Faarih,فاریہ
Firdus,فردوس
Fauzaan,فوزان
Falooh,فلوہ
Farruq,فاروق
Fahduddin,فہد الدین
Faihaan,فیہان
Farahaat,فرحت
Futooh,فوتوہ
Frhaan,فرحان
Fahammed,فہیم
Farrad,فراد
Fazaid,فزید
Fahiem,فہیم
Faisel,فیصل
Faheam,فہیم
Feraaz,فیراز
Fadahunsi,فداہنسی
Furaij,فرائج
Fudale,فدالے
Fahmawi,فہماوی
Faruck,فارق
Fayzal,فیضل
Fahoom,فہوم
Fareek,فاریک
Faroogh,فاروق
Farhath,فرحت
Fereydoun,فیریڈون
Faried,فرید
Fakharuddin,فخر الدین
Fardheen,فردین
Fawaaz,فواز
Fahadur,فہدور
Fathuddin,فتح الدین
Feeroz,فیروز
Fahmudeen,فہمودین
Furqhan,فرقان
Fraaz,فراز
Faisul,فیصل
Futaih,فطائیہ
Farukk,فاروق
Faizoor,فیضور
Fulaih,فلائیہ
Faheim,فہیم
Fazamedo,فازامیڈو
Fatheddin,فتح الدین
Firwad,فرواد
Faidhee,فدائی
Farraz,فراز
Faizzan,فیضان
Faijaan,فیضان
Farviaz,فارویاز
Fayazdeen,فیاض الدین
Frdeen,فریدین
Faoz,فوز
Farwaan,فروان
Fujain,فوجین
Faryk,فاریک
Farazak,فرازق
Fajruddin,فجرالدین
Faitah,فیتہ
Faisl,فیصل
Faryd,فرید
Fazulul,فضلول
Fawzie,فوزی
Faihami,فیہامی
Farazamed,فرازامید
Farajullah,فراج اللہ
Falihi,فالحی
Fawwaaz,فواز
Faisil,فیصل
Farrajuddin,فرراج الدین
Farzhan,فرزان
Farhathulla,فرحت اللہ
Farhaat,فرحت
Fajrullah,فجر اللہ
Fakrudheen,فکرودین
Fallgu,فالگو
Fakrudin,فکر الدین
Fakhrid,فخرد
Fakhrjahan,فخرجہاں
Fakhrud,فخرد
