Name in English,Name in Urdu
Ikhtiar,اختیار
Izzaldin,عزالدين
Iqdar,اقدار
Imadaldin,عمادالدين
Iqtidaar,اقتدار
Imaadudeen,امدد
Irbaaz,عرباض
Ismaa'Eel,اسمعیل
Ibehaj,ابتہاج
Ihtiraam,إحترام
Ittifaq,إتفاق
Ijli,يجلي
Ieethaar,إيثار
Izad,عضاد
Imram,عمرام
Izzudeen,عزُدین
Iyaan,ایان
Irdam,اردم
Ilmi,علمی
Ikseer,إكسير
Irken,ارکن
Iskafi,اسكافي
Ihraz,احراز
Ireel,اریل
Ilifat,العفة
Irzam,عرزم
Itakh,عتقه
Insharah,انشراح
Inaan,عنان
Imaz,عماز
Irqaam,ارقام
Izdad,ازداد
Istakhri,استخر
Izzatuddeen,عززتد
Itbaa,اتباع
Iyar,عیار
Izanet,ازانت
Ibn Abbas,ابنِ عباس
Izat,عزت
Imran Ali,عمران علی
Inaas,عناس
Ikhlaf,اخلاف
Iltemas,التماس
Ibadat Ali,عبادت علی
Izdam,ازدم
Izzatulislam,يززاتوليسلام
Intesab,انتساب
Irfan Ali,عرفان علی
Izadhar,ازدھار
Ibadat Hussain,عبادت حسین
Ishaar,اسہار
Iftikhar Ahmed,افتخار احمد
Ibadat Ahmed,عبادت احمد
Ifaaf,عفاف
Imran Ahmed,عمران احمد
Imran Hussain,عمران حسین
Izzatudden,عززتد
Iltaf,الطاف
Itefaq,اتفاق
Ibrahim Ali,ابراہیم علی
Ibrahim Ahmed,ابراہیم احمد
Irbiss,عربس
Itsaal,اتصال
Ism E Jalali,اسم جلالی
Iyaaz,عیاز
Izraf,ازرف
Iffaan,افان
Iqbal Hussain,اقبال حسین
Irfan Ahmed,عرفان احمد
Inayat Ali,عنایت علی
Irfan Hussain,عرفان حسین
Ittehas,اتہاس
Itaq,عتاق
Ibrahim Hussain,ابراہیم حسین
Iez,عز
Intikhab,انتخاب
Irshad Ali,ارشاد علی
Istiqlal,استقلال
Irteza,ارتضیٰ
Israr Ahmed,اسراراحمد
Izhaan Ahmed,اذہان احمد
Irshad Ahmed,ارشاد احمد
Ibtar,ابتار
Imtiaz Ahmed,امتیاز احمد
Imtiaz Ali,امتیاز علی
Iltefat,التفات
Iftikhar Hussain,افتخار حسین
Injaz,مقصد پورا ہونا
Izhaan Ali,اذہان علی
Iftikhar Ali,افتخار علی
Izhar X,ازہار
Inbsaat,انبساط
Iqyan,عقیان
Iyalat,ایالت
Ishbah,اشبہ
Izhaan Hussain,اذہان حسین
Izhad,ازہاد
Ilman,ایلمان
Imtiaz Hussain,امتیاز حسین
Ijaz Ahmed,اعجازاحمد
Ihsan Ali,احسان علی
Inshah,انشاء
Israeel,اسرائیل
Iqbal Ahmed,اقبال احمد
Irtaza Ali,ارتضیٰ علی
Inayat Hussain,عنایت حسین
Israfeel,اسرافیل
Inbaz,انباز
Istehsan,استحسان
Izraq,ازرق
Ishrat Ali,عشرت علی
Irzm,عرزم
Irshad Hussain,ارشاد حسین
Izhaf,ازحف
Izaan Ahmed,عزان احمد
Ishraaq,اشراق
Irtaza Ahmed,ارتضیٰ احمد
Imad Ali,عماد علی
Inksaar,انکسار
Iwaz,ایواز
Intkhab,انتخاب
Imtiyaaz,امتیاز
Imen,آمین
Ilyas Ahmed,الیاساحمد
Ijaz Ali,اعجازعلی
Ittrat,عترت
Ilyas Ali,الیاسعلی
Ismail Hussain,اسماعیل حسین
Injaz,مقصد پورا ہونا
Iqbal Ali,اقبال علی
Isseer,اژیر
Imad Ahmed,عماد احمد
Imsaar,امصار
Ismail Ahmed,اسماعیل احمد
Idris Ali,ادریس علی
Intzam,انتظام
Izdher,ازدھر
Inayat Ahmed,عنایت احمد
Imad Hussain,عماد حسین
Istahssan,استحسان
Ishtaal,اشتال
Izaan Ali,عزان علی
Izaan Hussain,عزان حسین
Irtaza Hussain,ارتضیٰ حسین
Idris Ahmed,ادریس احمد
Iwez,عوض
Ishtiqal,اشتقال
Israr Ali,اسرارعلی
Ismail Ali,اسماعیل علی
Israr Hussain,اسرارحسین
Insha Ali,انشاء علی
Ilyas Hussain,الیاسحسین
Iffat Ali,عفت علی
Iffat Ahmed,عفت احمد
Ihsan Ahmed,احسان احمد
Ijaz Hussain,اعجازحسین
Imtiyaz Ahmed,امتیاز احمد
Izyan,ایزیان
Izuddin,عزالدین
Irham,ارحم
Ilsaam,الصام
Imtiyaz Hussain,امتیاز حسین
Ishrat Ahmed,عشرت احمد
Intsaab,انتساب
Imtiyaz Ali,امتیاز علی
Ilsaaq,الصاق
Islam Ali,اسلام علی
Iffat Hussain,عفت حسین
Izharan,ازہران
Ishrat Hussain,عشرت حسین
Islam Hussain,اسلامحسین
Iza,ایزا
Irqall,عرقال
Islam Hussain,اسلام حسین
Insha Ahmed,انشاء احمد
Insha Hussain,انشاء حسین
Idris Hussain,ادریس حسین
Iltmas,التماس
Islam Ahmed,اسلام احمد
Irqeel,عرقیل
Ihsan Hussain,احسان حسین
Ibrar,ابرار
Iyan,ہنز
Ikrash,اکراش
Irhan,ارحان
Iban,ایبان
Isfahan,اصفہان
Ihan,ایہان
Ifzan,افزان
Ihaan,ایہان
Isra,اسرا
Imara,عمارہ
Ibran,ابران
Izin,ایزن
Izan,اذان
Iayan,ایان
Ihana,احنا
Iwan,ایوان
Iaon,آئیون
Imar,عمار
Ifaz,افاز
Ishmam,اسمم
Inamullah,انعام اللہ
Ishar,ایشر
Iqrash,اقراش
Ifti,افتی
Imamuddin,امام الدین
Ibada,عبادت
Izran,ایزران
Irhaan,ارحان
Irshan,عرفان
Ifty,افٹی
Ikran,اکران
Izyaan,ایزیان
Ijan,اجن
Ibaadah,عبادت
Izzan,اذان
Irtiqa,ارتقہ
Izah,ایزاہ
Ifham,افہم
Iyaz,ایاز
Ihram,احرام
Ithan,ایتھن
Istiyak,استقامت
Izhan,اذہان
Idan,عدن
Imamul,امام ال
Isak,اسک
Irad,ارادہ
Irzan,ارزان
Irtiza,ارٹیزا
Ifad,افاد
Imraz,عمران
Irvan,اروان
Izaiah,عزائیہ
Ifan,افان
Isaan,ایزان
Iraf,عرف
Iftar,افطار
Izam,ازم
Irfanullah,عرفان اللہ
Idham,ادھم
Ilaan,ایلان
Irman,ارمان
Iwaan,ایوان
Ijhan,اذہان
Irsan,ارسن
Ikan,اکان
Iraq,عراق
Idhan,ادھان
Iyas,ایاس
Ikramuddin,اکرام الدین
Iraaz,ایراز
Immu,امّو
Izar,ایثار
Inab,اناب
Iyaad,ہشان
Imon,امون
Ishaque,اسحاق
Imrose,امروز
Ishak,عشاق
Imana,ایمان
Ismaili,اسماعیلی
Irvaan,اروان
Idaan,آئیڈان
Izaf,ایزاف
Irim,ارم
Ismaila,اسماعیلہ
Ibnain,ابنین
Ijas,اعجاز
Isuf,اسف
Inham,انہم
Ibhraim,ابراہیم
Iqran,اقران
Intesar,انٹیسر
Idam,ادم
Israh,اسراء
Imrankhan,عمران خان
Ikhwan,اخوان
Izzul,عزول
Idir,ادیر
Ibrahima,ابراہیم
Issaq,اسحاق
Imthiyas,امتھیاس
Izaaz,اعزاز
Ismath,اسمتھ
Isaaq,اسحاق
Irfad,عرفاد
Ihfaz,احفاز
Imrul,امرول
Ikrima,عکرمہ
Iwin,میں جیتا
Idin,ایڈن
Ismael,اسماعیل
Iddi,ایدی
Izrin,ازرین
Iftekhar,افتخار
Irsath,ارساتھ
Imaaz,اماز
Illan,الان
Inbisat,انبیسات
Ibzan,ابزان
Injeel,انجیل
Izik,ایزک
Ilhaan,الہان
Iliyaz,الیاز
Ijaj,اعجاز
Ism,اسم
Ifraq,افراق
Ifraq,افراق
Inshan,انشاء
Ifraaz,افراز
Isfaar,اسفار
Ifaan,افان
Ilfan,الفان
Imadullah,امداد اللہ
Istighfar,استغفار
Imranul,عمرانول
Inamul,انعام
Idrish,ادریش
Ihzaan,احسان
Ilzan,الزان
Inzan,انزان
Israeli,اسرائیلی
Ishtiyaque,اشتیاق
Iqmal,اقمل
Ifiyan,عفیان
Imtiaj,امتیاز
Iqraan,اقران
Inbihaj,انبیہاج
Igal,اگل
Isaq,اسحاق
Ifraan,افران
Itimad,اتمد
Iffath,اففت
Iftequar,افتخار
Ismal,اسمل
Ishac,اسحاق
Ibreez,ابریز
Idara,ادارا
Issak,اسک
Ishrath,عشرت
Isfand,اسفند
Iblit,ابلیت
Ihaab,احاب
Iydin,آئیڈین
Ishtiyaq,اشتیاق
Ifaaz,افاز
Ilmudeen,علم الدین
Ifni,افنی
Iftikar,افتخار
Irmas,ارمس
Ikhtiyar,اختیاار
Ismayil,اسماعیل
Ishaak,عشاق
Ishtiyak,اشتیاق
Ibrees,ابریس
Iliyas,الیاس
Idraak,ادراک
Ismad,اسماد
Izzaddin,عزالدین
Irsad,ارشاد
Isteyak,استیق
Immad,میں پاگل ہوں
Insaaf,انصاف
Istibshar,استبشار
Izath,ایزتھ
Iken,آئیکن
Ismaile,اسماعیل
Ishakh,عشاق
Islaah,اسلاہ
Izzaan,اذان
Isamail,اسماعیل
Iqubal,اقبال
Iqraam,اکرام
Iefan,عفان
Irshath,ارشاد
Ikramah,عکرمہ
Iften,افتن
Imranullah,عمران اللہ
Isfaque,اسفاق
Infisal,انفیسال
Iihan,آئیہان
Imhal,اھمال
Ishmel,اسماعیل
Iyadi,ایادی
Infari,انفاری
Imtyaj,امتیاج
Ismeal,اسمیل
Ishfak,اشفاق
Istighfaar,استغفار
Igmi,اگمی
Istiyaq,اشتیاق
Iftikharllah,افتخار اللہ
Idress,میں نے کپڑے
Ishack,اسحاق
Izfaar,اظفر
Irshaan,ارشاد
Iftikharus,افتخار
Irshaan,ارشاد
Ijazul,اعجازول
Illyas,الیاس
Ihsanul,احسان ال
Ismial,اسماعیل
Iliyash,الیاس
Iwazullah,عوض اللہ
Ilann,ایلن
Imtaz,امتیاز
Ismeil,اسماعیل
Itimaad,اتعماد
Ismailkhan,اسماعیل خان
Irshat,ارشاد
Irfhan,عرفان
Ijlaal,اجلال
Inayath,عنایت
Ipthi,ایپتھی
Illias,الیاس
Iktiyar,اختیار
Iftekharalamkhan,افتخارالمخان
Imthias,امتھیاس
Ismaw,اسماء
Iftekar,افتخار
Is,ہے
Inaayat,عنایت
Ihsen,احسان
Isbaah,اصبح
Iizhar,اظہار
Iqleem,اقلیم
Inshiraah,انشیرہ
Inzmam,انضمام
Isthiyaq,اشتیاق
Imteyaj,امتیاج
Immel,ایمل
Ikhwaan,اخوان
Ilhem,الہیم
Ismayl,اسماعیل
Imthiaz,امتیاز
Ismaaeel,اسماعیل
Imshaz,امشاز
Imtiyas,امتیاز
Irphan,عرفان
Ishtayaq,اشتیاق
Indadullah,عنداللہ
Ikremah,عکرمہ
Iltifaat,التفات
Imtias,امتیاز
Irufan,عرفان
Imtiazuddin,امتیاز الدین
Inayatur,عنایتور
Imthiyaz,امتیاز
Imtyaz,امتیاز
Irshith,ارشتھ
Imtayaz,امتیاز
Inayatuddin,عنایت الدین
Imteyaz,امتیاز
Inamurrahman,نورین
Imthyas,امتھیاس
Insimamm,انسیمم
Irrfan,عرفان
