Name in English,Name in Urdu
Abdul-saboor,عبدالصبور
Abdal-jawwad,عبدالجواد
Abdul-haleem,عبد الحلیم
Ahmet,--
Abdul-hamid,عبد الحامد
Abdar-rahman,عبد الرحمان
Abd-al-alim,عبد العلیم
Aarez,عارض
Afta,افتا
Adem,آدم
Abdul-rashid,عبد الرشید
Abdul-qudoos,عبدالقدوس
Abdal-jabir,عبد الجبار
Afsah,افصح
Abdus-salam,عبد السلام
Amine,أمين
Abdal-aziz,عبد العزیز
Abu hisham,ابُو ہشام
Aazz,اعاز
Abul  ala,ابُل  اعلی
Ardavan,ارداوان
Abhar,ابہار
Abdul Noor,عبدل نور
Abdul-barr,عبد البر
Abaan Hussain,ابان حسین
Ajil,عاجل
Abdal-fattah,عبد الفتح
Abdel-malik,عبد المالک
Abd-al-qadir,عبد القادر
Abdul-hasib,عبد الحسیب
Arang,ارنگ
Abu hafs,ابُو حفص
Aamel,عامل
Abdal-raziq,عبدالرازق
Aazif,عازف
Abdul-aleem,عبد العلیم
Abdul-hakim,عبد الحکیم
Akwan,اکون
Aarash,آراش
Aaram,عارم
Abd-al-hakim,عبدالحاکم
Ashit,اشیت
Adil shah,عادل شاہ
Aali,علی
Abaa,عبا
Ahdaf,أهداف
Aayiz,ایاز
Abdal-halim,عبد الحلیم
Amn,امن
Afroze,افروز
Abdel-salam,عبد السلام
Abdal-hakim,عبدالحاکم
Abdul Khabir,عبدل خبیر
Abdud Daar,عبدل دار
Al Mamoon,ال مامون
Abdel-ati,عبد العطی
Abdel-aziz,عبد العزیز
Abdul Bais,عبدل بائس
Abdul-shakoor,عبدالشکور
Abdel-gawwad,عبدالگواد
Abaad,عباد
Aasel,عاسل
Aroof,عروف
Ataya,عطایا
Aejaz,ايجاز
Abdul-hakeem,عبد الحیکم
Abdus Sattar,عبدل ستار
Abu Tarab,ابو تراب
Akhir,آخر
Abriz,ابرز
Abdal-wahab,عبدالوہاب
Abas,آبس
Abder-razza,عبد الرضا
Abdul-halim,عبد الحلیم
Abdul-halim,عبد الحلیم
Aain,عائن
Ashrat,عشرت
Abdel-hakim,عبدالحاکم
Ardeshir,اردیشر
Azhaf,أزحف
Alhadi,الہادی
Aurang,اورنگ
Aqilah,عقیلہ
Aammar,عمار
Abdal-mufi,عبد المفی
Abdul Qawi,عبدل قوی
Akrama,عکرمہ
Abdul Afuw,عبدل افو
Abrad,ابراد
Abd-al-rashid,عبد الرشید
Abdul Mueid,عبدل معید
Abdul Abdel Abd Al,عبدل عبد
Arsia,ارسیہ
Abdel-kerim,عبد الکریم
Abdel-mufi,عبد المُفی
Abdul-razaq,عبدالرزاق
Ayoob,ایوب
Abul Haisam,ابل ہیثم
Aamir Hussain,عامر حسین
Abdul-sabur,عبدالصبور
Abdal-majid,عبدالماجد
Aarain,آرین
Abdel-halim,عبد الحلیم
Aminuddin,منددين
Abtin,ابتن
Abdul Basir,عبدالبصیر
Abdul Adl,عبدل عدل
Abdul Jamil,عبدل جمیل
Aazim,عازم
Adel,عدل
Abdul Kafi,عبدل کافی
Abd-er-rahman,عبد الرحمان
Aatir,عاطر
Ardam,ردم
Abdul-hadeem,عبد الحدیم
Abdul Tawwab,عبدل تواب
Asbar,ابصار
Abd Khayr,عبدل خیر
Aseef,عصیف
Arshama,عرشما
Aristotle,ارسطو
Arzhan,ارزھن
Aqal,عقل
Ataa,عطا
Ahsham,احشم
Alhaq,الحق
Atu,اتو
Abdal-lafif,عبد الطیف
Alanda,الندا
Afir,عافر
Abdah,ابداه
Aazwar,عاذور
Aiden,آئیدان
Amun,امُن
Adl,عدل
Aneen,أنين
Abdul Awwal,عبد الاول
Adra,عدرا
Aseel,أسيل
Ater,عاطر
Abder-rahim,عبد الرحیم
Akyas,اقیاس
Areef,عريف
Abdel-qadir,عبد القادر
Aini,آئنی
Abiz,عبز
Abdalrahman,عبد الرحمان
Abdal-qadir,عبد القادر
Allah Rakha,اللہ رکھا
Ashufta,آشفتہ
Abdul-mutaal,عبدالمطال
Abu Dujana,ابو دجانہ
Ajiz,عاجز
Asjal,اسجل
Aqbal,اقبال
Arastoo,ارسطو
Abdul-qadir,عبد القادر
Abdul Aalee,عب الالی
Abeed,عبید
Abdul-mujib,عبد المُجیب
Avad,اود
Arees,عريس
Abdel-krim,عبد الکریم
Abdul Shahid,عبدل شاہد
Abdal-kadir,عبد الکادر
Asadel,عصادیل
Azahir,آزاہر
Atal,أطال
Azizullah,عزيزلله
Abdur Raqeeb,عبدل رقیب
Ashtak,اشتک
Ahsa,احسا
Aryaman,اریامن
Abdul-baari,عبد الباری
Atid,عطید
Aique,عائق
Abder-rahman,عبد الرحمان
Aqid,عاقد
Abaan Ali,ابان علی
Abdul Batin,عبد ل بتن
Asfand,اسفند
Abdal-rahman,عبد الرحمان
Abdul Baseer,عبدالبصیر
Aawais,اویس
Abu Yousuf,ابو یوسف
Alparslan,البارسلا
Abdul Hasib,عبدل حسیب
Abdul-mu'izz,عبد المعز
Abdel-kadir,عبد الکدیر
Aaron Ali,ارون علی
Akhund,اخوند
Abnus,ابنُس
Abdal-karim,عبد الکریم
Abdul Mani,عبدل مانی
Abdul Hadi,عبدل ہادی
Athil,اتہیل
Abdul Raqib,عبدل راقب
Azimah,عظیمہ
Aais,عیث
Abdul-ghafur,عبدالغفور
Afdhal,افدال
Arkaan,أركان
Abdul Aakhir,عبد الاخر
Abdal-rahim,عبد الرحیم
Arief,عارف
Abdul-mujeeb,عبدالمجیب
Aazer,عاضر
Arshaq,ارشاق
Aqeed,عقید
Aswab,اصوب
Abdul-qahhar,عبد القہار
Abdur-razzaq,عبد الرزاق
Abaan Ahmed,ابان احمد
Abdal-malik,عبد المالک
Arsul,ارسُل
Abdel-lafif,عبدا لفیف
Abder-razi,عبد الرضی
Aws,اوص
Aalama,علامہ
Aakhon,آخون
Aaron Hussain,ارون حسین
Aazar,عاذر
Ahadiyah,عہادیہ
Aajil,عاجل
Aanak,عانک
Aatak,آتک
Abdul Muqaddim,عبدل مقددم
Aaser,عاصر
Abdul Momit,عبدل مومیت
Absham,بشم
Ardun,عردون
Aahid Ahmed,عاہد احمد
A'zam,اعظم
Amaanat,امانت
Aatim,عاطم
Abdal-salam,عبد السلام
Aalah,اعلیٰ
Abdal-muhsin,عبد المحسن
Atuk,عتُک
Abdul-warith,عبد الوریتہ
Ajnabi,اجنبی
Ala,اعلٰی
Aswah,اسوہ
Ashal,عشال
Asfour,اسفور
Ajer,أجر
Abdul-qader,عبد القادر
Aruz,اروز
Aqwa,اقوا
Abdulsalam,عبدالسلام
Aluk,الُک
Asbat,اصبت
Aasim Hussain,عاصم حسین
Asali,اصالی
Abdul Jawwad,عبدل جواد
Abdul Baith,عبدل بیت
Aayaad,عیاد
Aahid Hussain,عاہد حسین
Aamerr,عامر
Abdul-jaleel,عبد الجلیل
Ajnur,اجنور
Afridi,آفریدی
Abdul Muhsin,عبدل محسن
Amazir,اماظر
Abdal-razzaq,عبد الرزاق
Abreeq,أبريق
Alyasaa,أليسا
Ailiya,عالیہ
Abdul Badi,عبد ل بدی
Aaiesh,عائش
Abdul Dhahir,عبدل داہر
Aytan,ایتن
Araysh,عريش
Angar,عنجر
Ablagh,ابلاغ
Abkar,آبکار
Ashja,اشجا
Aajif,عاجف
Abdul-baasit,عبد الباسط
Aydar,آیدار
Abdul Vakil,عبدل وکیل
Aasim Ali,عاصم علی
Abdul Muhyi,عبدل مہیی
Ahtesham,احشتام
Amud,امُد
Ahtesham,احشتام
Aleemuddin,العمودين
Ataba,عتبہ
Arzab,ارزاب
Aamir Ahmed,عامر احمد
Aaiq,عائق
Afkhar,افخار
Abdal-rauf,عبد الرؤف
Aurad,اوراد
Ajeel,عجيل
Ata,عطا
Abdul-wahhab,عبد الوہاب
Ausat,اوصت
Aryo-Barzan,اریو برزن
Al Tahir,ال طاہر
Aaron Ahmed,ارون احمد
Alwaz,الوز
Ataleeq,اتالیق
Abu firas,ابُو فارس
Abbad,ابُد
Akara,اکارا
Ashbal,اشبل
Abdul Rabb,عبدل رب
Aamozgar,آموزگار
Amarat,عمارت
Arshya,عرشیہ
Abul  abbas,ابُل عباس
Abdul-aalee,عبدالعلی
Azb,عزب
Ashqar,اشقار
Afakhim,افخیم
Abdul Baaqi,عبدالباقی
Azmaray,زماري
Abdul Badee,عبد ل بدی
Al Tayyib,ال طیب
Akili,اکیلی
Abdul Mubdi,عبدل مبدی
Autar,اُطہار
Aaiss,عائث
Andam,أنضم
Abtal,ابتل
Abu daud,ابُوداؤد
Alborz,البُرز
Ajnat,اجنت
Abdul Zahir,عبدل ظاہر
Asif jah,آصف جاہ
Abu malik,ابُو ملک
Abdul-hafiz,عبد الحافظ
Aqmar,اقمار
Abdul Wakil,عبدل وکیل
Al'alim,العالم
Asen,آسن
Abdul Aliyy,عبدل علی
Aiqaz,ایقاض
Abdul-raafi',عبدالرفیع
Airaas,اعراس
Abdul-jabir,عبد الجابر
Ashour,أشور
Abdul-lateef,عبد الطیف
Alamzeb,المذيب
Abdul Hafeedh,عبدل حفیدہ
Ali-dad,علی داد
Abdul-samee',عبدالسمیع
Abul masakin,ابُل مساکین
Ata Al Rahman,اتا ال رحمن
Afshin,افشین
Abdul Maane,عبدل مانی
Adalar,ادلار
Abdur-rashid,عبد الرشد
Agharr,أغار
Amaal,آمال
Abdul-haady,عبد الحادے
Arjmand,ارجمند
Asfand Yar,اسفند یار
Aasim Ahmed,عاصم احمد
Abul Mahasin,ابل محسن
Aakif Ahmed,آکف احمد
Ashier,عشیر
Allal,اللال
Altaaf,الطاف
Abdus Sabour,عبدل صبور
Aahid Ali,عاہد علی
Ayser,أيسر
Aaten,عاتن
Abdul Muzanni,عبدل مزانی
Afdhaal,افدحال
Abdul-rahim,عبد الرحیم
Abdul Mohsi,عبدل موحثی
Abdul-nur,عبد النور
Agin,اگین
Ayaaz,عیاذ
Ashaj,شج
Abdur Rafi,عبدل رفیع
Abdul-raouf,عبدالرؤف
Awab,اواب
Abu ishaq,ابُو اسحاق
Alih,اليه
Abu Moosa,ابو موسٰی
Amrullah,أمرلله
Abdul Mubdee,عبدل مبدے
Alvah,الوہ
Atil,عتل
Abdul Moakhir,عبدل موخر
Ayinde,آییندے
Anasah,أنساه
Abbam,عبا،
Atallah,عطا اللہ
Abad Hussain,عباد حسین
Ahsab,أحسب
Aaqib Hussain,عاقب حسین
Akhundzada,خندزدا
Ata Allah,عطا اللہ
Atisam,اعتصام
Asl,اصل
Asnan,اثنان
Arashah,اراشہ
Ajiel,عجیل
Asif Ali,آصف علی
Arsam,عرصم
Aslan,اسلان
Asher,اسحر
Allah Ditta,ﷲ دتہ
Achmed,اچمید
Awalmir,والمر
Aasem,عاصم
Ajdin,اجدین
Abdun Naafe,عبدل نافیع
Afdaal,أفضال
Arooj,عروج
Aimal,ایمل
Adawi,اداوي
Abbas Ali,عباس علی
Abdus Shafi,عبدل شفیع
Ashob,عشوب
Abu Bakar,ابوبکر
Abdul Muhyee,عبدل مہیی
Azghan,زجها
Akarim,آکاریم
Azraqi,أزرق
Absher,ابشر
Abdul Muti,عبدل مطعی
Asuman,آسومن
Akmad,اکمد
Aajiz,عاجز
Arvand,اروند
Abu' amr,ابُو امر
Aamir Ali,عامر علی
Aakif Hussain,آکف حسین
Abbaas,عباس
Abdul Waali,عبدل ولی
Abdul Muhsi,عبدل محثی
Aieas,عیاث
Abdul-haqq,عبد الحق
Abiq,عابق
A'ishah,عائش
Ajaam,عجام
Arbad,اربد
Ajzal,اجزل
Awaan,اعوان
Atnan,عطنان
Azer,آذر
Abnose,آبنوس
Abdul Qabiz,عبدل قابض
Auhad,اُوحاد
Abdul Waliy,عبدل ولی
Aqiq,عقیق
Abqar,ابقار
Azig,ازیگ
Arifaen,عارفین
Asp,یسپ
Ayaad,ایاد
Al Yasa,الیاسا
Arsheq,ارشق
A'waan,اعوان
Arasb,ارصب
Ajaweed,اجاوید
Asbaat,أسباط
Amin Ameen,امین امین
Arkhun,ارخُن
Ashiqi,عاشیقی
Abdul-magid,عبد المجید
Abdul Qahir,عبدل قاہر
Arashk,ارشک
Abdul Jame,عبدل جامی
Abdul-hakam,عبد الحکم
Atiah,عطیہ
Atabak,اتابک
Asi,آسی
Aneq,آنق
Asharat,اشارت
Arzhang,ارزھنگ
Anarbek,اناربیک
Astaan,استان
Abdul-hakeen,عبدالحکین
Aoud,اؤد
Aashan,آشاں
Aydan,عیدان
Adul aziz,عبد العزیز
Amar,امر
Aduz Zahir,عضوذهر
Aklaf,اکلاف
Abzari,ابزار
