Name in English,Name in Urdu
Drakhshan,درخشاں
Dilawaz,دلآویز
Dabaiz,دبیز
Darmaan,درمان
Dabib,دبیب
Dafran,دفران
Dozan,دوزان
Daraab,داراب
Dwas,دواس
Daree,داری
Dildada,دلدادہ
Deeleek,دیلیک
Dawood Hussain,داؤدحسین
Dagh,داغ
Daniyal Hussain,دانیال حسین
Damoon,دمون
Dwase,دواس
Dareer,دریر
Darir,دریر
Daiee,داعی
Dameem,دمیم
Darej,دارج
Dara Buksh,دار بخش
Dildose,دلدوز
Darrase,درریز
Damaque,دماق
Dalalat,دلالت
Dandoat,ڈنڈوت
Darmak,درمک
Dastras,دسترس
Dast Yar,دست یار
Daes,دائص
Damida,دمیدہ
Daktoor,دکتور
Darshehwar,درشہوار
Dafas,دفص
Daqeeqa,دقیقہ
Dukhs,دخص
Darbab,درباب
Diqaq,دقاق
Dirha,درع
Dawoody,داودی
Darozi,دروزی
Didawer,دیدہ ور
Dafain,دفائن
Daiel,دائل
Daiq,دائق
Dameesha,دمیشا
Dargh,دارغ
Derrak,دراک
Dafwa,دفوع
Dathyara,ڈٹھیارا
Dilkasha,دل کش
Durayat,درایت
Damaan,دامان
Dostdar,دوستدار
Darnayab,درنایاب
Darnajaf,درنجف
Daliss,دالص
Dmaan,دمان
Durraq,دراق
Doulat,دولت
Daleer,دلیر
Dildoze,دلدوز
Daleet,دلیط
Daeb,دائب
Daryus,داریوس
Dams,دمس
Daeban,دائبان
Dakhbash,دخبش
Darkhor,درخور
Daniss,دنس
Dasur,دثور
Dafeen,دفین
Dirman,دیرمان
Damluq,دملوق
Daryaas,دریاس
Dumaj,دماج
Dhoori,دھوری
Dur-e-Samin,درثمین
Darkhishan,درخشاں
Dilafgar,دل افگار
Darzeen,دارزین
Dilhaam,دلہام
Darnasaftah,درناسفتہ
Darashikoh,داراشکوہ
Dafnawz,دف نواز
Darogha,داروغہ
Dushn,دشن
Darqa,درقا
Durmaknun,درمکنون
Diroze,دیروز
Dama-an,دمعان
Dawar-Ul-Shammas,دوارالشمس
Damaas,دماس
Damasar,دماثر
Daqyanuss,دقیانوس
Darazy,درازی
Dastiyar,دستیار
Dustaq,دستق
Dhiaa,دہیاع
Dilair,دلیر
Daress,دریس
Danishwer,دانشور
Daryuse,داریوس
Daqyus,دقیوس
Dalawar,دلاور
Darukshan,درخشاں
Darkhish,درخش
Dunfas,دنفس
Damushaq-Ul-Badeen,دمشق البدین
Daiel,دائل
Damuwaq,داموق
Dursheh,درشح
Dilbend,دلبند
Danist,دانست
Durdna,دردنہ
Demree,دیمری
Diltisan,دلتسان
Dilnwaz,دلنواز
Dilhass,دلہاث
Duwaq,دوق
Damast,دماثت
Dasoor,دثور
Dalooh,دلوح
Duryasi,دریاسی
Durfash,درفش
Dukhras,دخرص
Dilshan,دلشان
Duzban,دژبان
Dilnehad,دل نہاد
Dharamottar,دھرم اوتار
Darghala,درغالہ
Daqeeque,دقیق
Dilshugafta,دل شگفتہ
Daydab,دیدب
Daarim,داریم
Dihan,ڈیہان
Dulquar,دولقار
Daaem,دائم
Dahir,داہر
Daabir,دابیر
Danin,ڈینین
Dadapeer,داداپیر
Daaim,دائم
Daar,ڈار
Delwar,دلاور
Diljaan,دلجان
Daamir,دمیر
Durayd,دورید
Daani,دانی
Dullah,دلہ
Daif,ڈائف
Dahdah,دہدہ
Daanee,دانی
Dihya,ڈیہیا
Dalal,دلال
Daaiyyah,داعیہ
Daanaa,دانا
Dariush,دریوش
Daaood,داؤد
Dahlan,دہلان
Dilna,دلنا۔
Daaneesh,دانش
Daneer,ڈینیر
Dhikr,ذکر
Dayaan,دیان
Dastagir,دستگیر
Durood,درود
Dilhan,دلھان
Daiyaan,دایاں
Daawood,داؤد
Dafi,دافی
Danen,ڈینن
Damis,ڈیمس
Daylan,ڈیلان
Dirar,دیرار
Daoud,داؤد
Dyab,دیاب
Dhulkifl,ذلکفل
Daza,دزا
Daber,ڈبر
Darkan,ڈارکن
Dab,ڈب
Dulqar,دلقر
Dawid,داؤد
Dawah,دعوۃ
Dhul,ڈھول
Davut,ڈیووٹ
Daee,ڈائی
Din,دین
Deeb,دیب
Deore,دیور
Dagwood,ڈیگ ووڈ
Dulqer,دلقر
Dunham,ڈنھم
Daig,دیگ
Darmal,درمل
Djamil,دجامل
Delawar,دلاور
Dilshaan,دلشان
Doon,دون
Dakan,ڈاکن
Dilfan,دلفن
Dabaran,دبران
Dishad,دشاد
Dirgham,درھم
Dilavar,دلاور
Dayyin,دنین
Daudy,داؤدی
Dilawer,دلاور
Dahban,دہبان
Dalmar,دلمار
Davud,داؤد
Dhaki,ڈھکی
Dulama,دولامہ
Daidan,دیدان
Dalair,دلیر
Damdam,دمدم
Dizhwar,دزوار
Dhayf,ضیف
Dhahir,ظہیر
Dilsad,دلشاد
Daniyaal,دانیال
Diyari,دیاری
Dharr,دھرر
Danal,دانیال
Dilkashan,دلکشاں
Dilqush,دلقوش
Dhukaa,دھکا
Dahdaah,دہدہ
Dawwas,داواس
Dhakwan,ڈھکوان
Damsaz,دمساز
Daruj,داروج
Dhaafir,ظافر
Djillali,دجلالی
Dhakir,ڈھکیر
Dhunnoon,دھنون
Dawub,داؤب
Djamal,دجامل
Diras,دیرس
Dillzan,دلزان
Dheeshaan,دھیشان
Diaudin,ڈیاؤڈین
Daghishat,دگشت
Dawlah,دولتہ
Dhaakir,دھاکر
Daood,داؤد
Diyaar,دیار
Dilsaan,دلسان
Davoud,داؤد
Dilnawaaz,دلنواز
Duniah,دنیا
Daiyat,دیت
Dharwesh,دھارویش
Dhuljalaal,ذوالجلال
Darayavahush,داراواہوش
Dhakiy,ڈھکی
Dhaheer,ڈھیر
Dakhnas,دکھناس
Dayyar,دیار
Darawesh,درویش
Dulaamah,دلاامہ
Dhulfaqaar,ذلفقار
Dhaakireen,ڈھاکرین
Delatam,ڈیلیٹم
Dhaakiy,ڈھاکی
Daimumat,دائمت
Dhakaa,ڈھاکہ
Deenaar,دینار
