Name in English,Name in Urdu
Rahim Ali,راحم علی
Rayyan Ahmed,ریان احمد
Rajhan,راجحان
Razee,رازی
Rakid,راکد
Rayan Hussain,ریعان حسین
Rahul Hussain,راہول حسین
Rabaz,رباض
Rajjab,رجاب
Rakeek,رکیک
Rausa,روسا
Rasalat,رسالت
Rizwi,رضوی
Rahman Ahmed,رحمان احمد
Roshan Ahmed,روشان احمد
Ramad,رماد
Rumid,رمید
Rayyan Hussain,ریان حسین
Rana Ali,رانا علی
Rohan Hussain,روحانحسین
Rasien,رصین
Rwaq,رواق
Rayhan Ahmed,ریحاناحمد
Rahman Hussain,رحمان حسین
Ruwayfi,رویوی
Rasekh,راسخ
Rakey,راکع
Raqam,راقم
Razn,رازن
Rheen,رہین
Rased,راصد
Rukn Ud Din,رکن الدین
Rhib,رہیب
Rohaan Hussain,روحان حسین
Rabait,ربیط
Roshan Hussain,روشان حسین
Rafay Ali,رافع علی
Riaz Ahmed,ریاض احمد
Raqiq,رقیق
Raihan Ahmed,ریحان احمد
Rammah,رماح
Raheel Ahmed,راحیل احمد
Rafiq Ali,رافقعلی
Rahim Hussain,راحم حسین
Rayhan Ali,ریحانعلی
Rabaat,رباط
Ruslaan,رسلان
Rakhsh,رخش
Rayhan Hussain,ریحانحسین
Rafiq Ahmed,رافقاحمد
Ridhaa,ریدہا
Rahsa,رحسا
Rahim Ahmed,راحم احمد
Rwish,روش
Raiem,رائم
Rachina,رچنا
Razaq,رازق
Rageel,رگیل
Raza Ullah,رضا اللہ
Riza,رضا
Raqsan,رصان
Razeb,راضب
Raqad,راقد
Raees Ali,رئیس علی
Riaz Ali,ریاض علی
Raseeb,رصیب
Razm,رزم
Raza Hussain,رضا حسین
Raess,رائص
Rafay Ahmed,رافع احمد
Rakkab,رکاب
Rabbad,رباد
Rana Ahmed,رانا احمد
Razab,راضب
Raaneen,رنین
Radah,رداح
Raheel Ali,راحیل علی
Raheel Hussain,راحیل حسین
Raghees,رغیس
Rafa'ah,رفاہ
Rakhs,رخص
Rifsh,رفش
Raqqas,رقاس
Rajab-Ul-Sadr,رجب الفہم
Rizvi Ahmed,رضوی احمد
Rasaa,رساء
Raft,رافت
Risaniya,رسانیا
Raihan Ali,ریحان علی
Rahs,رہس
Remand,ریماند
Rwait,رویت
Rawt,راؤت
Rukn Ud Dola,رکن الدولہ
Rashd,رشد
Ra-ana,رعنا
Rafish,رفیش
Roofas,روفس
Rakhaz,رخاض
Rabeegh,رابغ
Rameez Ahmed,رمیضاحمد
Radaa,رداع
Rifie,رافع
Rafay Hussain,رافع حسین
Rimaned,ریماند
Raqid,راقد
Rabubi,ربوبی
Ratub,رتوب
Rijb,رجب
Rabiey,ربیع
Rana Hussain,رانا حسین
Rasakh,راسخ
Rozeenah,روزینہ
Raees Hussain,رئیس حسین
Razait,رزائت
Rakuz,رکوض
Rishadat,رشادت
Rushhat,رشحات
Rukn-Ud-Din,رکن الدین
Ramzee,رمزی
Rabbab,رباب
Rameez Ali,رمیضعلی
Roshanan,روشنان
Rafq,رفق
Rauf Ahmed,روئف احمد
Rafsh,رفش
Rooh-Ul-Quddoos,روح القدس
Remand,ریماند
Rushadat,رشادت
Ruslan,رسلان
Rahbulsadar,رحب الصدر
Rasheed Ahmed,رشیداحمد
Raiyan,ریان
Rahber,رہبر
Radooh,ردوح
Rizan,رضان
Rokone,رکون
Rasum,راسوم
Ragheen,رغین
Rafan,رفان
Razant,رزانت
Rakban,رکبان
Raihan Hussain,ریحان حسین
Rameed,رمید
Rafiq Hussain,رافقحسین
Rakwab,رکوب
Rehman Ali,رحمن علی
Rabud,ربود
Ruzain,روزین
Rakisis,راکسس
Rakood,رکود
Rasheed Ali,رشیدعلی
Roshnan,روشنان
Rahej,راحج
Rauf Ali,روئف علی
Ruaan,روآن
Reheeq,ریحیق
Rukn-Ul-Dola,رکن الدولہ
Rushadat,رشادت
Rasmali,رسمالی
Rehman Hussain,رحمن حسین
Rahazee,راحاضی
Rohail Ahmed,روحیلاحمد
Ramzan Ahmed,رمضاناحمد
Rashhat,رشحات
Rehman Ahmed,رحمن احمد
Ramcheera,رمچیرا
Ramin,رامین
Ramiz Ali,رمیز علی
Rivaan,ریوان
Rizal,رجال
Rameez Hussain,رمیضحسین
Raza Ayaz,رضا ایاز
Ramiz Ahmed,رمیز احمد
Ramzan Hussain,رمضانحسین
Rauf Hussain,روئف حسین
Rahbulfaham,رحب الفہم
Ridhan,ردھان
Rabagi,رباجی
Rizvi Ali,رضوی علی
Raseedah,رسیدہ
Rakhuad,رخود
Ramiz Hussain,رمیز حسین
Raza Ahmed,رضا احمد
Rizvi Hussain,رضوی حسین
Rasel,راسل
Rishaqat,رشاقت
Rohail Ali,روحیلعلی
Rashaq,راشق
Raqaad,رقاد
Rafin,رافین
Rohail Hussain,روحیلحسین
Rubel,روبیل
Raza Arabi,رضا عربی
Ramim,رمیم
Ranjhah,رانجھا
Ruham,روحام
Ratooq,رتوق
Riman,ریمان
Ridaan,ردان
Raza Hussain,رضا حسین
Rajibul,راجیبل
Raqem,راقم
Rezaul,رضاال
Raizan,رئیسان
Rasheed Hussain,رشیدحسین
Ramis,رامیس
Rifaz,رفاز
Rashaquat,رشاقت
Rifan,رفان
Riyaan,ریان
Ruzaif,روضیف
Rahad,رہاد
Raiz,رئیس
Rahmatullah,رحمت اللہ
Ruhul,روحل
Rashidul,رشیدول
Raadi,رادی
Rehnuma,ریحانوما
Robiul,روبیول
Ripon,رپن
Rouhi,روحی
Rashdan,رشدان
Rozan,روزان
Rika,ریکا
Rafsan,رفسان
Raadhi,رادھی
Raish,رئیس
Raabit,رعبیت
Rakibul,رقیب
Rafiullah,رفیع اللہ
Riam,ریام
Riaan,ریان
Rachin,راچن
Raza Ali,رضا علی
Radhe,رادھے
Rahan,راہن
Ruzan,روزان
Rakim,راقم
Radin,ریڈین
Raabih,ربیعہ
Rojan,روزن
Rijan,رجان
Rameem,رمیم
Riz,رض
Raahib,راحب
Romail,رومیل
Raadhee,رادھی
Rahnuma,رہنما۔
RashidFarooqi,راشد فاروقی
Rahish,رہش
Riham,ریحام
Rozain,روزین
Ruwais,رویس
Raheeq,رحیق
Raquel,راکیل
Rukman,رخمان
Rubaid,روبید
Rashan,راشن
Roza,روزا
Ruwaifi,روائیفی
Rijal,رجال
Raslan,رسلان
Rabiul,ربیع الاول
Raffan,رفان
Razim,رازم
Rhys,رائس
Ridvan,رضوان
Rushdan,رشدان
Rinaz,ریناز
Rinad,رناد
Rifai,رفائی
Riwan,ریوان
Raafat,رفعت
Reshan,ریشان
Ridah,ردا
Rohab,روحاب
Rayaz,ریاض
Rizq,رزق
Raafe,رافع
Rafiz,رفیز
Rafiqul,رفیق
Rafayet,رفعت
Rutab,روتاب
Razil,رزل
Rahaan,راہان
Razdan,رازدان
Rehma,رحمہ
Raiyaan,رایان
Rayen,رائین
Reaz,ریاض
Rahit,راحت
Radman,ریڈمین
Rasu,راسو
Riyas,ریاض
Ruhaib,روحیب
Rihal,ریحل
Rin,رن
Rouf,روف
Rijon,رجون
Raafil,رافیل
Rajon,راجعون
Rafaan,رفان
Rayn,رین
Roohullah,روح اللہ
Rumaiz,رمز
Rahimin,رحیمین
Ruhail,روحیل
Razwan,رضوان
Raafid,رفید
Rigan,ریگن
Rizon,ریزون
Rayeed,رائید
Razal,رجل
Rizu,رزو
Rinshad,رنشاد
Rosh,روش
Rizhan,رضحان
Riton,ریٹن
Riazuddin,ریاض الدین
Ramen,رامین
Rohel,روحیل
Raafik,رفیق
Refan,ریفان
Rias,ریاض
Raahimeen,رحیمین
Redhan,ریڈھان
Raf,راف
Raeed,رعید
Rakha,رکھا
Rafshan,رفشاں
Rohman,رحمان
Rusan,روسان
Rokibul,روکبل
Rushaid,رشید
Razib,رزیب
Raaee,رائی
Rejin,ریجن
Rabby,ربی
Raafiq,کیوان
Rabib,ربیب
Rakeem,راقم
Rasin,رسین
Roohi,روحی
Ruh,روہ
Rizaan,رضاان
Rewan,ریوان
Raisul,ریسول
Ramij,رمیج
Rahiman,رحمان
Rinas,رینس
Rashed,رشد
Raffa,رافع
Razen,نورال
Rafhan,رفحان
Riaj,ریاض
Ribhan,ریبھان
Riyah,ریا
Rihad,ریاض
Rijin,رجین
Riyon,ریون
Rasheem,ریشم
Rawaz,راواز
Rashen,راشن
Ramadhani,رمضان
Rushnan,رشنان
Rozen,روزن
Raaghiboon,راغیبون
Raem,رعیم
Ramel,رمل
Rozam,روزم
Rizil,رزل
Rafikul,رفیق
Rajjak,راجک
Razali,رضالی
Rafeel,رافیل
Rubul,روبل
Riyazul,ریاضول
Reehan,ریحان
Rokib,روکیب
Rayees,رئیس
Rifas,رفاس
Rah,رہ
Rah,رہ
Rahif,رحیف
Razaullah,رضا اللہ
Raian,ریان
Rajwan,راجوان
Rakat,رکعت
Riyaj,ریاض
Reshad,رشاد
Rabaah,رباح
Ryman,ریمن
Razmil,رزمیل
Ramshad,رامشاد
Rahees,رئیس
Roslan,روزلان
Roby,رابی
Rozin,روزین
Rabea,رابعہ
Ryhan,ریحان
Radd,رڈ
Rifhan,رفحان
Raiya,رائیا
Rijas,رجاس
Raisan,رئیسان
Raseel,رسیل
Rabiullah,ربیع اللہ
Raifan,رائفان
Rabeeh,ربیعہ
Rasiq,راسق
Rohullah,روح اللہ
Rash,ریش
Rafath,رفعت
Rishwan,رشوان
Rabul,رابل
Ridhin,ردین
Raheesh,رہیش
Rayon,ریون
Rahsaan,رحمن
Razz,راز
Reyash,ریاش
Ramee,رمی
Rawah,راوہ
Razaul,رضاال
Razik,رازق
Raaid,رائید
Reduan,ریڈوان
Raeef,رائف
Rukha,رخا
Rajaa,راجا
Rezwan,رضوان
Ryda,رائڈا
Risad,رساد
Rawnak,راونک
Rezza,رضا
Rahmin,رحمن
Raiq,رائق
Rady,ریڈی
Rasan,رسان
Razzan,رازان
Rashaan,راشن
Redaan,ریڈان
Rinish,دھونا
Rohidul,روہیدول
Ruzaik,روزیک
Ruhaim,روحیم
Razbin,رزبین
Rahill,راہل
Rafdan,رفدان
Rifaan,رفان
Raymel,ریمل
Rowel,رویل
Rusaf,روسف
Rabey,رابی
Raazi,رازی
Ramjan,رامجان
Rahane,رہانے
Ramz,رمز
Rajeel,راجیل
Rashedul,رشیدول
Rofik,رفیق
Reedan,ریڈان
Ribi,ربی
Rayqal,رائیقل
Reyham,ریحام
Raisuddin,رئیس الدین
Rayhana,ریحانہ
Rinaf,رناف
Razlan,رازلان
Raizaan,رائزان
Rahamathulla,رحمت اللہ
Razzak,رزاق
Riswan,رضوان
Radwin,ریڈون
Reezan,ریزان
Rihaz,ریاض
Rohinton,روہنٹن
Raveed,راوید
Razah,رضا
Ramsi,رامسی
Rayhaan,ریحان
Ribin,ربن
Reaan,ریان
Rayim,ریم
Riad,ریاض
Rukain,رکین
Rafwan,رفوان
Rahzan,رہزن
Regil,ریگیل
Rafsun,قریمان
Riyaf,ریاض
Rejwan,رجوان
Ramsheed,رامشید
Rabar,رابر
Rabshan,ربشان
Rufat,رفعت
Rasith,رسیت
Romman,رومن
Raheez,رہیز
Ruhal,روحل
Ronis,رونس
Rafeez,رفیع
Raphy,رافی
Rafeez,رفیع
Rifki,رفکی
Rezin,ریزین
Radib,مالدہ
Ridfan,ردفان
Raysan,رئیسان
Raheema,رحیمہ
Reshab,ریشاب
Rejith,رجیت
Raby,ریبی
Rauman,راؤمن
Rehbar,رہبر
Rehza,رضا
Raftar,افطار
Ratana,رائنا
Robeel,رابیل
Rashidun,راشدون
Rehas,ریحاس
Risvan,رسوان
Ridhuan,ردوان
Rehema,ریحاما۔
Rayis,رئیس
Rimshad,جود
Ratiq,رتیق
Rafea,رافعہ
Risaan,رسان
Ruzlan,رزلان
Rilan,ریلان
Razaan,رضاان
Rahath,راحت
Razy,رازی
Ridhoy,ردھوئے
Rahimul,رحیم ال
Rafez,رفیز
Rawoof,راووف
Rahmad,رحمد
Rifqi,معرف
Rafy,رافی
Rayean,ریان
Rehzin,رہزن
Raquib,رقیب
Ramez,رمیز
Raonar,راونار
Ramie,رامی
Rafeef,رفیف
Rizwin,رضوین
Rishaf,رشاف
Rameesh,رمیش
Raswin,راسون
Rahmet,رحمت
Ruheil,روحیل
Razza,رضا
Rassal,رسل
Rawaahah,رواحہ
Rezzan,رزان
Refi,ریفی
Raffie,رافی
Rafnan,رفنان
Raaza,رضا
Rifaa,رفاع
Rasaq,راسخ
Rekibul,ریکیبل
Raehan,ریحان
Raeda,ردا
Raies,رئیس
Rifsan,رفسان
Razvin,رضوین
Riswa,رسوا
Rasni,رسنی
Ranzil,رنزیل
Ridwaan,رضوان
Rifay,رفائی
Raqif,رفسون
Riyaast,ریاضت
Rizmy,رزمی
Razeeq,رازق
Rafnaz,رفناز
Rabees,رابیس
Ruwaihim,روائیھم
Raaif,رائف
Ramul,رامول
Riffath,رفعت
Rukanah,رکانہ
Riyasdeen,ریاض الدین
Rahmathullah,رحمت اللہ
Riyasudeen,ریاض الدین
Rifaq,رفیق
Rayshan,ریشان
Rakaan,رکان
Reyhaan,ریحان
Rakaan,رکان
Rasheel,راشیل
Raseem,رسیم
Rafeek,رفیق
Rifaah,رفاہ
Ridhwin,ردھوین
Raai,رائی
Rafsal,رفسل
Rabii,ربیع
Rachid,راچڈ
Rahshan,راہشاں
Rueem,روئیم
Rubick,روبک
Riedwaan,ریڈوان
Rafeed,رفید
Rushdin,رشدین
Radell,ریڈیل
Rizwee,رضوی
Rabhan,رابھان
Rambod,رمبوڈ
Rochdi,روچڑی
Ragheed,راحید
Rabeeah,ربیعہ
Rehann,ریحان
Raaji,راجی
Raiyyan,رائیاں
Rahmath,رحمت
Reith,ریتھ
Radey,ریڈے
Ruwaife,روائیف
Razack,رزاق
Rauh,راہ
Razzaque,رزاق
Ruwwad,رواد
Rawsan,روسان
Rifzan,رفزان
Rafaat,رفعت
Raaiq,رایق
Ryheem,ریحیم
Raseek,ریسیک
Rillah,رلہ
Rahamath,راحمات
Rafic,رفیق
Resul,نتیجہ
Rinhan,ریحان
Raumaan,راؤمان
Rusul,رسل
Ramalaan,رملاں
Raaib,رایب
Riyazdeen,ریاض الدین
Refhan,ریفان
Radhish,رادھیش
Ralah,رالہ
Rofiq,رفیق
Roshd,رشد
Ruffat,رفعت
Rezaan,رضا
Reshade,دوبارہ شیڈ کریں۔
Rahamatullah,رحمت اللہ
Rayeda,رائیدہ
Rybal,رائبل
Ridhwaan,رضوان
Rahime,رحیم
Rummaan,رُمّان
Rakshaan,رخشان
Rufaith,روفیتھ
Rizvin,رضوین
Ruqaim,رقیم
Raqeen,راقین
Raxan,رخسان
Ramsie,ریمسی
Rafie,رفیع
Raashiq,راشد
Rabool,ربول
Raazin,رازین
Raakaan,راکان
Riyaaz,ریاض
Rukhaa,ردیب
Ramaad,رمضان
Rasoul,رسول
Raheim,رحیم
Rizvaan,رضوان
Rineesh,رنیش
Raqian,رقیان
Raaqib,رقیب
Raishad,رشید
Roshad,روشاد
Riyazudeen,ریاض الدین
Ragab,راغب
Rhihaan,ریحان
Rahbat,رہبت
Rashieda,رشیدہ
Ruwayfe,روائفے
Rakeeb,رقیب
Raboul,رابول
Reneesh,رینیش
Reyans,ریانز
Rajdan,راجدان
Rayshaud,رئیسہود
Ruzmy,رزمی
Rahamtulla,رحمت اللہ
Rehmath,رحمت
Rastagaar,رستاگار
Rahemat,رحمت
Rakhwan,رخوان
Riky,رکی
Riyaad,ریاض
Rinoz,رینوز
Rezah,رضا
Riffaat,رفعت
Rahmann,رحمن
Raffez,رفیز
Raizul,رئیسول
Raishar,رئیس
Rifqat,رقہ
Razith,رازیت
Rafeal,رافیل
Rusthan,رستان
Ruhhaan,روحان
Rushdha,رشدھا
Ruhhaan,روحان
Rafick,رفیق
Rifaath,رفعت
Razaque,رازق
Ruwaishid,رویشد
Rijvan,رضوان
Rafiyuddin,رفیع الدین
Rilwanulla,رضوان اللہ
Reihan,ریحان
Ramzy,رمزی
Riyazudin,ریاض الدین
Ruzzik,رزق
Rakien,راکین
Reshbin,ریشبین
Rasikhun,راسخون
Rezeen,ریزین
Rafiulla,رفیع اللہ
Raashad,رشاد
Reshteen,رشتین
Rahmen,رحمن
Risl,رفاقت
Raheman,رحمان
Rasyid,رشید
Rawman,راؤمن
Raakib,رقیب
Rashiduddin,رشید الدین
Raseed,رسید
Rizwaan,رضوان
Raidin,رائڈین
Rofiul,روفیل
Rawh,راھ
Rudaev,رودایف
Rittvan,رتوان
Rijwan,رضوان
Rifasudeen,رفاس الدین
Rehanuma,ریحانوما
Rajibur,راجبور
Rizawan,رضوان
Ridhuvan,ردھوون
Raeish,رئیس
Rowab,رواب
Razaaq,رزاق
Riyaal,ریال
Rabeesh,ربیش
Rachad,راچاڈ
Rahmon,رہمون
Raasikhoon,راسخون
Rezuwan,رضاوان
Rahebar,رہبر
Rezowan,رضوان
Rafnaan,رفنان
Rajaq,رجاق
Razdin,رازدین
Rahiem,رحیم
Ruknud,رکنود
Rachard,راچرڈ
Rubaih,روبیح
Rashaude,رشودے
Roshid,روشید
Ramelle,رمیلے
Rayshad,رشید
Raffee,رافی
Razaak,رزاق
Raeesh,رئیس
Ruwayd,روائید
Raashidoon,راشدون
Rayyis,رئیس
Rafee,رفیع
Rahhala,رہالہ
Rafeq,رفیق
Rijwana,رجوانہ
Rabbaani,ربانی
Rafhey,رافے
Rafideen,رافدین
Razzah,رضا
Rajidul,راجدول
Rejju,ریجو
Rabbany,ربانی
Rauoof,رؤوف
Renjan,رینجن
Ramsee,رامسی
Riqqah,لطفہ
Rumh,رمہ
Rafeeya,رفیعہ
Ruwwaad,روواد
Rashoda,رشودہ
Ruhmaan,رحمان
Rifaaiz,رفائیز
Rushdien,رشدین
Rushdien,رشدین
Raiesh,رئیس
Raddhis,رادھیس
Ramih,رمیح
Rashdul,راشدول
Rauffe,روف
Riadh,ریاض
Rahmatulla,رحمت اللہ
Rafaaz,رفاز
Rayfaan,رائفان
Raymell,ریمل
Rafsala,رفسلہ
Rahamat,رحمت
Rifaqut,رفاقت
Raquf,رقوف
Raqueeb,رقیب
Rauff,رؤف
Rashaud,رشید
Raschid,راشد
Rahbah,رہبہ
Raeshad,رشید
Ritiq,رتیق
Rayyih,رائیح
Rehmaan,رحمان
Riyaadh,ریاض
Raqqah,رقہ
Raseeth,رسیت
Ruqee,رقی
Raheemul,رحیمول
Raghibun,راغیبون
Rehyaaz,ریحیاز
Raghibun,راغیبون
Rateeq,رتیق
Raffic,رفیق
Rateib,رتیب
Riaadh,ریاض
Ryshon,ریشون
Rawasee,راویسی
Rahayim,رحیم
Raeshuan,راشوان
Raaie,رائی
Rabooh,ربوہ
Rashodd,رشود
Rasheeth,رشیتھ
Raffiq,رفیق
Rachaud,راچاؤڈ
Rashadh,رشاد
Rhashad,رشاد
Raffik,رفیق
Raushaid,رشید
Rukaanah,رکانہ
Rayshod,ریشود
Raqueb,رقیب
Rahmaullah,رحمہ اللہ
Rinsheena,رنشینا
Rashied,رشید
Rafaaq,غید
Rehenuma,ریہینوما
Raufe,رؤفے
Rafiqu,رفیق
Rafeekh,رفیق
Rosyiq,روزیق
Razzaaq,رزاق
