Name in English,Name in Urdu
Yameen Ahmed,یمیناحمد
Yarsal,یرسل
Yasir Hussain,یاسر حسین
Yaawer,یاور
Yaghma,یغما
Yamin Ali,یامن علی
Yahya Ahmed,یحییٰ احمد
Yaook,یعوق
Yasin Ahmed,یاسین احمد
Yarmghan,یرمغان
Yamin Ahmed,یامن احمد
Yafey,یافع
Yakhmoor,یخمور
Yaazer,یازر
Yahudaa,یہودا
Yaqtaan,یقطان
Yousuf Ahmed,یوسف احمد
Yasaal,یسال
Yousuf Ali,یوسف علی
Yabandah,یابندہ
Yameen Ali,یمینعلی
Yaminudollah,یمین الدولہ
Yamin Hussain,یامن حسین
Yalnaaz,یلناز
Yataqi,یتاقی
Yameen Hussain,یمینحسین
Yasoob-Ul-Moninin,یعسوب المومنین
Yaktaa,یکتا
Yafaah,یفاع
Yalraz,یلرز
Yaswee,یسوی
Yaghman,یغمان
Yassawal,یساول
Yashaer,یشعر
Yazdan Ahmed,یزدان احمد
Yaghmoor,یغمور
Yasooh,یسوع
Yasin Hussain,یاسین حسین
Yazdan Hussain,یزدان حسین
Yuhan,یوہان
Yasaarat,یسارت
Yasaat,یساط
Yuzarsif,یوزرسف
Yousuf Hussain,یوسف حسین
Yohan,یوہان
Yasraa,یسریٰ
Yarim,یاریم
Yaafis,یافیس
Yahaan,یاہان
Yanish,یانیش
Yaal,یاال
Yuhaan,یوہان
Yaakob,یعقوب
Yuhana,یوحنا
Yafiz,یافض
Youhan,یوہان
Yalid,یلد
Yathrib,یثرب
Yameer,یامیر
Yail,یایل
Yasrib,یسرب
Yemin,یمین
Yanal,یانل
Yazin,یزین
Yamar,یامر
Yaeesh,یایش
Younis,یونس
Yasser,یاسر
Yakin,یکین
Yadin,یادین
Yavuz,یاوز
Yaish,یاش
Yala,یالا
Yaarunnabi,یارونبی
Yashwan,یشوان
Yuhanna,یوہانا
Yoon,یون
Yohaan,یوہان
Yuli,یولی
Yaqzan,یاقزان
Yafid,یافد
Yunas,یونس
Yaseem,یاسیم
Yusr,یوسر
Yamil,یامل
Yushu,یوشو
Yonis,یونس
Yahiya,یحییٰ
Yaaz,یاز
Yuhannis,یوہنس
Yusri,یوسری
Yuren,یورین
Yamile,یامیل
Yahuda,یہودا
Yeasin,یاسین
Yunes,یونس
Yahia,یحییٰ
Yateem,یتیم
Youssef,یوسف
Yuhans,یوہانس
Yatim,یتیم
Youzarshif,یوزرشف
Yuhann,یوہان
Yamak,یماک
Yusoof,یوسف
Yazah,یازہ
Yazeen,یزین
Youcef,یوسف
Yacoob,یعقوب
Yones,یونس
Yuzrin,یوزرین
Yaghnam,یگنم
Yunush,یونس
Yonus,یونس
Yusoph,یوسف
Yukt,یوکٹ
Yasr,یاسر
Yeften,یافتن
Yaqiz,یاقیز
Yakanna,یکنا
Yashif,یاشف
Yassir,یاسر
Yasen,یاسین
Yuzef,یوزیف
Yunoos,یونوس
Yaqana,یکانہ
Yazdanyar,یزدانیار
Yabis,یابیس
Yazzir,یازیر
Yaqoub,یعقوب
Yoosaf,یوسف
Yaqut,یاقوت
Yakoob,یعقوب
Yemeen,یمن
Yousuff,یوسف
Yaasoob,یاسوب
Yusuff,یوسف
Yusrullah,یسر اللہ
Yazied,یزید
Yosuf,یوسف
Yakkub,یاقوب
Yousouf,یوسف
Ysmael,یسمعیل
Youseef,یوسف
Yashiq,یاشق
Youseff,یوسف
Yesdhani,یسدھنی
Yanaabi,یانابی
Yanus,یونس
Yaqinuddin,یقین الدین
Yaqinulislam,یقین الاسلام
Yawqeer,یاوقیر
Yardene,یاردینے
