Name in English,Name in Urdu
Sahban,سحبان
Shaoor,شعور
Sagheer,صغیر
Salih,صلیح
Soroush,سوروش
Salas,ثالث
Sehal,سہل
Sairam,صیرم
Sabeeh,صبیح
Sheharyar,شہریار
Simab,سیماب
Sadiki,سادیکی
Saja,ساجع
Sarfaraaz,سرفراز
Sachal,سچل
Salib,ثالب
Soner,سونیر
Sadri,صدری
Safwat,صفوات
Saqr,سقر
Suhayb,سہایب
Sherdil,شیردل
Shafa'at,شفاعت
Shaye,شی
Saab,صعب
Saqafat,ثقافت
Suwayd,سواد
Samman,سمن
Safiy,صفی
Shahbaaz,شہباز
Shaiq,شائق
Seif,سیف
Seham,صیہم
Sadaat,سادات
Sayf,سیف
Skye,اسکئے
Sameem,صمیم
Saalik,صالک
Samay,سامے
Sasan,ساسان
Shahveer,شاہویر
Salahuddeen,صلح الدین
Sa'd,سعد
Sukru,سکرو
Safah,سفاح
Saroj,سروج
Saeer,سعیر
Shaheed,شہید
Subhani,صبحانی
Safin,سفین
Siraaj,سراج
Sobah,صباہ
Shahrooz,شہروز
Sader,سادر
Sarsour,سرسور
Soofi,صوفی
Saaleh,صالح
Sirhaan,سرہان
Samsam,صمصام
Siaf,سیاف
Saifullah,سیف اللہ
Sepehr,سپہر
Sabeer,صبیر
Safer,صافر
Shaaheen,شاہین
Shuja'at,شجاعت
Shalaan,شالان
Suleyman,سلیمان
Sager,ساگر
Sabuh,صابوح
Sa'ud,سعود
Socrat,سقراط
Saqaf,ثقف
Siamak,سامک
Shaah,شاہ
Shaady,شادے
Saqa,ثقہ
Saadaat,صادت
Sahibzada,صاحبزادہ
Sidq,صدیق
Sorush,سوروش
Shafee',شفیع
Sabit,ثابت
Suhayl,سہیل
Shees,شیس
Suhrab,سہراب
Sameh,سمح
Subhy,سبھے
Sudie,سودائی
Sultaan,سلطان
Sadqain,صادقین
Salut,صولط
Sayid,سید
Suoud,سعود
Shahjamal,شاہ جمال
Sehaam,صیحام
Seemaab,سیماب
Sayem,صائم
Shahood,شہود
Sehab,سحاب
Sadegh,سادیغ
Samroze,ثمروز
Syan,سیان
Shaakir,شاکر
Salah ud din,صلاح الدین
Shujaa',شجاع
Sherif,شریف
Shabbir,شبیر
Salehe,صالح
Sayyar,سیار
Shatir,شطیر
Salmat,سلامت
Shahiq,شاہق
Saier,سائر
Suhaib,صہیب
Sourabh,بانو
Saalih,صالح
Safder,صفدر
Sajaf,سجاف
Saahib,صاحب
Soan,صون
Shaz,شاذ
Sheeth,شیتھ
Shareb,شارب
Satwat,سطوت
Shahzaada,شہزاد
Sirat,سراط
Siddeeq,صدیق
Shu'aib,شُعیب
Shuhrat,شہرت
Sajawal,سجاول
Saulat,صولت
Sad,سعد
Saiel,سائل
Saleet,سلیط
Sahu,صحو
Shith,شیتھ
Shahaab,شہاب
Sarhan,سرحان
Subat,سبات
Saljooq,سلجوق
Shahnawaz,شاہنواز
Shaykh,شیخ
Shahruz,شہروز
Saeel,صایل
Sethi,سیٹھی
Shahir,شاہر
Sarikh,صارخ
Shahmir,شاہ میر
Salamah,سالامہ
Sulaimaan,سلیمان
Saaghir,صغیر
Saram,صارم
Sabeh,صبیح
Saabeh,سابح
Safet,حفاظت
Saariyah,صاریہ
Saleel,صلیل
Seheem,سہیم
Sharib,شارب
Shauq,شاُق
Sheez,شیز
Siavosh,ساواش
Shahzoor,شاہزور
Sardaar,سردار
Salaah,صلح
Shiraz,شیراز
Sharik,شارک
Siraj-ud-Dola,سراج الدولہ
Sarwech,سرویچ
Shabir,شبیر
Sakhr,ساخر
Shamoon,شمعون
Samien,سامین
Sijaj,ثجاج
Shass,ثیث
Saabuh,سابوح
Soda,سودا
Sammon,سیمّن
Samil,ثامل
Sajat,سجات
Shafaa'at,شفاعت
Saqil,ثاقل
Sabeel,سبیل
Shadee,شادی
Shahyar,شاہ یار
Shamshair,شمشیر
Sakhee,سخی
Siddigue,صدیق
Siyar,سیار
Sodai,سودائی
Sabaah,صباہ
Solat,صولت
Soyab,ثیاب
Shahkam,شاحکام
Shehan,شیحان
Saban,ثعبان
Sandeed,صندید
Saiqal,صقیل
Sayyid,سید
Shafan,شفن
Shems,شمس
Shujaa'at,شجاعت
Sa'id,سعید
Shehwar,شہوار
Shaifta,شایفتا
Samid,سامد
Sharaafat,شرافت
SarfrazNawaz,سرفراز نواز
Shereef,شریف
Sameern,ثمرین
Sukhan,سخن
Sunaid,سنید
Seqal,ثقال
Samirn,سمرین
Sian,صیان
Sovi,ثوی
Sevket,سیوکیٹ
Shahzar,شاہزار
Silan,سیلان
Samter,سمطر
Sayfuddin,سیف الدین
Shuab,شعیب
Shaheen Shah,شاہین شاہ
Sabass,صباث
Sharab,شارب
Saqlan,ثقلان
Shaaz,شاذ
Sabihe,صبیح
Syed Ali,سید علی
Sadaaqat,صداقت
Shadab Khan,شاداب خان
Sibghat,صبغت
Shafay,شافع
Salabet,صلابت
Shahrokh,شاہ رخ
Saheem,سہیم
Shunnar,شُنار
Safar,صافر
Sa'eed,سعید
Samak,سماک
Saaloot,صلوت
Syed Muhammad Adeen,سید محمد عدین
Sultan Ali,سلطانعلی
Shafeye,شافعی
Saadat,سعادت
Sa'ood,سعود
Saagh,صاغ
Sidaq,صدق
Shaab,شاب
Syed,سید
Salaamat,سلامت
Shapour,شاپور
Sanin,سنین
Shaheem,شہیم
Sagh,صاغ
Shajar,شجر
Shuaib,شُعیب
Sadeem,سدیم
Sadaan,سعدان
Sohna,سوہنا
Sabghta,صبغتہ
Shah Sawar,شاہ سوار
Sarem,صارم
Suleyman,سلیمان
Soori,سوری
Souban,ثوبان
Shaafi,شافی
Shohrat,شہرت
Socorat,سقراط
Shahim,شحیم
Sulah,صلح
Syed Ahmed,سید احمد
Shawhf,شواف
Shahrdad,شہرداد
Suhr,سُہر
Sulhan,سلحان
Safyan,صفیان
Sahabat,صحابت
Shamweel,شمویل
Sera,سیرا
Sameet,سمیط
Sumaan,صومان
Sohail Ali,سہیل علی
Suhail Ahmed,سہیل احمد
Suhad,سہاد
Sodaghar,سوداگر
Salak,سالک
Shemsuddin,شمس الدین
Subhan Ali,سبحان علی
Sultan Mehmood,سلطان محمود
Sakran,سکران
Sore,ثور
Sujad,سجد
Seef,صیف
Shafiq Ur Rehman,شفیق الرحمان
Salsat,سلاست
Sulaj,ثلاج
Salis,ثالث
Sadil,سدیل
Shameel,شمیل
Sanaullah,ثناءاللہ
Sultan Hussain,سلطانحسین
Sufian Ali,سفیان علی
Saaj,ساج
Sha-ab,شعب
Saqeef,ثقیف
Shah Mir,شاہ میر
Sadeed,سدید
Shozab,شوزاب
Saad Ali,سعد علی
Shair,شاعر
Siyaf,سیاف
Shawaz,شواظ
Shanan,شنان
Sherwani,شروانی
Simmal,سیمال
Sarif,صریف
Shazib,شاذب
Sayfuddeen,سیف الدین
Sajad,سجاد
Shamil,شامل
Sunbal,سنبل
Souran,ثوران
Suhab,صہب
Shaidaa,شایدہ
Shamsheer,شمشیر
Shakim,شکیم
Salhoof,سلحوف
Suny,سنی
Sakhy,سخی
Swaib,صویب
Sameer Raza,سمیر رضا
Sianat,صیانت
Snat,سناط
Surriya,ثریا
Shajan,شجان
Salha,صلحہ
Seeb,ثیب
Sineen,سائنین
Sufian Hussain,سفیان حسین
Saqabet,ثقابت
Swailey,صویلح
Shaaban,شعبان
Shahroze,شہروز
Shariz,شارز
Shamel,شامل
Sakoon,سکون
Sok,سوک
Shazab,شاذب
Sufian Ahmed,سفیان احمد
Shaham,شحم
Shehbaz,شہباز
Surwat,ثروت
Shadad,شداد
Saad Ahmed,سعد احمد
Samayan,صمیان
Sman,سمن
Shaghaf,شغف
Sihab,سحاب
Shaff,شاف
Shaiban,شیبان
Saheer,سہیر
Shayan Ali,شایان علی
Sameel,سمیل
Syed Hussain,سید حسین
Shaabaan,شاباں
Sakab,سکب
Sakhar,صخر
Salman Raza,سلمان رضا
Sure Nasheen,سورہ نشیں
Souman,ثومان
Sadeeq,صدیق
Sadqa,صدقہ
Subtgin,سبتگین
Sidrah,صدرہ
Shayan Ahmed,شایان احمد
Sultan Ahmed,سلطاناحمد
Saad Hussain,سعد حسین
Surkheel,سرخیل
Saif Ali,سیف علی
Satar,ستار
Sohail Ahmed,سہیل احمد
Suleman Ali,سلیمانعلی
Satal,سطل
Sharaz,شارز
shazain,شازین
Shafey,شافع
Shahid Ali,شاہد علی
Szala,ژالہ
Syyal,سیال
Shaan,شان
Sharar,شرر
Shabih,شبیہ
Samam,سمام
Samaher,سماہر
Subhan Ahmed,سبحان احمد
Saaf,ساعف
Sind,ژند
Sarbaz,سرباز
Sherani,شعرانی
Sairy,سیری
Sohail Hussain,سہیل حسین
Suleman Hussain,سلیمانحسین
Sumatir,سماطر
Smaah,سماح
Sais,سائس
Safil,سافل
Shabbar,شبر
Sameer Ali,ثمیر علی
Sheikh,شیخ
Swarid,صوارد
Slamet,سلیمیٹ
Sameer Ahmed,ثمیر احمد
Suftah,سوفتہ
Suqrat,سقراط
Soleeh,صولیح
Sakinat,سکینت
Samee,سمیع
Sahaf,صحاف
Surkheel,سرخیل
Shoaib Ali,شعیب علی
Sheeda,شیدا
Seeram,صیرم
Suhail Ali,سہیل علی
Shiham,شہم
Shamshir,شمشیر
Sohaib Ahmed,صہیب احمد
Sajjal,سجل
Saddam Hussain,صدام حسین
Sinaan,سنان
Soobah,صوبہ
Shakirat,شاکرات
Soleedah,ژولیدہ
Salman Ahmed,سلمان احمد
Shaja-a,شجع
Sajid Ali,ساجد علی
Shoaib Ahmed,شعیب احمد
Sindgi,ژندگی
Sohaib Hussain,صہیب حسین
Shivad,شواد
Seer,ثیر
Simsar,سمسار
Sareb,سارب
Shafaan,شفان
Sibghat,صبغت
Subhan Hussain,سبحان حسین
Samiat,صمیت
Sumrt,سمرت
Shaher,شاہر
Shaer,شعائر
Sharem,شارم
Suhail Hussain,سہیل حسین
Shatab,شتاب
Sigha,صیغہ
Sibbt,سبط
Saimoon,سائمون
Sater,ساتر
Suchal,سچل
Sadam,صدام
Sufiyon,سفیان
Shawaf,شواف
Sumair,سمیر
Suleman Ahmed,سلیماناحمد
Sajjad Hussain,سجاد حسین
Sharm,شارم
Seeh,سیح
Soleeh,صولیح
Sukheri,سخری
Suhib,صہیب
Sodat,سودت
Sijeen,سجین
Sadoon,سعدون
Shati,شاطی
Shamraiz,شمراز
Supadeh,سپادہ
Saien,سائیں
Sowair,سویر
Salikeen,سالکین
Shamol,شمول
Shumas,شماص
Sudrat,سدرت
Shazaf,شطاف
Shahzad Ali,شہزاد علی
Siraat,صراط
Sodaie,سودائی
Suhah,سحاح
Shinas,شناس
Satan,ساطن
Sansi,سانسی
Saadin,سعدین
Sirhal,سرحال
Sakhir,ساخر
Shareek,شریک
Shahid Hussain,شاہد حسین
Sumr,سمر
Siyadat,سیادت
Sarshar,سرشار
Sameer Hussain,ثمیر حسین
Sighar,صغار
Sibtain Hussain,سبطینحسین
Sahoor,ساہوار
Salman Abbas,سلمان عباس
Shaizer,شیذر
Sabir Hussain,صابر حسین
Sakeer,سکیر
Sarfaraz Ahmed,سرفراز احمد
Sulm,سلم
Sadeer,سدیر
Shahzad Ahmed,شہزاد احمد
Shahzaib Ali,شاہ زیب علی
Saood,سعود
Shaeel,شعیل
Shahraiz,شاہ ریز
Sohaib Ali,صہیب علی
Salit,سلیط
Sajjad Ali,سجاد علی
Sahil Ali,ساحل علی
Soraa,ثورا
Shangraf,شنگرف
Sarfan,صرفان
Shan Ali,شان علی
Samand,سمند
Sa-ad,سعاد
Sharot,شروط
Saffaq,صفاق
Sarees,سریس
Shah Roz,شاہ روز
Sajid Hussain,ساجد حسین
Safee,صفی
Shahzain  Ali,شازین علی
Salman Hussain,سلمان حسین
SherAfgan,شیر افگن
Sadaq,صدق
Seeh,سیح
Sibtain Ali,سبطینعلی
Sigher,صغر
Shah'daad,شاہداد
Shoaib Hussain,شعیب حسین
Sherjil,شرجیل
Shahbaz Ali,شہباز علی
Sabir Ali,صابر علی
Shumaq,شماق
Sipada,سپادہ
Shiah,شیعہ
Sudab,سداب
Sehel,سہل
Salah Uddin,صلاح الدین
Samih,سمیح
Shaidai,شیدائی
Sajay,ساجع
Sibtain Ahmed,سبطیناحمد
Shujee,شجیع
Shater,شاطر
Sahil Hussain,ساحل حسین
Shayan Hussain,شایان حسین
Sahifah,صحیفہ
Saa'id,ساعد
Shahoor,شہور
Shahzain  Ahmed,شازین احمد
Saaid,صائد
Sayyed,سید
Saim Ali,صائم علی
Sare-e,سریع
Shuwaf,شواف
Shahzaib Ahmed,شاہ زیب احمد
Sas Asghar,سعد اصغر
Sahil Ahmed,ساحل احمد
Shikoh,شکوہ
Saboot,ثبوت
Shajir,شجیر
Senin,سینین
Sheraz Ali,شیرازعلی
Shadab Ali,شاداب علی
Saja-a,سجاع
Sanaan,صنان
Shirza,شرزا
Saqib Ali,ثاقب علی
Shaikh-Ul-Islam,شیخ الاسلام
Sheher Naaz,شہر ناز
Sajid Ahmed,ساجد احمد
Shah'zaad,شہزاد
Shahid Ahmed,شاہد احمد
Sahood,صہود
Shoqi,شوقی
Sannan,سننان
Shahveir,شاہ ویر
Saeed Ahmed,سعید احمد
Shafay,شافع
Sheraz Ahmed,شیرازاحمد
Samur,ثمور
Shadab Hussain,شاداب حسین
Sherzeb,شرزب
Safit,سفیط
Shafen,شفن
Shahbaz Ahmed,شہباز احمد
SidraNiazi,سدرہ نیازی
Shakil Ahmed,شکیل احمد
Shapur,شاپور
Samir Ahmed,سمیر احمد
Shadh,شدہ
Shaheer Ahmed,شہیر احمد
Shimas,شماص
Saadaf,صادف
Shahzad Hussain,شہزاد حسین
Saqib Hussain,ثاقب حسین
Satil,ساطل
Sarfaraz Hussain,سرفراز حسین
Shah Noorani,شاہ نورانی
Saif Ahmed,سیف احمد
Shafee-Ul-Umam,شفیع الامم
Sharq,شرق
Shaghil,شاغل
Shazry,شزری
Sarfaraz Ali,سرفراز علی
Saqfi,ثقفی
Sarhat,سرحت
Shahrukh Ali,شاہرخ علی
Siraj-ud-Dollah,سراج الدولہ
Saloom,سلوم
Sadoor,صدور
Sadiq Ali,صادق علی
Shazrah,شذرہ
Shadab Ahmed,شاداب احمد
Shamsh,شمش
Saneer,صنیر
Samr,ثمر
Shamim Ahmed,شمیم احمد
Shamaeel,شمائل
Shifa Ali,شفاء علی
Sakut,ساکوت
Sahaab,سحاب
Samrose,ثمروز
Sarim Ali,صارم علی
Shair-e-Khuda,شیر خدا
Shoresh,شورش
Samir Ali,سمیر علی
Shahaz,شحاذ
Sher-e-nestan,شیرنیستان
Shifa Hussain,شفاء حسین
Senyah,سنیہ
Shruq,شروق
Shamaas,شماس
Samaa,سماع
Shahzaib Hussain,شاہ زیب حسین
Shamekh,شامخ
Sabtain,سبطین
Sabaq,سابق
Sarwal,سروال
Skhawat,سخاوت
Shuhvin,شحون
Saheeb,صحیب
Shomiz,شومیز
Shaheen Ahmed,شاہیناحمد
Sabtu,سبتو
Saih,سائح
Sadfa,صدفہ
Sakhif,سخیف
Shihab Hussain,شیہاب حسین
Samhari,سمھری
Saddam Ali,صدام علی
Suhaq,سہاق
Shaheen Hussain,شاہینحسین
Saloos,ثالوث
Salabat,صلابت
Saqib Ahmed,ثاقب احمد
Sharaiz,شاہ ریز
Samyah,سمیہ
Sharqi,شرقی
Sawaab,صواب
Shuwaf,شواف
Salsal,سلسال
Sabag,صباغ
Shihab Ali,شیہاب علی
Sadiq Ahmed,صادق احمد
Saafel,ثافل
Shataf,شطاف
Shinawer,شناور
Shifa Ahmed,شفاء احمد
Shahrah,شہرہ
Shaheen Ali,شاہینعلی
Saet,صائت
Sanwan,صنوان
Safwaan,صفوان
Sarwar Hussain,سرور حسین
Shawel,شاول
Samaad,صماد
Salim Ali,سلیمعلی
Shihab Ahmed,شیہاب احمد
Sajjah,سجاح
Shehsawar,شہسوار
Shalain,شلائین
Shamyl,شمائل
Shiyyal,شیال
Shama-a,شماع
Said Afghan,صید افگن
Shadaan,شادان
Shakir Hussain,شاکرحسین
Samey,سامے
Shahzain  Hussain,شازین حسین
Shahbaz Hussain,شہباز حسین
Shaheer Ali,شہیر علی
Sani Atnan,ثانی اتنین
Shanar,شنار
Sabaar,ثبار
Shareh,شارح
Shivaf,شواف
Shayoon,شیون
Shermah,شرمہ
Sahaad,صحاد
Shabr,شبر
Sabeeb,سبیب
Sunjaq,سنجق
Shamai,شمعی
Sharif Ali,شریفعلی
Sarih,صریح
Samad Ali,صمد علی
Safeeh,صفیح
Samoo,سموع
Shahadat Hussain,شہادتحسین
Shahadat Ali,شہادتعلی
Sheraz Hussain,شیرازحسین
Samilan,سمیلن
Saghi,سغی
Sana-an,صنعان
Shrof,شروف
Sajjad Ahmed,سجاد احمد
Samar Ali,ثمر علی
Shakir Ali,شاکرعلی
Shariq Ali,شارق علی
Sari Saqti,سری سقطی
Sabey,سابع
Shabie,شبیع
Sherqat,شرقت
Shaikh-Ur-Raees,شیخ الرئیس
Sareeh,سریح
Sarkhil,سرخیل
Sawaar,سوار
Shobidah,شعبدہ
Saleh Mehdi,صالح مہدی
Safir-Ul-Haq,سفیر الحق
Sajal Ali,سجل علی
Sakhad,صاخد
Shariq Hussain,شارق حسین
Shrafat,شرافت
Sarique,سارق
Salus,ثالث
Sharkh,شرخ
Shazil,شازل
Sa-at,ساعت
Shateer,شطیر
Sharaq,شارق
Sarbuland,سربلند
Sayan Ali,صیان علی
Shaheed-e-Naaz,شہید ناز
Saif Hussain,سیف حسین
Sadah,ساعدہ
Sakram,ساکرم
Sayan Ahmed,صیان احمد
Shajie,شجیع
Sakoor,سکور
Sadiq Hussain,صادق حسین
Saleb,صلب
Shabber,شبیر
Shahzab,شاہ ذب
Shehryar Ali,شہریارعلی
Shaoon,شعون
Saryaan,سریان
Sarim Hussain,صارم حسین
Sarhang,سرہنگ
Shahrukh Hussain,شاہرخ حسین
Sharif Ahmed,شریفاحمد
Shariq Ahmed,شارق احمد
Shahryar Ali,شہریارعلی
Saqul,ثاقل
Saim Ahmed,صائم احمد
Shoahad,شواہد
Shareeq,شریق
Sharif Hussain,شریفحسین
Sarim Ahmed,صارم احمد
Shahryar Ahmed,شہریاراحمد
Sahoobat,صہوبت
Sagham,ثاغم
Shahzore,شاہ زور
Savera Nadeem,سویرا ندیم
Salasal,سلاسل
Shankul,شنکول
Sarooh,صروع
Shaqah,شاقعہ
Salayat,صلایت
Sarwar Ali,سرور علی
Sherjeel Ahmed,شرجیل احمد
Shazim,شازم
Shanef,شانف
Shaqees,شقیص
Shanwa,شنوا
Sakheen,ثخین
Salook,صعلوک
Sarahat,صراحت
Shaheer Hussain,شہیر حسین
Sabir Ahmed,صابر احمد
Salaam,سلام
Sharih,شریح
Sale-e,سلیع
Shifan,شیفن
Samar Hussain,ثمر حسین
Selasa,سیلسا
Sadaj,سادج
Sanaber,سنابر
Shair-e-Zian,شیرزیاں
Savera Nadeem,سویرا ندیم
Saleem Ahmed,سلیم احمد
Samn,ثمن
Shuraim,شورام
Sayanat,صیانت
Shan Ahmed,شان احمد
Shadif,شدیف
Sanweed,صنوید
Shigerf,شگرف
Sanadid,صنادید
Shehryar Ahmed,شہریاراحمد
Saqaaf,ثقاف
Sades,سادس
Shakeel Ahmed,شکیلاحمد
Same-e,سمیع
Sartam,سرطم
Samren,سمرن
Saqat,ثقت
Sami Ahmed,سمیع احمد
Shahrukh Ahmed,شاہرخ احمد
Shahroz Ali,شہروز علی
Shamaq,شماق
Shareq,شارق
Sapas,سپاس
Shafoon,شفون
Samir Hussain,سمیر حسین
Sifan,سیفن
Samtr,سمطر
Shaneeq,شنیق
Safr,صفر
Shahjehan,شاہجہاں
Shahmeer Hussain,شہمیر حسین
Saim Hussain,صائم حسین
Shafif,شفیف
Sahir Ali,سہیرعلی
Shameer Ali,شامیر علی
Sahiq,سحیق
Sarbaland,سربلند
Shahkhawer,شاہ خاور
Saud Ahmed,سعوداحمد
Salaa,صلاء
Shoeer,شویعر
Sarakh,صارخ
Sail-ul-Khair,سائل الخیر
Shadaid,شدائد
Shamim Ali,شمیم علی
Salsaal,صلصال
Sairfi,صیرفی
Saghil,سغل
Shahryar Hussain,شہریارحسین
Samar Ahmed,ثمر احمد
Sarkhab,سرخاب
Samiullah,سمیع اللہ
Sabzwari,سبزواری
Sherjeel Hussain,شرجیل حسین
Shahenshah,شہنشاہ
Shahnah,شحنہ
Sarwer,سرور
Salabit,صلابت
Sawabet,ثوابت
Saameem,سمیم
Saarab,صعراب
Sabhat,ثبھات
Saqafah,ثقافہ
Shavez,شیویز
Saqaif,ثقیف
Sherjeel Ali,شرجیل علی
Shahbab,شہباب
Shehryar Hussain,شہریارحسین
Shahmeer Ali,شہمیر علی
Sakhab,سخاب
Sami Ali,سمیع علی
Satey,ساطع
Shagull,شاگل
Saramat,صرامت
Sajjaj,ثجاج
Sakeela,سکیلا
Shan Hussain,شان حسین
Sauwah,صعوہ
Samnar,سمنار
Salaab,صلاب
Saud Ali,سعودعلی
Shashah,شعشہ
Sadkan-e-Gohar,صدکان گوہر
Shahriar Ahmed,شہریار احمد
Saramad,سرامد
Shagoon,شگون
Shafq,شفق
Saqul,ثاقل
Sanidah,سنیدہ
Sarore,سرور
Sandeer,صندیر
Sakhrat,سخرت
Sakain,سکین
Shahmeer Ahmed,شہمیر احمد
Sagher,ساغر
Shaidaie,شیدائی
Shakil Hussain,شکیل حسین
Shah Poor,شاہ پور
Shahabuddin,شہاب الدین
Sayiar,ثیار
Samad Hussain,صمد حسین
Sarop,سروپ
Samsaam,سمسام
Sabahateen,سباحتین
Samd,ثمد
Salwaa,سلوی
Sayan Hussain,صیان حسین
Sajal Hussain,سجل حسین
Shakir Ahmed,شاکراحمد
Sadooq,صدوق
Sairm,سائرم
Salasat,سلاست
Shaguftah,شگفتہ
Shazam,شازم
Samrut,سمروت
Sataf,ساتف
Sahad,ساہد
Sabatah,ثباتہ
Samamah,ثمامہ
Salim Ahmed,سلیماحمد
S-ail,سائل
Salalam,سلالم
Salim Hussain,سلیمحسین
Saloj,ثلوج
Shameet,شمیط
Saqlain Ali,ثقلین علی
Satiz,ستیز
Sahoof,سحوف
Saeed Hussain,سعید حسین
Sarwar Ahmed,سرور احمد
Sahom,سہوم
Sehran,سحران
Shakil Ali,شکیل علی
Samtar,سمطر
Saqaat,ثقات
Shakeel Ali,شکیلعلی
Saiwak,سیوک
Sarukh,صارخ
Sharazy,شیرازی
Shahroz Ahmed,شہروز احمد
Saiwiam,سیویم
Sarukh,صارخ
Shahkoor,شکور
Sana-a,صناع
Sarwet,ثروت
Saeed Ali,سعید علی
Shahooq,شہوق
Sajjaf,سجاف
Saeet,سعیت
Shehzan,شہزان
Samad Ahmed,صمد احمد
Sharazah,شیرازہ
Shahror,شہرور
Satudah,ستودہ
Shafqi,شفقی
Shamssah,شمسہ
Shahzan,شاہزان
Sufiyan,سفیان
Sahaass,سہاس
Sadraj,سدرج
Shahy,شہی
Saifan,سیفن
Sakoont,سکونت
Sahaar,سہار
