Name in English,Name in Urdu
Nazadah,نژادہ
Nasraani,نصرانی
Naweem,نویم
Nizaami,نظامی
Nafees Hussain,نفیسحسین
Nalofer,نیلوفر
Nidahel,نداحل
Nabeegha,نابغہ
Nateerat,نطیرت
Nawazesh,نوازش
Najdet,نجدت
Nadem,ندیم
Nasaar,نصار
Nobadah,نوبادہ
Nawaaseb,نواصب
Naqie,نقیع
Nishat Hussain,نشاطحسین
Nawazish Hussain,نوازش حسین
Najjeeb,نجیب
Najeea,نجیع
Nokhastah,نوخاستہ
Naffis,نفیس
Namouss,ناموس
Noqi,نوقی
Najjid,نجید
Nasekh,ناسخ
Nazeerat,نظیرت
Noawaz,نوآواز
Nahaal,نہال
Nazaarat,نذارت
Nawazish Ahmed,نوازش احمد
Nidman,ندمان
Nishat Ali,نشاطعلی
Noshaab,نوشاب
Niyamat,نیامت
Nasukh,ناسخ
Noqeer,نوقیر
Noshad Hussain,نوشادحسین
Nazzeef,نظیف
Naasib,ناصب
Noshaad,نوشاد
Nasayh,ناصح
Naassik,ناسک
Nazarr,نظر
Nazzeer,نظیر
Najjaam,نجام
Nasukh,ناسخ
Nahil,ناہیل
Nazzaarat,نظارت
Nivan,نیوان
Nayal,نیال
Nurain,نورین
Nehzan,نہزان
Nuhan,نوحان
Nurul,گاراتھ
Nahan,نہان
Nargiss,نرگس
Nooran,نوراں
Noufal,نوفل
Nizamuddin,نظام الدین
Navyan,نیوان
Nofil,نوفل
Nakib,نقیب
Nazran,نظران
Nahin,نہیں
Nayeem,نعیم
NaveedRaza,نوید رضا
Naj,نج
Nadil,نادیل
Nazmin,ناظمین
Nuaim,نعیم
Nijhum,نجم
Niyas,نیاس
Navas,نواس
Najmul,نجم
Naushad,نوشاد
Naabighah,نبیگاہ
Naabih,نابیح
Nafiz,نفیز
Nasrul,نصر
Nawas,نواس
Naadhir,نادھیر
Noorul,نورال
Naizan,نیازان
Nazmul,ناظم
Naimuddin,نعیم الدین
Noorhasan,نورحسن
Nufail,نوفیل
Nibir,نیبر
Noyal,نوئل
Najir,نذیر
Najibullah,نجیب اللہ
Nazil,نازیل
Nizan,نزان
Nurhan,نورحان
Naufal,حبیدہ
Nurudeen,نوردین
Nimar,نیمار
Nazu,نازو
Nahwan,نہوان
Nahir,ناہیر
Nahdi,نہدی
Nizar,نثار
Nori,نوری
Neevan,نیون
Nai,نائی
Nuralam,نورالم
Navan,نواں
NazishJahangir,نازش جہانگیر
NoshabaJaved,نوشابہ جاوید
Naafi,نافی
Neehan,نیہان
Nillan,نیلان
Nourin,نورین
Nuaym,نیام
Neem,نیم
Niham,نہم
Nayef,نائف
Nuzaif,نزیف
Najim,نجیم
Najiullah,نجی اللہ
Najran,نجران
Nasiruddin,ناصر الدین
Nahim,ناہیم
Nazmi,ناظمی
Nubaid,نوبید
Nimrah,نمرہ
Naimur,نعیمور
Nahian,نہیان
Nafid,نفید
Nafish,نفش
Nowshad,نوشاد
Nihaan,نیہان
Nafal,نفل
Nawazuddin,نوازالدین
Nuruzzaman,نورزمان
Nuren,نورین
Najeem,نجیم
Neyaz,نیاز
Nazhan,نازاں
Nooruddin,نورالدین
Nayil,نائل
Nooraiz,نوریز
Nuhair,نوہیر
Nuraj,نوراج
Nayem,نعیم
Nesar,نصر
Nadif,نادیف
Nowfal,نوفل
Najil,ناجیل
Nahed,ناہید
Nawafil,نوافل
Nasri,ناصری
Nabu,نابو
Noorullah,نور اللہ
Niyaan,نیان
Nabiullah,نبی اللہ
Nakheel,نخیل
Nasrallah,نصراللہ
Nihaz,نہاز
Navaid,نوید
Nimatullah,نعمت اللہ
Nisam,نصام
Nafan,نافان
Naeb,نایب
Nam,نم
Nangial,ننگیال
Niamat,فازی
Nouraiz,نوریز
Nusaib,نصیب
Nehaan,نیہان
Nahas,نحاس
Najrul,نجرول
Noushad,نوشاد
Nadaan,نادان
Nabeer,نبیر
Nazif,نازیف
Navaz,نواز
Newaz,نیاز
Nikon,نیکون
Nehrin,نہرین
Nihaf,نحاف
Nishab,نشاب
Nayas,نیاس
Nahzan,نحزان
Nohin,نہیں
Nuhaan,نوحہ
Nazaf,نزاف
Nurullah,نوراللہ
Nashan,ناشن
Nasru,ناصرو
Nabit,نبیت
Nizamul,نظام ال
Nakai,نکئی
Nakia,نقیہ
Namaz,نماز
Nihas,نیہاس
Nae,نہیں
Nizwan,نزوان
Nawed,نوید
Nijad,نجاد
Nijas,نجاس
Nabab,نباب ۔
Novin,نووین
Nafih,نافع
Nisbat,نسبت
Nasruddin,نصرالدین
Nafeez,نفیز
Nehad,نیہاد
Nazwan,نازوان
Natish,نتیش
Nasin,نسین
Nen,نین
Nahidul,قاسمہ
Nujum,نجم
Nuhaid,نوہید
Niyash,نیاش
Nasimuddin,نسیم الدین
Navit,نیویت
Nahiyan,نہیان
Nibin,نبن
Naseeruddin,نصیر الدین
Nawyan,نویان
Nazib,نازیب
Nazz,ناز
Nasil,ناسیل
Nujoom,نجوم
Nasrat,نصرت
Nishara,نشرہ
Noris,نوریس
Nouhad,نوہد
Nuved,نوید
Nay,نہیں
Numaer,نمبر
Nivad,نیواد
Naef,نایف
Noaman,نعمان
Nimr,نمر
Nezar,نزار
Namr,نمر
Nazimul,ناظم ال
Nabaz,نباز
Nadhif,ندھیف
Nifraz,نفراز
Nokhez,نوخیز
Nibel,نیبل
Nazin,نازنین
Nordin,نوردین
Nyzan,نیازان
Nashe,نیشے
Nael,نائل
Nassah,ناصح
Nafran,نفران
Nafraz,نفراز
Nisal,نصل
Nazmus,ناظم
Nuhad,نوہد
Naye,نئیں
Naizak,نیازک
Naeemullah,نعیم اللہ
Nunna,ننہ
Nousheer,نوشیر
Nidhal,نڈھال
Nakas,نکاس
Nurani,نورانی
Noordin,نوردین
Nebil,نیبل
Nawshad,نوشاد
Nazel,نزیل
Nacer,نیسر
Nisad,نصاد
Nomaan,نعمان
Nujaim,نجائم
Niraz,نیراز
Najeh,ناجیہ
Nun,نون
Nisvan,نسوان
Najmal,نجمل
Norul,نورل
Nairab,نیرب
Naoum,نعوم
Nohman,نوحمان
Najmu,نجمو
Nawl,افیق
Navad,نواد
Nusayer,نصیر
Nayir,نیئر
Nasirin,ناصرین
Nuvaid,نوید
Noorzad,نورزاد
Najirul,نزیرول
Nijam,نجم
Neihan,نیہان
Nawf,نواف
Numaan,نعمان
Nazeeb,نجیب
Nishaal,نشل
Niveen,نوین
Nezin,نیزین
Nowsath,نوشتہ
Najd,نجد
Nisaruddin,نثار الدین
Nuwaisir,نویسیر
Nusrath,نصرت
Nazme,ناظمے
Nabhaan,نبھان
Nifras,نفراس
Nurshah,نورشاہ
Nuwaib,نویب
Nedim,ندیم
Nishaad,نشاد
Nahr,نہر
Nithar,نتھر
Noushir,نوشیر
Neimat,نیمت
Nurdin,نوردین
Nuaimaan,نعیمان
Nabiy,نبی
Neyman,نیمان
Najish,نازش
Nisbi,نسبی
Naquan,نقوان
Nazier,نذیر
Norr,نور
Nihadh,نہاد
Nazimuddin,ناظم الدین
Naahil,ناہیل
Naief,نائف
Nuzaib,نزیب
Nuraaz,نوراز
Nasihin,ناصحین
Naoufel,نوفل
Nashwin,ناشوین
Natheem,نتھیم
Nahran,نہران
Naseebi,نصیبی
Nasmi,نسمی
Nayyum,نیام
Nayeef,نائف
Nadun,نادون
Naswan,نسوان
Nushur,نشور
Nyshan,نیشان
Nishaj,نشاج
Nushab,نوشاب
Nadeam,ندیم
Noum,نوم
Niyaj,نیاز
Nahash,ناہاش
Nyjil,نجل
Niyaj,نیاز
Nurahan,نیاز
Nurayn,نورین
Nadhaan,نادھان
Numayr,نمیر
Naizer,نائزر
Nassim,نسیم
Nujaid,نزید
Nayzin,نازین
Nusayb,نصائب
Nuriya,نوریہ
Najih,ناجیہ
Nissar,نثار
Nassar,ناصر
Najair,نجیر
Naasif,ناصف
Naqid,نقید
Nasreddine,نصرالدین
Ninos,نینوس
Nusran,نصران
Nasrath,ناصرت
Nashwaan,نشیوان
Nahman,نعمان
Nilshad,نیلشاد
Nukhail,نخیل
Nezih,نیزہ
Naje,نجے
Nasheet,نشیت
Nakee,نکی
Niamath,نیامت
Niyamatulla,نیامت اللہ
Nuradin,نورالدین
Nusratuddin,نصرت الدین
Noumaan,نعمان
Najaad,نجاد
Noorudheen,نورالدین
Neean,نیین
Nakiah,نقیہ
Niyamath,نیامتھ
Naazi,نازی
Noldin,نولڈن
Nisamudheen,نسامودین
Nabiel,نبیل
Nazwin,نازوین
Negm,نیگم
Nouraz,نورز
Namis,نامیس
Naguib,نجیب
Naajih,ناجیہ
Nematollah,نعمت اللہ
Noorali,نورالی
Nisim,نسیم
Nijaad,نجاد
Nadiem,ندیم
Niaaf,نیاف
Nehshal,نہشال
Nasihuddin,نصیح الدین
Nurdeen,نوردین
Nesvin,نیسوین
Neyas,نیاس
Nasier,ناصر
Naquib,نقیب
Nawwaf,نواف
Naasihoon,ناصحون
Nagib,نجیب
Nowshan,نوشان
Naziruddin,نذیر الدین
Nasihun,ناصحون
Nacim,نسیم
Nadier,نادر
Nousar,نوسر
Noveed,نوید
Nashaat,نشاط
Noorulislam,نورالاسلام
Nasrudin,نصرالدین
Nejib,نجیب
Nadheer,نادھیر
Nyaz,نیامتھ
Nisaz,نساز
Najud,نجود
Nousheed,نوشید
Najjad,نجاد
Naasief,ناصیف
Nusur,نسور
Nawsad,نوشاد
Nureddin,نورالدین
Naushaad,نوشاد
Nagieb,نگیب
Nameir,نامیر
Neeshan,نیشان
Nahdan,نہدان
Naiyyir,نیئر
Naqil,نقیل
Nassir,ناصر
Nabighah,نبیگاہ
Nisarudeen,نثار الدین
Noureddin,نورالدین
Nasarulla,نصراللہ
Niyamathulla,نیامتھلہ
Nasheeth,نشیت
Nurulislam,نورالاسلام
Naasiruddin,ناصر الدین
Nageeb,نجیب
Nanjee,نانجی
Nakeeb,نقیب
Nujaym,نجم
Nihath,نہات
Nafras,نفراس
Nashrul,ناشرول
Nizarudeen,نثار الدین
Nezwin,نیزون
Nabibukhsh,نبی بخش
Namazuddin,نماز الدین
Nabyl,نبیل
Nadheem,ندیم
Nadyr,نادر
Naasireen,ناصرین
Nijvan,نجوان
Nijvan,نجوان
Nahaar,نہار
Nehwin,نہون
Naqit,نقیت
Nabill,نبیل
Nihaaz,نہاز
Nausad,نوشاد
Naimurrahman,نعیم الرحمن
Nasrodin,نصرودین
Nuzayh,نزیہ
Najmussaqib,نجمصاقب
Nuraddeen,نورالدین
Nijamudeen,نجام الدین
Najwaan,نجوان
Nadhr,نادر
Najmudheen,نجم الدین
Nazheef,نذیف
Namseed,نامسید
Naszere,ناسیرے۔
Nasirulislam,ناصرالاسلام
Nawaj,نواز
Nabeal,نبیل
Naiym,نعیم
Namrat,نمرت
Nuwairan,نویران
Nazym,ناظم
Najji,ناجی
Noormal,نارمل
Namsheed,نمشید
Naimudin,نعیم الدین
Naimudin,نعیم الدین
Naasiheen,ناصحین
Nabeil,نبیل
Nuraddin,نورالدین
Navaf,نواف
Navab,نواب
Nasayir,نصیر
Nasyr,ناصر
Nisamdeen,نسم الدین
Noordheen,نوردین
Nazmil,نازمل
Naqeel,نقیل
Nabiyur,نبیور
Nacki,نکی
Noujis,نوجیس
Najeb,نجیب
Nizzar,نزار
Nejeeb,نجیب
Nisamudeen,نسام الدین
Naasirulislam,ناصرالاسلام
Nooruz,نوروز
Najiyyullah,ناجی اللہ
Naveid,نوید
Naajid,ناجد
Nadwin,ناڈوین
Nasarath,ناصرتھ
Nadmaan,نادمان
Nuhayd,نوحید
Nasuruddin,نصرالدین
Nasirudeen,ناصرالدین
Nasirudeen,ناصرالدین
Nanjea,نانجیہ
Naifnail,نائفنیل
Nuhzaid,نوح زید
Noashaad,نوشاد
Naseerulislam,نصیرالاسلام
Najmuddawlah,نجم الدولہ
Nesphy,نیسفی۔
Nizamaddin,نظام الدین
Nazeh,نازیہ
Nijamuddin,نظام الدین
Niezaam,نظام
Najimik,نجمک
Naziem,ناظم
Najie,ناجی
Nagyb,نگیب
Noorudean,نوردین
Nashith,نشیتھ
Najmudin,نجم الدین
Nakhlan,نخلان
Nameed,نام دیا گیا۔
Nieem,نعیم
Nazaat,نزاکت
Nazhif,نظیف
Nadjib,نادجیب
Naseeruddolah,نصیرالدولہ
Nazmudin,ناظم الدین
Naoshad,نوشاد
Najillah,ناجیلہ
Navied,نوید
Nashrullah,نشراللہ
Nhehaan,نیہان
Niamtullha,نعمت اللہ
Noorulalam,نورالعلم
Nassaar,نصر
Nayihan,نیہان
Najaat,نجات
Nazirulislam,نذرالاسلام
Najeemuddin,نجیم الدین
Navshad,نوشاد
Nguna,نگونا۔
Neeshaan,نیشان
Nijamoddin,نجام الدین
Naasiruddolah,ناصرالدولہ
Nahser,نہصر
Nadheed,ناہید
Nizhaam,نیزہام
Nasiruddolah,ناصرالدولہ
Noashad,نوشاد
Nadqid,ناقد
Nawfleen,نوفلین
