Name in English,Name in Urdu
Zafar,ظافر
Zaber,ضبر
Zulqarnain,ذوالقرنین
Zarir,ظریر
Ziaf,زیاف
Zajar,زجر
Zeesham,ضیشم
Zayyir,زییئر
Zahib,زہیب
Zaier,زائر
Zarim,ضرم
Zuhoor,ظہور
Zalal,ظلال
Zamal,زمل
Zakee,زکی
Zabil,ذابل
Zahhak,ضاحک
Zubeen,زوبین
Zeki,زیکی
Zaif,ضیف
Zaa'ir,ظاعر
Zamaad,ضماد
Zuhur,ظہور
Zwan,زوان
Zakki,زکی
Zaakir,زاکر
Zabarqan,زبرقان
Zayda,زائدا
Zaraq,زرق
Zamair,ضمائر
Zamer,ذمیر
Zaheb,ذاہب
Zial,ژیال
Zanoon,ظنون
Zabreen,زبرین
Zahi,ضہی
Zawahir,ظواہر
Zartosht,زرتوشت
Zafaryab,ظفریاب
Ziyaan,زیان
"Zamir,Zameer",ذامر
Zungi,زنگی
Zaidi,زیدی
Zoomeer,ضومیر
Zamrez,ضمرز
Zakkee,زکی
Zakawat,ذکاوت
Zahoor Qudsi,ظہور قدسی
Zekia,ذکیہ
Za'ir,ظعر
Zarafat,ظرافت
Zarae,ضارع
Zebeen,زیبین
Zaliq,ذلیق
Zihak,ضحاک
Zebeeh,ذبیح
Zufunoon,ذوفنون
Zaryab,زریاب
Zuljanah,ذوالجناح
Zaka',زکا
Zuffar,ظفار
Zouqi,ذوقی
Zerad,زراد
Zooqan,ذوقان
Zaidan,زیدان
Zwaher,زواہر
Zuban,ذعبان
Zaimery,ڈیمری
Zwain,زویین
Zayeeda,زایدا
Ziaret,زیارت
Zakariyyaa,زکریا
Zubaan,زبان
Zaim,ضیم
Zi-e-qamar,ظل قمر
Zameel,زميل
Zaryan,زریان
Zoofghan,ضوفگئ
Zakaa',زکا
Zikias,زکیاس
Zimar,زمار
Zerab,ضراب
Zaahi,ضاحی
Zeyat,ضیاط
Zwaizen,ذویزن
Zakiy,زکی
Zikeria,ذکریا
Zuljilal,ذوالجلال
Zaafar,ضافر
Zuhaan,zuhaan
Zaahib,ذاہب
Zaabit,ضابط
Zafof,زفوف
Zabaer,زبیر
Zaaber,ذابر
Zia ur Rehman,ضیاء الرحمان
Zaha,ضحی
Zerdad,زرداد
Zureet,ضریت
Zalazal,ضلاضل
Zakher,ذاخر
Zatmer,ضطمہر
Zinaq,زنیق
Zahil,زاہل
Zehran,زہران
Zandar,ضاندار
Zaafer,ظفر
Zayan Ali,زین علی
Zumurad,زمرد
Zumurad,زمرد
Zilal,ظلال
Zail,ذائل
Zuljalal,ذوالجلال
Zwail,زویل
Zureenab,زرینب
Zulkafal,ذوالکفل
Zaneb,ذانب
Zimam,زمام
Zarwan,زروان
Zarnain,زرنین
Ziad,زیاد
Zuqan,ذوقام
Zalaan,زالان
Zuwad,زواد
Zuat,زوط
Zureb,ظرب
Zeeshan Ali,ذیشان علی
Zevae,ذواﺀ
Zwaim,زویم
Zwad,ذواد
Zil,ظل
Zulal,زلال
Zahim,زاہم
Zuljan,ذالجان
Zishan,ذیشان
Zyal,ژیال
Zumin,ضمین
Zain Ali,زین علی
Zurdah,ذردہ
Zafarjung,ظفر جنگ
Zehab,زیہاب
Zaid Ali,زیاد علی
Zayana,زیانہ
Zatmar,ضطمر
Zunbeq,زنبق
Zemeen,ضمین
Zaydan,زیدان
Zuman,ضمان
Zulnoorain,ذولنورین
Zaleel,ظلیل
Zumt,ذمت
Zuoban,ضوبان
Zakeer,ذکیر
Zain Ahmed,زین احمد
Zil-E-Elahi,ظل الہٰی
Zewad,ذواد
Zoyab,زیاب
Zuwar,زوار
Ziyam,ذیام
Zufaf,ذفاف
Zumrdin,زمردین
Zamn,زمن
Zair,زئر
Zayan Raza,زایان رضا
Zuharat,ظہارت
Zartaj,زرتاج
Zakir Hussain,ذاکر حسین
Zaraf,ظرف
Zahal,ضحل
Zakar,ذاکر
Zangi,زنگی
Ziarat,زیارت
Zartash,زرتاش
Zil Elahi,ظل الہیٰ
Zikr,ذکر
Zebeeb,زبیب
Zil Subhani,ظل سبحانی
Zadar,زدار
Zinal,ظنل
Zaid Ahmed,زیاد احمد
Zad,زاد
Zarak,زرق
Zahab,ذہاب
Zufagan,ضوفگن
Zebri,زبری
Zohak,ضحاک
Zat-Ul-Nataqeen,ذات النطاقین
Zilam,ظلام
Zebeez,زبیض
Zaheed,زہید
Zaeed,زائد
Zaifan,ضیفان
Zafar Jang,ظفر جنگ
Zeraf,ظراف
Zabar,ضبر
Zaeen,ظعین
Zulfat,زلفت
Ziman,ظمان
Zumr,زُمر
Zumad,ضماد
Ziaar,ضیار
Zardari,زرداری
Zayan Ahmed,زیان احمد
Zamah,ضامہ
Zimad,ضماد
Zahabia,زہبیہ
Zulfiqar Ali,ذوالفقار علی
Zufyan,زفیان
Zeeshan Ahmed,ذیشان احمد
Zebrin,زبرین
Zamaar,ذمار
Zulahtram,ذوالاحترام
Zuhaa,ضحی
Zufishan,ضوفشاں
Zayan Abbas,زین عباس
Zunair Ahmed,زنیر احمد
Zakuan,ذکوان
Zafar Yab,ظفر یاب
Zaiq,ذائق
Zunair Hussain,زنیر حسین
Zebrqan,زبرقان
Zarkash,زرکش
Zib,ظب
Zaid Hussain,زیاد حسین
Zabeer,ضبیر
Zafar Jung,ظفر جنگ
Zahoora,ظہورا
Zulfin,زلفین
Zayan Ali,زیان علی
Zayat,زیات
Zaamin,ضامن
Zihar,ضحار
Zaal,ذال
Zeboob,ضبوب
Ziaa,ضیاء
Zabab,زباب
Zemar,ذمار
Zeeb,ذیب
Zarab,زراب
Zulfiqar Hussain,ذوالفقار حسین
Zadid,ضدید
Zaluli,ذلولی
Zulehtram,ذوالاحترام
Zahie,ضیھی
Zubair Ali,زبیر علی
Zaham,زاہم
Ziaat,ضیاط
Zubair Ahmed,زبیر احمد
Zahid Ali,زاہد علی
Zaar,ضار
Zahub,ذھوب
Zarq,زرق
Zeifan,ضیفان
Zayan Hussain,زیان حسین
Zaharat,ظہارت
Ziafishan,ضیافشاں
Zahid Hussain,زاہد حسین
Zoqeya,ذوقیہ
Zumir,ضمیر
Zulfikara,ذوالفقار
Zaheeb,ذہیب
Zikri,ذکر
Zain Hussain,زین حسین
Zuhaq,زہاق
Zubair Hussain,زبیر حسین
Zeeshan Hussain,ذیشان حسین
Zishah,ذی شاہ
Zafaar,ظفار
Zornab,زرناب
Zamam,ذمام
Zazyan,زضیان
Zamat,ذمت
Zakoor,ذکور
Zaigan,زیگن
Zakhar,ذخار
Zulfiqar Ahmed,ذوالفقار احمد
Zahrasi,زہرسی
Zahid Ahmed,زاہد احمد
Zayt,ضیط
Zahaq,ضاحک
Zhob,ثوب
Zisham,ضیشم
Zunair Ali,زنیر علی
Zanan,ظنان
Zakan,زاکن
Zaffer,ظفر
Zukhr,ذُخر
Zeeshan Ali,ذیشان علی
Zaghar,ذاغر
Zajah,زجاح
Zakyas,زکیاس
Zabal,ذابل
Zahadat,زہادت
Zafar Ali,ظفر علی
Zoareer,ضوریر
Zowan,زوان
Zarzar,ذرذار
Zeshan,ذیشان
Zaimary,ذیمری
Zhumabek,زوما بیک
Zobal,زوبل
Zufanoon,ذوفنون
Zulmun,ذوالمن
Zulifqar,ذوالفقار
Zeriq,زریق
Zarqam,زرقم
Zaari,ضاری
Ziaj,ذیاج
Ziram,ضرام
Za-an,ظاعن
Zaandar,َضاندار
Zakhir,ذاخر
Ziraar,ضرار
Zafar Hussain,ظفر حسین
Zaffaar,ظفار
Zobal,زوبل
Zerf,ژرف
Zaviyar Nauman,زاویار نعمان
Zeigham,ضیغم
Zabri,زبری
Zakah,ذکاء
Zaisham,ضیشم
Zuljenah,ذوالجناح
Zabeeb,ضبیب
Zaroob,ضروب
Zirab,ضراب
Zaman Ali,زمان علی
Zakloot,ذکلوت
Zeekh,ذیخ
Zakir Ahmed,ذاکر احمد
Zakir Ali,ذاکر علی
Zuberi,زبیری
Zimaar,ضمار
Zobome,زابوم
Zerneb,زرنب
Zalif,ظلیف
Zillullah,ظل اللہ
Zameem,ضمیم
Zamba,زمبع
Zafar Ahmed,ظفر احمد
Zoraq,زوراق
Zajir,زاجر
Zajan,ضجن
Zaviyar Nauman,زاویار نعمان
Zufnoon,ذوفنون
Zaroot,ذُروت
Zalazil,ضلاضل
Zheer,زہیر
Zowaq,زواق
Zajal,ذاجل
Zaheer Ali,ظہیر علی
Zouq,ذوق
Zaheer Hussain,ظہیر حسین
Zafwat,ذفوط
Zardad,زرداد
Zakhaam,ضخام
Zaroon Ali,زارون علی
Zaamir,ذامر
Zasaad,زساد
Zikriya,زکریا
Zaray,ضارع
Zargun,زرگون
Zaboon,زابوں
Zikria,ذکریا
Zaair,ظاعر
Zawat,ذوات
Zamaa,ضمی
Zaeaq,ضائق
Zaheer Ahmed,ظہیر احمد
Zardar,زردار
Zia Hussain,ضیاءحسین
Zobreen,زبرین
Zakawat,زکاوت
Zehid,زہید
Zil-ul-Lah,ظل اللہ
Zambaq,زمبق
Zakhaf,زخاف
Zalool,ذلول
Zargone,زرگون
Zaman Hussain,زمانحسین
Zareeq,زریق
Zahaaq,ضحاک
Zargul,زرگل
Zarm,ضرم
Zarban,ضربان
Zaean,ضائن
Zabib,زبیب
Zakloot,ذکلوت
Zia Ahmed,ضیاءاحمد
Zulnun,ذولنون
Ziwat,ذوات
Zamit,زمیت
Zateef,ضتیف
Zanab,ذانب
Zouwar,زوار
Zahb,ذہب
Zarghaam,ضرغم
Zafeet,ضفیط
Zabrij,زبرج
Zajaj,زجاج
Zanni,ظنی
Zamim,ذمیم
Zihaf,زحاف
Zakhref,زخرف
Zayyart,زیارت
Zareem,زرعیم
Zimh,ذمہ
Zawaq,ذواق
Zaboom,زابوم
Zaghfan,ضغفان
Zarqum,زرقم
Zaami,ضامی
Zalaqat,ذلاقت
Zaribha,ضریبہ
Zemeem,زمیم
Zahher,ظاہر
Zoqi,ذوقی
Zikah,ذکاء
Zia Ali,ضیاءعلی
Zalaal,ضلال
Zajnan,ضجنان
Zanaen Ullah,ضنائن اللہ
Zaqwan,ذاکوان
Zooban,ذوبان
Zayadat,زیادت
Zarif Hussain,ضارف حسین
Zoheen,زوہین
Zamen,ضامن
Zafoof,زفوف
Zamkham,ضمخام
Zaveezan,ذویزن
Zhayab,ثیاب
Zaleem,ظلیم
Zaryat,ذریت
Zabita,ضابطہ
Zaveezan,ذویزن
Zharat,زہارت
Zaamer,ضمیر
Zakhim,ضخیم
Zabeeq,زبیق
Zabood,ضبود
Zergham,ضرغام
Zamzamah,زمزمہ
Zaroon Ahmed,زارون احمد
Zanjil,زنجیل
Zaqan,ذقن
Zarif Ali,ضارف علی
Zabrjad,زبرجد
Zatimr,ضطمر
Zabeehallah,ذبیح اللہ
Zakhif,زاخف
Zamander,ضماندار
Zarif Ahmed,ضارف احمد
Zabaal,ذبال
Zomeer,ضومیر
Zaman Ahmed,زماناحمد
Zemoon,ضمون
Zamum,ذموم
Zameir,ظامر
Zalih,ضلیع
Zamandar,ضماندار
Zaradet,ضرادت
Zaniq,زنیق
Zakii,زکی
Zamraz,ضمرز
Zomeet,زمیت
ZainAfzal,زین افضل
Zamurad,زمرد
Zerafshan,زرافشاں
Zamr,ضمر
Zarbaan,ظربان
Zangeen,زنگین
Zarar Ahmed,ضراراحمد
Zarar Ali,ضرارعلی
Zaqi,زکی
Zarahamar,زراحمر
Zamrz,ضمرز
Zammat,ذمت
Zardat,ضردات
Zarang,زرنگ
Zoq,ذوق
Zaribat,ضریبت
Zaraqum,رارقم
Zaqzaq,ذقذاق
Zomorred,زومورڈ
Zohaib Ahmed,ذہیب احمد
Zarar Hussain,ضرارحسین
Zaqit,ذقط
Zohaib Ali,ذہیبعلی
Zomardin,زمردین
Zmurd,زمرد
Zaroon Hussain,زارون حسین
Zabiq,زبیق
Zohaib Hussain,ذہیب حسین
Zaviyan,زاویان
Zohran Ali,زہران علی
Zarish,زرش
Zohran Hussain,زہران حسین
Zohran Ahmed,زہران احمد
Zunain,زنین
Zehan,زیہان
Zoyan,زویان
Zihan,زیہان
Ziyan,زیان
Zahran,زہران
Zorain,زورین
Zian,زیان
Zyan,زیان
Za,ز
Zaaef,ضعیف
Zoran,زوران
Zaya,زیا
Zuhan,زوہان
Zorawar,زوراور
Zanish,زینش
Zayed,زید
Zakaullah,ذکاء اللہ
Zade,زادے
Zim,زیم
Zohair,زوہیر
Zuhab,ذہاب
Zoyaan,زویان
Zohab,زوہاب
Zay,زی
Zayden,زیڈن
Zariyan,زریان
Ziauddin,ضیاء الدین
Zaihan,زیہان
Zamzam,زمزم
Zico,زیکو
Zerin,زرین
Ziaul,ضیاءال
Zulkar,ذولکر
Zaraan,زران
Zohad,زوہد
Zayam,ضیغم
Zan,زان
Zehen,ذہین
Zyir,زائر
Zidane,زیدان
Zikrullah,ذکر اللہ
Zael,زیل
Zafran,غفران
Zaaik,زائک
Zaram,زرم
Zeya,زیا
Zoeb,زویب
Zephyr,زیفیر
Zafarullah,ظفر اللہ
Zaeef,ضعیف
Zyna,زینا
Ziyaul,ضیاءال
Zirar,زرار
Zuhri,زہری
Zifa,ضیفہ
Zarman,زرمین
Zaaki,ذکی
Ziaan,ضیاء
Zabian,زبیان
Zuhain,زوہین
Zainuddin,زین الدین
Zayhan,زیہان
Zayeen,زاین
Zairish,زائرش
Zaym,زیم
Zeedan,زیدان
Zuhail,زہیل
Zuraib,زریب
Zasha,زاشا
Zulkifli,ذوالکفلی
Zinan,زنان
Zeeyan,زیان
Zona,زونا
Zahrish,زھریش
Zaf,زف
Zeyn,زین
Zoheb,زوہیب
Zaahideen,زاہدین
Zayad,زیاد
Zaaid,زید
Zabid,زبید
Zafri,ظفری
Zaire,زائر
Zuna,زونا
Zayish,زیش
Zunnoon,زنون
Zyah,زیاہ
Zin,زن
Zinedine,زینڈین
Zean,زین
Zuned,زوند
Zivian,زیوین
Zami,زمی
Zuheb,زوہیب
Zayin,زین
Zahidur,زاہدور
Zebin,زیبن
Zahed,زاہد
Zisan,زیسان
Zaydaan,زیدان
Zarlesh,زرلیش
Zaneen,زینین
Zanik,زنک
Zefan,زیفن
Zufar,ظفر
Zerak,زیرک
Zayir,زائر
Zafril,ظفریل
Zaufishan,ضوفشاں
Zubian,زوبیان
Zeyd,زید
Zuka,زوکا
Ziyah,ضیاء
Zuhara,زہرہ
Zargar,زرگر
Zorak,زوراک
Zyad,زیاد
Zonash,زونش
Zaby,زیبی
Zushimalain,ذوشیمالین
Zoher,زوہر
Zaihaan,زیحان
Zaharan,ظہران
Zaarish,زرش
Zaheem,زعیم
Zafaruddin,ظفرالدین
Zwak,زواک
Ziban,زیبان
Zaland,زیلینڈ
Ziah,ضیاء
Zaime,زائم
Zaheeruddin,ظہیرالدین
Zaron,زارون
Zanid,زنید
Zahrun,ظہرون
Zaanish,زانیش
Zamraan,زمران
Zaidu,زیدو
Zarid,زرد
Zaharin,ظہرین
Zabed,زبید
Zidhan,زیدان
Zafrullah,ظفر اللہ
Ziyaam,زیام
Zayeem,ضعیم
Zein,زین
Zaved,زیاد
Zayef,ضعیف
Zultan,ذولتان
Zuhayer,زہیر
Zarun,زارون
Zoan,زوان
Zeenan,زینان
Ziyauddin,ضیاء الدین
Zaiban,زیبان
Ziaur,ضیاءور
Zoain,زوین
Zaayan,زایان
Zemen,زیمن
Zuhdi,زہدی
Zacky,زکی
Zaden,زادن
Zulfath,ذوالفقار
Zafeen,ظفین
Zulhijjah,ذوالحجہ
Zanif,زنیف
Zakeen,ذکین
Zunayed,زنید
Zedan,زیدان
Zubain,زوبین
Zharif,ظریف
Zyaud,زیاد
Zumail,زومیل
Zunoon,زنون
Zaydin,زیدین
Zulqadr,ذوالقدر
Zeefan,ضیفان
Zaryaan,زریان
Zavon,زوون
Zaiyyan,زایان
Zherdan,جاداللہ
Zavid,زیاد
Zibraan,زبران
Ziyaulla,ضیاء اللہ
Zareeb,زریب
Zayen,زین
Zayyaan,زیان
Zawal,ذوال
Ziyyan,زیان
Ziarmal,زیارمل
Zwaahir,زواہر
Zuzer,زوزر
Zemad,زیمد
Zuaib,زوئیب
Zonair,زونیر
Zaquan,ذکوان
Zyauddeen,ضیاء الدین
Zakirullah,ذاکر اللہ
Zarghun,زرغون
Zafilin,غافلین
Zardab,زرداب
Zaiyaan,زایان
Zaem,زعیم
Zamane,زمانہ
Zimraan,زمران
Zihni,زہنی
Zoraan,زوران
Zeid,زید
Zillan,زیلان
Ziqraan,ذکران
Zuben,زوبین
Zebah,زیبا
Zakirin,ذاکرین
Zaml,زمل
Zaryaab,زریاب
Zahri,زہری
Zarbat,زربت
Zulqurnayn,ذوالقرنین
Zakiuddin,ذکی الدین
Zmarak,زمرک
Zalmai,زلمے
Zareb,زریب
Zafrul,ظفرول
Zabeeh,ذبیح
Zamiruddin,ضمیر الدین
Zaffran,غفران
Zaghlul,زغلول
Zohayr,زوہیر
Zayaam,ضیغم
Zubayr,زبیر
Zuheir,زہیر
Zuher,ظہیر
Zand,زند
Zavail,زاویل
Zobayer,زوبیر
Zhafir,ظفر
Zahaar,ظہار
Zakat,زکوٰۃ
Zohib,زوہیب
Zohib,زوہیب
Ziaudeen,ضیاء الدین
Zabarjad,زبرجاد
Zosar,زوسر
Zaytoon,زیتون
Zaifullah,ضعیف اللہ
Zenhal,زینہال
Zaedyn,زیدین
Zairik,زائرک
Zazay,زازے
Zelgai,زیلگئی
Zunid,جنید
Zaweel,زاویل
Zabba,زبہ
Zaynul,زینول
Zarhawar,ظہور
Zeyad,زیاد
Zuehb,زوہیب
Zaarun,زارون
Zeeyad,زیاد
Zaky,زکی
Zeebaq,زیباق
Zahee,زاہی
Zukaullah,ذکاء اللہ
Zahier,ظہیر
Zawri,زاوری۔
Zaidaan,زیدان
Zalmay,زلمے
Zarathustra,زرتھوسٹر
Zakie,زکی
Zakkai,زکائی
Zoaib,زوئیب
Zanee,زانی
Zajil,زجل
Zang,زانگ
Zouheir,زوہیر
Zahair,ظہیر
Zakirul,ذاکر ال
Zayrish,زائریش
Zukr,ذکر
Zaidh,زید
Zukauddin,ذکا الدین
Zubare,زبیرے
Zakey,زکی
Zulfaquar,ذوالفقار
Zawqi,ذوقی
Zaigam,زیگم
Zeesan,ذیشان
Zuwayhir,زوویہر
Zacharia,زکریا
Zahor,ظہور
Zinil,زنیل
Zuhir,ظہیر
Zulfequar,ذوالفقار
Zukaur,ذکور
Zmaray,زمرے
Zakariah,زکریا
Ziyada,زیادہ
Zahidin,زاہدین
Zakour,زکور
Zainudheen,زینودین
Zakour,زکور
Zaynulabidin,زین العابدین
Zebadiyah,زبادیہ
Zulfateh,ذوالفقار
Zarija,زریجہ
Zulfiker,ذوالفقار
Zahraan,زہران
Zooran,زوران
Zaarif,ظریف
Zarmast,زرمست
Zahuk,زہوک
Zaghlool,زغلول
Zohen,زوہین
Zubaer,زبیر
Zarhgay,زرہگے
Zahy,زاہی۔
Zameri,زمری
Zaneesh,زینش
Zuheed,زہید
Zohoor,ظہور
Zehraan,زہران
Zaheir,ظہیر
Zahangir,ظہانگیر
Zaighum,ضیغم
Zakariyya,زکریا
Zulfeqar,ذوالفقار
Zimaam,ضیغم
Ziyadatullah,زیادت اللہ
Zakariyah,زکریا
Zultaf,ذلطاف
Zied,زید
Zulkfil,ذوالکفل
Zulfikkur,ذوالفقار
Zakiruddin,ذاکر الدین
Zaidanie,زیدانی۔
Ziydaan,زیدان
Zulfikhar,ذوالفقار
Zakkariya,زکریا
Zaied,زید
Zaufeer,ظوفیر
Zhobin,زوبین
Zawaad,زواد
Zhayan,زایان
Ziyaudeen,ضیاء الدین
Zouber,مرتضیٰ
Zulfaqar,ذوالفقار
Zamaam,زمام
Ziaulhak,ضیاء الحق
Zawea,زاویہ
Zulghina,زُلّینا
Ziyyad,زیاد
Zubeir,زبیر
Zeferino,زیفرینو
Zaimuddin,ضیغم الدین
Zakiriya,زکریا
Zinadin,زین الدین
Zulfaqaar,ذوالفقار
Ziaud,ضیاء
Zaieem,زعیم
Zulikram,ذولکرام
Zhubin,زوبین
Zubbair,زبیر
Zainuddeen,زین الدین
Zahied,زاہد
Zahauddin,ظہاؤالدین
Zakou,زکوٰۃ
Zamurah,زمرہ
Zakariyyah,زکریا
Zhafeer,ظفیر
Zulficar,ذوالفقار
Zackariah,زکریا
Zulghaffar,ذوالغفار
Zakawan,ذکاوان
Zakiyy,ذکیی
Zauhu,ذوہو
Zahirulhaq,ظہیر الحق
Zohoorul,ظہور ال
Zamaair,زمیر
Zhaahir,ظہیر
Zainubddin,زین الدین
Zakeei,زکیئی
Zulhimmah,ذلحمہ
Zahurhusen,ظہورحسین
Ziaulhuq,ضیاالحق
Zarkanay,زرکنائے
Zakaat,زکوٰۃ
Zaheeruddawlah,ظہیر الدولہ
Zakkeer,ذاکر
Zahhaak,زاہاک
Zahhaak,زاہاک
Zaqir,ذاکر
Zackarya,زکریا
Zakirulislam,ذکرالاسلام
