Name in English,Name in Urdu
Jaed,جید
Juel,جویل
Jibrail,جبرائیل
Jakir,جاکر
Jenit,جینیٹ
Jahed,جاہد
Jurej,جریج
Jaamil,جمیل
Jumail,جمیل
Jillu,جلو
Jadir,جدیر
Jedi,جیدی
Jasib,جاسب
Jazlaan,جزلان
Juhaim,جوہیم
Je,جی
Johir,جوہر
Jafin,جافین
Jubaid,جبید
Jasmir,جسمیر
Jarmin,جارمین
Jesim,جیسم
Jassem,جاسم
Jenul,جینول
Jaaquim,جاقیم
Jakub,جیکب
Jahlil,جہلیل
Juhair,جوہیر
Jassir,جسیر
Jebran,جبران
Jamshad,جمشاد
Jodd,جوڈ
Janish,جنیش
Jibal,جبل
Janif,جنیف
Jakin,جاکن
Jabri,جابری۔
Jeehan,جیہان
Jawn,جاون
Jubaer,جبیر
Jorin,جورن
Jaheen,جہین
Jul,جولائی
Jamun,جامن
Joyeb,جویب
Jalin,جالین
Jasiel,جسیل
Jafan,جفان
Jahul,جاہل
Javir,جاویر
Johen,جوہین
Jamon,جیمن
Jamsher,جمشیر
Jadeed,جدید
Jaseer,جسیر
Jaran,جاران
Johair,جوہیر
Jisar,جسر
Juheb,جوہیب
Jaymin,جیمین
Jhash,جھش
Jobair,جوبیر
Jashir,جاشیر
Jeroen,جیروئن
Jama,جما
Juday,جوڈے
Jehaan,جہاں
Jishaan,جشن
Jazly,جازلی
Jamari,جماری
Jabber,جابر
Jayyid,جید
Jefri,جیفری
Jam,جام
Juwaid,خیرو
Jassim,جاسم
Jerick,جیرک
Josheph,جوزف
Jinshad,جنشاد
Jahd,جاہد
Jasith,جسیت
Jahish,جاہش
Jamair,جمیر
Jafian,جفیان
Jalwan,جلوان
Jashman,جشماں
Jihaan,جہان
Jawwad,جواد
Jaishan,جیشان
Joygun,جوئے گن
Jabril,جبریل
Jubayr,جبیر
Jawid,جاوید
Jemile,جیمائل
Jibri,جبری
Jaram,جارام
Jashil,جشیل
Jaasir,جاسر
Jaminur,جمنور
Janid,جنید
Jashid,جشید
Jibraeel,جبرائیل
Jermal,جرمل
Jermel,جرمل
Jhumki,جھمکی
Jimal,جمل
Juneid,جنید
Jemim,جمیم
Jadur,جدور
Junaif,جنیف
Jimelle,جمیل
Jameen,جمین
Jaffar,جعفر
Juraiw,جوریو
Jezwin,جیزون
Julfikar,ذوالفقار
Jibriel,جبریل
Jalaludeen,جلال الدین
Jemel,جاہوید
Jusam,جوسم
Jamsha,جمشا
Jafe,جفا
Johd,جوہد
Jund,جنڈ
Jaumal,جمال
Jabrail,جبریل
Jaweed,جاوید
Jaem,جیم
Jidaan,جداں
Jawaid,جاوید
Jibaal,جبل
Jermiah,جرمیاہ
Jabyn,جبین
Jaser,جیسر
Junade,جنید
Junaide,جنید
Jadud,جدود
Jowhar,جوہر
Jodan,جودن
Jamail,جمیل
Jebil,جبیل
Jeyretan,جیریٹن
Jaazi,جازی
Jessien,جیسیئن
Jumuah,جمعہ
Jumuah,جمعہ
Jazoon,جازون
Junied,جونیڈ
Jabare,جبارے
Jumshaid,جمشید
Jalpit,جالپت
Jerrico,جیریکو
Jazwin,جازون
Jamen,جمین
Jibillah,جبلّہ
Jubril,جبریل
Jashik,جاشک
Jafer,جعفر
Jabaar,جبار
Jeshid,جیشید
Jadd,جد
Jouhar,جوہر
Jamed,جماد
Jafor,جعفر
Juail,جوئیل
Johaer,جوہیر
Joscha,جوشا
Jarmil,جرمل
Jimell,جمیل
Jalee,جلی۔
Jarmon,جارمن
Jarum,جارم
Jemelle,جیملے
Jomal,جومل
Jakie,جیکی
Jermell,جرمیل
Jobaira,جوبیرہ
Jaboor,جبور
Jahmil,جہمل
Jabb,جاب
Jareeh,جریح
Jarith,جریتھ
Jhangeer,جھانگیر
Jemahl,جمحل
Jabori,جبوری
Jamien,جمین
Jamaan,جمان
Jameelu,جمیلو
Jamshir,جمشیر
Junayde,جنیدے۔
Joozhar,جوزہر
Jamuh,جموح
Jahanggir,جہانگیر
Juwayn,جوائن
Jakif,جاکیف
Jahwed,ایاد
Jahhad,جاہد
Jarih,جریح
Jnab,جنب
Jalood,جلود
Jamaluddein,جمال الدین
Jefry,جیفری
Jeevanathan,جیوناتھن
Junaed,جنید
Jhazala,غزالہ
Jemeil,جیمل
Jalall,جلال
Jamale,جمالے
Jennelle,جینیل
Jawsa,جاوسا
Jamele,جمیلہ
Jallal,جلال
Jasmon,جیسمون
Jahmel,جہمل
Jawwaad,جواد
Jahlee,جہلی
Jamarl,جمرل
Jihaad,جہاد
Jarmal,جرمل
Jumaanah,جمانا
Jahmile,جہمائل
Jalaludin,جلال الدین
Josilyn,جوسلین
Jaffir,جعفر
Juayl,جوئیل
Jockie,جوکی
Jamion,جمیون
Jirhas,جرہاس
Jahmeil,جہمیل
Jabreel,جبریل
Jahfi,جحفی
Jamyl,جمیل
Jalahuddin,جلال الدین
Jemsheer,جمشیر
Jamiloun,جمیلون
Jahmeel,جہمیل
Jarraah,جراح
Jebraeil,جبرائیل
Jaliyl,جلیل
Jahie,جاہی
Jawdi,جودی
Janath,جنات
Jabbaar,جبار
Jabalah,جبلہ
Jamooh,جموہ
Jibriyal,جبریال
Jamaaldin,جمالدین
Javidkhan,جاویدخان
Jaraah,جراح
Jafaar,جعفر
Jawabir,جاوبیر
Jarraar,جرار
Javidh,جاوید
Jawd,جواد
Jamaul,جمال
Jamirudeen,جمیرالدین
