Name in English,Name in Urdu
Khirqah,خرقہ
Kaml,کمل
Kalaam,کلام
Kasri,کسریٰ
Kamran Hussain,کامران حسین
Kardum,کردم
Khadeesh,خدیش
Kardgaar,کردگار
Khannan,خنان
Khuwaild,خویلد
Khurt,خرت
Kashan Ahmed,کاشان احمد
Khasah,خاصہ
Kafaalat,کفالت
Khakbaz,خاکباز
Khurs,خرس
Khawaish,خویش
Khurram Ali,خرمعلی
Khamol,خمول
Khizar Ahmed,خضر احمد
Khair-Ul-Inam,خیر الانام
Khuvelid,خویلد
Kanoz,کنوز
Khudah Bakhsh,خدا بخش
Khasees,خسیس
Kaasher,کاشر
Khush-Ul-Han,خوش الحان
Khooban,خوباں
Kheet-Ul-Abyaz,خیط الابیض
Kharique,خرق
Khalil Ali,خلیلعلی
Khaseh,خاصع
Kalu,کالو
Khusroanjum,خسروانجم
Khairulbashr,خیر البشر
Kamaat,کماۃ
Kaeeb,کعیب
Kalaal,کلال
Kazim Hussain,کاظم حسین
Khushgawar,خوشگوار
Kamraan,کامران
Karaam,کرام
Kalaan,کلاں
Khasay,خاصع
Khamsun,خمسون
Khudawand Zadah,خداوند زادہ
Khisar,خصار
Khazib,خضیب
Khalifa Ali,خلیفہ علی
Khafeef,خفیف
Khuwaid,خوید
Khazay,خاضع
Khwanin,خوانین
Khiraf,خرف
Khiftan,خفتان
Kaoos,کاؤس
Khannan,خنان
Khatmat,خطمت
Khashoo,خشوع
Khajastah,خجستہ
Kiyan Ahmed,کایان احمد
Kamoos,کاموس
Khalf-Ul-Rashid,خلف الرشید
Kateeb,کتیب
Khandahzan,خندہ زن
Kaazem,کاظم
Khazher,خاثر
Khudaish,خدیش
Koshyar,کوشیار
Kaasir,کاثر
Khlit,خلیط
Kaukaab,کوکب
Khudawanad-e-mijazi,خداوند مجازی
Khamiss,خامس
Kharqeposh,خرقہ پوش
Khalud,خلود
Keqbaad,کیقباد
Kashan Hussain,کاشان حسین
Kamrul,کمرول
Kurdek,کردک
Khizaen,خزائن
Khadd,خد
Kaashed,کاشد
Khirmend,خرمند
Kanwel,کنول
Khitmat,خطمت
Khurram Hussain,خرمحسین
Khaziq,خازق
Kaasif,کاسف
Khejala,خجالا
Kasaam,کسام
Kanwel Nain,کنول نین
Khaksh,خاکش
Koshek,کوشک
Khajastgi,خجستگی
Khalwad,خلود
Kiyan Hussain,کایان حسین
Kaizen,کیزن
Kawakab,کواکب
Kermaani,کرمانی
Kafaayat,کفایت
Kibriyaa,کبریہ
Khawarique,خوارق
Khanbahadur,خان بہادر
Kaateb,کاتب
Keyasat,کیاست
Kareem Ahmed,کریم احمد
Kareem Ahmed,کریم احمد
Kamgaar,کامگار
Khassar,خصار
Khamcar,خام کار
Khadyau,خدیو
Khizaf,خذف
Khamrash,خام ریش
Khaztan,خضتان
Khirmast,خرمست
Khalifa Hussain,خلیفہ حسین
Kayden,کیڈن
Kaarz,کارز
Khawaraj,خوارج
Kashaaf,کشاف
Khinsan,خنسان
Khabrat,خبرت
Kamood,کامود
Khaveed,خوید
Kanboor,کنبور
Khidaf,خدف
Kanwer,کنور
Kalmaani,کلمانی
Khundang,خدنگ
Khushstar,خوش تر
Khataam,ختام
Kordin,کوردین
Khassa,خاصا
Kinza Hashmi,کنزا ہاشمی۔
Khashm,خشم
Kannaaf,کناف
Khaftah,خفتہ
Kharatursh,خاراترش
Khalwad,خلود
Kassoom,کسوم
Kareem Hussain,کریم حسین
Khandahmina,خندہ مینا
Khanda-i-Gull,خندہ گل
Khudaraseedah,خدا رسیدہ
Kaatef,کاتف
Khalifa Ahmed,خلیفہ احمد
Khuzaima Hussain,خزیمہحسین
Kashaani,کاشانی
Khusheedlaqa,خورشیدلقا
Kharoshan,خروشان
Khaner,خانر
Kalbaar,کلبار
Khizrat,خضرت
Kayaani,کیانی
Khazadah,خزادہ
Khaibershaikan,خیبر شکن
Khurram Ahmed,خرماحمد
Kinan,کنان
Khasisah,خصیصہ
Kalim Ahmed,کلیماحمد
Khlaaq,خلاق
Kardgar,کردگار
Kalim Hussain,کلیمحسین
Khashif,خاشف
Khamafarsa,خامہ فرسا
Khuzaima Ahmed,خزیمہاحمد
Khairandaish,خیر اندیش
Khirdmend,خردمند
Kalim Ali,کلیمعلی
Khuzaima Ali,خزیمہعلی
Kazim Ahmed,کاظم احمد
Kyan,کیان
Khakinahad,خاکی نہاد
Khalfan,خلفان
Khaja,خاجہ
Kamruddin,کمر الدین
Kayam,قیام
Kamrun,کامرون
Kawsar,کوثر
Kaisha,کائیشا
Khairul,خیرال
Kabil,کابل
Kaaf,کاف
Kayum,کیوم
Khokon,کھوکن
Kaiyan,کائیاں
Kaiden,کیڈین
Kaabir,کبیر
Kaader,قادر
Kaiz,کیز
Keem,کیم
Khaza,جمیر
Kaiser,قیصر
Kairan,کیرن
Kismat,قسمت
Kayes,کیز
Kairo,کیرو
Kiko,کیکو
Kaami,کامی
Kuddus,قدوس
Kihan,کیہان
Kaja,کجا
Kairon,کیرون
Khadar,کھدر
Konan,کونن
Kazan,کازان
Kalik,کالک
Kaiyum,قیوم
Kilab,کلاب
Kalesha,کلیشہ
Kafiya,قافیہ
Kiyam,کیام
Kaalim,کلیم
Kemal,کمال
Kasoor,قصور
Kaaiim,کائم
Kamaldeen,کمالدین
Kaamraan,کامران
Kaadir,قادر
Kaiwan,انیز
Khader,کھدر
Kyron,کیرون
Khali,خلی
Kiarash,کیارش
Kosu,کوسو
Kaba,کعبہ
Kaisar,قیصر
Kymani,کیمانی۔
Kaunain,کونین
Kaium,کیوم
Koray,کورے
Kurush,کروش
Khuda,خدا
Kini,کنی
Khairullah,خیر اللہ
Kayat,کیات
Khadri,کھدری
Kofi,کوفی
Khalek,خلیق
King,بادشاہ
Karman,کرمان
Kishwa,کشوا ۔
Kadim,کدیم
Kaim,کیم
Kad,کد
Kesh,کیش
Khalan,خلان
Kalfan,کلفان
Kurian,خازہ
Kewan,کیوان
Kalen,کیلن
Kail,کیل
Kayamuddin,قیام الدین
Kawser,کوثر
Kasham,کشم
Kindi,کنڈی
Kaylen,کیلن
Kahir,کہیر
Kalamuddin,کلام الدین
Kiram,کہرام
Kab,کب
Khunais,خنیس
Kaid,کید
Kalif,کلیف
Kifl,کفل
Kuran,قرآن
Kurban,قربان
Kamel,کامل
Kazin,کازین
Kayad,کیاد
Kawnain,کاونین
Kaison,کیسن
Khairi,خیری۔
Kalel,کالیل
Kador,کدور
Kanaz,کنز
Kasem,قاسم
Kyder,کیڈر
Kalaf,قلف
Kalique,کالیق
Kadun,کڈون
Kheer,کھیر
Koyan,کویان
Kyros,کیروس
Khoda,کھودا
Kounain,کونین
Khayum,خیوم
Kalandar,قلندر
Khajan,خازن
Kadyn,کدین
Kabeel,قابیل
Kadhar,کدھر
Kashama,کشامہ
Khinzeer,خنزیر
Kobir,کوبیر
Kaidan,کیدان
Kaifreen,کیفرین
Khayyum,خیوم
Kamden,کامڈن
Kaatib,کاتب
Katib,کاتب
Kyree,کیری
Khadari,کھڈاری
Khizer,خضر
Kurshid,کرشد
Kaled,کالد
Kulthum,کلثوم
Kayen,کین
Khori,خوری
Kaizaad,کیزاد
Karubiyin,کروبیئن
Khafif,خفیف
Khayat,خیاط
Kayim,قائم
Khaleed,خالد
Khemi,کھیمی
Kouros,کوروس
Kadon,کدون
Kasid,قاصد
Kamaluddeen,کمال الدین
Kalee,کالے
Kuthbudeen,کٹھبدین
Kianoush,کیانوش
Kedir,کیدیر
Kadan,کڈن
Khadamullah,خدام اللہ
Kamiel,کامیل
Khodadad,خداداد
Kaifin,کیفین
Keid,کیڈ
Kalama,کلمہ
Kasif,کاسف
Khuwailid,خویلد
Kazem,کاظم
Khalees,خلیس
Karany,کارنی
Khalidin,خالدین
Kaifee,کیفی
Kathe,کیتھے۔
Khilal,کھلال
Khouri,خوری
Kuram,کرم
Khiry,کھری
Khalilur,خلیلور
Kanzuddin,کنزالدین
Kaushar,کوثر
Kaushar,کوثر
Kaycie,کیسی
Karram,جوید
Kasran,کسران
Khrish,کھرش
Kousan,کوسن
Khaleem,خلیم
Khalel,خلیل
Kysar,کیسر
Kerim,کریم
Khalig,خلگ
Kiry,کیری
Kamlan,کاملان
Kasimir,کسمیر
Kardell,کارڈیل
Kalifa,خلیفہ
Kallel,کلیل
Kashef,کاشف
Kismath,کسمتھ
Khatamul,خاتمول
Kosal,کوسل
Kamaaluddeen,کمال الدین
Kashim,کاشم
Khiyar,کھیار
Kashiff,کاشف
Khulaid,خالد
Kifat,کفایت
Kasyaf,کسیف
Kadhir,قدیر
Khurshed,خورشید
Kezin,کیزین
Khalam,خلام
Kamayel,کامیل
Khalee,خیلی
Khyder,خیبر
Kayven,کیوین
Khufaf,خفاف
Khayru,مکرم
Kiraam,کہرام
Kalyk,کالک
Kamardeen,کماردین
Khulaif,خلیفہ
Kuraiman,کرم
Khaluq,خلق
Karriem,کریم
Khshayarsha,خشیارشا
Khazeer,خزیر
Kaazhim,کاظم
Keonn,کیون
Khailad,خلاد
Kaihaan,کیہان
Khaatim,خاتم
Khaldon,خلدون
Kadidu,کدیدو
Khorvash,خروش
Karukar,کروکر
Khayrat,خیرات
Khalidun,خالدون
Karrum,کرم
Khusaif,خصیف
Kohinur,کوہ نور
Kismatul,کسمتول
Khalifat,خلیفہ
Khayyir,منڈی
Khoshdel,خوشدل
Khayyar,خیار
Kariym,ملہان
Khafidh,خفیف
Khaalideen,خالدین
Khory,کھوری
Kysuan,کیسوان
Kamilan,کاملن
Koroush,کوروش
Kaifiyah,کیفیہ
Kashief,کاشف
Kadyr,قادر
Keyath,کیتھ
Kasym,قاسم
Khayree,خیری۔
Khaldoun,خلدون
Khalied,خالد
Khaalud,خالد
Khaalis,خلش
Khubayb,خبیب
Keaf,کیف
Kassym,کسیم
Kalead,کالاد
Kajimuddin,کاظم الدین
Kassem,قاسم
Khabur,خبر
Khallaad,خللاد
Khaleefah,خلیفہ
Kaeleb,کالیب
Kaliek,کالیک
Kamall,کمال
Khaldan,خلدان
Kahul,کہول
Kifayath,کفایت
Kausir,کوثر
Kaashiful,کاشفول
Khaseeb,خصیب
Khayaam,خیام
Khalial,خلیل
Khoulad,خولاد
Khalfun,خلفن
Kibaar,کبار
Kaarim,کریم
Khalaif,خلیفہ
Khabbaab,خباب
Khulafaa,خلفاء
Khatamur,خاتمور
Khuzayma,خزیمہ
Khalaaif,خلیفہ
Kahled,کاہلد
Khateebul,خطیب
Khulafa,خلیفہ
Kambujiya,کمبوجیا
Khaleil,خلیل
Khaashi,خاشی
Kerrim,کریم
Kaaseb,قصیب
Khaliqus,خلیقس
Khaleq,خلیق
Kazym,کاظم
Khaaliq,خلیق
Khashiyin,خاشیئن
Khaashieen,خاشین
Khaateer,کھتر
Khulaifah,خلیفہ
Kahlel,کہلیل
Khaliquz,خلیقوز
Khajamohinuddin,خاجاموہین الدین
Khaalidoon,خالدون
Khaleid,خالد
Kamboujiya,کمبوجیا
Khaarijah,خوارجہ
Khalead,خالد
