Name in English,Name in Urdu
Loh-e-Simin,لوح سیمیں
Lala Lab,لالہ لب
Lize,لیزے
Leaqat,لیاقت
Loh Shams,لوح شمس
Labwa,لبوہ
Lala Rukhsar,لالہ رخسار
Laeeqah,لیقہ
Laasani,لاثانی
Larmina,لارمینا
Laqa Afroz,لقاافروز
Laajwerd,لاجورد
Laaton Wali,لاٹوں والی
Laamiah,لامیہ
Lail Afroz,لیل افروز
Lala Azar,لالہ عذار
La'al,لعل
Laalah,لالہ
Lala Roo,لالہ رو
Laamtah,لامطہ
Luloo,لولو
Laareb,لاریب
Laateh,لاطہ
Laakhtah,لاخطہ
Labiqah,لبیقہ
Labeebah,لبیبہ
Losindah,لوسندہ
La'Sani,لاثانی
Lajjah,لجہ
Laq'aa,لقا
Laqa Ara,لقاآراء
Laffaz,لفاظ
Lizaa,لیزا
Lahnah,لحنہ
Lafeefah,لفیفہ
Lazeera,لزیرہ
Latipah,لطیفہ
Lamzah,لامزہ
Litaaf,لطیف
Lilofer,لیلوفر
Losiyaa,لوسیا
Lumaa,لمعہ
Lazirah,لزیرہ
Lataa,لتا
Leya,لیا
Laqa'at,لقاعت
Laqeez,لقیظ
Lasqah,لاصقہ
Lakhshaan,لخشاں
Lubree,لبری
Lakhmah,لخمہ
Laqa'a,لقاعہ
Lafifah,لفیفہ
Leilaa,لیلیٰ
Lima,لیما
Laviza,لاویزا
Lasoom,لثوم
Laazqah,لازقہ
Lamantah,لمنطہ
Lakhshah,لخشہ
Limra,لیمرہ
Lamaazah,لمازہ
Lutfaanah,لطفانہ
Lataazah,لتازہ
Laika,لائکا
Laiza,لائزہ
Liva,لیوا
Lazina,لازینا
Laisa,لیزا
Laisha,لائشہ
Lyba,لیبا
Luli,لولی
Laima,لائمہ
Liyah,لیاہ
Larin,لارین
Lika,لائکا
Laafira,لافیرہ
Lyrah,لیرا
Lutfa,لطفا۔
Laysha,لیشہ
Lamiya,لامیا
Layna,لینہ
Lubana,لبانہ
Lyan,لیان
Laiya,لایا
Lija,لیجا
Layah,لیہ
Laia,لایا
Lajina,لجینا
Luwaiza,لوئیزا
Linara,لنارا
Layba,لائبہ
Leyan,لیان
Laaiqa,لائقہ
Laaiba,لائبہ
Lareen,لارین
Lifa,لائفہ
Lizna,لزنا
Laziza,لازیزا
Laaiqah,لائقہ
Laizu,لائزو
Lawaiza,لوائیزا
Layha,لیہا۔
Layka,لائکا
Lazeena,لازینا
Lysha,لیشا
Lini,لینی
Lubina,لبینہ
Lebanon,لبنان
Lumna,لومنا
Lupa,لوپا
Linah,لینہ
Loubna,لوبنا
Luha,لوہا
Lidya,لیڈیا۔
Lihana,لحانہ
Lamiha,لامیحہ
Lailuma,لیلوما
Lutfun,لوٹفن
Linora,لنورا
Libah,لیبہ
Layli,لیلی
Lisna,لسنا
Linsha,لِنشا
Leesha,لیشا
Lalee,لالی
Lameesa,لیمیسا۔
Lamiz,لامیز
Laish,لائش
Lamba,لامبا
Layma,لیما
Lilas,لیلاس
Lateefah,لطیفہ
Labonna,لبونا۔
Lulua,لولوا
Leepa,لیپا
Luthufiya,لتھوفیہ
Lakiya,لکیہ
Leyza,لیزا
Lebeena,لبینہ
Liqa,لیقہ
Luthfiya,لتھفیہ
Leenah,لیناہ
Lasima,لسیما
Laeba,لائبہ
Lahza,لہزا
Lathifa,لطیفہ
Lamyea,لامیہ
Leili,لیلی
Laeeqa,لائیقہ
Laikha,لائکھا۔
Latheefa,حلیمہ
Lairah,لیرہ
Lakia,لکیہ
Lulwa,لولوا۔
Layeeqa,لئیقہ
Lamiah,لامیہ
Lamah,لامہ
Londyn,لندن
Lehaz,لہاز
Lailat,لیلۃ
Lakeya,لیکیہ
Layia,لایا
Louma,لوما
Lishana,لشنا۔
Layyina,لیینہ
Lasnaa,لسنا
Lavizah,لاویزہ
Lubeena,لبینہ
Labony,لیبونی
Liqaa,لقاء
Lubaiba,لبیبہ
Larifa,لاریفہ
Leyyah,لیہ
Lasiniyyah,لاسینیہ
Lehana,لہانہ
Laela,لیلہ
Lubaika,لوبیکا
Layika,لائیکا
Laiqah,لائقہ
Layyanah,لیانہ
Laikaa,لائکا
Laimah,لائمہ
Laquina,لاکینا
Lacking,کمی
Lamihah,لامیحہ
Lumeera,لومیرا
Lamasiah,لاماسیہ
Latipha,لطیفہ
Liga,لیگا
Laseena,لیسینہ
Laliyah,لالیہ
Leylah,لیلہ
Laylee,لیلی
Lhaam,لہام
Laayba,لایبہ
Lateegah,لطیگاہ
Lameeha,لمیہ
Lughah,لوگہ
Lutfia,لطفیہ
Lubnaa,لبنا
Lakeyah,لکیہ
Liesha,لیشہ
Lakhsha,لکشہ
Labisah,لبیسہ
Leynee,لینی
Lamiyaa,لامیہ
Latayif,محسن
Lilach,لیلاچ
Lutfah,رفیق
Liwaa,لیوا
Letifa,لطیفہ
Lakiyah,لکیہ
Lazimah,لازیمہ
Lavsha,لاوشا
Lenoa,لینوآ
Lameeza,لمیزہ
Layaali,لیالی
Lajwa,لاجوہ
Leeniyyah,لینییہ
Loloo,لولو
Leelia,لیلیا۔
Lakkia,لکیہ
Laylaa,لیلیٰ
Lutfye,لطفی
Linit,لنیت
Lijayn,لیجین
Lazinah,لازینا
Lillith,للیتھ
Lalaa,لالہ
Lubanah,لبناہ
Lakea,لیکیا
Lutfeya,لطفیہ
Lujayn,لوجین
Lizralais,لیزرالیس
Lutaifah,لطیف
Layliyyah,لیلیٰ
Laazima,لازیمہ
Luwaihah,لوایہہ
