Name in English,Name in Urdu
Banki,بانکی
Bahja,بحجة
Bazma,بزمہ
Batia,باطیہ
Bazif,بازف
Buhaysah,بُہسیہ
Barr,برر
Basafa,باصفا
Baqra,باقرہ
Basimah,بسیمہ
Bakhat,بخت
Benazeer,بنازير
Banafsaj,بنفسج
Berezira,برزرا
Beragan,بیراگن
Bakhit,بخِت
Basilah,بصیلاح
Bajalat,بجالت
Bahirah,بحيره
Baadar,بادر
Baheejah,بہیجہ
Bella,بیلا
Balluri,بلوری
Banuk,بنُک
Bariya,بریہ
Bukhdan,بخدن
Burdah,برضه
Betool,بتول
Banazeer,بےنظیر
Baigum,بیگم
Baharak,بہرک
Bikhtir,بِختر
Baadaama,بادامہ
Busaina,بثينة
Baseema,بسیمہ
Berka,بركة
Bibsbebe,بیبسببے
Baabak,بابک
Baabaie,ببئی
Baadaash,باداش
Baleegha,بلیغا
Basmat,بسمت
Badriyyah,بدرییہ
Buthayna,بتھینا
Baabarah,بابرہ
Badeeah,باديه
Baabizaan,بابیزان
Bizziza,بزیزا
Buzal,بذل
Bashasha,بشاشة
Baheeja,بهيجة
Bahirat,بہیرات
Bakhdan,بخدن
Behrokh,بهروخ
Buhthah,بهذه
Bahair,بہیر
Buqayrah,بقيرة
Buhayyah,بهيه
Bokhtar,بُختار
Bakirah,بکیرہ
Barsala,برسالة
Bahiyaa,بھیا
Buhjah,بحجة
Bassam,بسّم
Badiya,بدیہ
Buthaynah,بتھینا
Barka,برکہ
Bashre,بشری
Barjeesa,برجیسہ
Badyah,باديه
Basbas,باسباس
Banujah,بنُوج
Burzinkurush,برزنکرش
Bousseh,بوسے
Bajila,بجيلة
Balbala,بالبالا
Basus,بصُص
Buzla,بذلہ
Busrah,بسرعه
Bunanah,بنانه
Basaaria,بسارة
Banou,بنو
Bari'ah,باریہ
Beela,بیلا
Bashnin,بشنین
Bahiyyah,بهيه
Batina,باتنة
Babbi,ببی
Bakarah,بكره
Burakhdat,برخدت
Behbaha,بہبہا
Baysan,بيسان
Burhumat,برھمت
Bahijah,بهيجة
Bintulbahr,بنت البحر
Bazala,بازالة
Baraaa,براء
Balqees,بلقیس
Bahiyya,بهية
Bakhtawara,بخطورة
Burum,بوروم
Bi Bi,بی بی
Bahiga,بهيجة
Buaa,بوا
Bashiga,بسیغا
Bustan,بوسطن
Bangi,بانگی
Basemah,باسمه
Bazriqa,بزرقة
Bathshira,بتہشیرا
Barjaa,برجاء
Bazegha,بازغة
Basinah,بثينه
Busayrah,بصيره
Bassama,بسمة
Baraim,برايم
Baaji,ًااجی
Bisharah,بشره
Barraqa,بارقة
Busr,بوسر
Baandi,باندی
Baoidhi,باؤدیھ
Banou,بانو
Baydah,بيده
Batinah,بطنه
Biaah,بیہ
Beshi,بیشی
Bedaa,بیدا
Bena,بینا
Bareena,برینا
Beenaa,بینا
Bukhaari,بخاری
Barin,برین
Bad-e-Saba,بادصبا
Budhee,بدھی
Bena,بینا
Boraan,بوران
Beeh,بیہ
Badin,بدین
Badeer,بدیر
Bazmi,بزمی
Barya,بریہ
Burka,برکہ
Bashra,بشرا
Barkhi,برخی
Benazira,بے نظیرہ
Baadshah,بادشاہ
Bazira,بزیرہ
Batiya,بطیہ
Baadi,بادی
Badoor,بدور
Baaria,باریہ
Bandoo,بندو
Boneeta,بونیتا
Baakh,باخ
Baadiya,بادیہ
Baana,بانہ
Behah,بہاء
Bushira,بشریٰ
Baasha,باشہ
Badria,بدریہ
Bahin,بہین
Baakrah,باکرہ
Baaghan,باگھن
Barzam,برزم
Baaima,بائمہ
Bairam,بیرم
Bastaan Afroz,بسان افروز
Breen,برین
Bariat,باریعت
Bani Khanum,بنی خانم
Binnat,بنت
Barein,برین
Breeq,بریق
Braziya,برازیہ
Baadpaa,بادپا
Bushrah,بشریٰ
Baalidah,بالیدہ
Baafindah,بافندہ
Bazam Araa,بزم آراء
Baadla,بادلہ
Bahih,بہیہ
Baakhtar,باختر
Baafta,بافتہ
Bataha,بطحہ
Binaa,بینا
Baadirah,بادرہ
Baajrah,باجرہ
Braahin,براہین
Baanu,بانو
Baagheesry,باگیسری
Bashaarat,بشارت
Bazm-e-Alam,بزم عالم
Bashma,بشمہ
Bundia,بندیا
Basheerah,بشیرہ
Bahramand,بہرہ مند
Burdbaar,بردبار
Baanki,بانکی
Bazhi,بزحی
Baqiah,باقیہ
Bissmillah,بسم اللہ
Baddia,بدیا
Baazla,باذلہ
Bajli,بجلی
Baraheen,براہین
Bashmool,بشمول
Baarik Allah,بارک اللہ
Baqila,باقلہ
Behrawer,بہرہور
Baigi,بیگی
Barisham,بریشم
Baazgha,بازغہ
Baardah,باردہ
Berjis,برجیس
Barqah,بارقہ
Berhi,برحی
Bazool,بذول
Baatiya,باطیہ
Beraq,بیراق
Baserat,بصیرت
Badeehi,بدیہی
Bahishtaan,بہشتن
Behlool,بہلول
Bassima,بسیمہ
Baasala,باسلہ
Baazyaab,بازیاب
Badeiya,بدیعہ
Bazha,بزحہ
Bairem,بیرم
Biltee,بلتی
Baasna,باسنا
Bukht,بخت
Baiema,بائمہ
Beigam,بیگم
Beilaa,بیلا
Bahijt,بہجت
Batoola,بتولہ
Bazeen,بزین
Badrah,بدرہ
Badamah,بادامہ
Baasqa,باسقہ
Baalmarah,بالمرہ
Barahaam,براہام
Baaqia,باقیہ
Baasleeq,باسلیق
Baazak,بازک
Baraar,برار
Basja,بزجہ
Baaz Kusha,بازکشا
Basseerat,بصیرت
Behraaz,بہراض
Beizaa,بیضا
Battir,بتیر
Baslaa,بسلہ
Bassirat,بصیرت
Bukhtawar,بختاور
Baasti,باستی
Badagh,بداغ
Badraqaa,بدرقہ
Baazaf,بازف
Baghiaa,بغیا
Bantiya,بنتیا
Bakrah,باکرہ
Baidil,بیدل
Beerial,بیریل
Battyaaz,بتیاز
Bunsee,بنسی
Baazig,بازغ
Bitaral,بتعرل
Badaah,بداح
Basmalaah,بسملہ
Bajlaa,بجلہ
Barhoon,برہون
Binnish,بینش
Barkatt,برکت
Baasita,باسطہ
Binaat,بناۃ
Bezl,بزل
Bayaad,بیاد
Behaar,بہار
Baass,باس
Baashid,باشد
Bahergee,بہرگی
Baarindah,بارندہ
Basifa,باسفہ
Basaarat,بصارت
Battool,بتول
Batrah,بطرہ
Bashaaratt,بشارت
Bataalat,بطالت
Baidaar,بیدار
Balighah,بلیغہ
Baasila,باسلہ
Balaadeh,بلادہ
Bakhtyaar,بخت یار
Bukhsh,بخش
Basseet,بسیط
Bahageer,بہاگیر
Bakhtiah,بختیہ
Baarrah,بارہ
Bahaameen,بہامین
Bakhavish,باخویش
Bilaawal,بلاول
Buswaal,بثوال
Baasaood,باسعود
Baltaa,بلتہ
Baatarah,باترہ
Berjiah,برجیہ
Barbah,بربہ
Bandaar,بندار
Bazlaa,بزلہ
Baarqa,بارقہ
Baqrah,باقرہ
Basaak,بساک
Badragh,بدرغ
Bishashat,بشاشت
Baasmaa,باسمہ
Baghaazi,بغازی
Baasirah,باصرہ
Bakhden,بخدن
Beryaar,بریار
Bakkeet,بکیت
Bullbul,بلبل
Balinaas,بلیناس
Biraagan,بیراگن
Behameen,بہامین
Basmaa,بسمہ
Badsair,بادسیر
Berjisa,برجیسہ
Bazaa'at,بضاعت
Bunyaad,بنیاد
Basaalat,بسالت
Bahaawar,بہاور
Bazmah,بزمہ
Bazkusha,بازگشاء
Basank,بژنک
Bakaarah,بکارہ
Baazkha,بازخہ
Biba,بیبا
Balakhsh,بلخش
Bazja,بزجہ
Bakaauli,بکاؤلی
Bakhtaawer,بختاور
Balkaata,بلکاتہ
Behnaam,بہنام
Bakhtrasa,بخت رسا
Barjesiah,برجیسیہ
Bundelan,بندیلن
Basraahat,بصراحت
Baneen,بنین
Bariha,بریحہ
Bismi,بسمی
Bazmafroz,بزم افروز
Binte,بنتے
Biya,بیا
Bareeha,بریحہ
Bisha,بیشا
Beevi,بیوی
Binisha,بنیشا
Bazila,بازیلہ
Belha,بیلہا
Biva,بیوا
Barfi,برفی
Basmina,بسمینہ
Barsa,بارسا
Basera,بسیرا
Bilkisu,بلکیسو
Bini,بنی
Bana,بانا
Baisha,بائیشا
Baisha,بائیشا
Bayyinah,بیینہ
Badrun,بدرن
Bahara,بہارہ
Bariza,باریزہ
Basia,بسیا
Baiyan,بائیان
Breeha,بریہا
Badur,بدور
Bakira,بکیرہ
Badaya,بدایا
Baraha,براہا
Basita,بسیتا
Benafsha,بینفشہ
Bismiya,بسمیہ
Bathul,بیتول
Benza,بینزا
Basara,بصرہ
Basmala,بسمالہ
Baseera,بصیرا
Bho,بھو
Banaz,جانباز
Bukra,بکرا
Bashara,بشرہ
Bayda,بیدا
Bishara,بشارا۔
Bahria,بحریہ
Binusha,بنوشا
Barlin,بارلن
Begu,بیگو
Begu,بیگو
Bayyinat,بیعینت
Bathool,باتھول
Bilsha,بلشا
Badira,بدیرہ
Badya,بدیا
Bayza,بایزہ
Binafsha,بنفشہ
Bahare,بہارے
Badeea,بدیعہ
Baarizah,باریزہ
Badeela,بدیلہ
Barveen,باروین
Badiyah,بدیعہ
Bishaam,بشام
Barikah,بریقہ
Baseerah,بصیرہ
Belkis,بیلقیس
Besharat,بشارت
Badarunnisa,بدرالنساء
Bismitha,بسمتھا
Bushara,بشریٰ
Bazela,بازیلا
Bashaer,بشیر
Badariya,بدریا
Badiha,بدیحہ
Banah,بناہ
Besjana,بیسجانا۔
Bilkeesa,بلکیسا
Basmin,بسمین
Balsam,بلسم
Badawiya,بدویہ
Behisth,بہشت
Bahisha,بہیشا
Bayyina,بیینہ
Bazm,بزم
Banoo,بانو
Buhaisah,بوہیسہ
Bagum,بیگم
Bayaan,بیان
Baaqiyah,بقیع
Betoole,بیتول
Baegum,بیگم
Baduah,بدویہ
Badeah,بدیہ
Barnaly,برنالی
Bakhtiyari,بختیاری
Balkees,بالکیز
Bushirat,بشیرات
Basiqat,باسقات
Balkies,بالکیز
Basama,بسامہ
Baheela,بہیلہ
Bishma,بشمہ
Bhajat,بھجت
Bukrah,بکرہ
Bashaira,بشیرہ
Bidayat,بدعت
Bawasim,باوسیم
Buduriya,بدوریا
Barikaa,باریکا
Bishmi,بشمی۔
Bariyya,باریا
Benasir,بناصیر
Bazya,بجیا
Bahiri,بہری
Bashitha,بشیتھا
Barizia,باریزیہ
Bashrah,بشریٰ
Bidayah,بدائع
Badhariya,بڈھاریا
Basoos,باسوس
Badrai,بدرائی
Benzeera,بینزیرہ
Bandgi,بندگی
Buthainah,بوتھائینہ
Bahisa,بہیسا
Bahriya,بحریہ
Benefsha,بینفشہ
Badeeda,بدیدہ
Butaila,بوٹیلہ
Bisaat,بساط
Burhanah,برہان
Baktawar,بختاور
Buthanaya,بوتھانایا
Bassma,بسمہ
Batlaa,بٹلہ
Bilqys,بلقیس
Basiraa,بسیرا
Baghisha,بگھیشہ
Barikka,باریکہ
Baddrun,بدرن
Betulle,بیتول
Benazer,بینظیر
Basimia,بسیمیہ
Balaghah,بلاغہ
Buraikaat,بریکات
Breyaja,بریجا
Bashurah,بشورہ
Basalah,بسالہ
Basiqa,بسیقہ
Bariqua,باریقہ
Banaan,بنان
Bhenjir,بھنجیر
Bayzaa,بایزہ
Bujaybah,بوجائبہ
Baseemah,بسیمہ
Budaira,بڈیرہ
Baazighah,بازیگاہ
Bahraa,بہرہ
Basoomah,بسومہ
Batlah,بتلہ
Baydhaa,بیدھا
Baseemaa,بسیما
Binaafsha,بنافشہ
Baheerah,بحیرہ
Billqes,بلقیس
Balquees,بالکیز
Balqish,بلقیش
