Name in English,Name in Urdu
Hajarah,حاجرا
Haneefa,حنیفہ
Haniyyah,ہنیہ
Haajar,هاجر
Hager,هاجير
Haziqa,حاذقہ
Hamidah,حمادی
Hayrah,حايره
Hazeem,ہضیم
Hila,هيلا
Hirah,حيره
Hengameh,ہنگامہ
Hawaa,حوا
Hifza,حفضہ
Habasha,حباشیہ
Hurmat,حرمت
Houri,حوری
Hubayshah,حبيشة
Hamdiyah,حمديه
Huriyyah,حُریہ
Humaida,حميدة
Hasinah,حسینہ
Hania bano,ہانیہ بانو
Husba,حسبہ
Humra,حمرا
Hazima,هزيمة
Hafs,حفص
Haiela,ہائلہ
Hayaam,ہیام
Hurriya,حورية
Humairaa,حميراء
Haadiyah,حادیہ
Hadayat,ہدایت
Halifa,حلیفہ
Hester,ہستر
Hormat,ہُرمت
Helai,هلي
Haalimah,حالمه
Hiba Noor,حبا نور
Husay,حسي
Hoyam,هويام
Hamamah,حمامه
Hanifah,حنیفہ
Hayet,حيت
Hassana,حسانا
Hakma,حاکمہ
Hawazin,هوازن
Hinaa,حنا
Hudun,حضن
Hazimah,هزيمة
Hediyeh,هدیه
Huraiva,ہروا
Huriyah,حوريه
Hujayrah,حجيرة
Hassanah,حسّنہ
Hamasi,حماسی
Habeekah,حبيقة
Hujaimah,حجمه
Hazafa,حذافہ
Hamayat,حمایت
Hajun,هاجون
Hukmi,حکمی
Hamata,حماطہ
Hashmat,حشمت
Haadia,ہادیہ
Haaba,ہبہ
Hasnah,حسنه
Haamidah,هامده
Hazira Bano,ہزیرہ بانو
Harisah,حريصه
Haeda,هذا
Huboi,حبوئی
Humaa',حُما
Hajjah,حاجه
Hawiya,هوية
Hamideh,حمیدہ
Haila,ہائلہ
Hanym,ہنیم
Hamiat,حمیت
Hayfa',حیفاع
Haadah,حادہ
Haadiss,حادث
Hamariweb,ہماری ویب
Haafdah,حافدہ
Haafezah,حافزہ
Husnaa,حسنیٰ
Haeeda,ہائیدہ
Hantama,حنتمة
Hujaymah,حجيمة
Haboos,حبوس
Hasibah,حسیبہ
Hirkil,ہرکل
Hakimah,حكيمه
Hunaidah,هنيدة
Hajna,هاجنا
Humaila,حملة
Hammada,حمادة
Hushaima,هشيما
Hauba,حؤبا
Hajila,ہاجلہ
Haideh,حیدہ
Hesther,ہیشتر
Haseema,حسیمہ
Haruni,ہارُنی
Harona,ہارونہ
Hazra,حاذرہ
Hasifah,حصيفة
Hunus,ہنس
Hiba Batool,حبا بتول
Hadbaa,هدباء
Hanoon,حنون
Huwaidah,حوده
Hebaorhiba,حبرهبا
Hettie,ہتتی
Hureaira,ہریرہ
Huzuz,حظوظ
Halyat,ہلیت
Husniya,حسنية
Hulya,ہلیہ
Haffafa,حفاف
Haleefa,حليفة
Hastee,ہستی
Hamdunah,حمدُنہ
Haarithah,حارثه
Hamael,حمائل
Hulah,ہلہ
Hamraa,حمراء
Hira Noor,ہرانور
Hukaymah,حكيمه
Husniyah,حسینیہ
Haijuman,ہیجمن
Hmiua,حامیہ
Hafthah,حفتھاہ
Haseenah,حسيناه
Hayed,هايد
Hawadah,حوده
Haqikah,حقیکه
Hazan,حزن
Hulyah,هوليه
Humaima,حمائمہ
Hazzafa,حذفة
Humaydah,حميده
Hajia,حاجیہ
Heram,حرم
Husn Sabeeh,حسن صبیح
Hoorish,حورش
Hoore Ain,حور عین
Harvespagah,ہروسپاگاہ
Haya Zainab,حیا زینب
Helima,حليمة
Hutaf,هوتاف
Husanah,حسینہ
Habal,حبل
Hayud,هايد
Hayana,حیانہ
Hab,حب
Hasn Khez,حسن خیز
Haqeeqat,حقیقت
Hittie,ہتتی
Hamia,حامیہ
Hazama,ہذامہ
Hammal,ہمل
Huwaydah,هويدة
Hulwah,حلوه
Hanata,حناطہ
Haujamat,حجامت
Hajra,حاجرہ
Hijran,ہجراں
Hatma,حاطمہ
Husaama,حسام
Hamila,ہاملہ
Hafia,حفیہ
Haviya,حاویہ
Hayma,ہائمہ
Haania,ہانیہ
Hameeza,حمیذہ
Heefa,ہیفا
Hurrah,حرہ
Hareem Zehra,حریم زہرہ
Hujayyah,حجيه
Hayaa,حیاء
Hekmat,حکمت
Hazeen,حزین
Hadifa,ہادفہ
Hafsa bint Umar,حفصہ بنت عمر
Hanem,ہانم
Hazina,ہزینہ
Heefa,ہیفا
Hurulain,حورالعین
Halawat,حلاوت
Hidat,حدت
Hazman,ہزمان
Hamiza,حامزہ
Hadba,حدباء
Harfat,حرفت
Haainah,حائنہ
Haifah,حائفہ
Hafiyah,حفیہ
Hameema,حمیمہ
Hasama,حسامہ
Hamber,ہمبر
Hasma,حسمہ
Hafeed,حفید
Hazem,ہضیم
Haamiz,حامض
Hamdah,حمدہ
Haajj,حاج
Halta,ہالتہ
Humari web,ہماری ویب
Hab-Ul-Mateen,حبل المتین
Hameda,حمیدہ
Haajiz,حاجز
Hasala,حسالہ
Hoot,حوت
Haaiqah,حائقہ
Haafzah,حافظہ
Haajbah,حاجبہ
Haaidah,حائدہ
Haamedah,حامدہ
Haajiah,حاجیہ
Hammat,حمت
Haleemah,حلیمہ
Haajat,حاجت
Heemah,حیمہ
Hinza,ہنزہ
Haaiel,حائل
Hasala,حسالہ
Herwah,حروہ
Harfti,حرفتی
Haakimah,حاکمہ
Habeebah,حبیبہ
Hasheema,ہشیمہ
Haamzah,حامزہ
Hifsaah,حفصہ
Hapsah,حفصہ
Humeirah,حمیرا
Hani Batool,ہانی بتول
Haroona,ہارونہ
Hazqa,حذقہ
Haseebah,حسیبہ
Hoozan,ہوزان
Hazaa,حذا
Hadiqah,حدیقہ
Hamaamah,حمامہ
Hannaa,حنا
Hussnaa,حسنا
Henza,ہنزا
Hazba,حازبہ
Haarah,ارہ
Hamilah,حمیلہ
Haffeez,حفیظ
Hareemah,حریمہ
Hasnee,حسنی
Harrir,حریر
Haniad,ہنید
Habur,حبور
Hyaat,حیات
Harasa,حارثہ
Halifah,حلیفہ
Haazir,حاضر
Hameemah,حمیمہ
Hazree,حضری
Hizt,ہزت
Haieka,حائقہ
Hajjal,حجل
Haanseer,حانصیر
Hazzeem,حضیم
Hooram,حورام
Hurmut,حرمت
Haraafah,حرافہ
Haaniss,حانث
Haasar,حاثر
Hasaat,حسات
Hijjaab,حجاب
Hisaan,حسان
Hasheesh,حشیش
Hawwaa,حوا
Husnah,حسنہ
Hussn,حسن
Hassrat,حسرت
Hajjel,حجل
Hawaal,حوال
Hardah,حردہ
Haasibah,حاسبہ
Hablah,حبلہ
Haashiyah,حاشیہ
Hazzar,حضر
Heeposh,ہیپوش
Haneefah,حنیفہ
Hiwaal,حوال
Haaziya,حازیہ
Hamaaenah,حماینہ
Hariree,حریری
Haashdah,حاشدہ
Haatifah,حاطفہ
Hakeema,حکیمہ
Hammerah,حمیراہ
Hameyat,حمیت
Hussnah,حسنہ
Hurrmat,حرمت
Harreem,حریم
Husaalah,حسالہ
Hazaaqat,حذاقت
Humaa,حُما
Hamaizah,حمیذہ
Hezm,حزم
Hasseen,حسین
Hadayyat-un-Nisa,ہدایت النساء
Humariweb.com,ہماری ویب
Hadayyat-un-Nisa,ہدایت النساء
Heyaat,حیات
Haatimah,حاطمہ
Humaiza,حمائزہ
Hayaanah,حیانہ
Haawah,حاوہ
Haleelah,حلیلہ
HusnAraa,حسن آراء
Hikmatee,حکمتی
Helbad,ہلبد
Hammidah,حمیدہ
Hammaas,حماس
Hazal,ہزل
Hujjatah,حجتہ
Hadaasat,حداثت
Haawat,حاوت
Haaziqah,حاذقہ
Haarij,حارج
Haazbah,حازبہ
Huliyah,حلیہ
Hasseenah,حسینہ
Haazrah,حازرہ
Hyra,ہیرا
Husan Sabeeh,حسن صبیح
Haazibah,حازبہ
Hammaadah,حمادہ
Hasseel,حسیل
Hinnaa,حنا
Hullaah,حلہ
Haieda,حائدہ
Haieda,حائدہ
Halbaah,حلبہ
Hizra,حزرہ
Herbah,حربہ
Hasn Khez,حسن خیز
Hanaann,حنان
Hassnaat,حسنات
Hayasiyah,حیاثیہ
Huriyaa,حوریہ
Hammiat,حمیت
Haduwar,حدور
Habashiyah,حباشیہ
Haazirah,حاذرہ
Hasimaah,حسیمہ
Haarsah,حارثہ
Hairatt,حیرت
Hassn,حسن
Harmaah,حرمہ
Hassaam,حسام
Haashimah,حاشمہ
Hammraa,حمرا
Haazifah,حاذفہ
Hatah,حاطہ
Hoozan,ہوزان
Haighah,حائغہ
Harrsaan,حرسان
Haieka,حائقہ
Hadayyat-un-Nisa,ہدایت النساء
Hameela,حمیلہ
Hanya,ہانیا
Haqashanah,حق آشنا
Huliyaah,حولیہ
Hanbaah,حنبہ
Husaamah,حسامہ
Haatah,حاطہ
Hafizaah,حفیظہ
Hamaatah,حماطہ
Haazurah,حاذورہ
Hamaalah,حمالہ
Haarooni,حارونی
Hennaa,حنا
Haraarr,حرار
Hiraarr,حرار
Hisaabah,حسابہ
Hinaatah,حناطہ
Hashira,ہاشیرہ
Hazqah,حزہ
Hunaina,حنینا۔
Habibi,حبیبی۔
Hazzeez,حضیض
Hanaya,حنایا
Haira,ہیرہ
Hunaiza,حنائزہ
Haiza,ہائیزہ
Hadisa,حدیسہ
Heza,ہیزا
Hayra,حائرہ
Hinaya,حنایا
Hyza,ہائزا
Humasha,ہماشا
Hifsa,حفصہ
Hudaiba,حدیبہ
Habi,حبی
Huba,ہبہ
Hamsha,ہمشہ
Hazwa,حزوا
Heeba,ہیبہ
Hifa,حیفہ
Hanana,حنا
Haseeba,حسیبہ
Hamina,حمینہ
Haika,ہائیکا
Huneza,ہنیزا
Hilda,ہلڈا
Hadiza,حدیزہ
Habsa,حبسہ
Hussaina,حسینہ
Hayla,حائلہ
Hajima,حاجیمہ
Huraima,حریمہ
Hijra,حجرہ
Hishma,ہشمہ
Hasbiya,حسبیہ
Haliza,حلیزہ
Halina,حلینہ
Hija,حجا
Hairin,ہیئرین
Haafiya,حافیہ
Humaina,حمینہ
Hora,ہورا
Humaisa,حمیسہ
Huru,ہورو
Heyza,ہائزا
Hisba,حسبہ
Hesa,وہ ایک
Hasba,حسبہ
Haida,حیدہ
Huzaina,حزینہ
Haajarah,حجرہ
Huzaila,حزیلہ
Haafila,حافظہ
Hadisha,حدیشہ
Hamima,حمیمہ
Humama,ہمامہ
Hibza,ہبزہ
Hayrin,ہیرین
Hapsa,ہاپسہ
Hoorulain,حورلین
Hosneara,حسنیرہ
Hadina,ہادینا
Huzayma,حزیمہ
Haajira,ہاجیرہ
Hazika,ہازیکا
Haneena,حنینہ
Halawa,حلوہ
Hyrah,ہائرہ
Hamasa,حماسہ
Haliya,حلیہ
Hubba,حبہ
Haslin,حسلن
Humasa,ہمسہ
Hussaini,حسینی
Haisa,ہائیسہ
Hafila,حفیلہ
Haafiza,حافظہ
Halila,ہلیلہ
Hyna,حنا
Heiza,ہیزا
Halla,ہللا
Hafiya,حفیہ
Humira,حمیرا
Hairah,حائرہ
Haajara,ہاجرہ
Hebah,زوبر
Haafidhaat,حفیظات
Hilani,ہلانی
Haakima,حکیمہ
Heeza,ہیزا
Heira,ہیرا
Huwaida,حویدہ
Habsha,حبشہ
Hafija,حافظہ
Hamizah,حمزہ
Hanane,حنانے
Hyfa,ہائفا
Hikma,حکما۔
Hosai,ہوسائی
Hyda,ہائیڈا
Huraina,حورینہ
Haana,ہانا
Hawraa,حوراء
Hannath,ہنات
Hilya,ہلیا
Houria,حوریہ
Hamama,حمامہ
Homera,ہومرا
Hafzah,حفظہ
Heria,ہیریا
Hisa,ہیسا
Hazana,حزانہ
Humai,ہمائی
Hunaizah,حنائزہ
Humayra,حمیرہ
Hureen,حورین
Haezal,ہیزل
Hanisah,ہانیہ
Helay,ہیلے
Hudi,ہودی
Humma,ہما
Hyannis,ہینیس
Hashmeen,ہاشمین
Hasmina,حسمینہ
Hezba,حزبہ
Hizana,حزانہ
Haslina,حسنینہ
Hoorein,حوریں
Huzairah,حزیرہ
Halimat,حلیمہ
Hoori,حوری
Hayda,ہائڈا
Helma,ہلما
Hafna,حفنا
Habon,ہابون
Hilah,ہلہ
Hazwani,ہزوانی
Hayrunnisa,حائرونسہ
Hayba,حیبہ
Homayra,ہومائرہ
Haleena,حلینہ
Hamisha,حمیشہ
Haaniya,ہانیہ
Habiza,حبیزہ
Husena,حسینہ
Homaira,ہومائرہ
Haliyah,حلیہ
Hamnaa,حمنہ
Hibaq,حبق
Hananiah,حنانیہ
Hafifah,حذیفہ
Hanuna,ہنونا۔
Hazeera,حزیرہ
Hameera,حمیرا
Hiqa,ہیکا
Hafsha,حفشہ
Haziqah,حزیقہ
Hasanah,حسنہ
Hisra,ہسرہ
Hababa,حبابہ
Hydee,ہائیڈی
Hunaisa,ہنیسا
Hunaisa,ہنیسا
Hubabah,حبابہ
Houriya,حوریہ
Hadeeqa,حدیقہ
Haneesa,حنیہ
Hafsana,حفصہ
Hasima,حسیمہ
Huzia,حوزیہ
Hyrine,ہائرائن
Habbay,حبّے
Huzifa,حذیفہ
Hafina,حفینا
Huzrah,حزرہ
Husnia,حسینیہ
Hemda,ہمدا
Hunaira,حنیرہ
Hurvash,ہورواش
Haanin,حنین
Habika,حبیقہ
Hasniya,حسنیہ
Husbana,حسینہ
Hannanah,حنانہ
Hafizha,حذیفہ
Hufsa,حفصہ
Hannia,ہانیہ
Horeezah,حوریہ
Hevin,ہیون
Haneeya,حنیہ
Hemma,ہما
Haniska,ہانیسکا۔
Husnabanu,حسن بانو
Hafseen,حفسین
Hadal,ہدل
Himayah,ہمایہ
Hudah,ہدہ
Hinnah,ہنہ
Hullah,ہلہ
Hashna,ہاشنا
Hamimah,حمیمہ
Husnbano,حسن بانو
Hussena,حسینہ
Hanayah,حنایہ
Hazirah,حزیرہ
Hasnaat,حسنات
Habisha,حبیشہ
Hizha,حزہ
Hishana,ہشنا
Hasrin,حسرین
Horiyah,حوریہ
Hafshah,حفشہ
Hooriyah,حوریہ
Humeira,حمیرا
Haresa,ہریسہ
Hatima,حاتمہ
Harana,ہرانا
Hareena,ہرینا
Habibu,حبیبو
Hamdiya,حمدیہ
Hamdha,حمدہ
Hagara,ہاجرہ
Hazare,ہزارے
Healing,مندمل ہونا
Halyna,ہالینا
Hutun,ہٹون
Hefza,حذیفہ
Huboor,حبور
Hurlin,ہرلن
Hodah,ہودہ
Hajer,ہاجر
Hunera,ہنیرا
Hilyah,ہلیا
Habeba,حبیبہ
Humaria,حمیریہ
Hagi,ہاگی
Hebba,حبیبہ
Haola,ہاولا
Hazeena,حزینہ
Hadda,ہدہ
Hussana,حسینہ
Hissana,حسانہ
Hzim,ہزیم
Hamath,حمات
Hawada,حوادہ
Hindah,ہندہ
Hassna,حسنہ
Hafeera,حفیرہ
Husniyyah,حسنیہ
Hujaira,ہجیرہ
Hymah,ہیمہ
Hidayati,ہدایتی
Hajjra,حجرہ
Haia,حیا
Hamdanah,حمدانہ
Hadaiq,حدائق
Hanein,حنین
Hadah,ہدہ
Habiyyah,حبیحہ
Hashrat,حشرت
Hattabah,حطبہ
Haseefa,حذیفہ
Hairia,ہیریا
Habibiyyah,حبیبیہ
Hasisah,حیسیہ
Hafeezah,حفیظہ
Hurya,حوریہ
Hasefa,حذیفہ
Habishka,حبشکا
Hennah,مہندی
Hainah,حنیہ
Hassona,حسنہ
Habeesa,حبیصہ
Hizzah,حزہ
Hafisha,حفیشہ
Hifaza,حفاظہ
Hadiel,ہادیل
Haniyya,ہانیہ
Hillda,ہلڈا
Hanifiyyah,حنفیہ
Halyah,حلیہ
Hafeefa,حذیفہ
Hijriyyah,ہجری
Haydara,حیدرہ
Himalsha,ہمالشا
Hudie,ہوڈی
Haifaa,حذیفہ
Hathun,ہتھون
Hasnaa,حسنہ
Hajraa,ہاجرہ
Hanyah,ہانیہ
Houdah,ہودہ
Hanzul,ہنزول
Hameedah,حمیدہ
Hadeeya,حدیہ
Hazeerah,حزیرہ
Haidha,حیدہ
Haibah,حائبہ
Huriaa,حوریہ
Hafizat,حفیظت
Hubbah,ہبہ
Hasuna,حسنہ
Hafisa,حفیصہ
Hafsahh,حفصہ
Haurvatat,حوروتات
Hossina,حسینہ
Hathifa,حطیفہ
Hureyn,حورین
Husaimah,حسینہ
Habriyah,حبریہ
Hakeemah,حکیمہ
Hazarah,ہزارہ
Hazarah,ہزارہ
Hajeera,حاجرہ
Hayudah,ہیودہ
Hafsara,حفصہرہ
Hanshifa,حنشیفہ
Hiddah,ہدہ
Hilmiyya,ہلمیہ
Hasanaat,حسنات
Halinah,حلینہ
Hajirah,ہجیرہ
Hanifaa,حنیفہ
Hajreen,حاجرین
Hasanna,حسنہ
Hafsiya,حفصیہ
Humaera,حمیرہ
Habbai,حبائی
Hafnah,حفناہ
Haqika,حقیقہ
Hazoora,حضور
Hunaifah,حنفیہ
Habikah,حبیقہ
Humairra,حمیرا
Humayraa,دیران
Husniyya,حسنیہ
Hubaidah,ہیبہ
Hinadi,ہنڈی
Hafsin,حفصین
Husaifah,حسینہ
Hanaliya,حنالیہ
Hulou,ہولو
Hanfaa,حنفیہ
Hezreen,ہیزرین
Hadeil,حدیل
Henaa,حنا
Hayuda,حیودا
Hubaibah,حبیبہ
Hujja,حجا۔
Hasniyah,حسنیہ
Hanoona,ہنونا۔
Hazarre,ہزارے
Hejira,ہیجیرہ
Hunoon,ہنون
Haleemath,حلیمتھ
Hayood,حیود
Haviva,حویوا
Hauled,لایا
Heelai,ہیلائی
Hagir,ہاگیر
Haftha,حفتہ
Hayfah,حائفہ
Hazarr,حضر
Habbiba,مرسلہ
Hurriyyah,حوریہ
Hadhiya,ہادیہ
Haazima,ہازیمہ
Hafeeda,حفیدہ
Hadjara,ہجرہ
Harayir,حریر
Husainah,حسینہ
Hasirah,حسیرہ
Hadyl,ہیڈل
Haniefa,حنیفہ
Hasheena,حسینہ
Hanadhi,ہنڈی
Hameada,حمیدہ
Haazira,ہازیرہ
Haameda,حمیدہ
Hidiyah,ہدیہ
Hasiena,حسینہ
Hayooda,حیودا
Hedeyah,ہدیہ
Hameedha,حمیدہ
Hadeal,ہدیل
Haniefah,حنیفہ
Habbaye,حبائے ۔
Hanyfah,حنیفہ
Hafsina,حفصینہ
Hasnaw,حسنو
Husamah,حسام
Hananna,حنا
Hufaizah,حذیفہ
Hamidha,حمیدہ
Hasunah,حسنہ
Halyma,حلیمت
Heleema,ہلیاما
Halaat,جیملا
Hammudah,حمودہ
Hassunah,حسنہ
Haamida,حمیدہ
Haseemah,حسیمہ
Haamida,حمیدہ
Haneifa,حنیفہ
Hasanaa,حسنہ
Haarithe,حریت
Hamidaa,حمیدہ
Hafeedha,حفیظہ
Heleama,ہیلیما
Hannufah,حنفہ
Hallamah,حلامہ
Haneafa,حنیفہ
Hafisah,حفیصہ
Hadyah,ہدیہ
Haquika,حقیکا
Hadiyya,ہادیہ
Hamedha,حمیدہ
Hamydah,حمیدہ
Halfrida,ہلفریڈا
Hameidah,حمیدہ
Hamyaa,حمیا
Haleima,حلیمہ
Haqqaat,حق
Haemah,ہیمہ
Haaritheh,حریتہ
Hammadiyyah,حمادیہ
Hamiedah,حمیدہ
Harsheena,ہرشینا
Hadfah,حدفہ
Hayiyyah,حیا
Hadhiqah,حدیقہ
Helyma,اہلیہ
Haibaa,غنیاہ
Hasinaa,حسینہ
Hameida,حمیدہ
Hazarra,ہزارہ
Heleamah,حلیمہ
Haneifah,حنیفہ
Haefa,حذیفہ
Hamyda,حمیدہ
Habbae,حبّہ
Helimah,حلیمہ
Haefah,حذیفہ
Hameadah,حمیدہ
Hadaaiq,حدائق
Hamieda,حمیدہ
Heleemah,حلیمہ
Haneafah,حنفیہ
Haleamah,حلیمہ
Haqyka,حقیکا
Hanyfa,حنیفہ
Haquikah,حقیقہ
Hallumah,حلومہ
