Name in English,Name in Urdu
Dossi,دوسی
Dukhtrik,دخترک
Dosia,ڈزیہ
Dukhter,دختر
Durre Shehwar,درشہوار
Deeba-Roo,دیبارو
Dur-e-Sameen,درثمین
Dabeer-Ul-Mulk,دبیر الملک
Dilpasand,من پسند
Dastin,دستین
Doshinah,دوشینہ
Dilkashi,دلکشی
Daat,داٹ
Dilaram,دلارام
Durrbano,دربانو
Daanist,دانست
Da'asah,داعصہ
Daaniaa,دانیا
Dilak,دیلک
Daasaa,داثا
Darafshan,دارافشاں
Dareh,دارہ
Daarai,دارائی
Durah,درہ
Daawri,داوری
Dafass,دفص
Dadras,دادرس
Darkshaan,درخشاں
Daaradah,دارادہ
Diyaanah,دیانہ
Darang,درنگ
Dadbakhsh,دادبخش
Dadkusstar,دادکستر
Daebaan,دائبان
Daimah,دائمہ
Dainah,دائنہ
Darooj,دروج
Durr e Sameen,درثمین
Dishaa,دشا
Daiwan,دیون
Damiah,دامیہ
Dildaar,دلدار
Dilpazeer,دل پذیر
Damlah,دملہ
Damaa,داماء
Damsaaz,دمساز
Drishka,درشکا
Dilgeer,دلگیر
Derpani,درپنی
Durafshaan,درافشاں
Dushia,دشیا
Derayat,درایت
Durraan,دراں
Dastwanah,دستوانہ
Darbah,دربہ
Duryaab,دریاب
Destambu,دستنبو
Daryaa,دریاء
Durnah,درنہ
Darbaaz,دارباز
Dilsaz,دل ساز
Daraazi,درازی
Dur-e-Nasaftah,درناستہ
Dajiah,داجیہ
Dushkaa,دشکا
Dastyaar,دستیار
Damamah,دمامہ
Darunah,درونہ
Dastinah,دستینہ
Dermaanah,درمانہ
Darekhsh,درخش
Dildadah,دلدادہ
Dur-e-Nayaab,درنایاب
Damnah,دمنہ
Danyaz,دنیاز
Derkhshaandah,درخشاندہ
Dilsaaz,دلساز
Diveta,دیویتا
Damrazi,دمریزی
Duryaa,دریا
Darkhur,درخور
Dajlaah,دجلہ
Dargaa,درگا
Desrah,دسرہ
Daminaa,دمینا
Durqaa,درقا
Dastiyah,دستیہ
Dilaraam,دل آرام
Dakhlaah,دخلہ
Disaam,دسام
Dastawanah,دستوانہ
Durqah,درقہ
Dastawanah,دستوانہ
Dillshaad,دلشاد
Dasiaah,دسیعہ
Dilfaraib,دلفریب
Darshnaa,درشنا
Durdnah,دردنہ
Dilrubaa,دلربا
Daryabaar,دریابار
Dashyaa,دشیا
Dasaeed,دسعید
Durbaah,دربہ
Darree,دری
Derkhshandah,درخشندہ
Durshakaa,درشکا
Derraak,دراک
Durdaanaa,ردانہ
Daniya,دانیہ
Daisha,دائیشہ
Danya,دانیہ
Draksha,درکشا۔
Dilsha,دلشا
Dilnaz,دلناز
Duriya,دوریہ
Damia,دامیہ
Daaemiyyah,دائمیہ
Diyana,دیانہ
Dija,دجا
Daarina,دارینا
Dinara,دینارا
Dilwara,دلوارہ
Damira,دمیرا
Dilisha,دلیشہ
Daaniyah,دانیہ
Doa,دعا
Damien,ڈیمین
Dilshana,دلشنا۔
Dorsa,دورسا
Daifa,ضعیفہ
Dilfa,دلفا
Duaa,دعا
Dilsa,دلسا
Dagi,ڈگی
Dalina,ڈالینا
Duniya,دنیا
Dusya,دوسیا۔
Dilnaaz,دلناز
Duah,دعا
Dalya,دالیا۔
Doniya,دونیہ
Duva,ڈووا
Dalida,نازنین
Dimna,دمنہ
Deemah,دیمہ
Durar,درار
Dill,ڈل
Deenah,دینہ
Dardina,دردینہ
Digna,ڈگنا
Dihana,دہانہ
Dhiyaa,دھیا
Dilnashee,دلناشی۔
Dileesha,دلیشا
Dilshada,دلشادہ
Descendant,اولاد
Dahma,دھما۔
Dhahab,ذہاب
Djin,جن
Duwa,دعا
Dawlat,دولت
Deviya,دیویا
Dedicated,سرشار
Daleesha,دلیشہ
Dah,سمایا
Dilalah,دلالہ
Dordaneh,دوردانیہ
Dilnar,دلنر
Dornaz,ڈورناز
Dilnara,دلنارا
Dalilah,دلیلا
Dinaaz,دیناز
Dayanna,دیانا
Dihaan,ڈیہان
Dhahira,دہیرہ
Darwisa,درویسا
Daywa,دیوا
Daniell,ڈینیئل
Derifa,ڈیریفا
Dubaah,دوبہ
Dalaal,دلال
Daleena,دلینا
Dinarah,دینار
Deneen,دینین
Dahah,ڈاہا۔
Dilhasu,دلہاسو
Dananir,دانانیر
Dunaa,ڈونا
Damali,دمالی۔
Dahabia,ذہابیہ
Darakhshaan,درخشاں
Delnaz,ڈیلناز
Daumaa,داؤما
Dahabe,دہبے ۔
Dhilshana,ڈھلشنا۔
Delishaa,ڈیلیشا
Daliyana,دلیانہ
Dahabeah,دہبہ
Dhuhaa,دھوہا
Didja,دجا
Damalie,دمالی۔
Darsie,دارسی
Diwah,دیوہ
Donyaa,ڈونیا
Dragomira,ڈریگومیرا
Dalwah,دلواہ
Dalale,دلالے
Dawlath,دولت
Danean,ڈینین
Dilshida,دلشیدہ
Dahabiah,ذابیہ
Danamir,دانامیر
Dilshidha,دلشیدہ
Dhikraa,ذکرا
Djamilia,جمیلیا
Dainyat,دینیات
Dhasbiha,دھسبیحہ
Dilnasheeh,دلنشیہ
Dhilaal,ڈھلال
Dalall,دلال
Dhullah,دھلہ
Damaley,دمالی
Damaly,دمالی۔
Dalalle,دلالے
Daleela,دلیلا
Damalea,دمالیہ
Dawmat,داؤمت
Dhaakiraat,دھکیرات
Dahabea,دہابیہ
Damalee,دمالی۔
Dawmah,داؤمہ
Damaleah,دمالیہ
