Name in English,Name in Urdu
Rajooh,رجوہ
Rikaaz,رکاز
Rahilah,رحیلہ
Rashah,رشحہ
Rosemah,روزسمہ
Ramisaa,رمیصا
Ramzah,رمزہ
Rimlah,رملہ
Rajaas,رجاس
Raiba,رائبہ
Ranas,رنس
Rominah,رومینہ
Ronaldah,رونالدہ
Rafkhah,رفخہ
Rakhees,رخیص
Raqiah,رقیہ
Raghisah,رغیسہ
Royaa,رویا
Rashaa,رشاء
Rimaa,ریماء
Rasmah,رثمہ
Ritaj,رتاج
Rabail,ربیل
Rijlah,رجالہ
Rayaq,رائق
Rulaa,رولا
Rafaal,رفال
Rosaa,روزا
Rafalah,رفاعلہ
Rasilah,رسیلہ
Rifzah,رفضہ
Raziyya,رضیہ
Rukhaam,رخام
Raoofah,رؤفہ
Rasaam,رسام
Rasaamah,رسامہ
Rabina,ربینہ
Radeh,رادہ
Rajaab,رجاب
Rabiya,رابعہ
Raddeed,ردید
Ritlah,رطلہ
Rajlah,راجلہ
Rohaanah,روحانہ
Rukhsanah,رخسانہ
Ruhabah,رحابہ
Rastinah,راستینہ
Raghdah,رغدہ
Rashtiaa,رشتیا
Rijaah,رجاء
Risaam,رسام
Ruhmaa,رحمہ
Rawidah,رویدہ
Rovait,رویت
Rehanah,ریحانہ
Rakaaz,رکاز
Radhaa,رادھا
Rehbah,رحبہ
Rudarah,رودارہ
Ramtaa,رمتا
Rekhtah,ریختہ
Raqeema,راقیمہ
Razanat,رزانت
Remyaa,ریمیا
Rehmaa,رحماء
Rikaa,ریکا
Rinza,رنزا
Roshnak,روشنک
Rakhaam,رخام
Rahijah,راحجہ
Rozaliah,روزالیہ
Rashaqat,رشاقت
Rafzad,رفضد
Raisha,رائشہ
Reginaa,ریجینا
Rohilah,روحیلہ
Rawaah,رواح
Raqimah,رقیمہ
Ritaa,ریتا
Rafaahat,رفاہت
Raoofa,رؤفہ
Rooplah,روپلہ
Rasheebaa,رشیبا
Rahemeen,رحیمین
Rafsaanah,رفسانہ
Riyaasat,ریاست
Rakhsh-e-Bahaar,رخش بہار
Rakhimah,رخیمہ
Rolandah,رولاندہ
Rehaanah,ریحانہ
Raqeeque,رقیق
RulKhandah,گل خندہ
Rashqah,راشقہ
Rinataa,ریناٹا
Rasmeed,رسمید
Ronaaldah,رونالدہ
Rozinaa,روزینا
Ratbah,راتبہ
Rashafat,رشافت
Resmaan,ریسمان
Rehneemah,رحنیمہ
Rashfah,راشفہ
Rahaalah,رحالہ
Riha,ریہا
Raheedah,رہیدہ
Rakhaamah,رخامہ
Rukbaanah,رکبانہ
Rawaakh,رواخ
Rachnaa,رچنا
Rasaalat,رسالت
Roopaa,روپا
Rohina,روحینہ
Rangeelaa,رنگیلا
Rarjals,ررجالس
Rikhuad,رخود
Rua,روا
Raafa,رافع
Riba,ربا
Rumaisha,رومیشہ
Razaaqah,رزاقہ
Rutba,رتبہ
Rozi,روزی
Rihanna,ریحانہ
Rubi,روبی
Riana,ریانہ
Rabeya,ربیعہ
Raifa,رائفہ
Rukaiya,رقیہ
Ruhana,روحانہ
Rumaiza,رمیزا
Ruzaina,روزینہ
Rufaida,روفیدہ
Ryza,ریزا
Roji,روزی
Rohma,روہما
Riyasha,ریاشہ
Rawan,راون
Rukhma,رخمہ
Rabika,ربیکا
Rozana,روزانہ
Rameeza,رمیزہ
Raiza,رائزہ
Rozia,روزیہ
Rimza,رمزا
Rivana,ریوانہ
Raadhiyah,رادیہ
Ramisha,رمیشہ
Rimas,ریماس
Rubana,روبانہ
Rafina,رفینہ
Riyam,ریاض
Raabiya,رابعہ
Raba,ربا
Raaha,راحہ
Rabbia,ربیعہ
Rahina,راہینہ
Romesa,رومیسا
Rubaiya,روبایا
Renad,ریناڈ
Rizma,رزمہ
Rafsa,رفسہ
Rajwa,راجوا
Radiya,رادیہ
Romel,رومیل
Rayat,رعیت
Rakia,رقیہ
Rinsha,رنشا
Rayla,رائلا
Rahisha,راحیشہ
Rabeeka,ربیکا
Rudaba,رودابہ
Rubama,روباما
Ruqaiya,رقیہ
Refa,ریفا
Rimel,رمل
Rayana,ریانہ
Rona,رونا
Reeza,رضا
Rinaya,رینا
Rosemin,روزمین
Rukia,رقیہ
Reefa,ریفا
Rital,رسم
Rumaila,رومیلا
Rojina,روزینہ
Rehna,ریحنا
Ruheena,روحینہ
Rasiya,رسیہ
Rozy,روزی
Raaheen,راحین
Rubaysha,روبیشہ
Reen,رین
Rafika,رفیقہ
Rumani,رومانی
Rukiya,رقیہ
Rula,رولا
Rifana,رفانہ
Ramiza,رمیزہ
Raysha,ریشہ
Rupsha,روپشا
Rejina,رجینہ
Rafana,رفانہ
Raita,رائتہ
Rahama,راحمہ
Rimsa,رمسا
Reyana,ریانہ
Rexona,ریکسونا۔
Rusda,روسدا
Ruya,رویا
Rilza,رلزا
Rema,ریما
Rumesha,رمیشہ
Reemal,ریمل
Romisa,رومیسا
Ruksa,رخسہ
Ruaida,روئیڈا
Rukaya,رکایا
Raia,رایا
Risham,ریشم
Rahida,راہیدہ
Rubisha,روبیشہ
Rajda,راجدا
Rumisha,رومیشہ
Rufina,روفینا
Raida,رائدہ
Rishna,رشنا
Rabica,ربیکا
Rusha,رشا۔
Rukshad,رخشاد
Rimmy,رمی
Rozmeen,روزمین
Rizana,رضانہ
Raqiya,رقیہ
Risma,رسما
Ramina,رامینہ
Romesha,رومیشہ
Rabisha,ربیشہ
Ruponti,روپونٹی
Raila,ریلہ
Rufiya,روفیہ
Rizha,رضہ
Rudaina,رودینا
Rifath,رفعت
Rizia,رضیہ
Rubaya,روبایا
Rohida,روہیدہ
Rozmina,روزمینہ
Risana,رسانہ
Rowa,رووا
Rubani,ربانی
Rumaysa,رمیسا
Rumesa,رومیسا
Rolla,رولا
Rishana,رشانہ
Remina,ریمینا
Ragya,راگیا
Raahmi,راحمی
Rinha,رنہا
Raafida,رافیدہ
Rayra,رائرہ
Rihaab,ریحاب
Raiyana,رائیانہ
Rittal,رٹل
Rayha,رائحہ
Renesha,رینیشا
Rumiza,رومیزہ
Rinat,رنات
Rajna,راجنا
Roba,روبہ
Rifaya,رفایا
Rowaida,لطیف
Rubaika,روبیقہ
Rahana,راہانہ
Renza,رینزا
Rahimunnisa,رحیم النساء
Ranim,رنیم
Razika,رازیکا
Rafiza,رفیزہ
Rooba,روبہ
Rihla,رحلہ
Raheena,راحینا
Rifsha,رفشہ
Ruhaina,روحینہ
Riwa,ریوا
Rizna,رضنا
Rousha,روشہ
Rifka,رفکا
Rasmia,رسمیہ
Rifqah,رفقہ
Rumaya,رمایا
Rinaj,رینج
Rinaaz,ریناز
Rosiya,روزیہ
Romiya,رومیہ
Romaysa,رومیسا
Rahia,راہیہ
Rufida,روفیدہ
Rahena,راحینا
Rajmin,راجمین
Ruzainah,روزینہ
Rayyana,ریانہ
Radiah,رادیہ
Raweeha,رویحہ
Rukayya,رقیہ
Ralia,ریلیہ
Raseena,رسینہ
Raliya,رالیہ
Raaiha,رائحہ
Rabecca,ربیکا
Rifna,رفنا
Rasmina,راسمینہ
Rujaina,روجینا
Raqeeba,رقیبہ
Rumina,رومینہ
Rayma,ریما
Resmina,ریزمینا۔
Rijana,رجانہ
Rujina,روجینا
Rehena,ریحانہ
Ruhena,روحینہ
Romela,رومیلا
Ruhaimah,روحیمہ
Rameena,رمینہ
Rubeena,روبینہ
Rajmina,راجمینہ
Rojama,روزامہ
Rinda,رندا
Ramiya,رمیا
Rodaina,روڈائنا۔
Rawabi,راوبی
Reia,ریا
Rayzel,ریزل
Ridh,رِد
Rabeena,ربینہ
Raksana,رخسانہ
Rafna,رفنا
Rizqah,رزق
Rayza,رائزا
Rabsha,ربشا
Ruwaizah,روائزہ
Raissa,رئیسہ
Rudayna,روڈینا
Rabiyah,ربیعہ
Rumaysha,رمیشہ
Ronia,رونیا
Rohima,روہیما
Rahmati,رحمتی
Rumaysah,رومیسہ
Rukshana,رخسانہ
Raela,رایلا
Riska,رسکا
Rokhsar,رخسار
Rahemin,رحیمین
Rashada,رشدہ
Rabya,رابعہ
Rumena,رومینہ
Renisa,رینیسا
Raaifa,رائفہ
Rahfa,رہفہ
Rahiza,راہیزہ
Renn,رین
Romiza,رومیزہ
Rabeeba,ربیبہ
Resma,ریسما
Rinsa,رنسا۔
Ruwaisa,روئیسہ
Rahmi,رحیمی
Riziki,رِزکی
Rokshana,رخشنا۔
Rafisa,رفیسہ
Rabbiya,ربیعہ
Ridwana,رضوانہ
Rabana,ربانہ
Rusmin,روسمین
Rajya,راجیہ
Ruhamah,روحامہ
Ruhy,روحی
Rahna,رہنا
Rahisa,راہیسا
Renaz,ریناز
Rubain,روبین
Rinayra,رینائرہ
Rudha,رودھا
Rawaan,راون
Romasa,روماسا۔
Rahani,راہانی
Rijia,رجیہ
Rijia,رجیہ
Rusmina,روسمینہ
Rayesha,رائشہ
Rabeha,ربیحہ
Rafeeda,رفیدہ
Rimna,رمنا
Razeena,رزینہ
Reedha,ریدھا
Raiah,رایہ
Rushdania,رشدانیہ
Riaana,ریانہ
Ruwaiha,رویہ
Rumysa,رمیسا
Rezina,ریزینہ
Raaidha,رائدہ
Rawiya,راویہ
Rynn,رائن
Rasla,رسلا
Roshima,روشیمہ
Rukhsan,رخسان
Radiha,ردیحہ
Ruthba,روتھبہ
Rimah,ریمہ
Rukaiyah,رقیہ
Rihannat,ریحانات
Rafeena,رفینہ
Ruzaika,روزیکا
Rashmina,رشمینہ
Rajifa,راجیفہ
Riyasa,ریاسا
Raysa,رئیسہ
Resia,ریسیا
Rydah,رائدہ
Roumesa,رومیسا
Rafni,رفنی
Ruida,روئیڈا
Rafka,رفکا
Rijha,رجھا
Rumaisah,رومیسہ
Rifdha,رفدھا
Rawda,راودا
Rahaa,راہا۔
Rashmia,ریشمیہ
Reima,ریما
Rasheda,رشیدہ
Ruzmina,روزمینہ
Rizwani,رضوانی
Ritaaj,رتاج
Ribah,رباح
Rozena,روزینہ
Rutaiba,روطیبہ
Risla,رسالہ
Raisah,رئیسہ
Ruhaida,روحیدہ
Riziya,رضیہ
Riyanna,ریانا۔
Rasita,رسیتا
Rifada,رفادہ
Rabeeya,ربیعہ
Renzil,رینزل
Remsha,ریمشا
Roshmina,روشمینہ
Rawana,راوانہ
Rashfa,راشفہ
Ruhaibah,روحیبہ
Rookshana,رخسانہ
Rasheena,رشینہ
Reenat,رینت
Raudhah,رودہ
Racida,ریسیڈا
Rosena,روزینہ
Rooshan,روشان
Ruhm,رحم
Rusma,رسما
Rushaifa,رشیفہ
Rumaanah,رومانہ
Rumla,روملہ
Raffia,رافعہ
Raful,رافل
Ruqaiyah,رقیہ
Rahema,منڈیا۔
Robeena,روبینہ
Rinshida,رنشیدہ
Rokita,روکیتا
Rawya,راویا
Ruwah,رواہ
Ruhaani,روحانی
Reeham,ریحام
Razmi,رزمی۔
Runaiza,رنائزہ
Ramzeena,رمزینا
Rouyaa,رویا
Risvana,رسوانا
Rizmiya,رزمیہ
Roohani,روحانی
Rehaf,ریحاف
Ruzaynah,روزینہ
Rivaana,ریوانہ
Ryah,ریح
Rachida,رچیدہ
Rasma,رسما
Rusla,رسلا
Reksona,ریکسونا۔
Raniah,رانیہ
Rizuana,رضوانہ
Rizuvana,رضوانہ
Rikka,ریکا
Rumaina,رومینہ
Rubiha,روبیحہ
Rashni,رشنی
Ruzha,روضہ
Ruhaya,روہایہ
Rumee,رومی
Rufsha,رفشہ
Rufeena,رفینہ
Rajai,راجئی
Ruhisha,روہیشہ
Rayyah,ریہ
Ruthi,روتھی
Rajhi,راجہی
Rumaiyya,رومیہ
Raizza,رضا
Ruhita,روہیتا
Raisu,رئیسو
Rugayah,رگایاہ
Rizaa,رضا
Rawand,راونڈ
Rimaza,رمزہ
Rabiqa,ربیقہ
Rinaad,رناد
Ruksena,رخسینا
Rovell,روول
Reenah,رینہ
Rajeena,راجینہ
Rafiyah,رافعہ
Reeju,ریجو
Ruhmah,روحمہ
Rhina,ریہا۔
Rishaana,رشانہ
Rosila,روزیلا
Rahmatu,رحمتو
Rinath,ریناتھ
Raghda,راگڑا
Rejeena,رجینہ
Rabaa,ربا
Rukhaya,رخایا
Rufaya,رفایا
Reisa,ریسا
Ridhana,ردھانا۔
Rejwana,ریجوانہ
Roomana,رومانہ
Rizeen,ریزین
Raeesha,رئیسہ
Rizbana,رجبانہ
Rukhasar,رخسار
Renasha,ریناشا
Riwana,ریوانہ
Razna,رضا
Rudba,رودبہ
Rumaitha,رومیتھا
Rukshinda,رخشندہ
Rizzu,رزو
Rashmila,رشمیلا
Rukhsara,رخسارا
Rukaiyya,رقیہ
Rumeesha,رومیشہ
Rastifa,راسٹیفہ
Roiya,رویا
Raimah,رائمہ
Reneesha,رینیشا
Rushta,رشتا
Rashina,رشینہ
Rihasa,ریحاسا۔
Rabwa,ربوا
Rezma,ریزمہ
Reeyah,مسکا
Roufeena,روفینا
Radea,ردیہ
Roobika,روبیکا
Raziela,رضیلہ
Roobika,روبیکا
Radea,ردیہ
Raheya,راحیہ
Rezana,رضاانہ
Rawaa,راوا۔
Rinshana,رنشنا۔
Rahza,رضا
Rezwana,رضوانہ
Ryca,رائیکا
Ruqaiyya,رقیہ
Ruksat,رخساط
Raesa,رئیسہ
Ronza,رونزا
Ruziya,روزیہ
Rilwana,رلوانہ
Rayzil,ریزل
Raeeka,رائیکہ
Rajida,راجیدہ
Roeena,روینہ
Remisa,ریمیزا۔
Rumaika,رومیکا
Rafisah,رفیسہ
Reyma,ریما
Rihannah,ریحانہ
Rujena,روجینا
Rugaiya,روگایا
Rayfa,رائفا
Rajila,راجیلا
Ruhamaa,روحامہ
Rezvan,رضوان
Rebab,رباب
Ruqhiya,رقیہ
Raitah,رائتہ
Rahafa,رحفا
Rasiyat,رسیت
Roomisa,رومیسا
Rhania,رانیہ
Ruksona,رکسونہ
Raiesa,رئیسہ
Risna,رسنا
Rubay,روبے
Riziel,ریزیل
Romeesha,رومیشہ
Rosheena,روشینا
Raaiqha,رائیقہ
Radhiah,رادھیہ
Ranah,رانا
Renoza,رینوزا
Ruksaana,رخسانہ
Rimzana,رمزانہ
Roofiya,روفیہ
Rokhana,روخانہ
Rozhin,روزین
Rukshar,رخشر
Raifah,رائفہ
Rushafida,رشافیدہ
Ruhie,روہی
Rafeesa,رفیسہ
Ruxana,رخسانہ
Rukina,رکینہ
Rizqkin,رزقکن
Raisana,رئیسانہ
Rosonara,روزونارا
Rizhana,رضانہ
Rofaida,روفیدہ
Ruffina,رفینہ
Ruweida,روئیڈا
Raikah,رائقہ
Rufaa,روفا
Rofida,روفیدہ
Raihanah,ریحانہ
Rejah,رجاہ
Rabna,ربنا
Rumaissa,رومیسہ
Rusfidha,رصفدہ
Reshana,ریشنا۔
Razanah,رضانہ
Ramzina,رمزینا
Rushina,رشینہ
Ribla,ربلہ
Raihanath,ریحانتھ
Rafeeza,رفیعہ
Reevana,ریونا۔
Raeefah,رائفہ
Rizqaa,رزق
Roshida,روشیدہ
Raiana,ریانہ
Rehima,ریحیمہ
Raazika,رازیکا
Rhae,رھے
Rhae,رھے
Rishla,رشلہ
Rahiana,راہیانہ
Reida,ریڈا
Rabeca,ربیکا
Roshanai,روشنائی
Ruqiyya,رقیہ
Rufeeda,رفیدہ
Reyaana,ریانہ
Rismiya,رسمیا
Rifaha,رفاہ
Risvia,رضویہ
Raeema,رائمہ
Raqiyah,رقیہ
Ritzi,رٹزی
Roheema,روہیمہ
Rizzah,رضہ
Rhima,ریما
Rukkaya,رکایا
Rukshaar,رخسار
Reahana,ریحانہ
Rahy,راہی
Rameja,رمیجا
Rufaidha,روفیدہ
Ruminah,رومینہ
Rasheeka,رشیکا
Rinshina,رنشینا
Rokhshana,رخشانہ
Rawnaz,راوناز
Rehaab,ریحاب
Rafeda,رفیدہ
Rehaab,ریحاب
Rafeea,رفیعہ
Ruyaa,رویا
Raajiya,راجیہ
Ramirah,رامیرہ
Reaha,ریحا
Ruqa,رقہ
Rumayza,رمیزا
Rozine,روزین
Rawzat,روضات
Rumysha,رمیشا
Rejmina,رجمینہ
Raneesha,رانیشا
Risqin,ریسکین
Razilee,رازیلی
Rishwana,رشوانہ
Raidha,رائدہ
Rifasha,رحیمہ
Rafeeka,رفیقہ
Reehana,ریحانہ
Riftha,رفتھا
Rodika,روڈیکا
Rofeena,رفینہ
Renaiza,رینائزہ
Roohy,روحی
Rusfida,رصفدہ
Rayaana,ریانہ
Rugaya,رگایا
Rubayda,روبیدہ
Rawhiya,راویہ
Rilla,رلا
Rysah,رائسہ
Reefath,ریفتھ
Rehane,ریحان
Riswi,رضوی
Rifaza,رفازا
Razwaa,رضوا۔
Rohayah,روہایہ
Raymah,ریمہ
Rehanaz,ریحانز
Razwana,رضوانہ
Refana,ریفانہ
Roukhya,روکھیا۔
Ruvaida,رویدا
Ruqayah,رقیہ
Rishadha,رشدھا
Rayeesa,رئیسہ
Rushadha,رشدھا
Rayie,رائی
Raseetha,رسیٹھا
Rakini,راکینی
Rahmanah,رحمانہ
