Name in English,Name in Urdu
Kamille,کاملے
Kameela,کمیلا
Kariman,كاريمان
Kasma,کاثمہ
Khazana,خزانة
Kabeesha,كبشة
Khairiya,خیریہ
Kazima,کاظمہ
Kadira,قادرة
Kyda,كيدا
Khandan,خاندان
Kashira,کاشرہ
Kamal,كمال
Kunza,كونزا
Khaila,خائلہ
Kansa,کانسہ
Khaanam,خانم
Khatira,خاطرة
Kaamla,کاملہ
Kunwal,کنول
Kabeera,کبیرا
Khabira,خبیرہ
Kamilla,کمیلا
Kafla,کافلہ
Kader,قادر
Khairah,خيره
Khashia,خشية
Khafifa,خفیفہ
Kalie,کیلی
Khush Dil,خوش دل
Kashida,قشدة
Kaheesha,قحشة
Khatera,خاطرة
Khalidah,خالدہ
Kainat,کائنات
Kaheel,کحیل
Karimah,کریمہ
Kochai,كوشي
Kharo,خر
Kalilah,کلیلہ
Khaatoon,خاتون
Kanwal Nain,کنولن نین
Koila,كيلا
Kiral,کرال
Khatiba,خاطبہ
Kulus,كولوس
Kashifah,كاشفه
Kulthoom,کلثوم
Kaleema,کلیمہ
Kuaybah,كيبة
Khasia,خاشعہ
Kamna,کامنا
Katayoun,کاتایوں
Khazran,خیزران
Kawkab,کوکب
Kabera,کابرہ
Koshia,کوشیہ
Kawakib,كوكب
Kalyn,کلین
Khushnuda,خوشنودہ
Kubria,کُبریا
Kouther,کوثر
Kebira,كبيرة
Kanzah,كانزاه
Kokba,کوکبہ
Kaamisha,کامیشا
Kelila,کلیلہ
Kharoos,خروس
Kastoori,کستوری
Kaltham,كلثم
Khateeba,خطیبا
Karamat,كرامات
Kaleela,کلیلہ
Kadshah,قادشة
Kuhaylah,كحيله
Khairat,خيرات
Khatereh,خطیرہ
Kaabisha,کابیشہ
Kaakal,کاکل
Kaheela,کحیلہ
Karzel,کارزل
Kowkab,کوکب
Kaabrah,کابرہ
Kaafiah,کافیہ
Kaainah,کائنہ
Khayriyah,خیریہ
Kasirah,كثيره
Khulat,خولات
Khawala,خولا
Khaperai,خبري
Kubrea,کبریا
Kaysah,كيسه
Khazanah,خزانة
Khawra,خاورہ
Kaajrah,کاجیرہ
Khitam,خيتام
Karida,کریدہ
Kulsoom,کلثوم
Kasoom,کثوم
Khunda Gul,خندہ گل
Khaani,خانی
Karbano,کربانو
Ketifa,کیٹیفا
Khayriyyah,خیریہ
Ka'ib,کاعب
Kinz,کنز
Khush Akhter,خوش اختر
Kaneezah,كنزه
Kuwaysah,كويسه
Kenwei,کنوی
Kanval,كانفال
Khaleesah,خالصه
Khush Gul,خوش گل
Kylila,کیلیہ
Kissa E Zehra,کسہ ای زہرہ
Khunan,خنان
Khurmi,خرمي
Koreena,کورینا
Karawan,كروان
Kaleemah,كلمة
Khaleeqa,خلیقہ
Kanba,کانبہ
Khushi Maheen,خوشی ماہین
Kunniyat,کنیت
Kontara,كونترا
Khayrah,خيره
Koralia,کورالیہ
Kamnah,کامنہ
Khudra,خضرة
Kalsam,كالسام
Khwaher,خواہر
Kasool,كسول
Kharqa,خارقا
Khasiba,خصيبة
Khibrat,خبرت
Kowaisah,كويسه
Kiren,کرن
Khorsheed,خورشید
Khundan,خنداں
Khatoon-e-Jannat,خاتون جنت
Kamaliyah,كمالية
Khuzamah,خزامة
Khashar,خشر
Khidrah,خضره
Khakshan,خكشا
Khishar,خشار
Khuwailah,خوله
Kinzaa,کنزا
Khulaybah,خليبة
Kardawiyah,قرضاوية
Khuwaylah,خويلة
Khudamah,خدمة
Kuntum,کنٹم
Khitfa,خيتفا
Khashifa,خشيف
Kashud,كأشد
Khaam,خام
Kharijah,خارجه
Kishwar Jahan,کشور جہاں
Khaadna,خادنہ
Khaaizah,خائزہ
Khooshbakht,خشبخة
Kashooda,قشدة
Khaaldah,خالدہ
Khaalif,خالف
Khudawand,خداوند
Khaalisah,خالصہ
Khudrah,خضره
Khojassteh,کھوجسسطح
Khalood,خلود
Kofia,کوفیہ
Khaadmah,خادمہ
Khasim,خصیم
Khayriyya,خيرية
Khulaidah,خليدة
Kardawaiyah,قرضاوية
Kubraa,کبریٰ
Kheir,خیر
Khanda Zan,خندہ زن
Khatijah,خطیہ
Kishwar Jahaan,کشور جہاں
Kousar,کوثر
Khaibar Shikan,خیبر شکن
Kulaalah,کلالہ
Kulbah,کلبہ
Kafiyah,کفیہ
Kenooz,کنوز
Kaib,کاعب
Kokbah,کوکبہ
Khush Akhtar,خوش اختر
Khaniya,خنیا
Kebshah,کبثہ
Khalq,خلق
Kishwer,کشور
Khizraa,خضراء
Khush Bakhat,خوش بخت
Khairu,خیرو
Kaifia,کیفیہ
Kaantaa,کانتا
Khila'at,خلعت
Katifa,کاتفہ
Khush Iqbaal,خوش اقبال
Khansaa,خنساء
Kheyr,خیر
Khush Akhtar,خوش اختر
Khurshid Laqa,خورشید لقا
Kushadah Jabeen,کشادہ جبیں
Kania,کنیا
Khanda Meena,خندہ مینا
Khar-Ul-Umam,خیرالامم
Kaamnah,کامنہ
Khudawand Majazi,خداوند مجازی
Kalimah,کلیمہ
Khujstah,خجستہ
Kharitah,خریطہ
Kashf-ul-Khair,کشف الخیر
Kansar,کانسر
Khareef,خریف
Khaara,خارا
Khadima,خادمہ
Kaarehaan,کاریحان
Khushbakht,خوش بخت
Koraa,کورا
Kaanbeh,کانبہ
Kaarbah,کاربہ
Kahli,کحلی
Kishmaalah,کشمالہ
Khanda Gull,خندہ گل
Kishwar Ara,کشور آراء
Kaarmilah,کارمیلہ
Khamsah,خمسہ
Kaarmah,کارمہ
Koshak,کوشک
Khaleelah,خلیلہ
Khadang,خدنگ
Kaarsenj,کارسنج
Kabeerah,کبیرہ
Kharee,خری
Kaneefah,کنیفہ
Khanda Roo,خندہ رو
Khataba,خطابہ
Kaarimaan,کاریمان
Kanir,کنیر
Kaldaar,کلدار
Khurman,خرمن
Khaatif,خاطف
Khatem-Ul-Suleman,خاتم الا سلیمان
Khudawand Zada,خداوند زادہ
Kaatfah,کاتفہ
Khizraan,خزران
Khatmi,ختمی
Kaashifah,کاشفلہ
Khullat,خلت
Kafeelah,کفیلہ
Kaashaan,کاشان
Khawish,خویش
Khusro Anjum,خسرو انجم
Khanoon,خانون
Kaasirah,کاثرہ
Khatoon-e-Falak,خاتون فلک
Komay,کومے
Khatoon-e-Arab,خاتون عرب
Khatibah,خطیبہ
Khaanzadi,خانزادی
Khandaan,خنداں
Khush-Ul-Haan,خوش الحان
Kongposh,کانگپوش
Khonzah,خونزہ
Kabudi,کبودی
Khaitul Abyaz,خیط الابیض
Khadeerah,خدیرہ
Khairaati,خیراتی
Kunaar,کنار
Khamidah,خمیدہ
Koshid,کوشید
Khulld,خلد
Khatirah,خطیرہ
Khanisa'ah,خانسعہ
Kaatmah,کاتمہ
Khiaal,خیال
Kholaah,خولہ
Khailah,خائلہ
Khateera,خطیرہ
Khanaan,خنان
Khaarasang,خاراسنگ
Koshiar,کوشیار
Khazeena,خزینہ
Kashfah,کشفہ
Korena,کورینا
Khaamnaa,خامنا
Kushaaneh,کشانیہ
Khashyet,خشیت
Kareemah,کریمہ
Khisfa,خسفا
Khirf,خرف
Khaamah,خامہ
Khizra,خضرہ
Koshee,کوشی
Karrarah,کرارہ
Kaneezia,کنیزیہ
Khushter,خوشتر
Kashfiyah,کشفیہ
Khaatun,خاتون
Khaashfah,خاشفہ
Khuftah,خفتہ
Khaarique,خارق
Khitfah,خطفہ
Khameelah,خمیلہ
Kullah,کلہ
Khalaique,خلائق
Khazfah,خذفہ
Kharqaposh,خرقہ پوش
Khabirah,خبیرہ
Khazinah,خزینہ
Kaashiflah,کاکل
Kaazmah,کاظمہ
Khizret,خضرت
Kaashrah,کاشرہ
Kalaabah,کلابہ
Khaati,خاطی
Khashaa,خشاء
Khaawiyah,خاویہ
Khandah,خندہ
Kanwelnain,کنول نین
Khudarasidah,خدا رسیدہ
Khaleeqah,خلیقہ
Khair-Un-Nisaa,خیرالنساء
Khaamafarsaa,خامہ فرسا
Khaztaan,خضتان
Kheirah,خیرہ
Khazeeb,خضیب
Khetaam,ختام
Kushaa,کشاء
Kasraa,کسرا
Khaanzadah,خانزادہ
Kheezat,خیزت
Khabt-Ul-Abeez,خبط الابیض
Khejaala,خجالا
Khurmast,خرمست
Khanshaa,خنشاء
Khameess,خمیس
Khaamkaar,خام کار
Khunshaa,خنشا
Khush-Gull,خوش گل
Khurshidah,خورشیدہ
Khudyo,خدیو
Khassaal,خصال
Khassaal,خصال
Kurkam,کرکم
Khaamraish,خام ریش
Khisfa,خسفا
Khudaigan,خدائگاں
Karbaano,کربانو
Khassees,خسیس
Khairandash,خیر اندیش
Khirtt,خرت
Khashama,خشامہ
Khersend,خرسند
Khaarashagaaf,خارا شگاف
Khurrsheed,خورشید
Khujannah,خجنہ
Khaanem,خانم
Kashaadah,کشادہ
Kamaalah,کمالہ
Khuneerah,خنیرہ
Kowakab,کواکب
Khaashiaa,خاشعہ
Khuraam,خرام
Khazaanah,خزانہ
Khiaamah,خیامہ
Koshiyah,کوشیہ
Khaazmah,خازمہ
Khushgul,خوش گل
Khafsaa,خفسا
Khafeefah,خفیفہ
Karaasah,کراسہ
Kaazirah,کازیرہ
Kaazirah,کازیرہ
Khaieza,خائزہ
Khawaneen,خوانین
Khadeenah,خدینہ
Khaawer,خاور
Kaashdah,کاشدہ
Khursanda,خرسندہ
Khubaan,خوبان
Kazafah,کذافہ
Khushiz,خوشز
Khankhaanan,خانخاناں
Kalbadiyah,کلبدیہ
Khaizish,خیزش
Khashaamah,خشامہ
Khersindah,خرسندہ
Khursandi,خرسندی
Kheezraan,خیزران
Khiabaan,خیاباں
Karmaani,کرمانی
Khadaarat,خدارت
Kataarah,کتارہ
Khaatem,خاتم
Khashaar,خشار
Khibret,خبرت
Khaatbah,خاطبہ
Khawaaher,خواہر
Khamraa,خمرا
Khalwatt,خلوت
Khajastagi,خجستگی
Kalaatah,کلاتہ
Khajastapay,خجستہ پے
Kharoshaan,خروشاں
Khaaratursh,خارا ترش
Khaarkash,خار کش
Khakinihaad,خاکی نہاد
Khussravi,خسروی
Khaasrah,خاثرہ
Khurrmi,خرمی
Khushnoodah,خوشنودہ
Khitaabah,خطابہ
Khaawry,خاوری
Khursend,خورسند
Khabrah,خبرہ
Khudasaz,خداساز
Khakbaar,خاکبار
Kehlani,کہلانی
Khazaadah,خزادہ
Khushakhter,خوش اختر
Kishwer-Araa,کشورآراء
KhudaAfrid,خدا آفرید
Khaleesi,خلیسی
Khushnuma,خوشنوما
Kulsum,کلثوم
Khatija,ختیجہ
Keziah,کزیاہ
Khajista,خجستہ
Kashmi,کشمیری
Khurshida,خورشیدہ
Kaamila,کامیلا
Kaysha,کیشا
Kaima,کائمہ
Kisah,کسہ
Kainaz,کنیز
Kisma,کسمہ
Kiza,کِزا
Kinara,کنارا
Kaswa,کاسوا۔
Khamrah,خامرہ
Kaniza,کنیزہ
Kyrie,کیری
Kenzi,کنزی
Kyana,کیانہ
Kulsuma,کلثومہ
Kamrunnisa,کامرونیسا
Khaleda,خالدہ
Khora,کھوڑا
Kibra,کبرہ
Kainaaz,کناز
Kain,کین
Khushu,خشو
Kinda,قسم
Khawla,خولہ
Kaamilah,کاملہ
Kayda,کیدا
Kafia,قافیہ
Karizma,کرزمہ
Kamar,کمار
Khateeja,ختیجہ
Kafilat,کفیلات
Kathira,کتیرہ
Kaifiyat,کیفیات
Khatiza,ختیزہ
Kaju,کجو
Kahira,کاہرہ
Kashma,کشمہ
Kas,کاس
Kazma,کاظمہ
Kaynat,کائنات
Kayanat,کیانات
Khalia,خلیہ
Kirsha,کرشا
Kashmin,کشمین
Khoza,کھوزہ
Kuraisha,قریشہ
Kalma,کلمہ
Kouser,کوسر
Kamariya,کماریہ
Khayla,خیلہ
Kamarunnisa,قمر النساء
Klizare,کلیزارے
Khairunisa,خیرونیسہ
Kayn,کین
Khuta,کھوٹا
Kaizy,کیزی
Kabul,کابل
Kayenat,کائینات
Kanij,کنیز
Kairah,کائرہ
Kiyani,کیانی
Kurnia,قرنیہ
Khaliyah,خلیہ
Koshar,کوشار
Khanita,خانیتا۔
Kaylia,کیلیا۔
Kaureen,کورین
Kafira,کافرہ
Kaydee,کیڈی
Kiesha,کیشا
Khazima,خزیمہ
Khariya,کھریا
Khuzama,خزامہ
Kehara,کیہڑا
Kynaaz,کناز
Khadeja,خدیجہ
Khursheda,خورشیدہ
Kamilya,کمیلیا۔
Kinzah,کنزہ
Kahisa,کاہیسا
Kalah,کالہ
Kayrah,کیرہ
Kaiyen,کائین
Keily,کیلی
Khairunissa,خیر النساء
Khanifa,خنیفہ
Khalila,خلیلہ
Kelva,کیلوا۔
Kahina,کاہینہ
Khadiza,خدیجہ
Khaleeda,خالدہ
Khazraa,خزرہ
Kurshida,کرشیدہ
Kifaya,کفایہ
Kaysa,کیسا
Kayle,کیلی
Kewanna,کیوانا
Kamsa,کمسا
Kamara,کمارا
Karisa,کریسا
Kazina,کازینہ
Kathija,کتھیجا
Kinzum,کنزوم
Kalsum,کلثوم
Kifli,کفلی
Kunooz,کنوز
Kasmiya,قاسمیہ
Kassam,کسم
Kasfiya,کاسفیہ
Kaireen,کیرین
Khyrunnisa,خیرونسہ
Kalana,کلانہ
Khatema,خاتمہ
Kaniya,کنیا
Kunuz,کنوز
Kahkashna,کاہکشنا
Kadeeja,کدیجہ
Kasima,قاسمہ
Kamilia,کمیلیا
Kaltum,کلتم
Khawara,خاورہ
Kahksha,کاہکشا۔
Khaleela,خلیلہ
Kifayah,کفایہ
Kaneesh,کنیش
Kamela,کمیلہ
Khatoun,خاتون
Khadeejah,خدیجہ
Khusbu,خوشبو
Keiarah,کیئرہ
Khyla,خیلہ
Kizra,کِزرہ
Kalimat,کلمت
Kamaria,کماریہ
Khibrah,خیبرہ
Khadejha,خدیجہ
Katheera,کتیرہ
Khadeera,خدیرہ
Khusboo,خوشبو
Kynaat,کنیت
Khashiat,خشیت
Kenitra,کینیترا
Karmal,کارمل
Kamariah,کماریہ
Khordad,خورداد
Kerstine,کرسٹین
Khushnama,خوشنامہ
Khadheeja,خدیجہ
Kholah,خولہ
Knaval,کنول
Kiswar,کسوار
Kehkasa,کہکاسا
Khimrah,خمیرہ
Khalidha,خالدہ
Kahsa,کاہسا
Kaaya,کایا
Kynna,کینہ
Khadidja,خدیجہ
Kaunan,کونان
Khuzrah,خضرہ
Khusbakht,خوش بخت
Kimrutha,کمروتھا
Khaleedah,خالدہ
Khazrat,خضرت
Kaiyana,کیانہ
Kensa,کینسا۔
Karrena,کرینہ
Kindah,کندہ
Kylilah,کائلہ
Khalesa,خالصہ
Kahlilia,کاہلیہ
Kulfat,کلفت
Kumailah,کمیلہ
Kismiya,کسمیا
Kaeysha,کائیشہ
Khadiga,خدیگا
Khantamah,خانتمہ
Kayann,کیان
Kadheeja,کدھیجا
Khujesta,خوجستہ
Kashfiya,کشفیہ
Khausar,خسر
Kulthoum,کلثوم
Kishmatah,کشمتہ
Kunaizah,کنیزہ
Khaliqah,خلیقہ
Kifahah,کفاحہ
Khalulah,خلولہ
Kairaa,کیرا
Kahsah,کاہسہ
Kamyla,کمیلا
Kinanah,کنانہ
Khurseed,خورشید
Khuzarah,خضراء
Khaalidha,خالدہ
Kanees,کنیز
Khullah,خولہ
Karinda,کریندا
Khuwairah,خوایرہ
Kaiareen,کیرین
Khansha,خانشا
Kaarima,کریمہ
Kumailiyah,کمیلیہ
Khafifah,خفیفہ
Khilfat,خلافت
Katibah,کتبہ
Kulfah,کلفہ
Kalawati,کلاوتی
Khalillah,خلیلہ
Kamrunisha,کامرونیشا
Kaawa,کاوا
Khulaisah,خلیصہ
Kabyra,کبیرہ
Kayanath,کیاناتھ
Kashiefa,کاشفہ
Keenda,کینڈا۔
Koreen,کورین
Khatune,خاتون
Kendaa,کنڈا
Kulsumah,کلثومہ
Kiearah,کیئرہ
Khayyira,کھائیرہ
Khaldaa,خلدہ
Khalidaa,خالدہ
Khusnuma,خسنوما
Kareeda,کریدہ
Khildah,خلدہ
Kaatima,کاتیمہ
Kadijata,کدیجاتا
Kulusum,کلثوم
Kanissa,کنیسا
Ketipha,کیٹیفا
Khusnumah,خسنمہ
Karynda,کریندا
Kamarunisa,کامرونیسا
Kylillah,قائل اللہ
Khuloud,خولود
Kahlila,خلیلہ
Kamillah,کمیلہ
Khalsat,خالصت
Kehksha,کیہکشا۔
Kamillia,کمیلیہ
Khalyda,خالدہ
Kamilat,کاملات
Kashifat,کاشفات
Katheerah,کتیرہ
Kadejah,کدیجہ
Khilfah,خلافت
Kadeja,کڈیجا
Khazzarah,خضرح
Kahekasha,کاہکشا۔
Kadeija,کدیجا
Katheri,کتھری۔
Kaenat,کینت
Khayraat,خیرات
Kawkaba,کوکابہ
Kahiraa,کہیرا
Kaashifaat,کاشفات
Kateebah,کتیبہ
Kaylil,کیلیل
Khiraa,کھیرا۔
Kathirah,کتیرہ
Kazimah,کاظم
Kallima,کلمہ
Kafeeya,قافیہ
Kaathima,کاتھیما
Kadeejah,کدیجہ
Kindiyyah,کندیہ
Kammile,کامل
Kamayilah,کمیلہ
Kalifah,خلیفہ
Kairunnisa,کیرونیسا
Kamilaa,کمیلہ
Kabirah,کبیرہ
Kalthum,کلثوم
Kalimaat,کلمات
Kahhalah,قہالہ
Kalilla,کلیلہ
Kaliemah,کلیمہ
Kamillaa,کمیلہ
Kahdijah,قادیجہ
Kadeaja,کڈیجہ
Kawnah,کاونہ
Kattamah,کٹامہ
Kawnaa,کاونا۔
Kamaliyyah,کمالیہ
